PMID,entity_name,factor_relevance,factor_class,source_sentence,explanation
38346414,health promotion,Yes,['Undefined'],"Prevention strategies should consider approaches that reduce the incidence and severity of these risk factors through health promotion, identification, and early management.","Entity represents a public health strategy, not directly tied to existing healthcare factor classes."
38346414,early management,Yes,['treatment_and_medication'],"Prevention strategies should consider approaches that reduce the incidence and severity of these risk factors through health promotion, identification, and early management.","Early management refers to non-pharmacologic strategies for managing risk factors, aligning with treatment approaches."
38306035,health care coverage,Yes,['healthcare_payment_source'],"Cost is a major barrier as health care coverage is limited, with reliance mainly on out-of-pocket payments, leading to challenges in the proper diagnosis and treatment of dementia.",Limited health care coverage directly relates to financial mechanisms funding medical care.
38306035,healthcare costs,Yes,['healthcare_payment_source'],"Cost is a major barrier as health care coverage is limited, with reliance mainly on out-of-pocket payments, leading to challenges in the proper diagnosis and treatment of dementia.",High healthcare costs relate to financial mechanisms affecting care access and outcomes.
38306035,health financing,Yes,['healthcare_payment_source'],"Gaps in dementia care include ... inadequate health financing, and limited manpower.","Refers to financial mechanisms funding healthcare, aligning with payment source classification."
38306035,manpower,Yes,['health_access'],"There is a low specialist-to-population ratio, with shortages beyond manpower and training.",Manpower shortages affect healthcare service availability and access.
38147792,clinical decision-making,Yes,['Undefined'],"These EBs contained biological information relevant to the variability in the pathophysiological and clinical aspects of genetic FTLD, and for offering valuable guidance in complex clinical decision-making, such as decisions related to genetic testing.",Entity refers to healthcare process decisions but does not align with specific predefined classes.
38147792,genetic testing,No,['Undefined'],"These EBs contained biological information relevant to the variability in the pathophysiological and clinical aspects of genetic FTLD, and for offering valuable guidance in complex clinical decision-making, such as decisions related to genetic testing.","Entity refers to a diagnostic procedure, not a healthcare factor."
38064912,healthcare professionals,Yes,['quality_of_care'],"Healthcare professionals may also be less familiar with FTD than with Alzheimer's, leading to delayed diagnosis.",Healthcare professionals' familiarity impacts diagnostic quality and outcomes.
38064912,healthcare costs,Yes,['healthcare_payment_source'],The costs of caring for a patient with FTD were found to be higher than those for Alzheimer's disease.,Costs of care relate to financial mechanisms funding medical services.
38010725,health coaching,Yes,['quality_of_care'],Participants were randomly assigned to the intervention (personalized risk-reduction goals with health coaching and nurse visits) or to a health education control.,health coaching enhances care quality by supporting risk reduction
38010725,nurse visits,Yes,['healthcare_visit'],Participants were randomly assigned to the intervention (personalized risk-reduction goals with health coaching and nurse visits) or to a health education control.,Nurse visits are instances of healthcare visits.
37916306,pharmacological interventions,Yes,['treatment_and_medication'],Strict control of vascular risk factors and secondary prevention of cerebrovascular disease via pharmacological interventions will impact on burden of VCI.,Pharmacological interventions refer to drug-based therapies for managing cerebrovascular disease.
37916306,secondary prevention of cerebrovascular disease,Yes,['treatment_and_medication'],Strict control of vascular risk factors and secondary prevention of cerebrovascular disease via pharmacological interventions will impact on burden of VCI.,Involves pharmacological interventions to prevent disease progression.
37902027,nurse-family care partnership model,Yes,['quality_of_care'],"The Family-centered Function Focused Care (Fam-FFC) intervention, is a nurse-family care partnership model aimed to improve the physical and cognitive recovery in hospitalized persons living with Alzheimer's Disease Related Dementias (ADRD) while improving the care partner's experiences.",The model is a structured care approach aimed at improving health outcomes for ADRD patients.
37902027,home care supporting social and recreational needs,Yes,['quality_of_care'],In this study care partners wanted more social services as well as home care that supported not just physical needs but also social and recreational needs.,"Entity refers to the type of care provided, impacting care quality by addressing social/recreational needs."
37552541,health and life risks,No,['Undefined'],"From the qualitative data, six main themes were emphasized: ... health and life risks, and economic insecurity for future life and caring costs.","Entity refers to general risks, not a specific healthcare factor impacting ADRD."
37552541,economic insecurity for future life and caring costs,Yes,['healthcare_payment_source'],"From the qualitative data, six main themes were emphasized: ... health and life risks, and economic insecurity for future life and caring costs.",Entity reflects financial mechanisms impacting healthcare funding and care costs.
36842068,palliative care educational intervention,Yes,['quality_of_care'],"A pilot study using a cluster randomized trial was conducted, with 6 sites randomized to receive a palliative care educational intervention for staff (N = 23) to deliver care to residents;",Improves care delivery quality through staff education.
36842068,advance care planning (ACP) discussions,Yes,['quality_of_care'],"The intervention also demonstrated preliminary evidence for efficacy of the intervention, with effect sizes for the treatment group over 0.80 for increases in documentation of ACP discussions compared to the control group.",ACP discussions are part of quality care processes in dementia management.
36786288,out-of-pocket costs,Yes,['healthcare_payment_source'],"Latino caregivers, the focus of this study, spend nearly half.",Financial mechanism affecting healthcare access for dementia care.
36786288,accessing family and societal support,No,['Undefined'],stressful barriers to accessing family and societal support.,"Entity refers to social support systems, not healthcare services."
38129775,Electronic Memory and Management Aid (EMMA) digital application,Yes,['treatment_and_medication'],The structured intervention will also receive support in adopting new behaviors and tracking set goals aided by the Electronic Memory and Management Aid (EMMA) digital application.,EMMA supports treatment adherence through behavior tracking and goal management.
38129775,healthcare access,No,['Undefined'],"Successful project completion will provide valuable information about how individuals with SCD respond to a compensation and preventative lifestyle intervention assisted by a digital application, including an understanding of factors that may impact outcomes, treatment uptake, and adherence.",Entity not mentioned in the source sentence.
38114278,primary care nurse-led intervention,Yes,['quality_of_care'],"HAPPI MIND will evaluate the efficacy of a multidomain, nurse-led, mHealth supported intervention for assessing dementia risk and reducing associated risk factors in middle-aged adults in the Australian primary care setting.",represents structured care delivery improving outcomes
38114278,mHealth-assisted intervention,Yes,['treatment_and_medication'],"HAPPI MIND participants receive the brief intervention as well as six individualised dementia risk reduction sessions with a nurse trained in motivational interviewing and principles of behaviour change, a personalised risk reduction action plan and access to the purpose-built HAPPI MIND smartphone app for risk factor self-management.",Non-pharmacologic therapy for dementia risk reduction via mHealth tools.
37942822,behavioral therapy,Yes,['treatment_and_medication'],"Behavioral therapy is underused despite clear evidence of efficacy, while drugs are given too often.",Non-pharmacologic therapy for managing health conditions.
37942822,hypnotic drugs,Yes,['treatment_and_medication'],"Drugs alter the architecture and function of sleep and have unfavorable consequences, such as a higher rate of falls.","Hypnotic drugs are pharmacologic therapies for insomnia, a treatment modality."
38269563,home-based non-pharmacological therapies,Yes,['treatment_and_medication'],"The Nice University Hospital (France) and the Bien Vieillir Nice 2030 project offer at-home non-pharmacological therapies to reduce BPSD, combined with psychoeducational sessions to improve caregiver skills.",Non-pharmacological therapies are used to manage dementia symptoms.
38269563,psychoeducational sessions,Yes,['treatment_and_medication'],A team of psychologists went to the patients' homes 3 times per week to provide personalized non-pharmacological therapies for the patients and educational programs for their caregivers.,non-pharmacologic therapy for managing dementia symptoms
38041514,tablet-based UCSF Brain Health Assessment,Yes,['quality_of_care'],The German BHA and BHS are more sensitive to mild NCD and non-AD presentations than the MoCA and thus have a high potential to identify patients with NCD in primary care earlier than currently used screens.,"Improves early diagnosis accuracy in primary care, enhancing care effectiveness."
37984835,insurance status,Yes,['healthcare_payment_source'],"Measures included demographics, health history, pain questionnaires, cognitive screening, body mass index, individual- and community-level socioenvironmental factors (education, income, household size, marital and insurance status, and area deprivation index), and brain imaging.",Insurance status is a financial mechanism affecting healthcare access and outcomes related to ADRD.
37858616,healthcare systems,Yes,['quality_of_care'],"This paper provides the protocol for an embedded, pragmatic clinical trial (ePCT) implementing eRADAR in two healthcare systems to determine whether an intervention using eRADAR increases dementia diagnosis rates",Healthcare systems' implementation of eRADAR impacts dementia diagnosis quality.
37858616,primary care providers (PCPs),Yes,['quality_of_care'],We will randomize primary care providers (PCPs) to have their patients with high eRADAR scores receive targeted outreach (intervention) or usual care.,PCPs influence care quality through intervention vs usual care delivery.
37858616,brain health assessment visit,Yes,['healthcare_visit'],Intervention patients will be offered a 'brain health' assessment visit with a clinical research interventionist mirroring existing roles within the healthcare systems.,represents a medical evaluation instance
37671461,home health care (HHC),Yes,['undefined'],"Antipsychotic use is a safety concern among older patients in home health care (HHC), particularly for those with Alzheimer's disease and related dementias (ADRD).","Entity refers to a healthcare service setting, not directly to access, quality, treatment, payment, or visits."
37671461,antipsychotic use,Yes,['treatment_and_medication'],HHC patients living with ADRD were more likely to use antipsychotics and to experience worse functional outcomes when using antipsychotics.,Antipsychotic use is a pharmacologic therapy impacting ADRD outcomes.
37541932,health and financial literacy,Yes,['health_access'],"The ability to access, understand, and utilize health and financial information significantly influences older adults' health outcomes.","Entity relates to accessing health information, a component of health access."
37311202,patient navigator (PN) intervention,Yes,['health_access'],We adapted a culturally tailored patient navigator (PN) intervention to provide support and improve PC outcomes for Hispanics with Alzheimer's disease and related dementias and their family caregivers (FCGs).,Facilitates access to palliative care resources for underserved populations.
37311202,healthcare access,Yes,['health_access'],Most caregivers for Hispanic patients are family relatives who are less likely to use health care and community resources and experience high caregiver burden.,Caregivers' limited use of health care resources indicates access barriers.
37212603,community-engaged strategies,No,['Undefined'],Community-engaged strategies were essential to recruit AA families.,"Entity relates to recruitment methods, not a healthcare factor affecting ADRD."
36263744,caregiver burdens,Yes,['Undefined'],Care transitions among PWD at the end of life are impacted by the circumstances and experiences of their caregivers.,Entity reflects caregiver experiences impacting care transitions but does not map to predefined healthcare factor classes.
36263744,physical difficulty providing care,Yes,['health_access'],Alive PWD... were 2.36 times more likely to have an overnight hospital stay... when caregivers found it physically difficult to provide care.,"Caregiver physical difficulty hinders timely care access, increasing hospitalization."
36263744,financial difficulty,Yes,['healthcare_payment_source'],Decedents... were 5.60 times more likely to experience an overnight hospitalization when their caregivers had financial difficulty.,Financial difficulty relates to healthcare funding mechanisms impacting care transitions.
36263744,emotional difficulty helping,No,['Undefined'],PWD whose caregivers had emotional difficulty helping were 5.89 times more likely to utilize hospice than caregivers who did not report emotional difficulty.,"Entity reflects caregiver burden, not a direct healthcare factor impacting ADRD."
35184665,Alzheimer's Cafè (AC),Yes,['treatment_and_medication'],"Twenty patients diagnosed with AD, who attended the Cognitive and Behavioral Rehabilitation Laboratory of the IRCCS Centro Neurolesi 'Bonino-Pulejo' of Messina, Italy, from December 2017 to December 2018, were enrolled in this study. As these patients belonged to the experimental group (EG: n = 20), they received specific cognitive-behavior training using the AC modality.",AC is a non-pharmacologic cognitive-behavior therapy intervention.
37996822,eHealth for brain health,Yes,['health_access'],interest in (3) eHealth for brain health,eHealth for brain health represents a method of accessing healthcare services remotely.
40237023,healthcare service,Yes,['health_access'],caregivers need comprehensive and supportive health services,Access to comprehensive health services affects caregiver well-being and dementia care outcomes.
37987326,occupational therapy interventions,Yes,['treatment_and_medication'],OT interventions targeted both patients and caregivers and yielded significant positive improvements in their lives.,Non-pharmacologic therapy aimed at managing ADRD symptoms and improving quality of life.
37919783,study refusal,No,['Undefined'],535/1856 (28.8%) of the participants recruited from ongoing studies declined participation in the AMYPAD-PNHS.,"Study refusal reflects research participation barriers, not a healthcare factor impacting ADRD."
37919783,study burden,No,['Undefined'],"General study burden was the main enrollment barrier (36.1%), followed by amyloid-PET related burden...","Study burden refers to research participation challenges, not a healthcare factor impacting ADRD."
37997058,long-term care facilities,Yes,['health_access'],"24 LASI participants reported that their parent was living in a long-term care facility (father [n=8], mother [n=15], both parents [n=1]).",Access to long-term care facilities reflects healthcare availability and utilization patterns.
37594028,caregiver responsibilities,Yes,['Undefined'],Family caregivers of persons with Alzheimer's disease and related dementias (ADRD) have significant responsibilities within health care. They may identify relevant clinical trials and support decision-making about their relative's participation.,"Caregiver responsibilities encompass roles in healthcare navigation and decision-making, not directly tied to existing healthcare factor classes."
37594028,clinical trial study information pages,Yes,['quality_of_care'],"Less than half of clinical trial study information pages included caregiver responsibilities. Nine caregiver responsibilities were provided among those with information (e.g., giving consent, caregiver training and education, monitoring patient's response to intervention, communicating with study team).","Information pages influence caregiver preparedness, impacting care quality in trials."
37505214,health and social care professionals,Yes,['quality_of_care'],"Participants (N = 47) included people with young onset dementia (n = 10), family members (n = 12), and health and social care professionals (n = 25).",Professionals' disclosure practices influence care quality for dementia patients.
37390354,Longitudinal Early-Onset Alzheimer's Disease Study (LEADS),No,['Undefined'],"To help fill this gap, we designed and launched the Longitudinal Early-Onset Alzheimer's Disease Study (LEADS) to enroll and follow 500 people with EOAD from > 15 sites in the United States, which the National Institute on Aging funded in 2018.","Entity represents a research study, not a healthcare factor influencing ADRD."
37171018,healthcare community,Yes,['health_access'],"Overall, they preferred learning about CARE from the healthcare community (vs. community champions and faith-based organizations), joining CARE to advance research (vs. personal experiences), and hearing about CARE through social media/instant messaging (vs. flyer or workshop/seminar).",Refers to healthcare providers as a source of information affecting access to services.
36541134,durable power of attorney for healthcare (DPOAH),Yes,['Undefined'],Participants with lower levels of cognition were less likely to have a living will and durable power of attorney for healthcare (DPOAH).,Legal document for healthcare decisions not classified under existing healthcare factor categories.
36541134,healthcare providers,No,['Undefined'],The results can provide valuable insights on ACP for ... healthcare providers.,"Entity refers to stakeholders, not a healthcare factor impacting ADRD."
37021413,telehealth CPAP adherence intervention,Yes,['quality_of_care'],"Participants had moderate to severe OSA, were CPAP naïve, and received a telehealth CPAP adherence intervention.",The intervention improves care delivery effectiveness for CPAP adherence in ADRD risk populations.
37994850,health care access,Yes,['health_access'],Trained participants obtained a greater degree of protection from ADRD when they had higher scores for SDoH domains associated with health care and education access.,Higher health care access scores correlate with lower ADRD risk.
37939720,diagnostic disclosure,Yes,['quality_of_care'],The majority (66.7%) of the physicians reveal the diagnosis of AD always or usually.,Diagnostic disclosure reflects communication practices impacting patient care quality.
37939720,physicians' practice,Yes,['Undefined'],The main reasons for not disclosing the diagnosis concern the patients' mental health.,Physicians' practice relates to care delivery but does not fit existing healthcare factor classes.
37890053,PET results,No,['Undefined'],Most dyads endorsed strong interest in PET results (82.5% of both participants and partners) regardless of race or diagnosis.,"PET results represent diagnostic information, not a healthcare factor impacting ADRD."
37483069,education,No,['Undefined'],"Age, education, experience in AD care and training in ADK were the main factors influencing the classification of the nursing staff's ADK level.","Education refers to personal attributes, not a healthcare system factor impacting ADRD."
37483069,training in ADK,Yes,['Undefined'],"Age, education, experience in AD care and training in ADK were the main factors influencing the classification of the nursing staff's ADK level.","Training in ADK relates to professional development, not directly to healthcare access, quality, treatment, payment, or visits."
37483069,experience in AD care,Yes,['Undefined'],"Age, education, experience in AD care and training in ADK were the main factors influencing the classification of the nursing staff's ADK level.","Entity refers to staff experience, not a healthcare factor class."
37317613,dementia care pathway,Yes,['quality_of_care'],To explore the implementation of a dementia care pathway in an acute care setting.,structured care plan to improve service quality
37317613,intervention bundles,Yes,['treatment_and_medication'],"We developed an evidence-based care pathway with intervention bundles, and implemented it on two trauma units, with the aim to empower staff and improve quality care.",Intervention bundles represent structured therapeutic strategies to manage dementia care.
37235711,nursing home staff,Yes,['quality_of_care'],"Nursing home staff and proxies had differing perspectives of the involvement of multiple family members in decision making, with NH staff primarily viewing families as a source of conflict, whereas proxies viewed families as a source of support.",Nursing home staff influence care quality through decision-making interactions with families.
37743478,palliative care,Yes,['treatment_and_medication'],"Intervention dyads will receive the ADRD-PC program of (1) dementia-specific palliative care, (2) standardized caregiver education, and (3) transitional care.",Palliative care is a non-pharmacologic therapy for managing ADRD symptoms and care needs.
37743478,caregiver education,Yes,['quality_of_care'],"Intervention dyads will receive the ADRD-PC program of (1) dementia-specific palliative care, (2) standardized caregiver education, and (3) transitional care.",Standardized education improves care quality for ADRD patients.
37743478,transitional care,Yes,['quality_of_care'],"Intervention dyads will receive the ADRD-PC program of (1) dementia-specific palliative care, (2) standardized caregiver education, and (3) transitional care.","Transitional care ensures continuity and effective management during care transitions, impacting health outcomes."
37709333,healthcare access,Yes,['health_access'],"The synthesised recommendations included adjustments around... accessibility, comprehensibility, participant recruitment and retention.",Accessibility adjustments improve access to dementia literacy programs.
37709333,healthcare delivery,No,['Undefined'],Co-creation in dementia prevention research... design and implementation of clinical studies.,"Entity refers to research design, not a documented healthcare factor impacting ADRD."
37709678,healthcare access,Yes,['health_access'],Migration of physicians in Puerto Rico makes it difficult to obtain specialized care for Alzheimer's disease and related dementias (ADRD).,"Physician migration reduces availability of specialized care, directly impacting access to ADRD services."
37709678,healthcare quality,No,['Undefined'],"Primary care physicians (PCPs) can fill this gap, but there is limited information on how their beliefs and behaviors towards ADRD affect early diagnostic practices.",Entity not directly tied to healthcare quality metrics or service delivery standards.
37709678,healthcare training,Yes,['Undefined'],Hours in ADRD training and years of experience in medical practice were strongly correlated with the percentage of total diagnoses performed by PCPs.,Training is a healthcare factor but not explicitly covered in the defined classes.
37415444,community-based services and facilities,Yes,['health_access'],"The research revealed that education and knowledge about the disease, community-based services and facilities, support groups and resources, spiritual and cultural values, and access to transportation are all critical components for community adaptation.","Community-based services and facilities represent healthcare infrastructure availability, impacting access to care."
37415444,support groups and resources,Yes,['health_access'],"The research revealed that education and knowledge about the disease, community-based services and facilities, support groups and resources, spiritual and cultural values, and access to transportation are all critical components for community adaptation.",Support groups and resources are community-based services enhancing access to care for caregivers.
37415444,access to transportation,Yes,['health_access'],"The research revealed that education and knowledge about the disease, community-based services and facilities, support groups and resources, spiritual and cultural values, and access to transportation are all critical components for community adaptation.",Transportation access affects ability to obtain healthcare services.
37380020,telehealth interventions,Yes,['health_access'],This work describes a protocol designed to evaluate whether a clinician-patient dashboard inclusive of several user-friendly features [...] could improve CBTi outcomes for middle- to older-aged adults (N = 100).,Telehealth interventions aim to improve access to cognitive behavioral therapy for insomnia (CBTi) in older adults.
37380020,clinician-patient dashboard,Yes,['treatment_and_medication'],"Participants were randomly assigned to one of three telehealth interventions delivered through 6-weekly sessions: (1) CBTi augmented with a clinician-patient dashboard, smartphone application, and integrated smart devices [...] or (3) sleep hygiene education.",Non-pharmacological therapy tool for insomnia treatment.
36630223,dementia-specific referrals,Yes,['quality_of_care'],The goal was to increase delivery of dementia resource education and dementia-specific referrals during the discharge planning process.,Referrals during discharge planning improve care coordination and resource delivery.
36630223,care coordination staff education,Yes,['quality_of_care'],Twenty-one members of the care coordination department received education on the dementia disease process as well as community resources available to the patient population.,"Education improves staff knowledge and confidence, enhancing care quality for dementia patients."
36630223,Alzheimer's Association collaboration,Yes,['quality_of_care'],The care coordination department collaborated with the Northern California Chapter of the Alzheimer's Association to improve the delivery of referrals and follow-up with patients and families who were interested in additional information and support related to dementia.,Collaboration with Alzheimer's Association improved referral quality.
37550708,Dementia Friends programme,Yes,['quality_of_care'],The Dementia Friends programme has actively supported nursing and medical students to improve the lives of people with dementia in their care through environmental adaptions and creative approaches to communication.,"The program enhances care delivery through education, impacting care quality."
37385161,peer mentor-led educational intervention,Yes,['Undefined'],"We assessed feasibility of a peer mentor-led educational intervention and its impact on LBD family caregivers' knowledge, dementia attitudes, and mastery.","Entity represents a caregiver support program, not directly tied to healthcare access, quality, treatment, payment, or visits."
32497369,professional caregivers,No,['Undefined'],Aggressive behaviour of persons with dementia towards professional caregivers in the home care setting-A scoping review,"Entity refers to caregivers, not a specific healthcare factor class."
32497369,home care setting,Yes,['Undefined'],"However, there has been little research on this phenomenon in the home care setting.","Entity refers to care delivery context, not a direct healthcare factor class."
37488506,Community Health Workers (CHWs),Yes,['health_access'],Use of Community Health Workers (CHWs) especially in hard-to-reach communities can be an important link for older persons to the health facilities where they can receive adequate evaluations and interventions for cognitive challenges.,CHWs facilitate access to health facilities for evaluations and interventions.
37488506,referral by CHWs,Yes,['health_access'],"Of the 58 identified to have cognitive impairment by the CHWs, 93.1% were referred for care.",Facilitates access to care for cognitive impairment.
37624998,telehealth occupational therapy,Yes,['health_access'],Occupational therapy delivered through telehealth in participants' homes.,Telehealth delivery affects access to occupational therapy services.
37354755,individualized music listening program,Yes,['treatment_and_medication'],This project aimed to reduce agitation in patients with Alzheimer's disease and related dementias (ADRD) by implementing an individualized music listening program.,Non-pharmacologic therapy to manage agitation in ADRD.
36990452,general practitioners (GPs),Yes,['health_access'],"As the first point of professional contact, general practitioners need to be upskilled to support Arabic-speaking Australians around dementia.",GPs as first contact influence timely access to dementia care.
36840622,financial resources,Yes,['healthcare_payment_source'],"We identified several limitations for trial implementation including a lack of financial resources, low industry presence, regulatory obstacles, and operational barriers",financial resources as a funding mechanism for healthcare
36840622,industry presence,Yes,['Undefined'],"We identified several limitations for trial implementation including a lack of financial resources, low industry presence, regulatory obstacles, and operational barriers","Entity reflects systemic infrastructure challenges, not directly tied to existing healthcare factor classes."
36840622,regulatory obstacles,Yes,['Undefined'],"We identified several limitations for trial implementation including a lack of financial resources, low industry presence, regulatory obstacles, and operational barriers","Regulatory obstacles are systemic barriers not directly tied to healthcare access, quality, treatment, payment, or visits."
36840622,operational barriers,Yes,['health_access'],"We identified several limitations for trial implementation including a lack of financial resources, low industry presence, regulatory obstacles, and operational barriers","Operational barriers hinder access to clinical trials, affecting healthcare access for ADRD."
32484120,anti-dementia medication usage,Yes,['treatment_and_medication'],PwD from minority ethnic backgrounds used memantine and cholinesterase inhibitors less often than those from a White ethnic background.,Refers to pharmacologic therapy use for ADRD.
37256757,Support Needs and Challenges,Yes,['health_access'],"Family caregivers require ongoing support, education, and guidance. Implications for nursing practice include focusing on family assessments, increased education and awareness, and collaboration with interdisciplinary teams to provide the best resources.",Entity reflects access to caregiver support resources critical for healthcare engagement.
36917885,educational care,Yes,['quality_of_care'],To formalize a proposal for educational approach for patients with Alzheimer's disease and related dementias (ADRD) and caregivers across existing diagnosis/care organizations and structures.,Educational care is a service component influencing care quality for ADRD patients.
36917885,healthcare professionals' training,Yes,['quality_of_care'],Policy makers and funding bodies will need to invest in the healthcare professionals' training about educational approach and ADRD in order to extend educational care throughout the patient's care pathway.,Improves care quality through professional development.
35852376,health care utilization (HCU),Yes,['healthcare_visit'],We visualized rural-urban differences in inpatient hospitalization and emergency department (ED) health care utilization (HCU) for older adults with dementia to understand the HCU of rural versus urban older adults in Minnesota...,"HCU refers to inpatient hospitalization and ED visits, which are instances of healthcare visits."
35852376,emergency department (ED) visit rates,Yes,['healthcare_visit'],AARs of ED visits for dementia were 12.4% higher in rural ZIP codes...,ED visits are a type of healthcare visit.
35852376,hospitalization rates,Yes,['healthcare_visit'],AARs of hospitalization were 24.7% lower in rural areas...,Hospitalization is a healthcare visit type linked to dementia care.
37221495,repetitive transcranial magnetic stimulation (rTMS),Yes,['treatment_and_medication'],"Repetitive transcranial magnetic stimulation has a positive effect on cognitive function and Behavioral And Psychological Symptoms Of Dementia, and adverse reactions are inevitable.",rTMS is a non-pharmacologic therapy used to manage ADRD symptoms.
37173801,electronic health records,No,['Undefined'],The reporting of neuropsychiatric symptoms in electronic health records of individuals with Alzheimer's disease: a natural language processing study,"Entity refers to a data collection tool, not a healthcare factor influencing ADRD outcomes."
37144929,healthcare providers,Yes,['quality_of_care'],"Families managing heart failure and vascular dementia need easy-to-understand education from healthcare providers, on-going assessments, and early referrals to support services including those provided by social workers and chaplains.",healthcare providers' role in education and referrals impacts care quality
37144929,ongoing assessments,Yes,['quality_of_care'],"Families managing heart failure and vascular dementia need easy-to-understand education from healthcare providers, on-going assessments, and early referrals to support services including those provided by social workers and chaplains.",ongoing assessments ensure effective and continuous care quality.
37144929,early referrals to support services,Yes,['health_access'],"Families managing heart failure and vascular dementia need easy-to-understand education from healthcare providers, on-going assessments, and early referrals to support services including those provided by social workers and chaplains.",Early referrals facilitate timely access to necessary support services.
37062296,hearing aid use,Yes,['treatment_and_medication'],"In people with hearing loss, hearing aid use is associated with a risk of dementia of a similar level to that of people without hearing loss.","Hearing aids are non-pharmacologic therapies for managing hearing loss, a healthcare treatment."
36469682,traditional Medicare claims,Yes,['healthcare_payment_source'],"We compared ADRD incidence in traditional Medicare claims for 11,132 Black and 7703 White participants aged 65 and over from a predominantly low-income cohort.",Medicare is a healthcare payment source.
36394262,logopaedic intervention,Yes,['treatment_and_medication'],Five experienced speech and language therapists (SLTs) delivered the six-session Com-mens intervention at home.,Non-pharmacologic therapy for communication management in dementia.
36394262,speech and language therapists (SLTs),Yes,['treatment_and_medication'],Five experienced speech and language therapists (SLTs) delivered the six-session Com-mens intervention at home.,SLTs deliver non-pharmacologic therapeutic intervention for communication management in dementia.
36342454,healthcare costs,Yes,['healthcare_payment_source'],"Potential implications for patient outcomes, caregiver burden and healthcare costs are discussed.",Refers to financial implications of healthcare services.
35943443,healthcare access,Yes,['health_access'],"Around half of survey respondents reported seeing three or more doctors before an FTD diagnosis was given, and a range of prior diagnoses were noted.",difficulty in timely diagnosis due to multiple doctor visits
35943443,diagnostic process,Yes,['health_access'],"The current paper presents a subset of data from the FTD Insights Survey, chronicling the diagnostic journey, symptoms, and the impact of FTD on distress, quality of life, and independence, in the mild to moderate stages of the disease.",Diagnostic process relates to accessing healthcare services for evaluation.
34991360,navigating multiple healthcare providers/systems of care,Yes,['health_access'],Four themes were: (1) trajectory of treatment burden; (2) navigating multiple healthcare providers/systems of care; (3) caregiver role conflict; and (4) emotional burden.,Navigating multiple providers/systems reflects access challenges to timely/coordinate care.
37141452,density of primary care physicians,Yes,['health_access'],"associations of the percentage of AI/ANs, density of primary care physicians and neurologists, area deprivation index, rurality, and Indian Health Service region with AD mortality in 646 purchased/referred care delivery area counties.",Availability of primary care providers affects access to timely care.
37141452,density of neurologists,Yes,['health_access'],"associations of the percentage of AI/ANs, density of primary care physicians and neurologists, area deprivation index, rurality, and Indian Health Service region with AD mortality in 646 purchased/referred care delivery area counties.",availability of neurologists affects access to care
37141452,area deprivation index,Yes,['health_access'],More deprived counties had 34% higher AD mortality compared with less deprived counties.,Socioeconomic conditions affecting healthcare access
37141452,Indian Health Service region,Yes,['health_access'],"associations of the percentage of AI/ANs, density of primary care physicians and neurologists, area deprivation index, rurality, and Indian Health Service region with AD mortality in 646 purchased/referred care delivery area counties.",The Indian Health Service region reflects geographic healthcare infrastructure affecting access to services.
36975746,appropriate referrals,Yes,['quality_of_care'],"NPs in primary care must have a thorough understanding of this complex disease in order to ensure appropriate referrals, provide patient and caregiver education, and comanage this disease with other healthcare professionals.",Ensuring correct referrals improves care coordination and outcomes.
36975746,patient and caregiver education,Yes,['quality_of_care'],"NPs in primary care must have a thorough understanding of this complex disease in order to ensure appropriate referrals, provide patient and caregiver education, and comanage this disease with other healthcare professionals.",Education enhances care delivery effectiveness for ADRD management.
36975746,comanage with other healthcare professionals,Yes,['quality_of_care'],"NPs in primary care must have a thorough understanding of this complex disease in order to ensure appropriate referrals, provide patient and caregiver education, and comanage this disease with other healthcare professionals.",Comanagement with professionals reflects care coordination impacting outcomes.
36527582,health coaching,Yes,['quality_of_care'],Health coaching (HC) is an intervention that addresses lifestyle factors associated with cognition.,Health coaching is a care delivery intervention targeting lifestyle factors to improve cognition.
36527582,health education,Yes,['treatment_and_medication'],"The effectiveness of an HC protocol was evaluated and compared with a health education (HE) intervention, representing the current standard of care.",Health education is a non-pharmacologic therapy used in managing cognitive health.
35393916,dementia tours,Yes,['quality_of_care'],This embedded-experimental (between-subjects) variant mixed-methods study assessed the effectiveness of virtual reality as a delivery format for dementia tours compared to dementia tours that physically alter sensations.,Dementia tours are a training method impacting healthcare providers' quality of care delivery.
36893045,health care professional conversations,Yes,['health_access'],Only 47.3% of adults with SCD reported that they had discussed confusion or memory loss with a health care professional.,Entity reflects access to healthcare professionals for cognitive discussions.
36893045,healthcare access,Yes,['health_access'],"Discussing changes in cognition with a physician can allow for the identification of potentially treatable conditions, early detection of dementia, promotion of dementia risk reduction behaviors, and establishing a treatment or care plan to help adults remain healthy and independent for as long as possible.",Accessing healthcare services for cognitive discussions aligns with health access.
36450605,routine visits,Yes,['healthcare_visit'],Current findings highlight the importance of carefully evaluating any memory concerns raised by older adults during routine visits and underscore the potential utility of screening older adults for SCD.,routine visits are instances of seeking medical evaluation
36450605,screening for SCD,Yes,['healthcare_visit'],Current findings highlight the importance of carefully evaluating any memory concerns raised by older adults during routine visits and underscore the potential utility of screening older adults for SCD.,Screening for SCD is part of routine healthcare visits.
36827791,radiographers' knowledge,Yes,['quality_of_care'],"Radiographers with knowledge and positive attitudes can reduce stigma and fear, improving the quality of care.",Knowledge enhances care quality for dementia patients.
