PMID,entity_name,factor_relevance,factor_class,source_sentence,explanation
39121122,education,Yes,['socioeconomic_status'],"Models were then adjusted for county-level: 1) FFS demographics (age, gender, and Medicaid eligibility), comorbidities; 2) population sociodemographics (race/ethnicity, education, aging population distribution, and renter-occupied housing); and 3) diagnostic access (PCP visits, neurology visits, and imaging scans).",Education is a key component of socioeconomic status.
39121122,renter-occupied housing,Yes,['problem_related_to_housing_and_economic_circumstance'],"Models were then adjusted for county-level: 1) FFS demographics (age, gender, and Medicaid eligibility), comorbidities; 2) population sociodemographics (race/ethnicity, education, aging population distribution, and renter-occupied housing); and 3) diagnostic access (PCP visits, neurology visits, and imaging scans).",Renter status relates to housing stability and economic circumstance.
38995792,low income,Yes,['income'],"Female sex, depression, having no spouse, increased lifetime alcohol consumption, low income, rural residence, and low family support were associated with increased odds of cognitive impairment.",Low income is a measure of monetary earnings available to individuals.
38995788,social determinants of health,Yes,"['socioeconomic_status', 'problem_related_to_housing_and_economic_circumstance']","In the model examining SDOH, AHRs were 1.46 (95% CI, 1.43-1.49) for Black Veterans and 1.34 (95% CI, 1.29-1.40) for Hispanic Veterans.","SDOH includes factors like income, housing, and employment impacting ADRD risk."
38909419,socioeconomic status (SES),Yes,['socioeconomic_status'],"We assessed how demographic factors, socioeconomic status (SES) as indicated by education and occupation, vascular risk factors, and a range of biomarkers associated with both CVD (including white matter hyperintensities [WMH], diffusion MRI abnormalities, infarctions, and microbleeds) and AD (comprising amyloid-PET and tau-PET) collectively influence cognitive function.","SES, indicated by education and occupation, influences cognitive function."
38909419,SES,Yes,['socioeconomic_status'],Higher SES had a protective effect on cognition with mediation through the vascular pathway.,SES is a measure of economic and social position.
38909419,SES,Yes,['socioeconomic_status'],The overall effect of vascular risk and SES on these biomarkers are complex and need further investigation.,SES is a measure of economic and social position.
38759006,income,Yes,"['income', 'socioeconomic_status']","US-based Latinos have lower education and income combined with higher health risks than non-Latino whites, but often 'paradoxically' evidence better health-related outcomes.",Lower income is linked to health risks and cognitive outcomes.
38759006,education,Yes,['socioeconomic_status'],"US-based Latinos have lower education and income combined with higher health risks than non-Latino whites, but often 'paradoxically' evidence better health-related outcomes.",Education is a key component of socioeconomic status.
38759006,education levels,Yes,['socioeconomic_status'],"Mexico-born Latinos had relatively higher vascular burden and lower education levels than other nativity groups; however, this did not alter results.",Education is a key component of socioeconomic status.
38669533,poor financial situation,Yes,['financial_stress'],"In women, higher unmet needs were associated with more depressive symptoms, a poor financial situation, living alone and not being recently treated by a general practitioner.",Poor financial situation indicates economic hardship linked to unmet needs.
38669528,financial mismanagement,Yes,"['financial_stress', 'problem_related_to_housing_and_economic_circumstance']","Whereas clinical experience in dementia indicates high risk for financial mismanagement, there has been little formal study of real world financial errors in dementia.",Financial mismanagement indicates economic instability and potential stress.
38669528,financial mistakes,Yes,"['expense', 'financial_stress']","Caregivers reported whether participants with dementia had made financial mistakes within the last year; and if so, categorized these as resulting from: (a) being too trusting or gullible, (b) being wasteful or careless with money, or (c) trouble with memory.",Financial mistakes relate to managing money and potential stress.
38607756,Lower income,Yes,['income'],"Lower income, non-usage of public transport, depressive symptoms, cognitive, mobility, and hearing impairment were negatively associated with social activity.",Lower income is a measure of monetary earnings available to individuals.
38607756,lack of resources,Yes,"['income', 'problem_related_to_housing_and_economic_circumstance']","We identified a lack of resources (income, transport), depressive symptoms and poorer health (cognitive, mobility and hearing impairment) as barriers to social activity.","Lack of resources includes income and transport, impacting economic stability."
38517787,Medicare and Medicaid,Yes,['healthcare_payment_source'],"Individuals dually eligible for Medicare and Medicaid (duals) may face greater obstacles to access to disease-modifying Alzheimer's treatments in spite of their higher disease burden, because of clinicians' reluctance to accept Medicaid and the so-called ""lesser of"" policy, under which Medicaid may pay providers lower rates.",Medicare and Medicaid are sources of healthcare payment for individuals.
38517787,Medicaid payment policy,Yes,['healthcare_payment_source'],We used State Medicaid payment policy and Medicare enrollment data and a Markov model to predict differential wait times for duals and non-duals from 2023 to 2050.,"Policy affects access to healthcare, impacting ADRD outcomes."
38517787,lesser of policy,Yes,['healthcare_payment_source'],"Individuals dually eligible for Medicare and Medicaid (duals) may face greater obstacles to access to disease-modifying Alzheimer's treatments in spite of their higher disease burden, because of clinicians' reluctance to accept Medicaid and the so-called ""lesser of"" policy, under which Medicaid may pay providers lower rates.",Policy impacts healthcare access and payment for ADRD treatment.
38517787,financial obstacles,Yes,"['financial_stress', 'healthcare_payment_source']",Policy interventions to reduce financial and nonfinancial obstacles are dearly needed to avoid deepening disparities.,"Financial obstacles impede healthcare access, impacting ADRD outcomes."
38306035,financial coverage,Yes,['healthcare_payment_source'],"This study aimed to give an overview of dementia care in the Philippines and to identify gaps in terms of local epidemiology, research, financial coverage, diagnostics, pharmacotherapy, manpower, and caregiver support.",Financial coverage relates to how healthcare costs are paid for.
38306035,out-of-pocket payments,Yes,['healthcare_payment_source'],"Cost is a major barrier as health care coverage is limited, with reliance mainly on out-of-pocket payments, leading to challenges in the proper diagnosis and treatment of dementia.","Refers to how individuals pay for healthcare, impacting dementia diagnosis."
38306035,healthcare costs,Yes,"['expense', 'healthcare_payment_source']","Gaps in dementia care include limited published local data, high healthcare costs, inadequate health financing, and limited manpower.",High costs are a barrier to dementia diagnosis and treatment.
38306035,health financing,Yes,['healthcare_payment_source'],"Gaps in dementia care include limited published local data, high healthcare costs, inadequate health financing, and limited manpower.",Inadequate health financing impacts access to dementia care.
38143352,education level,Yes,['socioeconomic_status'],"After adjusting for age, gender, and education level, there was no significant ethnic difference in the odds of dementia or MCI.",Education level is a key component of socioeconomic status.
38143352,education,Yes,['socioeconomic_status'],Those with ≤11 compared with ≥16 years of education had much higher dementia [OR = 4.9 (95% CI 2.2-11.1)] and MCI risk [OR = 3.5 (95% CI 1.6-7.5)].,Education level is a key component of socioeconomic status.
38143352,educational attainment,Yes,['socioeconomic_status'],Mexican American persons had double the odds of mild cognitive impairment and this was attenuated when age and educational attainment were considered.,Educational attainment is a key component of socioeconomic status.
37732415,socioeconomic status,Yes,['socioeconomic_status'],"In this review, we summarize current evidence for early-life effects on small vessel disease, stroke and dementia focusing on prenatal nutrition, and cognitive ability, education, and socioeconomic status in childhood.",Childhood socioeconomic status is linked to dementia risk.
37552541,economic insecurity,Yes,['financial_stress'],"From the qualitative data, six main themes were emphasized: daily activities turned upside down, involuntary loss of previous social network, losing close relationship, but maintaining a friendship with the spouse, unpredictable behavior adds burdens to a changing life, health and life risks, and economic insecurity for future life and caring costs.",Economic insecurity relates to financial strain impacting caregivers.
37552541,caring costs,Yes,['expense'],"From the qualitative data, six main themes were emphasized: daily activities turned upside down, involuntary loss of previous social network, losing close relationship, but maintaining a friendship with the spouse, unpredictable behavior adds burdens to a changing life, health and life risks, and economic insecurity for future life and caring costs.",Costs associated with caregiving impact financial status.
36786288,financial burden,Yes,['financial_stress'],The financial burden of caregiving has received less research attention than physical and emotional costs.,Financial burden relates to psychological strain from financial resources.
36786288,Financial strain,Yes,['financial_stress'],Financial strain affects mental and physical health and is unequally distributed across caregivers of different races and ethnicities.,Financial strain directly relates to psychological/material strain from finances.
36786288,income,Yes,"['income', 'expense']","Although caregivers overall spend, on average, one quarter of their income on caregiving, Latino caregivers, the focus of this study, spend nearly half.","Income is spent on caregiving expenses, impacting financial status."
36786288,out-of-pocket costs,Yes,['expense'],Findings suggest that preference by Latino families to care for a family member in the home may be met with a financial disadvantage due to the high out-of-pocket costs of care.,Costs associated with caregiving impact financial status.
36786288,caregiving costs,Yes,['expense'],A better understanding of the factors contributing to high costs for Latino caregivers and how these costs affect caregivers will inform approaches at both the individual and policy levels and develop culturally relevant interventions to help Latino families to lower caregiving costs.,Costs associated with caregiving impact financial status and health.
37984835,socioenvironmental factors,Yes,['socioeconomic_status'],Accounting for socioenvironmental factors reduces ethnic/race group differences in clinical and experimental pain.,Socioenvironmental factors encompass aspects of socioeconomic status impacting health.
37984835,socioenvironmental factors,Yes,['socioeconomic_status'],The purpose of the study was to determine if socioenvironmental factors reduce or account for previously observed ethnic/race group differences and explore if a combined effect of socioenvironmental risk and chronic pain severity on temporal lobe cortices is evident.,"Socioenvironmental factors encompass elements like income and education, impacting socioeconomic status."
37984835,socioenvironmental risk,Yes,['socioeconomic_status'],"Additionally, findings revealed an additive stress load pattern indicating thinner temporal lobe cortices with greater socioenvironmental risk and chronic pain severity (p = .048).",Socioenvironmental risk includes factors like income and education.
37984835,socioenvironmental risk factors,Yes,['socioeconomic_status'],"Further, combined socioenvironmental risk factors and higher chronic pain severity were associated with thinner bilateral temporal lobes.",Socioenvironmental factors encompass aspects of socioeconomic status impacting health.
37972862,financial resource strain,Yes,['financial_stress'],"We focused on 8 SDOH domains: education, depression, alcohol use, stress, financial resource strain, social connections, food insecurity, and transportation needs.",Financial resource strain is a direct indicator of financial stress.
37541932,financial literacy,Yes,['socioeconomic_status'],"We investigated associations of AD-CT and WMH volumes with a composite index of health and financial literacy given that the ability to access, understand, and utilize health and financial information significantly influences older adults' health outcomes.",Financial literacy relates to socioeconomic status and health outcomes.
37541932,health and financial literacy,Yes,"['financial_stress', 'socioeconomic_status']",Reduced AD-CT and higher WMH at baseline were each associated with lower levels of literacy; only AD-CT was associated with the rate of decline in literacy over time.,Literacy relates to financial understanding and socioeconomic position.
37534741,financial difficulties,Yes,['financial_stress'],"To develop a natural language processing (NLP) algorithm that identifies social determinants of health (SDoH), including housing, transportation, food, and medication insecurities, social isolation, abuse, neglect, or exploitation, and financial difficulties for patients with Alzheimer's disease and related dementias (ADRD) from unstructured electronic health records (EHRs).",Financial difficulties represent a source of stress impacting ADRD patients.
36263744,financial difficulty,Yes,['financial_stress'],"Decedents were 5.60 times more likely to experience an overnight hospitalization when their caregivers had financial difficulty, hospitalizations were more frequent when caregivers had too much to handle (OR = 8.44) and/or no time for themselves (OR = 10.67).",Financial difficulty is a form of financial stress impacting care transitions.
35815546,socio-economic status,Yes,['socioeconomic_status'],The association between belonging to a disadvantaged socio-economic status or social class and health outcomes has been consistently documented during recent decades.,Entity directly relates to an individual's economic and social position.
35815546,social class,Yes,['socioeconomic_status'],"However, a meta-analysis quantifying the association between belonging to a lower social class and the risk of dementia has yet to be performed.",Social class is a key indicator of socioeconomic status.
35815546,social class,Yes,['socioeconomic_status'],"We conducted a systematic review and meta-analysis of prospective, longitudinal studies measuring the association between indicators of social class and the risk of all-cause/Alzheimer's dementia.",Social class is a key indicator of socioeconomic status.
35815546,social class,Yes,['socioeconomic_status'],"Social class was operationalised as levels of education, occupational class, income level, neighbourhood disadvantage and wealth.",Social class is a key indicator of socioeconomic status.
35815546,education,Yes,['socioeconomic_status'],Education (relative risk (RR)=2.48; confidence interval (CI) 1.71-3.59) and occupational class (RR=2.09; CI 1.18-3.69) but not income (RR=1.28; CI 0.81-2.04) were significantly associated with the risk of dementia in the adjusted model.,Education is a key component of socioeconomic status.
35815546,occupational class,Yes,['socioeconomic_status'],Education (relative risk (RR)=2.48; confidence interval (CI) 1.71-3.59) and occupational class (RR=2.09; CI 1.18-3.69) but not income (RR=1.28; CI 0.81-2.04) were significantly associated with the risk of dementia in the adjusted model.,Occupational class is a key indicator of socioeconomic status.
35815546,income level,Yes,"['income', 'socioeconomic_status']",Education (relative risk (RR)=2.48; confidence interval (CI) 1.71-3.59) and occupational class (RR=2.09; CI 1.18-3.69) but not income (RR=1.28; CI 0.81-2.04) were significantly associated with the risk of dementia in the adjusted model.,Income level is a direct measure of financial resources and socioeconomic position.
37357229,socioeconomic status,Yes,['socioeconomic_status'],"Family history, dietary habits, genetics, and socioeconomic status are strongly associated with the development of Alzheimer disease.",Entity directly refers to socioeconomic status linked to AD development.
37357229,economic stress,Yes,['financial_stress'],"Regarding socioeconomic status, which includes stress of both kinds, including economic stress, stress brought on by the loss of loved ones through death or separation, and co-morbidities (hypertension and diabetes), all are manageable and even modifiable through counseling, positive behavior, and physical activity like exercise, walking, cycling, and playing games.",Economic stress is explicitly mentioned as a component of socioeconomic status.
37743478,financial burden,Yes,['financial_stress'],Limited access to specialized palliative care exposes persons with late-stage Alzheimer's disease and related dementias (ADRD) to burdensome treatment and unnecessary hospitalization and their caregivers to avoidable strain and financial burden.,Financial burden represents material strain due to insufficient resources.
37552453,socioeconomic status,Yes,['socioeconomic_status'],This study investigated to what extent socioeconomic status (SES) disparity associates with cognitive and physical impairment within older Asian Americans in comparison with other races/ethnicities.,Entity directly relates to an individual's economic and social position.
37552453,high school education,Yes,['socioeconomic_status'],"Asians with ≤ high school education had the highest prevalence of age- and sex-adjusted memory impairment among all races/ethnicities, while no difference was observed for those with > high school education.",Education level is a key component of socioeconomic status.
37552453,Education disparity,Yes,['socioeconomic_status'],"Education disparity for ADL disability (OR, 3.40; 95% CI, 2.20-5.25) and memory impairment (OR, 11.57; 95% CI, 6.59-20.31) were largest among Asians compared to Whites, Blacks, and Hispanics.",Education is a key component of socioeconomic status.
37386110,socio-economic status,Yes,['socioeconomic_status'],"Human longevity correlates with socio-economic status, and there is evidence that educational attainment increases human lifespan.",Entity directly relates to an individual's economic and social position.
37386110,educational attainment,Yes,['socioeconomic_status'],"Each 4.20 years of additional educational attainment were causally associated with a 3.23-year-longer parental lifespan independently of income and occupation and were causally associated with 30-59% higher odds of self-longevity, suggesting that education was the primary determinant.",Educational attainment is a key component of socioeconomic status.
37386110,income,Yes,"['income', 'socioeconomic_status']","Each one-standard-deviation-higher income and one-point-higher occupation was causally associated with 3.06-year-longer and 1.29-year-longer parental lifespans, respectively, but not independently of the other socio-economic indicators.",Income is a key component of socioeconomic status affecting longevity.
37386110,occupation,Yes,['socioeconomic_status'],"Each one-standard-deviation-higher income and one-point-higher occupation was causally associated with 3.06-year-longer and 1.29-year-longer parental lifespans, respectively, but not independently of the other socio-economic indicators.",Occupation is a key component of socioeconomic status.
37603383,material deprivation,Yes,['socioeconomic_status'],"Our risk score, termed the UK Biobank Dementia Risk Score (UKBDRS), consisted of age, education, parental history of dementia, material deprivation, a history of diabetes, stroke, depression, hypertension, high cholesterol, household occupancy, and sex.",Material deprivation reflects socioeconomic status linked to dementia risk.
36976729,socioeconomic disadvantages,Yes,['socioeconomic_status'],"Individuals of Mexican ancestry in the United States experience substantial socioeconomic disadvantages compared with non-Hispanic white individuals; however, some studies show these groups have similar dementia risk.",Entity describes economic and social position related to ADRD risk.
36976729,social determinants,Yes,['socioeconomic_status'],"Intercorrelation of risk factors, common with social determinants, could make certain covariate patterns very likely or unlikely to occur for particular groups, which complicates their comparison.",Social determinants encompass factors like income and education impacting ADRD.
36840622,low-middle-income countries (LMICs),Yes,['socioeconomic_status'],The burden of Alzheimer's disease and related dementia (ADRD) is projected to disproportionally impact low-middle-income countries (LMICs).,LMICs represent a group with lower economic standing.
36840622,financial resources,Yes,"['financial_stress', 'problem_related_to_housing_and_economic_circumstance']","We identified several limitations for trial implementation including a lack of financial resources, low industry presence, regulatory obstacles, and operational barriers INTERPRETATION: Although LMICs bear the greatest burden of ADRD globally, substantial development of clinical trial platforms to address this inequity and health disparity is lacking.","Lack of resources impacts trial implementation, related to economic circumstance."
36600106,financial capacity,Yes,['financial_stress'],The influence of stressful life events on general cognition and for the first time on financial capacity performance of patients with a diagnosis of Alzheimer's disease (AD) and in healthy controls (HC) is assessed.,"Financial capacity relates to managing finances, linked to financial stress."
36600106,financial capacity,No,[],The life change unit (LCU) method was also used.,"This sentence describes a method used, not an economic stability factor."
36600106,financial difficulties,Yes,['financial_stress'],"The most frequently reported life event for AD patients was increased family arguments (n = 45/122), followed by increase in responsibilities (n = 32/122) and financial difficulties (n = 29/122), while the HC group reported problems within the family (n = 56/146), change in health status (n = 32/146), and a death of a beloved family member (n = 27/146).",Financial difficulties are a source of stress impacting cognitive health.
36600106,financial capacity,Yes,['financial_stress'],"Regressions indicate no causal role for recent life events in the etiopathogenesis of AD, but an influence only of MMSE and diagnosis on financial capacity.","Financial capacity relates to managing finances, linked to cognitive function."
36600106,financial capacity,Yes,['financial_stress'],Stressful life events do not seem to be important in financial capacity and relevant vulnerability to financial exploitation for either HCs or AD patients; therefore clinicians should not consider them per se as a possible aggravating factor for financial deficits.,"Financial capacity relates to managing finances, indicating financial stress."
35852376,income,Yes,['socioeconomic_status'],"After controlling for neighborhood-level risk factors, such as income, education, health behaviors, and provider access, the odds ratios of having dementia diagnosis are 12% lower if an ED visit patient lives in rural as opposed to an urban area (OR = 0.88, P<.0001).",Income is a key component of socioeconomic status.
37189062,financial stress & security,Yes,['financial_stress'],"Five themes were identified from the analysis: Caregiver tension and isolation; financial stress & security; lack of social support & connection; engineering grief support, and entrapment of past and present stigma and discrimination.",Entity directly relates to financial strain experienced by caregivers.
36469682,income,Yes,"['income', 'socioeconomic_status']","To investigate how differences in income and education levels may contribute to disparities in incidence of Alzheimer's disease and related dementia (ADRD), we compared ADRD incidence in traditional Medicare claims for 11,132 Black and 7703 White participants aged 65 and over from a predominantly low-income cohort.",Income level is a key component of socioeconomic status impacting ADRD.
36469682,income,Yes,['income'],We examined whether the relationship between ADRD incidence and race varied by income or education.,Income level modifies the relationship between race and ADRD incidence.
36469682,income level,Yes,"['income', 'socioeconomic_status']","In multivariable Cox proportional hazard models, the relationship between race and incident ADRD diagnosis did not vary by education level (p-interaction = 0.748) but was modified by income level (p-interaction = 0.007), with higher ADRD incidence among Black participants observed only among higher income groups.",Income level is a key component of socioeconomic status.
36469682,economic factors,Yes,['socioeconomic_status'],These results highlight the importance of understanding how race and economic factors influence ADRD incidence and diagnosis rates.,"Economic factors encompass income, education, and occupation influencing ADRD."
36055643,financial hardship,Yes,['financial_stress'],"Protective factors lowering the IC burden included the absence of financial hardship (57%), a strong social network (16%) and keeping active on the job market outside home (46%).",Financial hardship is a form of financial stress.
37141452,area deprivation index,Yes,"['socioeconomic_status', 'problem_related_to_housing_and_economic_circumstance']",More deprived counties had 34% higher AD mortality compared with less deprived counties.,Index reflects economic disadvantage linked to ADRD mortality.
35338450,socioeconomic status,Yes,['socioeconomic_status'],"In a large national sample of adults aged 60-104 years (N = 14,257), we investigated whether the intersectionality of group characteristics previously shown to pose a risk for AD including ethnoracial category, socioeconomic status, and sex (a) differed in ability discrepancy compared to traditional neuropsychological tests and (b) moderated the relationship between an ability discrepancy and AD symptom severity.",Entity directly relates to an individual's economic and social position.
35321599,unmet needs,No,[],"Unmet CP needs (19 items, 6 domains) were rated by a clinician using the Johns Hopkins Dementia Care Needs Assessment (JHDCNA).",Entity is not related to economic stability factors.
35321599,access to informal support,No,[],"The most common domains with ≥1 unmet need were memory disorder education, care skills and knowledge of resources (98%), legal issues/concerns (73.8%), CP mental health (44.6%) and access to informal support (42.7%).","Entity relates to social support, not economic stability factors."
35321599,use or difficulty getting formal services/supports,Yes,['problem_related_to_housing_and_economic_circumstance'],"Adjusted multivariate models suggest the strongest consistent predictive factors relate to informal emotional support, CP physical health, use or difficulty getting formal services/supports (both for CPs and PLWD), and CP time spent with PLWD.",Difficulty accessing services relates to economic circumstance impacting care.
36647450,low monthly income,Yes,['income'],"Participants who were ≥45 years old, had a low level of education, had a low monthly income, or gained knowledge of dementia through non-media channels had lower awareness of dementia and stronger psychiatric stigma.",Low monthly income is a measure of financial resources available.
37840486,socioeconomic status,Yes,['socioeconomic_status'],The influence of socioeconomic status on access to long-term care was understudied.,Entity directly relates to socioeconomic position influencing ADRD care access.
37840486,Education,Yes,['socioeconomic_status'],"Education and income, two traditional socioeconomic indicators, were the main exposure.",Education is a key component of socioeconomic status.
37840486,income,Yes,"['income', 'socioeconomic_status']","Education and income, two traditional socioeconomic indicators, were the main exposure.",Income is a key indicator of socioeconomic status.
37840486,compulsory education,Yes,['socioeconomic_status'],"PWD with compulsory education had lower likelihood of receiving any kind of long-term care (OR 0.80, 95% CI 0.68-0.93), or home care (OR 0.83, 95% CI 0.70-0.97), compared to individuals with university degrees.",Education level is a key component of socioeconomic status.
37840486,university degrees,Yes,['socioeconomic_status'],"PWD with compulsory education had lower likelihood of receiving any kind of long-term care (OR 0.80, 95% CI 0.68-0.93), or home care (OR 0.83, 95% CI 0.70-0.97), compared to individuals with university degrees.",University degrees represent a component of socioeconomic status.
37840486,lower education,Yes,['socioeconomic_status'],"Stratifying on persons with Alzheimer's disease showed significant association between lower education and any kind of long-term care, and between income and the hours of home care.",Education level is a key component of socioeconomic status.
37840486,income,Yes,['income'],"Stratifying on persons with Alzheimer's disease showed significant association between lower education and any kind of long-term care, and between income and the hours of home care.",Income is linked to hours of home care for Alzheimer's patients.
37840484,socioeconomics,Yes,['socioeconomic_status'],"We used diagnosis record, survey, and genetic data from the Health and Retirement Study to assess the relative predictive strength of AD/ADRD risk factors spanning several domains: comorbidities, demographics/socioeconomics, health-related behavior, genetics, and environmental exposure.",Socioeconomics is a key component of socioeconomic status.
37482993,Healthcare Expenditure,Yes,"['expense', 'healthcare_payment_source']","The large number of dementia cases produces a great pressure on health and social care services, which requires efficient planning to meet the needs of patients through infrastructure, equipment, and financial, technical, and personal resources adjusted to their demands.",Healthcare expenditure represents costs related to medical care for dementia patients.
37482993,costs,Yes,['expense'],"Dementia analysis requires studies with a very precise patient characterization of both the disease and comorbidities present, and long-term follow-up of patients in clinical aspects and patterns of resource utilization and costs generated.",Costs represent financial outlays related to healthcare resource utilization.
37482993,direct healthcare expenditure,Yes,['healthcare_payment_source'],"To describe and quantify direct healthcare expenditure and its evolution from three years before and up to ten years after the diagnosis of dementia, compared to a matched group without dementia.",Represents costs associated with healthcare for dementia patients.
37482993,costs,Yes,['expense'],Aggregate costs and components per patient per year were calculated and modelled.,Costs represent financial outlays related to healthcare for dementia patients.
37482993,Total health expenditure,Yes,['expense'],"Total health expenditure increases in PwD from the year of diagnosis and in each of the following 7 years, but not thereafter.",Represents costs incurred for healthcare services related to dementia.
37482993,direct costs,Yes,['expense'],Health status and mortality are factors explaining the evolution of direct costs.,Direct costs represent expenses incurred in providing healthcare services.
37482993,incremental direct cost,Yes,['expense'],The incremental direct cost of dementia may not be as high or as long as studies with relatively short follow-up suggest.,Direct cost relates to financial outlay for healthcare services.
37418207,Socioeconomic status,Yes,['socioeconomic_status'],Socioeconomic status (SES) is a measurement of the sociological and economic statuses of individuals compared to others within the social and economic hierarchies.,Entity directly defines socioeconomic status as an economic factor.
37418207,income,Yes,['socioeconomic_status'],"The common indicators of SES are income, education, and occupation statuses.",Income is a key indicator of socioeconomic status.
37418207,education,Yes,['socioeconomic_status'],"The common indicators of SES are income, education, and occupation statuses.",Education is a key component of socioeconomic status.
37418207,occupation statuses,Yes,['socioeconomic_status'],"The common indicators of SES are income, education, and occupation statuses.",Occupation status is a key component of socioeconomic status.
37418207,neighborhood SES,Yes,['socioeconomic_status'],"Besides the individual level of SES, neighborhood SES can also affect cognitive function as an environmental factor.",Neighborhood SES is a measure of socioeconomic status.
36697895,socioeconomic status differences,Yes,['socioeconomic_status'],"The sex difference in AD prevalence may exist because of systematic and historic differences in risk and protective factors for dementia, including level of education obtained and socioeconomic status differences, which can impact on health and dementia risk.",Entity directly relates to economic and social position impacting dementia risk.
36565114,gender differences in unemployment,Yes,"['employment', 'socioeconomic_status']","Meta-regression was used to evaluate how country-specific factors of life expectancy, education, and gender differences in development, unemployment, and inequality indices influenced estimates.",Unemployment relates to employment status and socioeconomic position.
36565114,gender differences in inequality indices,Yes,['socioeconomic_status'],"Meta-regression was used to evaluate how country-specific factors of life expectancy, education, and gender differences in development, unemployment, and inequality indices influenced estimates.",Inequality indices reflect socioeconomic status differences impacting dementia.
36527894,economic capital,Yes,"['socioeconomic_status', 'income', 'wealth']","Social (interactions with friends, civic participation, social participation, neighborhood trust, social network), cultural (education, cultural participation) and economic (annual income) capital, QoL, SwL, well-being, and personal characteristics were assessed.","Economic capital includes annual income, reflecting socioeconomic status and wealth."
36527894,annual income,Yes,['income'],"Social (interactions with friends, civic participation, social participation, neighborhood trust, social network), cultural (education, cultural participation) and economic (annual income) capital, QoL, SwL, well-being, and personal characteristics were assessed.",Annual income is a direct measure of monetary earnings.
36527894,socially and economically privileged,Yes,['socioeconomic_status'],"Latent profile analysis identified four groups that, based on their levels of social, cultural, and economic capital were named socially and economically privileged (18.0% of participants); financially secure (21.0% of participants); low capital (36.9% of participants); and very low capital (24.1% of participants).",Describes a group based on social and economic capital levels.
36527894,financially secure,Yes,['socioeconomic_status'],"Latent profile analysis identified four groups that, based on their levels of social, cultural, and economic capital were named socially and economically privileged (18.0% of participants); financially secure (21.0% of participants); low capital (36.9% of participants); and very low capital (24.1% of participants).",Reflects economic position based on financial resources.
36527894,low capital,Yes,['socioeconomic_status'],"Latent profile analysis identified four groups that, based on their levels of social, cultural, and economic capital were named socially and economically privileged (18.0% of participants); financially secure (21.0% of participants); low capital (36.9% of participants); and very low capital (24.1% of participants).",Low capital represents a lower socioeconomic position among people with dementia.
36527894,very low capital,Yes,['socioeconomic_status'],"Latent profile analysis identified four groups that, based on their levels of social, cultural, and economic capital were named socially and economically privileged (18.0% of participants); financially secure (21.0% of participants); low capital (36.9% of participants); and very low capital (24.1% of participants).",Very low capital represents a low socioeconomic position.
36479845,working status,Yes,['employment'],We used two-sample Mendelian randomization (MR) in this study to determine the association between working status and AD.,Working status directly relates to engagement in paid work.
36479845,Jobs involve heavy manual or physical work,Yes,['employment'],"Jobs involve heavy manual or physical work (OR = 2.13, 95%CI 1.36-3.36; p = .0011), job involves mainly walking or standing (OR = 1.74, 95%CI 1.19-2.54; p = .004), and job involves shift work (OR = 2.78, 95%CI 1.14-6.80; p = .02) increased the risk of AD in the IVW analysis.","Entity describes job type, which relates to employment status and risk."
36479845,job involves mainly walking or standing,Yes,['employment'],"Jobs involve heavy manual or physical work (OR = 2.13, 95%CI 1.36-3.36; p = .0011), job involves mainly walking or standing (OR = 1.74, 95%CI 1.19-2.54; p = .004), and job involves shift work (OR = 2.78, 95%CI 1.14-6.80; p = .02) increased the risk of AD in the IVW analysis.","Describes a type of job, which relates to employment status."
36479845,job involves shift work,Yes,['employment'],"Jobs involve heavy manual or physical work (OR = 2.13, 95%CI 1.36-3.36; p = .0011), job involves mainly walking or standing (OR = 1.74, 95%CI 1.19-2.54; p = .004), and job involves shift work (OR = 2.78, 95%CI 1.14-6.80; p = .02) increased the risk of AD in the IVW analysis.",Shift work is a type of job-related activity.
36153747,incarceration,No,[],"Using a modified version of the Telephone Interview for Cognitive Status (TICS-m), adapted from the Health and Retirement Study, we analyzed the association between incarceration and cognitive impairment, cognitive impairment-not dementia and dementia.",Incarceration is not an economic stability factor.
36153747,education,No,[],Education and premorbid cognition (measured by Armed Forces Qualification Test) separately and completely explained differences in the odds of dementia.,"Education is a component of socioeconomic status, not economic stability."
36048568,socioeconomic status,Yes,['socioeconomic_status'],"We examined the relationship between socioeconomic status and race/ethnicity, and patterns in dementia classification.",Entity directly relates to an individual's economic and social position.
36048568,socioeconomic status,Yes,['socioeconomic_status'],"In multivariable models, compared with consistent dementia classification, less education, Medicare-Medicaid-dual enrollment, and identifying as non-Hispanic Black were associated with increased likelihood of unexpected variation (e.g., non-Hispanic Black adjusted risk ratio: 2.12, 95% CI: 1.61-2.78, p < .0001).",Entity directly refers to socioeconomic status and its link to dementia classification.
36048568,less education,Yes,['socioeconomic_status'],"In multivariable models, compared with consistent dementia classification, less education, Medicare-Medicaid-dual enrollment, and identifying as non-Hispanic Black were associated with increased likelihood of unexpected variation (e.g., non-Hispanic Black adjusted risk ratio: 2.12, 95% CI: 1.61-2.78, p < .0001).",Education level is a key component of socioeconomic status.
