PMID,entity_name,factor_relevance,factor_class,source_sentence,explanation
36281671,predominantly African American serving community-based organizations,Yes,['socioenvironmental_neighborhood'],"Using a community-engaged research approach, we collaborated with predominately African American serving community-based organizations to support content development and delivery of Aging with Grace (AWG), a culturally tailored ADRD educational curriculum.",Community-based organizations address social equity and access to ADRD education in underserved neighborhoods.
35811525,friends/neighbors,Yes,['socioenvironmental_neighborhood'],Participants' children and friends/neighbors were important from a normative perspective.,Friends/neighbors represent social community influences on health equity.
35382259,neighborhood-based measures of socioeconomic status and disadvantage,Yes,['socioenvironmental_neighborhood'],College degree completion differentiates individual-based and neighborhood-based measures of socioeconomic status and disadvantage.,Social conditions affecting health equity and access in communities.
34560903,larger towns,Yes,['geographic_location'],MAPT participants living in larger towns (0.71 [0.55-0.92]) and with higher depressive symptoms (0.94 [0.90-0.99]) were less likely to adhere to the interventions.,Refers to a physical area affecting intervention adherence.
34303293,neighborhood racial/ethnic segregation,Yes,['socioenvironmental_neighborhood'],"Neighborhood racial/ethnic segregation was measured using the Getis-Ord G<sub>i</sub>* statistic, a spatial measure of clustering that was created for Latino and Black clustering separately.",Social condition affecting health equity and cognitive outcomes.
34303293,Latino clustering,Yes,['geographic_location'],"In analyses that adjusted for a variety of covariates (including neighborhood SES), individuals in neighborhoods with a higher clustering of Latino residents (higher Gi* statistic) had slower declines over time on semantic memory...",Spatial measure of racial/ethnic clustering in neighborhoods
34303293,Black clustering,Yes,['socioenvironmental_neighborhood'],those in neighborhoods with a higher clustering of Black residents had slower declines over time on episodic memory.,Racial/ethnic segregation reflects social conditions influencing health equity and cognitive outcomes.
34103175,economically disadvantaged neighborhoods with fewer physical resources,Yes,['socioenvironmental_neighborhood'],Neighborhoods that are economically disadvantaged with fewer physical resources are associated with a higher risk of ADRDs.,"Combines economic disadvantage and physical resource scarcity, affecting health equity."
34103175,residential segregation,Yes,['socioenvironmental_neighborhood'],"Racial discrimination also leads to higher risk of ADRDs through the direct effect of discrimination and indirectly through lower SES, educational level, employment, and residential segregation.",social condition affecting health equity
32028815,geographical proximity of family members,Yes,['geographic_location'],"important drivers included whether patients consulted with a financial planner about LTC, patient demographics, loneliness, and geographical proximity of family members.",relates to physical distance between family members and patient
32081028,rural,Yes,['geographic_location'],Determining perceptions about memory screening is essential prior to developing culturally relevant programs for increasing early dementia detection and management among rural underserved older adults at risk of cognitive impairment.,Describes the geographic area of residence.
32833010,physical environment,Yes,['physical_environment'],"Findings revealed that greater P-E fit, specifically indoor environment, was significantly associated with lower apathy after controlling for age, gender, and years living in the facility.",Indoor environment is part of the built surroundings affecting health outcomes.
32246530,rural geographic location,Yes,['geographic_location'],Rural residents in the United States have less access to memory care specialists and educational and community resources than in other areas of the country.,Refers to a physical area affecting access to dementia care resources.
32246530,access to memory care specialists,Yes,['geographic_location'],Rural residents in the United States have less access to memory care specialists and educational and community resources than in other areas of the country.,Access to specialists is tied to rural geographic area resources.
33252621,lower-education census tracts,Yes,['geographic_location'],Adverse financial events were more common among patients with ADRD in lower-education census tracts.,Census tracts represent geographic areas linked to social factors influencing health outcomes.
33452625,metropolitan areas,No,['geographic_location'],"While those who were married/living as married (versus singles), with higher incomes (≥$100,000 versus <$35,000), and those living in metropolitan areas were more likely to have broadband internet access.",Entity refers to geographic regions but lacks direct ADRD impact in the sentence.
33492297,social inequalities,Yes,['socioenvironmental_neighborhood'],"The combination of fragile health care systems, large social inequalities, and isolated clinical and research initiatives makes the coordination of efforts imperative.","Social inequalities reflect disparities in community resources and access to care, aligning with socioenvironmental neighborhood factors."
33492297,geographic location,Yes,['geographic_location'],The multi-partner consortium to expand dementia research in Latin America (ReDLat) ... aims to identify the unique ... social ... factors that drive Alzheimer's and frontotemporal dementia presentation in LAC relative to the US.,Entity refers to regional areas (LAC vs. US) as physical locations influencing dementia factors.
33271079,rural residence,Yes,['geographic_location'],rural residence (dementia: 1·16 [1·06-1·27]; MCI: 1·45 [1·38-1·54]);,Refers to the physical area of residence affecting dementia risk.
33008756,dementia-specific AL communities,Yes,['socioenvironmental_neighborhood'],There may be a mismatch in need and availability of residential care options for older adults with Alzheimer's disease and related dementias that contributes to the disproportionate share of racial/ethnic minorities with dementia in nursing homes.,Availability of dementia-specific care reflects equitable access to resources affecting health outcomes.
33008756,AL market penetration,Yes,['socioenvironmental_neighborhood'],"In comparison to counties with the lowest AL penetration, high-penetration counties had higher high school and college education attainment... and lower poverty... and unemployment rates.",AL market penetration reflects socioeconomic disparities affecting access to dementia care.
32557783,faith communities,Yes,['socioenvironmental_neighborhood'],The purpose of this analysis was to (a) describe the demographics of those seeking dementia education in African-American faith communities;,Faith communities represent social structures influencing health equity and access.
30309253,subsidized housing,Yes,['geographic_location'],Low socioeconomic status and limited social support may put older residents in subsidized housing at high risk for developing fears of Alzheimer's disease or related dementias.,Subsidized housing represents a specific residential setting linked to socioeconomic factors influencing health outcomes.
32525547,Neighborhood-Level Disadvantage,Yes,['socioenvironmental_neighborhood'],"The association between neighborhood disadvantage and Alzheimer disease neuropathology was evaluated via logistic regression, adjusting for age, sex, and year of death.","Entity reflects social determinants (income, education) affecting health equity in communities."
32525547,Area Deprivation Index,Yes,['socioenvironmental_neighborhood'],Geocoded decedent addresses linked to neighborhood disadvantage as measured by the Area Deprivation Index calculated for the year of death.,"Composite measure of social determinants (income, education) linked to health disparities."
32282723,living alone,No,['Undefined'],"cognitive preservation was related to living alone (adjusted OR=3.316, 95% CI=1.135-9.687, P=.028) in the Korean population.","Entity refers to individual living arrangement, not neighborhood-level factors."
32138626,East China,Yes,['geographic_location'],"The region with the highest prevalence of AD was East China(5%), followed by North China(4%) and Central China(3%); this value was slightly higher in rural(3%); this value was slightly higher in rural(5%) than in urban(4%) districts.",East China is a geographic region associated with higher AD prevalence.
32138626,rural vs. urban districts,Yes,['geographic_location'],"The region with the highest prevalence of AD was East China(5%), followed by North China(4%) and Central China(3%); this value was slightly higher in rural(3%); this value was slightly higher in rural(5%) than in urban(4%) districts.",refers to different regions where individuals reside
29718387,neighborhood socioeconomic status (NSES),Yes,['socioenvironmental_neighborhood'],"Predictors included age, body mass index, gender, education, APOE ε4, cardiovascular, hypertension, diabetes, stroke, neighborhood socioeconomic status (NSES), and AD risk genes.",represents social and economic conditions affecting health equity in the community
32041525,ventilated kitchen,Yes,['physical_environment'],"having a ventilated kitchen (AOR, 0.43; (95% CI, 0.24-0.77, p = 0.001)",Built infrastructure affecting health outcomes.
31609481,urban-rural status,Yes,['geographic_location'],Significant disparities in place of death by urban-rural status were also noted.,refers to geographic area classification
33185601,socioeconomic context,Yes,['socioenvironmental_neighborhood'],The large number of potentially modifiable risk factors reported relative to non-modifiable risk factors illustrates the importance of socioeconomic context in the pathogenesis of ADRD in Indigenous populations.,Socioeconomic context reflects social conditions influencing health equity in communities.
32476553,Community-based organizations (CBOs),Yes,['socioenvironmental_neighborhood'],"CBOs play a vital role in dementia care, and are often the first point of contact for concerns around cognitive impairment in ethnically diverse communities.",CBOs address social and cultural factors influencing dementia care access in diverse communities.
31804354,nursing homes,Yes,['geographic_location'],"Dementia prevalence was 42.4% among those living in NHs, which was significantly higher than that of 5.3% in CCs (P < .0001).",Nursing homes represent a specific residential setting linked to higher dementia prevalence.
31804354,common communities,Yes,['geographic_location'],"Dementia prevalence was 42.4% among those living in NHs, which was significantly higher than that of 5.3% in CCs (P < .0001).",Refers to the residential area where individuals live.
30588841,rural area,Yes,['geographic_location'],"The study aims were to explore stakeholder perceptions about cognitive screening in a rural, ethnically diverse, underserved setting","Refers to the physical area (rural) where stakeholders reside, linked to health access and outcomes."
30588841,access to care,Yes,['socioenvironmental_neighborhood'],"The eight codes were [...] 'access to care', and 'there is a cost to do that'",relates to community health service availability affecting dementia care access
31166614,Alzheimer disease units,No,['Undefined'],Staff BH education was less problematic in NHs with Alzheimer disease units (odds ratio [OR] = 0.6; P < .05)...,"Entity refers to facility infrastructure, not neighborhood-level factors."
30892713,church community,Yes,['socioenvironmental_neighborhood'],Church attendance and religion has been shown to be beneficial for caregivers and elders living with dementia.,Social support systems within communities influence health equity.
28361578,Living rural,Yes,['geographic_location'],"Data analysis revealed six themes: Staying active, Eating well, Living with cognitive changes, Living rural, Connecting with neighbors and community, and Relying on children.",Refers to the physical area of residence linked to health outcomes.
28361578,Connecting with neighbors and community,Yes,['socioenvironmental_neighborhood'],"Data analysis revealed six themes: Staying active, Eating well, Living with cognitive changes, Living rural, Connecting with neighbors and community, and Relying on children.",Social interactions and community ties influence health equity and cognitive outcomes.
30927917,"National Guard Health Affairs, King Abdulaziz Medical City, Riyadh (NGH)",Yes,['geographic_location'],"Education, income, overall health status and the concentration of various fatty acids from food was higher and better in subjects from SWH than NGH.",Entity represents a specific residence area linked to health outcomes.
30927917,Social Welfare Homes for the Elderly (SWH),Yes,['geographic_location'],"Education, income, overall health status and the concentration of various fatty acids from food was higher and better in subjects from SWH than NGH.","Entity refers to a specific residential institution, a geographic location."
30455049,physical environment modifications,Yes,['physical_environment'],"Environmental rearrangements [skylike ceiling tiles in part of the shared premises, progressive decrease of the illuminance at night together with soothing streaming music, reinforcement of the illuminance during the day, walls painted in light beige, oversized clocks in corridors, and night team clothes color (dark blue) different from that of the day team (sky blue)]","Modifications to built environment features (lighting, color, spatial cues) directly alter physical surroundings impacting cognitive outcomes."
30859793,rural areas,Yes,['geographic_location'],"The Aging and Malnutrition in Elderly Lebanese study, a cross-sectional population-based one (April 2011-April 2012), included 1200 individuals aged ≥65 years from 24 Lebanese rural districts.","Refers to the physical area where participants reside, linked to study context."
29804688,urban neighborhoods,Yes,['geographic_location'],"Content analysis revealed shame, improper housing, financial constraints, resource inadequacy, transportation concerns, and knowledge deficit as common challenges faced by the older adults and their families to receiving health services to support aging in place within urban neighborhoods.",Refers to the physical area where individuals reside.
30121113,vehicle speed,No,['Undefined'],"We found that patients with AD were more severely affected by daylight conditions, faster vehicle speed, and shorter time gap.","Entity refers to experimental variable, not a documented neighborhood factor."
30121113,time gaps,No,['Undefined'],"We found that patients with AD were more severely affected by daylight conditions, faster vehicle speed, and shorter time gap.","Time gaps refer to traffic simulation variables, not neighborhood characteristics."
30121113,time of day (dusk vs. midday),No,['Undefined'],"Using a simulated two-lane, one-way road-crossing situation, we determined the remaining time and safety margin for each participant in traffic situations involving different vehicle speeds (40 km/h vs. 60 km/h vs. 80 km/h), time gaps (5 s vs. 7 s vs. 9 s), and time of day (dusk vs. midday).","Temporal condition, not a neighborhood factor."
30049934,urban vs. rural locality,Yes,['geographic_location'],"Significant differences between groups were observed for age (p < 0.0001), urban vs. rural locality (p = 0.0472) and residing near industrial areas.",Urban/rural classification represents physical area linked to AD risk.
30049934,residing near industrial areas,Yes,['physical_environment'],"Significant differences between groups were observed for age (p < 0.0001), urban vs. rural locality (p = 0.0472) and residing near industrial areas.",Industrial areas represent built environmental features impacting health.
29669098,childhood rural residence,Yes,['geographic_location'],"A significant interaction (p = .0477) between education and childhood rural residence was found for the risk of AD that higher education level is significantly associated with reduced AD risk (HR = 0.87) in participants with childhood rural residence, but no association in those with urban upbringing.",Refers to physical area of childhood residence linked to AD risk.
30099937,living environment,Yes,['socioenvironmental_neighborhood'],"Careful attention must be given to their psychosocial well-being, living environment and family caring to enable them to live the best life possible.","Living environment influences psychosocial well-being, a socioenvironmental condition affecting health equity."
29865052,rural counties,Yes,['geographic_location'],Change in age-adjusted AD mortality was higher in rural counties (9.5±1.4) versus urban (5.9±1.1) over the time period examined.,Rural counties represent a geographic area linked to health outcomes.
29865052,urban counties,Yes,['geographic_location'],Change in age-adjusted AD mortality was higher in rural counties (9.5±1.4) versus urban (5.9±1.1) over the time period examined.,"Urban counties represent a geographic area where residents live, influencing health outcomes."
29268833,rural,Yes,['geographic_location'],"Underserved rural populations face a higher risk of Alzheimer's disease (AD), yet studies investigating AD knowledge in this population are lacking.",Describes the physical area of residence linked to higher AD risk.
29087860,rural areas,Yes,['geographic_location'],"Barriers are caregiver expectations, coordination of care, providers, and informal and formal costs. These negative facets are due to lack of educational resources, an increased veteran population diagnosed with dementia, limited knowledge of resources, and limited medical service in rural areas.",Rural areas represent a geographic location affecting access to medical services.
28809653,environmental design,Yes,['physical_environment'],"Moderate evidence supports noise regulation, environmental design, unobtrusive visual barriers, and environmental relocation strategies to reduce problematic behaviors.",Environmental design refers to built environment modifications affecting health outcomes.
28809653,unobtrusive visual barriers,Yes,['physical_environment'],"Moderate evidence supports noise regulation, environmental design, unobtrusive visual barriers, and environmental relocation strategies to reduce problematic behaviors.",Part of environmental design affecting behavior.
28809653,environmental relocation strategies,Yes,['physical_environment'],"Moderate evidence supports noise regulation, environmental design, unobtrusive visual barriers, and environmental relocation strategies to reduce problematic behaviors.",Entity refers to environmental modifications impacting health outcomes.
28643564,Japanese garden,Yes,['physical_environment'],"We constructed a Japanese garden on the rooftop of a hospital in Japan and assessed with a total of 25 subjects on the following categories: (1) eye movement, (2) heart rate, and (3) behavior under four different conditions: (a) open view of the site before construction of the Japanese garden (the control space), (b) open view of the Japanese garden, (c) view of the Japanese garden through closed door, and (d) view of Japanese garden through closed door with the chrysanthemum scent.",Japanese garden is a constructed built environment element affecting cognitive and behavioral outcomes.
28295142,rural ZIP codes,Yes,['geographic_location'],"Of patients served, 61 lived in rural ZIP codes, 72 were diagnosed with dementia, 19 were diagnosed with mild cognitive impairment, and four were found to have primarily psychiatric diagnoses rather than cognitive impairment.",Rural ZIP codes denote physical areas linked to access to care and dementia outcomes.
28320363,contact with friends and neighbors,Yes,['socioenvironmental_neighborhood'],those who had more frequent contact with friends and neighbors as well as being physically active were directly associated with lower odds of having dementia diagnosis.,social interactions influence dementia risk
27129917,region of residence,Yes,['geographic_location'],"Education, race, and region of residence predicted cognition at diagnosis.",Refers to the physical area of residence affecting cognition.
27129917,place of residence,Yes,['geographic_location'],Place of residence and a history of diabetes predicted functional changes.,Physical area linked to health outcomes.
27129917,geographic region of residence,Yes,['geographic_location'],"Age of onset, geographic region of residence, and history of hypertension and congestive heart failure predicted cognitive changes.",Physical area linked to cognitive changes in dementia patients.
29060937,physical environment,No,['Undefined'],"Dementia impairs spatial orientation and route planning, thus often affecting the patient's ability to move outdoors and maintain social activities.","Entity refers to general environmental impact, not specific neighborhood factors."
26086181,regional difference,Yes,['geographic_location'],regional difference was associated mainly with incidence of VaD (north vs. south: hazard ratio [HR] = 3.59); modestly with AD (east vs. west: HR = 1.55).,Regional differences in dementia incidence linked to geographic areas.
26883213,Solitary living,Yes,['socioenvironmental_neighborhood'],"Solitary living was a risk factor for faster cognitive decline, and probably expanded the need for formal care in the group with moderate AD.",Social isolation affecting cognitive health
26645189,neighborhood,Yes,['geographic_location'],Our case suggests that even patients with severe atrophy in the anterior cortex may be able to orient themselves within their neighborhood if their posterior cortex is preserved.,Refers to the physical area where orientation is studied.
26280289,rural areas without sanitation,Yes,['geographic_location'],patients with LBD were more oriented and previously lived longer in rural areas without sanitation.,Refers to physical area linked to environmental factors.
