PMID,entity_name,factor_relevance,factor_class,source_sentence,explanation
37544835,education,Yes,['education_level'],"After adjusting for sex, age, and education in the Cox proportional hazards survival models, neuropsychiatric symptoms as a time-dependent covariate was statistically significant in the three CSF (Aβ42/Aβ40, t-Tau/Aβ42, p-Tau/Aβ42) PET imaging models (HR = 1.33-1.50).",Education used as a covariate in statistical models aligns with education level as a baseline variable.
37311202,education,Yes,['access_to_education'],"Participants used various coping strategies as necessary support and gained awareness through education, guidance, and referrals to resources.",Education here refers to access to resources and guidance provided through the intervention.
35815546,education,Yes,['education_level'],Education (relative risk (RR)=2.48; confidence interval (CI) 1.71-3.59) and occupational class (RR=2.09; CI 1.18-3.69) but not income (RR=1.28; CI 0.81-2.04) were significantly associated with the risk of dementia in the adjusted model.,Entity refers to attained educational level as a social class indicator linked to dementia risk.
35815546,education,Yes,['education_level'],"We conclude that there is a significant association between belonging to a social class and the risk of dementia, with education and occupation being the most relevant indicators of social class regarding this risk.",Entity refers to education level as a social class indicator linked to dementia risk.
37996822,high education,Yes,['education_level'],High education was linked to better knowledge of risk and protective factors (b = 1.61; 95% CI: 0.89; 2.34).,Higher education level correlates with better knowledge of dementia risk factors.
40237023,high education level,Yes,['education_level'],knowing more about the diseases was most important among caregivers of high education level.,Refers to the highest degree or schooling completed by caregivers.
37603931,education,Yes,['education_level'],We found less education was significantly associated with lower cognitive scores.,Lower education level linked to cognitive decline.
37594028,caregiver training and education,No,['Undefined'],"Nine caregiver responsibilities were provided among those with information (e.g., giving consent, caregiver training and education, monitoring patient's response to intervention, communicating with study team).","Entity refers to training provided to caregivers, not individual education/literacy factors impacting ADRD."
37486408,education,Yes,['education_level'],"ANCOVA was performed using age, education and gender as covariates to evaluate the intergroup differences.",Education refers to schooling level as a covariate in ADRD analysis.
36541134,education,Yes,['education_level'],"African American and Hispanic participants, younger participants, and those with lower cognition and education levels were less likely to engage in ACP.","Refers to highest degree completed, impacting ACP engagement."
39625262,education,Yes,['education_level'],"adjusted for age, sex, education, wealth and clustering at the household level.",Represents highest schooling completed as a confounder in dementia risk analysis.
37994850,education access,Yes,['access_to_education'],Trained participants obtained a greater degree of protection from ADRD when they had higher scores for SDoH domains associated with health care and education access.,Education access is a social determinant linked to ADRD risk.
37824581,education,Yes,['education_level'],"Internal health locus of control, concern about AD, self-identified sex, education, family dementia history, and belief in AD modifiability predicted anticipated psychological impact.",education level as a predictor of psychological impact
37824581,education,Yes,['education_level'],"For Black respondents, there were no sex differences in anticipated distress, whereas there were stronger relationships between health locus of control, brain health social norms, and education on outcomes compared with White respondents.","Education refers to the level of schooling completed, influencing ADRD-related outcomes."
37483069,education,Yes,['education_level'],"Age, education, experience in AD care and training in ADK were the main factors influencing the classification of the nursing staff's ADK level.",Education level of nursing staff affects ADK
37317613,education and training programme,No,['Undefined'],A family caregiver was involved in the development of the education and training programme.,"Entity refers to staff training, not patient education/literacy impacting ADRD."
36868847,lower education,Yes,['education_level'],"Sixteen factors (66.67%) were found as predictors, including 4 modifiable factors (lower education, depression, anxiety and current smoking),","Refers to the highest degree completed, impacting cognitive outcomes."
37743478,standardized caregiver education,No,['Undefined'],"Intervention dyads will receive the ADRD-PC program of (1) dementia-specific palliative care, (2) standardized caregiver education, and (3) transitional care.","Entity refers to an intervention component, not an individual's education/literacy factor."
37743478,publicly available educational material on dementia caregiving,No,['Undefined'],Control dyads will receive publicly available educational material on dementia caregiving.,"Entity refers to an intervention component, not a BSSR factor impacting ADRD."
37709333,dementia literacy,Yes,['literacy'],"To adapt the content and functionalities of Brain Health PRO, a web-based multidomain program designed to increase dementia literacy, to the context and needs of users, providers and community organisations across Québec, Canada.","Dementia literacy refers to understanding and using dementia-related information, aligning with the literacy class."
37709678,hours in ADRD training,No,['Undefined'],Hours in ADRD training and years of experience in medical practice were strongly correlated with the percentage of total diagnoses performed by PCPs.,"Entity refers to specialized training hours, not general education or literacy factors."
37704283,education,No,['Undefined'],"results revealed 30 topics clustered into five distinct themes: promotion, education, action, 'You aren't alone', and dementia.","Entity refers to thematic category in social media discourse, not an education/literacy factor impacting ADRD."
37602758,education,Yes,['education_level'],"SCC were associated with greater depressive symptoms in both White and African American participants in adjusted models controlling for overall cognitive status, education, and hypertension.",Education level is a controlled variable in the study's statistical models.
37415444,education and knowledge about the disease,No,['Undefined'],"The research revealed that education and knowledge about the disease, community-based services and facilities, support groups and resources, spiritual and cultural values, and access to transportation are all critical components for community adaptation.","Entity refers to disease-specific education for caregivers, not BSSR education/literacy factors."
36630223,education and referral protocol,No,['Undefined'],The purpose of this quality improvement project was to design and implement an education and referral protocol for care coordination staff to use when working with hospitalized patients with dementia and their families.,"Entity refers to staff training protocols, not patient education/literacy factors impacting ADRD."
36630223,dementia resource education,No,['Undefined'],The goal was to increase delivery of dementia resource education and dementia-specific referrals during the discharge planning process.,"Entity refers to content of education (dementia resources), not access, level, or quality of formal education."
36630223,education on the dementia disease process,No,['Undefined'],Twenty-one members of the care coordination department received education on the dementia disease process as well as community resources available to the patient population.,"Entity refers to staff training, not individual education/literacy levels or access."
37663829,Educational level,Yes,['education_level'],"A high educational level was associated with a 30% lower risk of AD compared with a low educational level (OR = 0.70, 95% CI: 0.60-0.81).","Entity refers to highest degree completed, matching education_level definition."
37663829,Educational level,Yes,['education_level'],"Combining genetic risk and education categories, individuals with a low genetic risk and high educational level had a more than 90% (OR = 0.09, 95% CI: 0.05-0.16) lower risk of AD compared to those with a high genetic risk and low educational level.","Entity refers to highest degree attained, impacting AD risk."
37550708,dementia friends programme,No,['Undefined'],The 'dementia friends' programme is an internationally recognised and accredited dementia awareness workshop that is led by a trained facilitator.,"Entity refers to a specific educational program, not a general education/literacy factor."
37552453,education disparity,Yes,['education_level'],"Asians with ≤ high school education had the highest prevalence of age- and sex-adjusted memory impairment among all races/ethnicities, while no difference was observed for those with > high school education.",Disparity refers to differences in education levels (high school vs. higher) linked to cognitive outcomes.
37386110,educational attainment,Yes,['education_level'],"Each 4.20 years of additional educational attainment were causally associated with a 3.23-year-longer parental lifespan independently of income and occupation and were causally associated with 30-59% higher odds of self-longevity, suggesting that education was the primary determinant.","Educational attainment reflects the highest level of education achieved, influencing longevity and Alzheimer's risk."
37321832,less education,Yes,['years_of_education'],"Nine modifiable risk factors (social isolation, less education, hypertension, hyperlipidaemia, diabetes, smoking, drinking, physical inactivity and depression) were selected for the predictive model.",Refers to cumulative duration of schooling as a risk factor for MCI.
36840665,education,Yes,['education_level'],"Propensity score weighting (PSW) matched participants on age, sex, education, and race/ethnicity.","Education is used as a matching variable in the PSW model, representing highest schooling attained."
37603383,education,Yes,['education_level'],"Our risk score, termed the UK Biobank Dementia Risk Score (UKBDRS), consisted of age, education, parental history of dementia, material deprivation, a history of diabetes, stroke, depression, hypertension, high cholesterol, household occupancy, and sex.","Refers to highest degree completed, aligning with education_level classification."
37561937,education,Yes,['education_level'],"SCD [b = 0.06, SE=0.13, P <0.001, odds ratio=1.06, 95% CI (1.03, 1.08)] and education [b=0.32, SE=0.09, P <0.001, odds ratio=1.37, 95% CI (1.15, 1.64)] were independently associated with HS, with significant interaction between education and SCD on HS [b=0.2, SE=0.01, P =0.01, odds ratio=1.02, 95% CI (1.00, 1.03)].",Entity refers to highest schooling completed as a variable in cognitive decline help-seeking analysis.
36997127,years of education,Yes,['years_of_education'],"Cox proportional hazard models were implemented to assess the risk of dementia, adjusted for age, sex, years of education, race, cognitive diagnosis, and APOE-ε4 status, with interaction terms as appropriate.",Cumulative duration of formal schooling adjusted for dementia risk.
36976729,education,Yes,['education_level'],"Evaluating whether migration selection factors (e.g., education) associated with risk of Alzheimer disease and related dementia (ADRD) explain this paradoxical finding presents statistical challenges.",Education level is a documented factor influencing ADRD risk.
36843146,education years,Yes,['years_of_education'],Patients with AD or amnestic mild cognitive impairment (aMCI) and healthy controls were divided into low cognitive reserve (LCR) and high cognitive reserve (HCR) subgroups according to median of education years (≤ 9 vs. > 9 years).,Refers to cumulative duration of formal schooling.
36738268,duration of school education,Yes,['years_of_education'],Living with family and longer duration of school education were significantly associated with regular attendance.,"Refers to cumulative schooling duration, a key indicator of educational attainment."
36637034,education,Yes,['education_level'],"The estimated dementia prevalence for adults ages 60+ in India is 7.4%, with significant age and education gradients, sex and urban/rural differences, and cross-state variation.",Education gradients indicate varying levels of schooling affecting dementia prevalence.
35187991,public education,Yes,['education_quality'],This study identifies a need for improved public education about dementia.,"The study highlights the need for improved public education, indicating issues with the quality of education provided."
37138290,education,Yes,['education_level'],"previously identified cognitive reserve factors, such as education and physical activity",Education level is a documented cognitive reserve factor linked to ADRD outcomes.
37138290,years of education,Yes,['years_of_education'],"Unlike many other cognitive reserve factors (e.g., years of education, prior job complexity), sleep is a modifiable factor.",Cumulative duration of formal schooling linked to cognitive resilience.
36310536,educational attainment,Yes,['education_level'],Higher educational attainment is observationally associated with lower risk of Alzheimer's disease.,"Refers to the highest degree or schooling completed, directly aligning with education level."
36788058,higher levels of education,Yes,['education_level'],"We identified 39 factors significantly associated with both AD polygenic risk scores and risk of incident AD, where higher levels of education, body size, basal metabolic rate, fat-free mass, computer use, and cognitive functions were associated with a decreased risk of developing AD",Higher education level correlates with lower AD risk
36469682,education level,Yes,['education_level'],We examined whether the relationship between ADRD incidence and race varied by income or education.,education level as a variable in ADRD incidence analysis
36394262,education about the consequences of dementia on communication,Yes,['Undefined'],"Com-mens aims to improve positive communication between people with dementia and their primary caregivers and comprises five elements: interactive history-taking, dynamic observational assessment, education about the consequences of dementia on communication, development and use of personalized communication tools, use motivational, and person-centred strategies by the SLT.","Entity refers to health education content, not formal schooling or literacy."
36394262,education and materials to provide meaningful care,No,['Undefined'],"persons with dementia and their caregivers will receive education and materials that can help them increase their understanding of communication problems, enhance their communication skills and better cope with the communication problems that result from dementia.","Entity refers to intervention-based education, not individual education/literacy factors."
36342454,education,Yes,['education_level'],"Logistic regression was used to assess the relationships between diagnosis and age of symptom onset, gender, education, family history of psychiatric illness, and family history of dementia.",Refers to highest schooling completed as a variable in dementia diagnosis analysis.
36527582,health education (HE) intervention,Yes,['access_to_education'],HE participants received biweekly education materials focusing on the same modifiable lifestyle factors addressed by HC.,The HE intervention provides access to educational resources on lifestyle factors.
35338450,education,Yes,['education_level'],"In cognitively normal older adults, results indicated that across each decade, fluid and memory composite scores generally exhibited large group differences with sex, education, and ethnoracial category.",Entity refers to attained schooling level influencing cognitive scores.
35229696,education,Yes,['education_level'],Our regression analyses showed that having a college degree or higher is associated with a greater overall AD knowledge.,"Entity refers to highest degree attained, aligning with education level definition."
34994301,Second Life education,Yes,['Undefined'],"The authors conducted a scoping review of the literature on the use of Second Life in the education of medical, nursing, and health professions students about Alzheimer's Disease.","Entity refers to a virtual education platform, not covered by existing classes."
36978190,years of education,Yes,['years_of_education'],A CR index was calculated by combining years of education and literacy scores.,"Entity refers to cumulative duration of formal schooling, a direct measure of years_of_education."
36978190,literacy scores,Yes,['literacy'],A CR index was calculated by combining years of education and literacy scores.,"Literacy scores measure ability to process information, aligning with literacy definition."
36915148,education,Yes,['education_level'],"In Alzheimer's disease (AD), education and occupation are typical cognitive reserve proxies.",Education as a cognitive reserve proxy relates to highest schooling achieved.
36893045,college education,Yes,['education_level'],College education was associated with a lower prevalence of SCD among all racial and ethnic groups.,College education represents the highest degree completed by individuals.
36450605,years of education,Yes,['years_of_education'],"Models were adjusted for age, sex/gender, years of education, medical comorbidity burden, enrollment cohort, and baseline memory test performance with death jointly modelled as a function of race/ethnicity.",Cumulative duration of formal schooling aligns with the definition of years of education.
36827791,"BSc, MSc, and other post-graduate degrees",Yes,['education_level'],"Participants with a BSc, MSc, and other post-graduate degrees scored higher on the attitude scale than those with a diploma qualification (p = 0.027).","Represents the highest degree completed by participants, directly indicating education level."
36473124,education,Yes,['education_level'],"The association of eudaimonic well-being in particular was present above and beyond known cognitive resilience factors (i.e., socioeconomic status, education, cognitive activity, low neuroticism, low depression) and dementia risk factors (i.e., apolipoprotein E [ApoE] genotype, medical comorbidities).","Education is listed as a known cognitive resilience factor, indicating attained educational level."
37118122,education,Yes,['education_level'],"Linear residuals-based measures of resilience, along with other proxy measures (education and vocabulary), were entered into a hierarchical partial least-squares path model defining a putative consolidated resilience latent factor (model goodness of fit = 0.77).",Education as a proxy measure for cognitive resilience in ADRD.
37118122,vocabulary,Yes,['literacy'],"Linear residuals-based measures of resilience, along with other proxy measures (education and vocabulary), were entered into a hierarchical partial least-squares path model defining a putative consolidated resilience latent factor (model goodness of fit = 0.77).",Vocabulary is a component of literacy skills related to language comprehension and use.
36341554,clinical education,No,['Undefined'],This underlines the importance of neuropathological evaluation for both clinical education and practice in the fields of neuropathology and neuropsychiatry.,"Entity refers to professional training, not patient-related education/literacy factors impacting ADRD."
36647450,low level of education,Yes,['education_level'],"Participants who were ≥45 years old, had a low level of education, had a low monthly income, or gained knowledge of dementia through non-media channels had lower awareness of dementia and stronger psychiatric stigma.",Refers to highest schooling completed
36302670,education,Yes,['education_level'],"We, therefore, evaluated the moderating effects of 2 proxies for cognitive reserve, education and IQ, on the steepness of age-related declining cognitive trajectories in unimpaired older males and females.","Education is used as a proxy for cognitive reserve, reflecting attained schooling level."
36637820,education,Yes,['education_level'],"In patients with amyloid-positive SCD+, despite the small sample size, higher education was associated with lower disclosure-related distress (ρ = -0.43; P = .02) whereas the presence of study partner was associated with higher disclosure-related distress (W = 7.5; P = .03).","Entity refers to the level of education completed, a known correlate of cognitive outcomes in ADRD."
37931333,higher education,Yes,['education_level'],Post-hoc analyses indicated that higher education had a stronger effect on +FH females neuropsychological scores compared to +FH males.,"Higher education represents the highest degree of schooling completed, directly aligning with education level."
37874109,health literacy level,Yes,['literacy'],"Barriers and facilitators explored in the focus groups and survey were related to health and AD (e.g., AD-related concerns and past participation/willingness to participate in health or AD studies); current use of mobile devices (e.g., comfort using devices and receptivity to the AD recruitment registry); and participant characteristics and beliefs (e.g., demographics, health literacy level, and trust in government and the scientific community).",Health literacy is a subset of literacy involving health-related information understanding.
37840486,educational attainment,Yes,['education_level'],"Education and income, two traditional socioeconomic indicators, were the main exposure.","Refers to highest degree completed, a key education level indicator."
37840486,compulsory education vs. university degrees,Yes,['education_level'],"PWD with compulsory education had lower likelihood of receiving any kind of long-term care (OR 0.80, 95% CI 0.68-0.93), or home care (OR 0.83, 95% CI 0.70-0.97), compared to individuals with university degrees.",Compares highest education stages (compulsory vs. university) as socioeconomic indicators.
37694365,"education (continuous, years)",Yes,['years_of_education'],"We tested whether the relationships between education (continuous, years) and cognitive function (memory, executive functioning, and language composites) were mediated by neuroimaging biomarkers...",Entity refers to cumulative duration of formal schooling.
37694364,education,Yes,['education_level'],"adjusted for age, sex, education, APOEɛ4 allele, calories from sources other than sugar, physical activity, and diet score.","Represents highest degree completed, a known dementia risk modifier."
37517389,early-life educational attainment,Yes,['education_level'],Early-life educational attainment contributes to cognitive reserve (CR).,Refers to the highest level of education achieved in early life.
37517389,lifelong cognitive reserve score,Yes,['Undefined'],The high (vs. low) tertile of lifelong CR score was associated with multivariable-adjusted hazards ratios (95% confidence interval) of 0.28 (0.14-0.55) for dementia and 0.18 (0.07-0.48) for AD.,"Entity represents cognitive reserve, not directly classified under education/literacy factors."
37517389,limited formal education,Yes,['education_level'],"This population-based cohort study included 2,127 dementia-free participants (≥60 years; 59.4% women; 81.5% with no or elementary school) who were examined at baseline (August-December 2014) and follow-up (March-September 2018).",Refers to the highest schooling completed (no or elementary school).
37486491,low level of education,Yes,['education_level'],"A great percentage of these cases can be attributed to some common modifiable risk factors such as hypertension, obesity, a lack of exercise, alcohol misuse, smoking, unhealthy diet, and a low level of education.",Refers to the degree of schooling completed.
37482057,education level,Yes,['education_level'],"Blood biomarkers of ptau protein and plasma neurofilament light, age, blood tau protein, and education level were top five significant predictors.",Highest degree completed as a predictor for AD.
37418207,education,Yes,['education_level'],"Individuals who are less educated, have lower job status, and earn less or no income are at greater risk of poor health than their higher SES counterparts.","Refers to the level of schooling completed, impacting cognitive health outcomes."
37393506,education and dementia awareness training,Yes,['access_to_education'],"All three workshops highlighted the importance of a surrounding community invested in the village; education and dementia awareness training for staff, families, services, and the community; and the necessity for adequately and appropriately trained staff.","Entity refers to educational programs aimed at the community, aligning with access to education."
37393497,education,Yes,['education_level'],We found that education and inflammatory markers were associated with levels and/or change over time across all three markers of AD and neurodegeneration in the blood.,Education level is a known factor influencing cognitive outcomes.
37357297,years of education,Yes,['years_of_education'],"The mean age was 58.4 (SD=11.3), mean years of education were 16.3 (SD=2.4), and 85.5% identified as female.",Refers to cumulative duration of formal schooling.
37355903,lower educated participants,Yes,['education_level'],Younger (<60y) and lower educated participants evaluated the app most positively.,"Entity refers to participants' formal schooling attainment, a core aspect of education level."
37355903,education,Yes,['education_level'],"Chi-square tests, t-tests and linear mixed models were used, adjusted for age, sex, and education.",Adjusting for education as a covariate reflects its role as a baseline demographic factor influencing cognitive outcomes.
37182880,high education,Yes,['education_level'],"the multivariable-adjusted OR of incident AD was 1.21 (1.14-1.30) for older age, 0.32 (0.12-0.88) for high education, 2.60 (1.11-6.08) for carrying APOEɛ4 allele, and 0.34 (0.13-0.86) for high social support, whereas the multivariable-adjusted OR of incident VaD was 6.30 (1.71-23.18) for obesity.",Refers to highest educational attainment as a protective factor against AD.
37066909,education,Yes,['education_level'],"Baseline education and neurotrophic/growth factors were important in predicting change in episodic memory, whereas cardiometabolic variables such as blood pressure and cholesterol were important in predicting change in executive function.",Baseline education level predicts episodic memory change.
36970907,lower education,Yes,['education_level'],"In both groups, older age, female sex, lower education, and neuropsychiatric burden increased conversion risk.","Refers to the highest level of schooling completed, impacting cognitive decline risk."
36970893,education,Yes,['education_level'],"CR was operationalized by merging education, complexity of occupation, and verbal IQ.","Education refers to the level of schooling completed, a key component of cognitive reserve linked to ADRD outcomes."
36872776,years of education (YOE),Yes,['years_of_education'],"The five variables most associated with the MMSE in the study sample were education, age, exercise, C-reactive protein, and anxiety.","Entity refers to duration of formal schooling, a key factor in cognitive outcomes."
36872776,education,Yes,['years_of_education'],"The five variables most associated with the MMSE in the study sample were education, age, exercise, C-reactive protein, and anxiety.",Education refers to years of schooling as a key variable in cognitive outcomes.
36821177,education,No,['Undefined'],"People with LBD and caregivers highlighted the need for research across all aspects of LBD, from pathophysiology and disease modification to prognosis, education, symptomatic treatments, and caregiver support.","Entity refers to research priorities, not an education/literacy factor influencing ADRD."
36821175,education,Yes,['Undefined'],Bilingualism and age were the strongest predictors of atrophy after other variables such as immigration and education were included in a multivariate model.,Entity lacks specificity to map to a defined class.
36776070,education,Yes,['education_level'],"when adjusting for age, sex, education, and APOE ɛ4.",Represents highest schooling completed by individuals.
36697895,level of education obtained,Yes,['education_level'],"The sex difference in AD prevalence may exist because of systematic and historic differences in risk and protective factors for dementia, including level of education obtained and socioeconomic status differences, which can impact on health and dementia risk.","Entity refers to the highest degree or schooling completed, aligning with education_level definition."
36565114,education,Yes,['access_to_education'],Meta-regression revealed that sex differences in Any dementia prevalence were associated with gender differences in life expectancy and in education.,Gender differences in education access correlate with dementia prevalence.
36530086,written educational materials,Yes,['literacy'],All participants stressed the importance of written educational materials with subsequent verbal discussions with study staff.,Written educational materials relate to literacy as they involve the ability to access and understand health-related information.
36527894,education,Yes,['education_level'],"Social (interactions with friends, civic participation, social participation, neighborhood trust, social network), cultural (education, cultural participation) and economic (annual income) capital, QoL, SwL, well-being, and personal characteristics were assessed.","Education is listed as a component of cultural capital and assessed as a personal characteristic, aligning with education level."
36509083,higher education,Yes,['education_level'],Findings also suggest that higher education might mitigate the adverse effects of sexuality-minority status on cognitive aging.,Higher education level reduces cognitive aging risks.
36509083,undergraduate degrees,Yes,['education_level'],cognitive differences for SSR participants were only found in participants without undergraduate degrees,Refers to the highest degree completed by participants.
34725017,Dementia literacy,Yes,['literacy'],Dementia literacy was measured by dementia knowledge (knowledge about Alzheimer's disease and related dementia) and dementia beliefs (biased attitude toward dementia).,"Dementia literacy relates to understanding health information about dementia, aligning with the literacy definition in health contexts."
34725017,low formal education level,Yes,['education_level'],"Significant correlates of dementia worry included low formal education level, depressive symptoms, and family conflict.",Refers to the highest degree or schooling completed by an individual.
36153747,Education,Yes,['education_level'],Education and premorbid cognition (measured by Armed Forces Qualification Test) separately and completely explained differences in the odds of dementia.,Entity refers to attained educational level as a determinant of dementia risk.
36048568,less education,Yes,['education_level'],"In multivariable models, compared with consistent dementia classification, less education, Medicare-Medicaid-dual enrollment, and identifying as non-Hispanic Black were associated with increased likelihood of unexpected variation (e.g., non-Hispanic Black adjusted risk ratio: 2.12, 95% CI: 1.61-2.78, p < .0001).","Entity refers to the level of schooling completed, aligning with education_level definition."
36676672,Adult education,Yes,['access_to_education'],Our findings suggest that caregiving should be a normative component of adult education to better prepare individuals with the mental and physical skills required for undertaking informal caregiving.,"Adult education refers to formal learning opportunities for adults, aligning with access to education."
36543253,education sheets,Yes,['literacy'],"The intervention group received pharmacist counselling and education sheets about AD, whereas the control group only received standard of care.","Education sheets provide health-related information, aligning with literacy's focus on understanding health contexts."
36383431,education,Yes,['education_level'],There was no effect of gender or education on the TTD.,The study examines education level as a factor affecting dementia diagnosis timing.
36341847,home-based diabetes education,No,['Undefined'],"DREAM consists of home-based diabetes education, goal setting, and telehealth visits with a diabetes nurse educator.","Entity refers to health education, not general education/literacy factors impacting ADRD."
35970678,years of education,Yes,['years_of_education'],"After controlling for intracranial volume, age, sex, years of education, race, ethnicity, and applying the FDR correction, total cerebrospinal fluid volume, left lateral ventricle volume, total lateral ventricle volume, and total third ventricle volume demonstrated significantly higher means for those with sleep disturbance.","Refers to cumulative duration of formal schooling, a key BSSR factor linked to cognitive outcomes."
35213778,education,Yes,['years_of_education'],"Of 3739 screened individuals, 11% identified as being from ethnoculturally underrepresented populations (e.g., Black, Latinx) and 16% had <12 years of education.",Refers to duration of formal schooling completed.
35213778,education,Yes,['years_of_education'],Individuals with <12 years of education failed screening at a higher rate.,"Entity refers to duration of formal schooling, aligning with years_of_education definition."
34647272,educational lecture,No,['Undefined'],The identical 40-min educational lecture was provided to both groups.,"Entity refers to an intervention method, not a BSSR factor impacting ADRD."
34647272,focus group sessions,Yes,['Undefined'],"In the intervention community, the lecture was followed by focus group sessions modeled after the Dementia Friendly America toolkit.",Entity refers to an educational method not covered by existing classes.
34647272,Dementia Friendly America toolkit,No,['Undefined'],"In the intervention community, the lecture was followed by focus group sessions modeled after the Dementia Friendly America toolkit.","Entity refers to an educational program/resource, not a direct education/literacy factor."
36429962,health education status,Yes,['literacy'],"to evaluate the IP applicability and cost-effectiveness to enhance the physical, psychoemotional, cognitive-behavioural dimensions, and the health education status of informal caregivers, and (3) to study the transference of the results to the public and private sectors.",Refers to caregivers' ability to engage with health-related educational content.
36343247,education,Yes,['education_level'],"In the male subsample, we found a reduction in inequalities across education, earnings, and racial and ethnic groups; among females, those inequalities also declined, but less strongly.",The entity refers to education level as a socioeconomic factor influencing dementia prevalence.
36368762,lower education,Yes,['education_level'],"The burden of Alzheimer's disease (AD) and AD-related dementias (ADRD) is increasing nationally and globally, with disproportionate impacts on lower-income, lower education and systematically marginalised older adults.",Refers to the level of schooling completed.
36040555,education,Yes,['Undefined'],"The results showed that Hsa-miR-185-5p, Hsa-miR-20a-5p, and Hsa-miR-497-5p were related to AD and education","Entity refers to education as a general factor without specifying access, level, or years."
35989212,educational attainment (EA),Yes,['education_level'],"We focus on educational attainment (EA), intelligence and household income which have been previously shown to be causally associated with AD.","Refers to highest level of education completed, a key determinant of cognitive reserve."
36353281,education level,Yes,['education_level'],"No or week association was found with gender, age, education level, number of drugs used or polymedicated status of the patient.","Entity refers to highest schooling completed, a documented ADRD risk factor."
36242017,higher education levels,Yes,['education_level'],"Higher education level is associated with better baseline cognitive performance, and reading activities can slow down cognitive decline.",Refers to the highest degree or schooling completed.
36242017,reading activities,Yes,['Undefined'],reading activities can slow down cognitive decline.,Reading activities are not explicitly classified under the defined education/literacy categories.
36224605,education,Yes,['education_level'],"Modifiable risk factors were derived from the 2020 Lancet Commission on dementia prevention (early/midlife: education, hypertension, obesity, alcohol, hearing impairment, head injuries).",Education listed as a modifiable risk factor aligns with education level as a determinant of dementia risk.
36217106,education,Yes,['education_level'],"The final model included IADL functioning as the response variable and memory, attention, executive function, vision and hearing, mobility, balance, education, and social support as predictors.",Education level is a personal factor influencing IADL functioning in the model.
36199070,Student Ambassador Program,Yes,['access_to_education'],"The Boston University Alzheimer's Disease Research Center (BU ADRC) created the BU ADRC Student Ambassador Program, where medical students, graduate students, and undergraduates interested in medicine completed a curriculum during the academic year that included six educational and three outreach events, including monthly dementia-focused didactic meetings and outreach focusing on Black participant recruitment.",Program provides structured educational opportunities for students.
36199070,educational curriculum,Yes,['education_quality'],A pre-post program survey design was implemented to assess changes in students' knowledge of and attitudes toward dementia and related disorders.,The curriculum's design and implementation reflect the quality of educational experiences provided.
35863541,early-life education,Yes,['education_level'],"convincing evidence was found for associations of dementia and cognitive impairment with early-life education, midlife to late-life plasma glucose, BMI, atrial fibrillation, benzodiazepine use, and gait speed.",Entity refers to educational attainment during early life stages impacting cognitive outcomes.
34583593,lower education,Yes,['education_level'],"Ageing, lower education and higher total scores of SCD-Q9 were associated with MCI.","Lower education reflects the highest schooling completed, impacting cognitive outcomes."
34565245,advanced education,Yes,['education_level'],"Better knowledge was associated with advanced education, having family members with medical knowledge, having heard of dementia, and having interest in learning about dementia.",Higher education level correlates with better dementia knowledge.
36251109,country where education is obtained,Yes,['access_to_education'],"The current study examined cognitive functioning among older Hispanic adults living in the U.S. from two Hispanic regions, South America and the Caribbean, in relation to the country where education was obtained.",Entity relates to geographic access to educational opportunities influencing cognitive outcomes.
36251109,years of education obtained outside of the U.S.,Yes,['years_of_education'],"Overall, it was evident that relationships between years of education obtained outside of the U.S. and cognitive functioning were not similar among individuals from these two disparate Spanish speaking regions.","Entity refers to cumulative duration of formal schooling, a core definition of years_of_education."
34882963,education,Yes,['education_level'],Adjustment for education and cardiometabolic diseases attenuated the differences.,Refers to highest schooling completed as a covariate in analysis.
34844480,education,Yes,['education_level'],"Estimates differed by age and education, with oldest and lower-educated adults presenting higher MCI prevalence.","Entity refers to the level of schooling completed, directly linking education level to MCI prevalence."
34664547,education,Yes,['education_level'],"Latent variable 1 revealed a unique combination of AD biomarkers, neurotrophic/growth factors, education, and stress that were significantly associated with specific domains of cognitive function, including episodic memory, executive function, processing speed, and language, representing 45.2% of the cross-block covariance in the data.","The entity refers to the highest level of schooling completed, a standard measure in cognitive aging studies."
35996080,formal education about Alzheimer's disease,Yes,['access_to_education'],The majority of students (90.5%) expressed their desire to have a formal education regarding Alzheimer's disease.,Desire for formal education indicates limited access to Alzheimer's-specific training.
35996080,previous formal education about Alzheimer's disease,No,['Undefined'],"A third part contained questions about previous formal education about Alzheimer's disease, reading Alzheimer's research, and the need for formal education about Alzheimer's disease.","Entity refers to education on a specific topic (Alzheimer's), not general education/literacy factors."
35951777,multidisciplinary AD education undergraduate programs,No,['Undefined'],"This study aimed to investigate nursing and medical students' AD knowledge, attitudes, and associated factors with their knowledge to inform reforms to multidisciplinary AD education undergraduate programs in Jordan.","Entity refers to educational programs, not a direct BSSR factor impacting ADRD."
35767471,education,Yes,['education_level'],"Finnish FTD patients were less educated (p = 0.032, B = 0.755, 95% CI 0.064-1.466) compared with AD patients.",Refers to the highest degree or schooling completed by individuals.
35067420,education-adjusted Montreal Cognitive Assessment (MoCA) score,Yes,['education_level'],Persons with a diagnosis of MCI at initial visit from each center and with either a Mini-Mental State Examination (MMSE) score of 22 or greater or an equivalent education-adjusted Montreal Cognitive Assessment (MoCA) score of 16 or greater.,Adjustment based on education level in cognitive assessment.
