PMID,entity_name,factor_relevance,factor_class,source_sentence,explanation
38306035,health financing,Yes,['healthcare_payment_source'],"Gaps in dementia care include limited published local data, high healthcare costs, inadequate health financing, and limited manpower.",Inadequate health financing impacts access to dementia care.
38306035,manpower,Yes,['quality_of_care'],"Gaps in dementia care include limited published local data, high healthcare costs, inadequate health financing, and limited manpower.",Manpower shortages impact the quality of dementia care delivery.
38064912,Healthcare professionals,Yes,['quality_of_care'],"Healthcare professionals may also be less familiar with FTD than with Alzheimer's, leading to delayed diagnosis.","Lack of familiarity impacts diagnosis, affecting care quality."
38064912,delayed diagnosis,Yes,['health_access'],"Healthcare professionals may also be less familiar with FTD than with Alzheimer's, leading to delayed diagnosis.",Delayed diagnosis indicates issues with timely healthcare access.
38064912,early intervention,Yes,['treatment_and_medication'],This can cause considerable stress and deprive patients and caregivers of early intervention.,Early intervention is a form of treatment for ADRD.
38064912,education about FTD,Yes,['quality_of_care'],"Better education about FTD for family members and healthcare professionals is required to improve the quality of life for both patients and caregivers,","Education improves quality of life, impacting care quality."
38010725,primary care clinics,Yes,['health_access'],A total of 172 adults at elevated risk for dementia (age 70-89 years and with ≥2 of 8 targeted risk factors) were recruited from primary care clinics associated with Kaiser Permanente Washington.,Recruitment from clinics indicates access point for intervention.
38010725,health coaching,Yes,['treatment_and_medication'],Participants were randomly assigned to the intervention (personalized risk-reduction goals with health coaching and nurse visits) or to a health education control.,Health coaching is a non-pharmacologic therapy for risk reduction.
38010725,nurse visits,Yes,['healthcare_visit'],Participants were randomly assigned to the intervention (personalized risk-reduction goals with health coaching and nurse visits) or to a health education control.,Nurse visits are a type of healthcare interaction.
37902027,nurse-family care partnership model,Yes,['quality_of_care'],"The Family-centered Function Focused Care (Fam-FFC) intervention, is a nurse-family care partnership model aimed to improve the physical and cognitive recovery in hospitalized persons living with Alzheimer's Disease Related Dementias (ADRD) while improving the care partner's experiences.",Model aimed to improve recovery in ADRD patients.
37902027,Fam-FFC intervention,No,[],"This qualitative, descriptive study included 28 consented care partners drawn from a sample of 455 dyads enrolled in the Fam-FFC intervention.","Entity is a specific intervention, not a healthcare factor."
37902027,social services,Yes,['health_access'],In this study care partners wanted more social services as well as home care that supported not just physical needs but also social and recreational needs.,Social services are healthcare resources needed for ADRD patients.
37902027,home care,Yes,['health_access'],In this study care partners wanted more social services as well as home care that supported not just physical needs but also social and recreational needs.,Home care is a healthcare service needed for ADRD patients.
36842068,palliative care,Yes,['treatment_and_medication'],"While effective interventions have been developed to deliver palliative care to nursing home residents with ADRD, little work has identified effective interventions to reach assisted living (AL) residents with dementia.",Palliative care is a type of treatment for ADRD.
36842068,palliative care educational intervention,Yes,['treatment_and_medication'],"A pilot study using a cluster randomized trial was conducted, with 6 sites randomized to receive a palliative care educational intervention for staff (N = 23) to deliver care to residents; 4 sites were usual care.",Intervention aims to improve care delivery for dementia patients.
36842068,advance care planning [ACP] discussions,Yes,['quality_of_care'],"Cohen's d statistic was used to calculate facility-level treatment effect sizes on key outcomes (documentation of advance care planning [ACP] discussions, hospice admission, and documentation of pain screening).",ACP discussions are part of person-centered care delivery.
36842068,hospice admission,Yes,['treatment_and_medication'],"Cohen's d statistic was used to calculate facility-level treatment effect sizes on key outcomes (documentation of advance care planning [ACP] discussions, hospice admission, and documentation of pain screening).",Hospice admission is a form of palliative care treatment.
36842068,pain screening,Yes,['quality_of_care'],"Cohen's d statistic was used to calculate facility-level treatment effect sizes on key outcomes (documentation of advance care planning [ACP] discussions, hospice admission, and documentation of pain screening).",Pain screening is a component of quality healthcare delivery.
36786288,Out-of-pocket costs,Yes,['healthcare_payment_source'],Latino Family Caregivers' Experiences Covering Out-of-Pocket Costs When Caring for Someone Living With Dementia,Costs directly impact access to care and financial resources.
36786288,caregiving costs,Yes,['healthcare_payment_source'],Findings suggest that preference by Latino families to care for a family member in the home may be met with a financial disadvantage due to the high out-of-pocket costs of care.,Costs associated with care are a financial mechanism for healthcare.
38114278,primary care,Yes,"['health_access', 'quality_of_care']","HAPPI MIND will evaluate the efficacy of a multidomain, nurse-led, mHealth supported intervention for assessing dementia risk and reducing associated risk factors in middle-aged adults in the Australian primary care setting.",Primary care setting impacts access and quality of dementia risk reduction.
38114278,nurse-led,Yes,['quality_of_care'],"HAPPI MIND will evaluate the efficacy of a multidomain, nurse-led, mHealth supported intervention for assessing dementia risk and reducing associated risk factors in middle-aged adults in the Australian primary care setting.",Describes the type of intervention provided in primary care.
38114278,mHealth,Yes,['treatment_and_medication'],"HAPPI MIND will evaluate the efficacy of a multidomain, nurse-led, mHealth supported intervention for assessing dementia risk and reducing associated risk factors in middle-aged adults in the Australian primary care setting.",mHealth is part of the intervention to reduce dementia risk.
38114278,General practice clinics,Yes,['health_access'],"General practice clinics (n≥26) across Victoria and New South Wales, Australia, will be recruited and randomised.",Clinics are sites for accessing primary healthcare services.
38114278,Practice nurses,Yes,['quality_of_care'],Practice nurses will be trained to implement the HAPPI MIND intervention or a brief intervention.,Nurses implementing intervention impacts care quality for dementia risk.
38114278,general practitioner,Yes,['healthcare_visit'],"Brief intervention participants receive a personalised report outlining their risk factors for dementia based on Australian National University Alzheimer's Disease Risk Index (ANU-ADRI) scores, education booklet and referral to their general practitioner as appropriate.",Refers to a healthcare provider visit for dementia risk assessment.
38114278,dementia risk reduction sessions,Yes,['treatment_and_medication'],"HAPPI MIND participants receive the brief intervention as well as six individualised dementia risk reduction sessions with a nurse trained in motivational interviewing and principles of behaviour change, a personalised risk reduction action plan and access to the purpose-built HAPPI MIND smartphone app for risk factor self-management.",Sessions are a non-pharmacologic therapy for dementia risk.
38114278,primary care,Yes,['quality_of_care'],"If effective in reducing dementia risk, the HAPPI MIND intervention could be integrated into primary care, scaled up nationally and sustained over time.",Integration into primary care suggests improving healthcare service delivery.
37858616,electronic health record,Yes,['Undefined'],"We previously developed a tool, eRADAR, which uses information in the electronic health record (EHR) to identify patients who may have undiagnosed dementia.","EHR is a data source, not a healthcare factor itself."
37858616,healthcare systems,Yes,"['health_access', 'quality_of_care']","This paper provides the protocol for an embedded, pragmatic clinical trial (ePCT) implementing eRADAR in two healthcare systems to determine whether an intervention using eRADAR increases dementia diagnosis rates and to examine the benefits and harms experienced by patients and other stakeholders.",Systems where intervention impacts diagnosis rates and care.
37858616,healthcare utilization,Yes,['healthcare_visit'],"Secondary outcomes include healthcare utilization from the EHR and patient, family member and clinician satisfaction assessed through surveys and interviews.",Refers to the frequency of seeking medical care.
37858616,healthcare systems,Yes,['quality_of_care'],"If this pragmatic trial is successful, the eRADAR tool and intervention could be adopted by other healthcare systems, potentially improving dementia detection, patient care and quality of life.",Adoption by systems could improve dementia detection and patient care.
37671461,home health care services,Yes,['healthcare_visit'],"Antipsychotic use is a safety concern among older patients in home health care (HHC), particularly for those with Alzheimer's disease and related dementias (ADRD).",Represents a type of healthcare service received by patients.
37671461,home health care (HHC),Yes,['healthcare_visit'],"The objective of this study was to examine the prevalence and predictors of antipsychotic use among older adults with and without ADRD who received HHC, and the association of antipsychotic use with outcomes among patients living with ADRD.",HHC represents a type of healthcare service received by patients.
37671461,Outcome and Assessment Information Set,No,[],"In this secondary analysis of adults ≥65 years receiving care from an HHC agency in New York in 2019 (N = 6684), we used data from the Outcome and Assessment Information Set, Medicare HHC claims, and home medication review results in the electronic HHC records during a 60-day HHC episode.","This is a data collection tool, not a healthcare factor."
37671461,Medicare HHC claims,Yes,['healthcare_payment_source'],"In this secondary analysis of adults ≥65 years receiving care from an HHC agency in New York in 2019 (N = 6684), we used data from the Outcome and Assessment Information Set, Medicare HHC claims, and home medication review results in the electronic HHC records during a 60-day HHC episode.",Medicare is a source of payment for healthcare services.
37671461,HHC discharge,No,[],"Functional outcome was the change in the composite activities of daily living (ADL) score from HHC admission to HHC discharge (measured in 5833 patients), where a positive score means improvement and a negative score means decline.","HHC discharge is an outcome measure, not a healthcare factor."
37671461,HHC discharge,Yes,['healthcare_visit'],"Among patients living with ADRD, antipsychotic use was associated with having less ADL improvement at HHC discharge (β = -0.70, p < 0.001).",HHC discharge represents the end of a healthcare service episode.
37671461,HHC,Yes,['healthcare_visit'],HHC patients living with ADRD were more likely to use antipsychotics and to experience worse functional outcomes when using antipsychotics.,HHC represents a type of healthcare service/visit.
37671461,nonpharmacological interventions,Yes,['treatment_and_medication'],Efforts are needed to improve HHC patients' access to nonpharmacological interventions and to provide education for caregivers regarding behavioral approaches to manage symptoms in ADRD.,Nonpharmacological interventions are a form of treatment for ADRD.
37311202,palliative care,Yes,['quality_of_care'],"Underserved Hispanic patients often experience unmet palliative care (PC) needs, particularly those with noncancer diagnoses such as Alzheimer's disease and related dementias.",Refers to the quality of care provided to patients.
37311202,health care,Yes,['health_access'],Most caregivers for Hispanic patients are family relatives who are less likely to use health care and community resources and experience high caregiver burden.,Describes lower likelihood of using healthcare services.
37311202,community resources,Yes,['health_access'],Most caregivers for Hispanic patients are family relatives who are less likely to use health care and community resources and experience high caregiver burden.,Lack of use of resources impacts access to care.
37311202,patient navigator,Yes,['quality_of_care'],We adapted a culturally tailored patient navigator (PN) intervention to provide support and improve PC outcomes for Hispanics with Alzheimer's disease and related dementias and their family caregivers (FCGs).,Patient navigator intervention improves PC outcomes for ADRD patients.
36263744,hospitalization,Yes,['healthcare_visit'],Alive PWD (<i>n</i> = 804) were 2.36 times more likely to have an overnight hospital stay (<i>p</i> = 0.004) and 1.96 times more likely to have multiple hospitalizations when caregivers found it physically difficult to provide care (<i>p</i> = 0.011).,Hospitalization represents an instance of seeking medical evaluation/treatment.
36263744,hospitalization frequency,Yes,['healthcare_visit'],Alive PWD (<i>n</i> = 804) were 2.36 times more likely to have an overnight hospital stay (<i>p</i> = 0.004) and 1.96 times more likely to have multiple hospitalizations when caregivers found it physically difficult to provide care (<i>p</i> = 0.011).,Multiple hospitalizations indicate frequency of healthcare visits.
36263744,overnight hospitalization,Yes,['healthcare_visit'],"Decedents aged 65-74 (<i>n</i> = 95) were 4.55 times more likely to experience overnight hospitalizations than 85+, hospitalizations were more frequent (odds ratio [OR] = 4.84), and there was a significant difference between PWD alive/not alive groups (<i>p</i> = 0.035).",Represents an instance of seeking medical evaluation/treatment.
36263744,hospitalizations,Yes,['healthcare_visit'],"Decedents aged 65-74 (<i>n</i> = 95) were 4.55 times more likely to experience overnight hospitalizations than 85+, hospitalizations were more frequent (odds ratio [OR] = 4.84), and there was a significant difference between PWD alive/not alive groups (<i>p</i> = 0.035).",Hospitalizations represent an instance of seeking medical evaluation/treatment.
36263744,overnight hospitalization,Yes,['healthcare_visit'],"Decedents were 5.60 times more likely to experience an overnight hospitalization when their caregivers had financial difficulty, hospitalizations were more frequent when caregivers had too much to handle (OR = 8.44) and/or no time for themselves (OR = 10.67).",Represents an instance of seeking medical evaluation/treatment.
36263744,hospitalizations,Yes,['healthcare_visit'],"Decedents were 5.60 times more likely to experience an overnight hospitalization when their caregivers had financial difficulty, hospitalizations were more frequent when caregivers had too much to handle (OR = 8.44) and/or no time for themselves (OR = 10.67).",Hospitalizations represent an instance of seeking medical evaluation/treatment.
36263744,hospitalization frequency,Yes,['healthcare_visit'],"When caregivers had no time for themselves, a significant difference between alive/not alive groups (<i>p</i> = 0.018) was detected in hospitalization frequency.",Frequency of healthcare visits impacts ADRD outcomes.
36263744,hospice utilization,Yes,['healthcare_visit'],PWD whose caregivers had emotional difficulty helping were 5.89 times more likely to utilize hospice than caregivers who did not report emotional difficulty.,Hospice is a type of healthcare service utilization.
36263744,hospice use,Yes,['healthcare_visit'],Subjective caregiver burdens represent potentially modifiable risks for undesired care transitions and opportunities for promoting hospice use.,Hospice use is a type of healthcare service utilization.
40237023,healthcare service,Yes,['health_access'],"In order to maintain their well-being and minimize the impacts of long-term care, caregivers need comprehensive and supportive health services.",Caregivers need supportive health services for well-being.
40237023,healthcare service,Yes,['quality_of_care'],This study aimed to improve and redesign the current healthcare service by assessing the needs of Saudi dementia patients' caregivers using carers' needs assessment for dementia (CNA-D).,Improving healthcare service addresses the quality of care for caregivers.
40237023,social and healthcare services,Yes,"['health_access', 'quality_of_care']",The findings of this survey demonstrate the importance of assessing the needs of family caregivers when developing social and healthcare services.,Developing services addresses access and quality for caregivers.
37997058,long-term care facilities,Yes,['health_access'],We investigated how commonly Indian parents consider and use long-term care facilities and attitudes to their use.,Represents access to facilities for managing health conditions.
37997058,long-term care facility,Yes,['health_access'],We report the proportion and sociodemographic predictors of respondents' parent(s) living in a care home.,Represents access to facilities for care related to ADRD.
37997058,long-term care,Yes,['health_access'],"These interviews included 19 carers (nine [47%] women; age range 31-79 years) for people with dementia and 25 professionals (19 [76%] women; age range 24-56 years) purposively selected for diversity from networks of the team based at a Bangalore hospital, India.",Long-term care access is relevant for dementia patients.
37997058,long-term care facilities,Yes,['health_access'],"The themes identified in qualitative interviews were the use of long-term care facilities as a last resort, social expectations, and limited availability of long-term care facilities.",Limited availability impacts access to care services for ADRD.
37594028,health care,Yes,['quality_of_care'],Family caregivers of persons with Alzheimer's disease and related dementias (ADRD) have significant responsibilities within health care.,Refers to the system where caregivers have responsibilities.
37594028,clinical trials,Yes,['healthcare_visit'],They may identify relevant clinical trials and support decision-making about their relative's participation.,Clinical trials represent a specific type of healthcare visit/interaction.
37594028,caregiver responsibilities,No,['Undefined'],Less than half of clinical trial study information pages included caregiver responsibilities.,"Entity relates to trial participation, not healthcare access/quality/payment."
37594028,caregiver training and education,Yes,['quality_of_care'],"Nine caregiver responsibilities were provided among those with information (e.g., giving consent, caregiver training and education, monitoring patient's response to intervention, communicating with study team).",Training and education improve care quality for ADRD patients.
37594028,monitoring patient's response to intervention,Yes,['quality_of_care'],"Nine caregiver responsibilities were provided among those with information (e.g., giving consent, caregiver training and education, monitoring patient's response to intervention, communicating with study team).",Monitoring response is part of assessing care effectiveness.
37594028,communicating with study team,Yes,['healthcare_visit'],"Nine caregiver responsibilities were provided among those with information (e.g., giving consent, caregiver training and education, monitoring patient's response to intervention, communicating with study team).",Communication with study team is part of clinical trial participation.
37594028,ADRD clinical trial study information pages,Yes,['quality_of_care'],ADRD clinical trial study information pages should consistently include caregiver responsibilities to help caregivers better prepare for trial responsibilities.,Information pages impact caregiver preparation for trial responsibilities.
37594028,participant recruitment,No,[],"This enhanced engagement with caregivers could also facilitate recruitment and retention, including participants from diverse communities.","Entity relates to trial processes, not healthcare factors impacting ADRD."
37594028,participant retention,No,['Undefined'],"This enhanced engagement with caregivers could also facilitate recruitment and retention, including participants from diverse communities.","Entity relates to trial process, not healthcare factor impact."
37505214,health and social care professionals,Yes,['healthcare_visit'],"Participants (<i>N</i> = 47) included people with young onset dementia (<i>n</i> = 10), family members (<i>n</i> = 12), and health and social care professionals (<i>n</i> = 25).",Professionals involved in providing healthcare services to ADRD patients.
37505214,early and accurate diagnosis,Yes,['quality_of_care'],"Some of the stress experienced by younger people experiencing cognitive changes can be reduced by an early and accurate diagnosis, but this is contingent on the timing of disclosure and a process which is sensitive and appropriate to the person.",Early diagnosis impacts care quality and outcomes for ADRD.
37505214,disclosure,No,[],"The study aim was to explore experiences of giving and receiving a diagnosis of young onset dementia, by triangulating the perspectives of the key parties involved.","Disclosure is part of the diagnostic process, not a healthcare factor."
37505214,health and social care professionals,Yes,['quality_of_care'],"Health and social care professionals should provide a 'pre-disclosure' appointment, elicit the amount of information the person may want at the point of disclosure of the diagnosis, balance truth and hope, provide contact details for follow-up, and overall be mindful of the individual in front of them.",Professionals' actions impact the quality of diagnosis disclosure process.
37505214,pre-disclosure appointment,Yes,['healthcare_visit'],"Health and social care professionals should provide a 'pre-disclosure' appointment, elicit the amount of information the person may want at the point of disclosure of the diagnosis, balance truth and hope, provide contact details for follow-up, and overall be mindful of the individual in front of them.",Represents a specific type of healthcare interaction/visit.
37171018,healthcare community,Yes,['health_access'],"Overall, they preferred learning about CARE from the healthcare community (vs. community champions and faith-based organizations), joining CARE to advance research (vs. personal experiences), and hearing about CARE through social media/instant messaging (vs. flyer or workshop/seminar).",Source of information about research registry participation.
36541134,advance care planning (ACP),Yes,['health_access'],Participants with lower levels of cognition were less likely to have a living will and durable power of attorney for healthcare (DPOAH).,ACP relates to accessing healthcare planning services.
36541134,living will,Yes,['treatment_and_medication'],Participants with lower levels of cognition were less likely to have a living will and durable power of attorney for healthcare (DPOAH).,"Living will is a form of advance care planning, related to treatment."
36541134,durable power of attorney for healthcare (DPOAH),Yes,['health_access'],Participants with lower levels of cognition were less likely to have a living will and durable power of attorney for healthcare (DPOAH).,DPOAH relates to accessing healthcare decision-making support.
37994850,health care access,Yes,['health_access'],Trained participants obtained a greater degree of protection from ADRD when they had higher scores for SDoH domains associated with health care and education access.,Entity directly relates to the ability to obtain healthcare services.
37483069,healthcare system,Yes,['health_access'],"The dementia population is expanding fast globally, posing a huge challenge to the healthcare system.","Refers to the system providing healthcare services, impacting access."
37483069,quality dementia care,Yes,['quality_of_care'],Improving the level of Alzheimer's disease knowledge (ADK) in nursing staff is the key to providing quality dementia care and improving the patients' quality of life.,Providing quality care is directly related to the quality_of_care factor.
37483069,Alzheimer's disease knowledge,No,[],Improving the level of Alzheimer's disease knowledge (ADK) in nursing staff is the key to providing quality dementia care and improving the patients' quality of life.,"Entity is related to knowledge, not a healthcare factor."
37483069,nursing staff,Yes,['quality_of_care'],Improving the level of Alzheimer's disease knowledge (ADK) in nursing staff is the key to providing quality dementia care and improving the patients' quality of life.,Staff knowledge impacts the quality of dementia care provided.
37483069,Alzheimer's disease knowledge,No,['Undefined'],This study aimed to investigate and classify the ADK level of nursing staff in East China and to identify the factors influencing the nursing staff's ADK level.,"Entity is related to knowledge, not a healthcare factor."
37483069,Alzheimer's Disease Knowledge Scale,No,['Undefined'],"A cross-sectional survey was conducted among 1896 nursing staff in East China from September 2022 to December 2022, using a self-designed general information questionnaire and the Chinese version of the Alzheimer's Disease Knowledge Scale.","This is a tool for measuring knowledge, not a healthcare factor."
37483069,Alzheimer's disease knowledge,No,['Undefined'],"Age, education, experience in AD care and training in ADK were the main factors influencing the classification of the nursing staff's ADK level.","Entity is related to knowledge, not a healthcare factor."
37483069,Alzheimer's disease knowledge,No,['Undefined'],"Therefore, upgrading education, participating in ADK training, and increasing AD care experience will be conducive to improving the ADK of nursing staff.","Entity is related to knowledge, not a healthcare factor."
37317613,dementia care pathway,Yes,['quality_of_care'],"We developed an evidence-based care pathway with intervention bundles, and implemented it on two trauma units, with the aim to empower staff and improve quality care.",Pathway aims to improve quality care for dementia patients.
37317613,intervention bundles,Yes,['quality_of_care'],"We developed an evidence-based care pathway with intervention bundles, and implemented it on two trauma units, with the aim to empower staff and improve quality care.",Bundles aim to improve care quality for dementia patients.
37317613,quality care,Yes,['quality_of_care'],"We developed an evidence-based care pathway with intervention bundles, and implemented it on two trauma units, with the aim to empower staff and improve quality care.",Improving care quality was the aim of the pathway implementation.
37317613,dementia care,Yes,['quality_of_care'],"Pre-implementation, unit staff completed a survey (n = 72) assessing family and dementia care skills and level of evidence-based dementia care.",Assessing skills and level of evidence-based care relates to quality.
37317613,evidence-based dementia care,Yes,['quality_of_care'],"Pre-implementation, unit staff completed a survey (n = 72) assessing family and dementia care skills and level of evidence-based dementia care.",Refers to the standard and quality of dementia care provided.
37317613,care pathway/intervention bundles,Yes,['quality_of_care'],"Implementation of the care pathway/intervention bundles was overshadowed by the pandemic, and failed due to major organisational- and process-related barriers.",Pathway/bundles aim to improve quality of dementia care.
37317613,dementia care,Yes,['quality_of_care'],Our study provides important learning around improving care for persons with dementia and their families in hospitals.,Improving care for persons with dementia relates to quality of care.
37235711,Nursing home staff,Yes,['healthcare_visit'],Decision making for nursing home (NH) residents with Alzheimer disease and related dementias often involves input from multiple family members and NH staff to address goals of care at the end of life.,Staff involvement in care decisions relates to healthcare services.
37235711,Nursing home,Yes,['healthcare_visit'],Decision making for nursing home (NH) residents with Alzheimer disease and related dementias often involves input from multiple family members and NH staff to address goals of care at the end of life.,Nursing home represents a healthcare facility/visit context for ADRD care.
37235711,Nursing home staff,Yes,['quality_of_care'],"Using data from the Assessment of Disparities and Variation for Alzheimer's disease Nursing home Care at End of life research study, a secondary analysis of qualitative data was conducted involving interviews of 144 NH staff and 44 proxies in 14 NHs to examine the perspectives of NH staff and proxies for NH residents with Alzheimer disease and related dementias on the involvement of multiple family members in decision making about end-of-life care decisions.",Staff perspectives impact care quality for ADRD residents.
37235711,Nursing home,Yes,['healthcare_visit'],"Using data from the Assessment of Disparities and Variation for Alzheimer's disease Nursing home Care at End of life research study, a secondary analysis of qualitative data was conducted involving interviews of 144 NH staff and 44 proxies in 14 NHs to examine the perspectives of NH staff and proxies for NH residents with Alzheimer disease and related dementias on the involvement of multiple family members in decision making about end-of-life care decisions.",Nursing home represents a healthcare facility/visit context for ADRD care.
37235711,Nursing home staff,Yes,['quality_of_care'],"Nursing home staff and proxies had differing perspectives of the involvement of multiple family members in decision making, with NH staff primarily viewing families as a source of conflict, whereas proxies viewed families as a source of support.",Staff perspectives impact care quality and decision-making for ADRD residents.
37235711,Nursing home staff,Yes,['quality_of_care'],These findings suggest training and education is needed for NH staff to facilitate better communication with families and to support proxies in end-of-life decision making to address goals of care for NH residents with Alzheimer disease and related dementias.,Training staff improves communication and support for end-of-life care.
37743478,palliative care,Yes,['health_access'],Limited access to specialized palliative care exposes persons with late-stage Alzheimer's disease and related dementias (ADRD) to burdensome treatment and unnecessary hospitalization and their caregivers to avoidable strain and financial burden.,Access to specialized palliative care impacts ADRD outcomes.
37743478,hospitalization,Yes,['healthcare_visit'],Limited access to specialized palliative care exposes persons with late-stage Alzheimer's disease and related dementias (ADRD) to burdensome treatment and unnecessary hospitalization and their caregivers to avoidable strain and financial burden.,Hospitalization is an instance of seeking medical evaluation/treatment.
37743478,ADRD-Palliative Care (ADRD-PC) program,Yes,['treatment_and_medication'],"Addressing this unmet need, the purpose of this study was to conduct a randomized clinical trial (RCT) of the ADRD-Palliative Care (ADRD-PC) program.",Program is a type of treatment for ADRD patients.
37743478,hospital transfers,Yes,['healthcare_visit'],"The primary outcome will be 60-day hospital transfers, defined as visits to an emergency department or hospitalization ascertained from health record reviews and caregiver interviews (aim 1).",Hospital transfers represent an instance of seeking medical evaluation.
37743478,emergency department,Yes,['healthcare_visit'],"The primary outcome will be 60-day hospital transfers, defined as visits to an emergency department or hospitalization ascertained from health record reviews and caregiver interviews (aim 1).",Visits to emergency department are a type of healthcare visit.
37743478,health record reviews,Yes,['healthcare_visit'],"The primary outcome will be 60-day hospital transfers, defined as visits to an emergency department or hospitalization ascertained from health record reviews and caregiver interviews (aim 1).",Reviews of health records are part of healthcare visit documentation.
37743478,community palliative care,Yes,['treatment_and_medication'],"Secondary patient-centered outcomes, ascertained from 30- and 60-day health record reviews and caregiver telephone interviews, will be symptom treatment, symptom control, use of community palliative care or hospice, and new nursing home transitions (aim 2).",Refers to a type of care service for managing symptoms.
37743478,hospice,Yes,['treatment_and_medication'],"Secondary patient-centered outcomes, ascertained from 30- and 60-day health record reviews and caregiver telephone interviews, will be symptom treatment, symptom control, use of community palliative care or hospice, and new nursing home transitions (aim 2).",Hospice is a type of palliative care treatment.
37743478,nursing home transitions,Yes,['healthcare_visit'],"Secondary patient-centered outcomes, ascertained from 30- and 60-day health record reviews and caregiver telephone interviews, will be symptom treatment, symptom control, use of community palliative care or hospice, and new nursing home transitions (aim 2).",Represents a healthcare service utilization outcome related to ADRD.
37709678,specialized care,Yes,['health_access'],Migration of physicians in Puerto Rico makes it difficult to obtain specialized care for Alzheimer's disease and related dementias (ADRD).,Difficulty obtaining specialized care impacts access to ADRD services.
37709678,Primary care physicians (PCPs),Yes,"['healthcare_visit', 'quality_of_care']","Primary care physicians (PCPs) can fill this gap, but there is limited information on how their beliefs and behaviors towards ADRD affect early diagnostic practices.",PCPs' diagnostic practices impact early ADRD detection and care quality.
37709678,early diagnostic practices,Yes,['quality_of_care'],"Using the Theory of Planned Behavior (TPB), we addressed salient beliefs of PCPs that affect their intention to diagnose ADRD early, defined as ""performing the recommended clinical testing to diagnose ADRD within 3 months from the patient's first subjective memory complaint"".",Refers to the timeliness and appropriateness of diagnostic procedures.
37709678,clinical testing,Yes,['healthcare_visit'],"Using the Theory of Planned Behavior (TPB), we addressed salient beliefs of PCPs that affect their intention to diagnose ADRD early, defined as ""performing the recommended clinical testing to diagnose ADRD within 3 months from the patient's first subjective memory complaint"".",Clinical testing is a healthcare visit for diagnosis.
37709678,ADRD training,Yes,['quality_of_care'],Hours in ADRD training and years of experience in medical practice were strongly correlated with the percentage of total diagnoses performed by PCPs.,Training impacts PCP skills for early ADRD diagnosis.
36630223,care coordination staff,Yes,['quality_of_care'],The purpose of this quality improvement project was to design and implement an education and referral protocol for care coordination staff to use when working with hospitalized patients with dementia and their families.,Staff education improves referral quality for dementia patients.
36630223,dementia-specific referrals,Yes,['quality_of_care'],The goal was to increase delivery of dementia resource education and dementia-specific referrals during the discharge planning process.,Refers to improving the quality of care through specific referrals.
36630223,discharge planning process,Yes,['quality_of_care'],The goal was to increase delivery of dementia resource education and dementia-specific referrals during the discharge planning process.,Improving referrals during discharge planning enhances care quality.
36630223,Alzheimer's Association,Yes,['health_access'],The care coordination department collaborated with the Northern California Chapter of the Alzheimer's Association to improve the delivery of referrals and follow-up with patients and families who were interested in additional information and support related to dementia.,Association provides resources improving access to dementia support.
36630223,community resources,Yes,['health_access'],Twenty-one members of the care coordination department received education on the dementia disease process as well as community resources available to the patient population.,Resources facilitate access to support for dementia patients.
36630223,referral protocol,Yes,['quality_of_care'],The registered nurse care coordinators (RNCCs) and social workers (SWs) within the department then implemented a referral protocol to connect patients with dementia and their families to the Alzheimer's Association.,"Protocol improves connection to resources, enhancing care quality."
36630223,acute care hospital,Yes,['healthcare_visit'],The practice setting for this project was an acute care hospital in Northern California.,Hospital setting is a type of healthcare visit.
36630223,health care system,Yes,['quality_of_care'],"The complexity and trajectory of illness, shortage of qualified providers, and gaps in provider knowledge about resources place patients with dementia and their families in an increasingly vulnerable position within the health care system.",Describes systemic issues impacting care for dementia patients.
36630223,emergency department,Yes,['healthcare_visit'],Case managers can ensure patients with dementia and their families have access to the resources in the community that may prevent return to the emergency department or rehospitalization.,Preventing return visits indicates impact on healthcare utilization.
37550708,medical and nursing practice,No,[],Translating 'dementia friends' programme to undergraduate medical and nursing practice: a qualitative exploration,"Entity refers to the setting of care, not a healthcare factor."
37550708,medical and nursing pre-registration education,No,[],Dementia awareness is a key priority of medical and nursing pre-registration education.,"Entity is related to education, not healthcare access or quality."
37550708,dementia friends programme,No,[],The 'dementia friends' programme is an internationally recognised and accredited dementia awareness workshop that is led by a trained facilitator.,"Entity is an educational program, not a healthcare factor."
37550708,medical and nursing students,No,[],"While this programme has been associated with positive outcomes, few studies have examined how medical and nursing students apply their learning in practice after the workshop.","Entity represents a population group, not a healthcare factor."
37550708,nursing and medical students,No,[],The aim of his study was to explore how nursing and medical students apply the dementia friend's programme into practice when caring for people living with dementia.,"Entity represents the population studied, not a healthcare factor."
37550708,healthcare professional students,Yes,['quality_of_care'],This study provides an evidence base that supports the provision of 'a dementia friends programme to healthcare professional students.,Education impacts how students support people with dementia.
37385161,peer mentor support,Yes,['treatment_and_medication'],Learning to PERSEVERE: A pilot study of peer mentor support and caregiver education in Lewy body dementia,Peer mentor support is a non-pharmacologic intervention for caregivers.
37385161,caregiver education,Yes,['treatment_and_medication'],Learning to PERSEVERE: A pilot study of peer mentor support and caregiver education in Lewy body dementia,Education is a non-pharmacologic therapy for caregivers.
37385161,peer-led educational intervention,Yes,['treatment_and_medication'],"We assessed feasibility of a peer mentor-led educational intervention and its impact on LBD family caregivers' knowledge, dementia attitudes, and mastery.",Educational intervention is a non-pharmacologic therapy for caregivers.
