PMID,entity_name,factor_relevance,factor_class,source_sentence,explanation
36975023,cash transfers,Yes,['income'],"While cash transfers are a promising intervention to promote healthy cognitive aging, factors such as household wealth and level of education often confound the ability to make causal inferences on the impact of cash transfers and cognitive function.",Cash transfers relate to monetary resources available.
36975023,household wealth,Yes,['wealth'],"While cash transfers are a promising intervention to promote healthy cognitive aging, factors such as household wealth and level of education often confound the ability to make causal inferences on the impact of cash transfers and cognitive function.",Household wealth is a measure of economic stability and wealth.
36975023,Old Age Pension,Yes,['income'],"This study uses a quasi-experimental design, leveraging an exogenous expansion to the Old Age Pension for men in South Africa, to approximate causal associations with cognitive function.",Old Age Pension is a form of monetary support.
36975023,direct basic income transfers,Yes,['income'],"As such, transfers such as pensions or other forms of direct basic income transfers may hold promise as potential interventions to promote healthy cognitive aging.",Relates to monetary resources available to individuals.
38859631,type of work,Yes,['employment'],"A significant interaction effect revealed engagement in paid work, regardless of the presence of APOE-e4 allele(s), was associated with better cognitive functioning.",Paid work is related to employment status
38859631,paid work,Yes,['employment'],"A significant interaction effect revealed engagement in paid work, regardless of the presence of APOE-e4 allele(s), was associated with better cognitive functioning.",Paid work is related to employment status and job activities.
38859631,unpaid work,Yes,['employment'],women who engage in unpaid forms of labor for the majority of their life may be at higher risk for cognitive decline,Unpaid work relates to employment status and type
38642322,expenditure,Yes,['expense'],"In a longitudinal population-based cohort of China Health and Retirement Longitudinal Study (CHARLS), 8390 non-MCI participants were enrolled and 13 factors (gender, education, marital status, residence, diabetes, hypertension, depression, hearing impairment, social isolation, physical activity, drinking status, body mass index and expenditure) were finally selected as predictors.",Expenditure is related to costs or outlays for goods and services.
39110962,financial and legal planning,Yes,['financial_stress'],This study focuses on developing a web-based platform providing financial and legal planning information and education for dementia caregivers and evaluating the platform's usability and adoptability.,Relates to managing financial resources and stress.
39110962,financial and legal challenges,Yes,['financial_stress'],"Upon completing these aims, we expect to deliver a widely accessible digital platform tailored to assist dementia caregivers with financial and legal challenges by connecting them to personalized, contextually relevant information and resources in Texas.",Financial challenges imply financial stress or burden on caregivers.
38874309,socioeconomic status,Yes,['socioeconomic_status'],"determine the influence of socioeconomic status (i.e., age, education, marital status, median household income), if any, on this relationship","Includes factors like income, education, and marital status"
38874309,median household income,Yes,['income'],We retrieved median household income from census tract data based on the participants' addresses,Median household income is a measure of income
38874309,education,Yes,['socioeconomic_status'],although education was a significant covariate,Education is a component of socioeconomic status
38860660,lower income,Yes,['income'],"More than half of the participants showed signs of cognitive impairment, which correlated with lower income and education levels.",Lower income is related to monetary earnings or resources.
38860660,education levels,Yes,['socioeconomic_status'],"More than half of the participants showed signs of cognitive impairment, which correlated with lower income and education levels.",Education level is a component of socioeconomic status.
38754136,Medicare payment,Yes,"['healthcare_payment_source', 'expense']","The GLM regression results showed that hospital telehealth post-discharge infrastructure, patient ACO affiliation, SVI Q4, and ADRD were significantly associated with higher Medicare payments.",Medicare payment is related to healthcare cost and payment source.
38754136,Accountable Care Organization (ACO),Yes,['healthcare_payment_source'],"The average interaction effect of telehealth post-discharge and ACO, SVI Q4, and ADRD on Medicare payment was -$1,766.2 (95% confidence interval: -$2,576.4 to -$976).","ACO affects Medicare payment, a healthcare payment source."
38754136,Medicare cost burden,Yes,['expense'],Our results suggested that the combination of telehealth post-discharge and ACO financial incentives that promote care coordination is promising to reduce the Medicare cost burden among patients with ADRD living in socially vulnerable areas.,Relates to costs affecting financial status of individuals
38311959,socioeconomic factors,Yes,['socioeconomic_status'],"This longitudinal study aims to analyze the effects of socioeconomic factors and physical health factors on the psychological wellbeing of older patients diagnosed with Alzheimer's disease (AD) receiving home care, as well as the moderating role of aging and care support in influencing their psychological wellbeing.",Relates to economic and social position of individuals.
38311959,education,Yes,['socioeconomic_status'],"Findings suggest that Alzheimer's patients' psychological wellbeing was significantly affected by factors including cohabitation, gender, assistance frequency, age, education, and daily activity challenges, with assistance and increasing age mitigating some daily difficulties.",Education is a component of socioeconomic status.
39024352,cost/access,Yes,['healthcare_payment_source'],"Clinicians helped design a semi-structured interview including the following domains: establishing understanding, cost/access, quality of life, and religion/spirituality.",Relates to financial access to healthcare services
39024352,inequity,Yes,['socioeconomic_status'],"Clinicians identified three main areas of concern: 1) potential clinician and patient understanding of gene therapy and Alzheimer's disease 2) consideration of inequity (i.e., care access, disease awareness along with education level, family support, trust in care systems);",Inequity relates to socioeconomic disparities and unequal access to resources.
39024352,care access,Yes,['healthcare_payment_source'],"Clinicians identified three main areas of concern: 1) potential clinician and patient understanding of gene therapy and Alzheimer's disease 2) consideration of inequity (i.e., care access, disease awareness along with education level, family support, trust in care systems);",Relates to means of covering medical care costs
39013656,Social Determinants of Health,Yes,['socioeconomic_status'],"Additionally, the proposed study aims to investigate the impact of social determinants of health on COVID-19 vaccination and vaccine hesitancy in individuals with ADRD/MCI.",Social Determinants of Health includes socioeconomic status factors.
39013656,demographic characteristics,Yes,['socioeconomic_status'],"Propensity score matching and binary logistic regression will be applied to assess the vaccination rates and vaccine hesitancy, while controlling for demographic characteristics and social determinants of health factors.",Demographic characteristics influence socioeconomic status and health outcomes.
38971870,HDI,Yes,['socioeconomic_status'],"Additional variables such as HDI, life expectancy, alcohol consumption, and tobacco use prevalence were sourced from the UNDP and WHO.",HDI is a composite index of socioeconomic status factors.
38772526,finances,Yes,['expense'],The treatment fidelity strategies and finances were reported and evaluated.,Relates to costs or financial management.
38772526,equipment expenses,Yes,['expense'],"The treatment fidelity strategies regarding the activity delivery, intervention received, and intervention skills are provided alongside the equipment expenses, revealing the feasibility of integrating robot-led activities for people with dementia in aged care facilities.",Relates to costs for goods and services affecting financial status.
37941389,lower- and higher-income care partners,Yes,['income'],We observed significant differences in legal planning confidence between newer and more experienced care partners (p < .001); lower- and higher-income care partners (p = .01); and adult child versus spousal care partners (p < .001).,Refers to monetary earnings or resources available
38629297,willingness to pay,Yes,"['expense', 'healthcare_payment_source']",To investigate the public's and professionals' perspectives regarding (1) acceptability of new DMTs for Alzheimer's disease; (2) perceptions of risk/benefits; (3) the public's willingness to pay (WTP).,Relates to cost and payment for healthcare services
38629297,WTP,Yes,['healthcare_payment_source'],Descriptive and multivariate regression analyses examined factors associated with DMT acceptance and WTP.,"WTP refers to willingness to pay, related to healthcare costs."
38629297,costs,Yes,['expense'],"Professionals were more concerned about potential brain bleeds (70%) and efficacy (68%), while the public focused on accessibility and costs.",Costs relate to financial outlays or expenses incurred.
38629297,insurance,Yes,['healthcare_payment_source'],Education and insurance affected WTP decisions.,Insurance affects willingness to pay for healthcare services.
37594689,financial performance,Yes,['financial_stress'],The aim of this systematic review is to provide an overview of the literature examining self and informant reports of financial performance in people living with neurodegenerative diseases.,Relates to financial stress due to neurodegenerative diseases.
37594689,financial competence,Yes,['financial_stress'],"While objective, performance-based tasks provide insight into the financial competence of people living with neurodegenerative diseases in a controlled, standardized setting;",Relates to managing financial resources and dealing with financial demands
37594689,managing personal finances,Yes,['financial_stress'],One of the abilities that seems particularly vulnerable to the impairments in neurodegenerative diseases is the capability to manage one's personal finances.,Relates to financial stress due to impaired financial management
38741111,cost savings,Yes,['expense'],Scenarios related to the reduction of the prevalence of dementia by up to 20% per decade led to total discounted treatment cost savings of up to 558 billion EUR.,Relates to costs saved due to reduced dementia prevalence.
38741111,treatment costs,Yes,['expense'],A replicable simulation for predicting the prevalence and resulting cost of care for neurodegenerative diseases in the population exhibited an increase in treatment costs from 267 billion EUR in 2021 to 528 billion EUR by 2050 in the EU alone.,Costs associated with care for neurodegenerative diseases
38741111,financial burden,Yes,"['expense', 'financial_stress']",The model indicates the magnitude of the financial burden placed on EU healthcare systems due to the growth in the population prevalence of neurodegenerative diseases in the coming decades.,Financial burden implies increased expenses and financial strain.
38719786,financial costs,Yes,['expense'],"Other barriers included workforce training and knowledge, financial costs, culture and language, lack of single-point-of-contact person, age, and living location/postcode lottery.",Financial costs relate to expenses affecting financial status.
38038280,socioeconomic position,Yes,['socioeconomic_status'],Low socioeconomic position (SEP) has been linked to an increased risk of dementia.,Socioeconomic position is a measure of socioeconomic status.
38038280,SEP trajectory,Yes,['socioeconomic_status'],"We found 3 distinct SEP trajectories (stable middle class [68%], downward [23%], and upward [9%]).",SEP trajectory indicates socioeconomic status over life course.
38038280,upward SEP mobility,Yes,['socioeconomic_status'],"older adults who experienced the upward SEP mobility had significantly larger hippocampus (β: 213.2, 95% confidence interval: 14.7, 411.8).",Upward SEP mobility indicates change in socioeconomic status.
37991327,retirement timing,Yes,['employment'],The purpose of this scoping review was to review the retirement timing and cognition literature and to assess possible modifying factors.,Retirement timing is related to employment status and decisions.
37991327,retirement age,Yes,['employment'],"In contrast, five studies found that later retirement age reduced the risk of dementia.",Relates to job-related activities influencing health outcomes.
37930366,living alone,Yes,['problem_related_to_housing_and_economic_circumstance'],"Compared to living with others, living alone was associated with worsened physical activity, diet, and subjective memory/thinking, adjusted for sex and age.",Living alone indicates potential housing and economic challenges.
38561684,financial strain,Yes,['financial_stress'],(b) financial strain and negative impact on job;,Financial strain indicates financial stress or hardship experienced.
38561684,negative impact on job,Yes,['employment'],(b) financial strain and negative impact on job;,Affects job-related activities and socioeconomic outcomes.
38400524,Area Deprivation Index (ADI),Yes,['socioeconomic_status'],"The relationships between neighborhood disadvantage measured by Area Deprivation Index (ADI) percentiles categorized into tertiles, cognition evaluated by the last Mini-Mental State Examination (MMSE) scores before death, and 10 dementia-associated proteinopathies and cerebrovascular disease were assessed using regression analyses.",ADI measures neighborhood socioeconomic disadvantage and deprivation.
38400524,Neighborhood disadvantage,Yes,['socioeconomic_status'],Individuals in socioeconomically disadvantaged neighborhoods exhibit increased risk for impaired cognitive function.,Neighborhood disadvantage reflects socioeconomic status and its impact.
38145955,preferred skilled nursing facility,Yes,['healthcare_payment_source'],"Overall, patients with ADRD have a lower probability of being discharged to a preferred SNF (52.0% vs. 54.4%, p < 0.001).",Relates to means of covering medical care costs
38145955,hospital-SNF relationship,Yes,['healthcare_payment_source'],"The differential effect of preferredness based on ADRD status increases when considering (a) the cumulative effect of multiple SNFs in close geographic proximity, (b) the magnitude of the strength of hospital-SNF relationship, and (c) comparing patients with more versus less advanced ADRD.",Relates to means of covering medical care costs
38145955,transitional care improvements,Yes,['healthcare_payment_source'],"To the extent that these high-volume relationships are indicative of more targeted transitional care improvements from hospitals, ADRD patients may not be fully benefiting from these investments.",Relates to healthcare access and quality of care
37995949,level of disadvantage,Yes,['socioeconomic_status'],Stratified ranking was also performed based on a county's level of disadvantage.,Relates to socioeconomic status of counties.
37995949,disadvantaged counties,Yes,['socioeconomic_status'],"In both disadvantaged and non-disadvantaged counties, demographic variables such as sex and race were important in predicting ADRD.",Disadvantaged counties relate to socioeconomic status and economic conditions.
38157526,socioeconomic status,Yes,['socioeconomic_status'],The purpose of this study was to analyze microstructural variables in spoken discourse in people with AD with low-to-middle SES and low level of education and to study their association with gray matter (GM) density.,SES is a measure of social and economic position.
38157526,low-to-middle SES,Yes,['socioeconomic_status'],The purpose of this study was to analyze microstructural variables in spoken discourse in people with AD with low-to-middle SES and low level of education and to study their association with gray matter (GM) density.,SES is a measure of socioeconomic status.
38157526,level of education,Yes,['socioeconomic_status'],The purpose of this study was to analyze microstructural variables in spoken discourse in people with AD with low-to-middle SES and low level of education and to study their association with gray matter (GM) density.,"SES includes education, occupation, and income status."
37878413,difficulty coordinating transportation,Yes,['problem_related_to_housing_and_economic_circumstance'],"Insufficient information about AD clinical trials is the primary barrier to participation among Asian and Native Hawaiian patients, followed by difficulty coordinating transportation and, in the case of Asians, the time required for clinical trials.",Transportation issue is related to economic circumstance
37878413,logistics,Yes,"['problem_related_to_housing_and_economic_circumstance', 'expense']","Increased outreach, education, and assistance with logistics in these populations should be pursued to improve rates of participation in clinical trials.",Logistics issues can relate to economic circumstances and expenses.
37335551,college education,Yes,['socioeconomic_status'],"We found evidence for the onset of cognitive decline in the 4<sup>th</sup> decade of life, varying gender differences with age, and persistent disadvantage among non-Hispanic Blacks, Hispanics, and those without college education.",Relates to socioeconomic status through educational attainment.
37335551,social inequalities,Yes,['socioeconomic_status'],We further found improvement in cognitive function across 20<sup>th</sup> century birth cohorts but widening social inequalities in more recent cohorts.,Social inequalities relate to socioeconomic status disparities.
37288778,financial and emotional exhaustion,Yes,['financial_stress'],"(3) financial and emotional exhaustion, and (4) challenges of nursing home dilemmas.",Entity indicates financial strain and emotional burden.
37288778,transnational caregiving,No,['Undefined'],the impact of caregiving activities provided from a distance,Not related to Economic stability factor
38487186,deprivation,Yes,['socioeconomic_status'],"The healthcare use of subjects with ADRD in France differed according to the deprivation index, suggesting potential health renunciation as in other diseases.",Deprivation index reflects socioeconomic status and health disparities.
38487186,socioeconomic deprivation,Yes,['socioeconomic_status'],"Therefore, this study aimed to describe healthcare use according to socioeconomic deprivation among ADRD subjects and the possible potentiating role of deprivation by age.",Deprivation relates to socioeconomic status and economic conditions.
38487186,French deprivation index (Fdep),Yes,['socioeconomic_status'],"Deprivation was assessed through French deprivation index (Fdep), measured at the municipality level, and categorized into quintiles.",Measures socioeconomic deprivation at municipality level.
38487186,financial barriers,Yes,['financial_stress'],"These social inequalities may be driven by financial barriers and lower education levels, which contribute to health literacy (especially for preventive care).",Financial barriers cause financial stress and impact healthcare access.
38383339,for-profit/not-for-profit ownership,Yes,['socioeconomic_status'],"We will stratify facilities by urban/rural location, for-profit/not-for-profit ownership, and size (above/below median number of beds among urban versus rural facilities in each province).",Relates to the economic and social position of facilities
38383339,social determinants,Yes,['socioeconomic_status'],"We will also assess resident's social determinants of QoL, using items from validated Canadian population surveys.",Social determinants relate to socioeconomic status and its factors.
38373905,education,Yes,['socioeconomic_status'],"More health conditions were reported by caregivers who were older, had no formal education, provided 10 + hours of care per day, and/or cared for a person with more neuropsychiatric symptoms at baseline.",Education is a component of socioeconomic status.
38373905,hours of care,Yes,['employment'],"More health conditions were reported by caregivers who were older, had no formal education, provided 10 + hours of care per day, and/or cared for a person with more neuropsychiatric symptoms at baseline.",Relates to caregiving work and its impact on health.
37792627,resources to satisfy basic needs,Yes,"['income', 'financial_stress']","having resources to satisfy basic needs, less air pollution, less negative external stimuli that can generate stress (eg, negative age stereotypes), and exposure to multiple favorable SDH were associated with better cognitive and brain health among APOE-ε4 and APOE-ε2 carriers.",Relates to financial stability and meeting basic needs.
36576695,educational attainment,Yes,['socioeconomic_status'],"To prevent cognitive disparities by race, we need to go beyond racial inequality in access to resources (e.g., education) and minimize diminished returns of educational attainment for racial minorities.",Educational attainment is a component of socioeconomic status.
36576695,socioeconomic status,Yes,['socioeconomic_status'],"To tackle health inequalities, social policies should not be limited to equalizing socioeconomic status but also help minority groups leverage their available resources, such as educational attainment, and secure tangible outcomes.",Entity refers to social and economic position.
36576695,educational attainment,Yes,['socioeconomic_status'],The independent variable was educational attainment measured as years of education.,Educational attainment is a component of socioeconomic status.
39350389,socioeconomic status,Yes,['socioeconomic_status'],Metrics of a participant's socioeconomic status (SES) are not routinely collected or standardized in clinical trials.,Directly refers to socioeconomic status as a factor.
39350389,Hollingshead Two Factor Index of Social Position,Yes,['socioeconomic_status'],"We adapted an SES measure of social disparity; the Hollingshead Two Factor Index of Social Position, which combines education and occupation into a single metric.",Measures socioeconomic status by combining education and occupation.
39150831,direct medical costs,Yes,['expense'],"Significant economic impacts were observed, with average annual direct medical costs of $4686.82 per HD patient.",Direct medical costs are a type of expense incurred
39150831,non-medical direct costs,Yes,['expense'],"Non-medical direct and indirect costs increased the financial burden, highlighting extensive resource utilization beyond healthcare services.",Relates to costs affecting financial status
39150831,indirect costs,Yes,['expense'],"Non-medical direct and indirect costs increased the financial burden, highlighting extensive resource utilization beyond healthcare services.",Indirect costs contribute to financial burden and expenses.
39150831,government benefits,Yes,['healthcare_payment_source'],"16 relied on government benefits, reflecting broader socioeconomic implications.",Government benefits are a means of covering medical care costs.
39150831,unemployed or retired,Yes,['employment'],"Thirty-three out of 34 HD patients were unemployed or retired, and 16 relied on government benefits, reflecting broader socioeconomic implications.",Relates to job status and its economic impact.
39121122,renter-occupied housing,Yes,['problem_related_to_housing_and_economic_circumstance'],"Models were then adjusted for county-level: 1) FFS demographics (age, gender, and Medicaid eligibility), comorbidities; 2) population sociodemographics (race/ethnicity, education, aging population distribution, and renter-occupied housing);",Renter-occupied housing relates to housing and economic circumstances.
39121122,Medicaid eligibility,Yes,['healthcare_payment_source'],"Models were then adjusted for county-level: 1) FFS demographics (age, gender, and Medicaid eligibility), comorbidities;",Medicaid eligibility affects healthcare access and payment
39121122,dual eligible population,Yes,['healthcare_payment_source'],"The case mixture of the dual eligible population, accuracy of the outcome measurement, and impact of educational attainment in this region may contribute to this observation.",Refers to individuals eligible for both Medicare and Medicaid.
38995792,low income,Yes,['income'],"Female sex, depression, having no spouse, increased lifetime alcohol consumption, low income, rural residence, and low family support were associated with increased odds of cognitive impairment.",Low income is related to monetary earnings or resources.
38995788,social determinants of health,Yes,['socioeconomic_status'],"In the model examining SDOH, AHRs were 1.46 (95% CI, 1.43-1.49) for Black Veterans and 1.34 (95% CI, 1.29-1.40) for Hispanic Veterans.",SDOH includes socioeconomic factors influencing health outcomes.
38909419,socioeconomic status,Yes,['socioeconomic_status'],Higher SES had a protective effect on cognition with mediation through the vascular pathway.,SES is a measure of social and economic position.
38759006,income,Yes,['income'],"US-based Latinos have lower education and income combined with higher health risks than non-Latino whites, but often 'paradoxically' evidence better health-related outcomes.",Lower income is a socioeconomic factor related to health outcomes.
38759006,education,Yes,['socioeconomic_status'],"Mexico-born Latinos had relatively higher vascular burden and lower education levels than other nativity groups; however, this did not alter results.",Education is a component of socioeconomic status.
38669533,financial situation,Yes,['financial_stress'],"In women, higher unmet needs were associated with more depressive symptoms, a poor financial situation, living alone and not being recently treated by a general practitioner.",Poor financial situation indicates financial strain or stress.
38669528,Financial mistakes,Yes,['financial_stress'],Caregivers reported whether participants with dementia had made financial mistakes within the last year;,Financial mistakes indicate financial stress or mismanagement.
38669528,Financial mismanagement,Yes,['financial_stress'],"Whereas clinical experience in dementia indicates high risk for financial mismanagement,",Financial mismanagement indicates financial stress or instability.
38669528,Financial errors,Yes,['financial_stress'],Exploratory analyses indicated associations between financial errors and atrophy in right prefrontal and insular cortex.,Financial errors indicate financial stress or mismanagement.
38607756,Lower income,Yes,['income'],"Lower income, non-usage of public transport, depressive symptoms, cognitive, mobility, and hearing impairment were negatively associated with social activity.",Lower income affects financial resources available.
38517787,Medicaid payment policy,Yes,['healthcare_payment_source'],"The effects of Medicaid payment policy would increase average wait times for duals to 89 months with 20 states having wait times of 99 months or more, which would effectively deprive duals of access.",Medicaid payment policy affects access to healthcare services.
38517787,dually eligible for Medicare and Medicaid,Yes,['healthcare_payment_source'],"Individuals dually eligible for Medicare and Medicaid (duals) may face greater obstacles to access to disease-modifying Alzheimer's treatments in spite of their higher disease burden, because of clinicians' reluctance to accept Medicaid and the so-called ""lesser of"" policy, under which Medicaid may pay providers lower rates.",Relates to means of covering medical care costs.
38517787,coverage arrangements,Yes,['healthcare_payment_source'],"Examples are coverage arrangements that integrate Medicare and Medicaid coverage, covering the co-payment for physician services in full, and stricter network adequacy requirements for Medicaid Managed Care plans.",Relates to means of covering medical care costs.
38489173,patient education level,Yes,['socioeconomic_status'],"The multivariable analysis without death as a competing risk retained four independent predictors of NHP: age increase (hazard ratio (HR) = 1.023, 95% CI: 1.000-1.046), patient education level increase (HR = 1.062, 95% CI: 1.024-1.101), Neuropsychiatric Inventory total increase (HR = 1.018; 95% CI: 1.011-1.026), and total Mini-Mental State Examination as a favorable factor (HR = 0.948, 95% CI: 0.925-0.971).",Education level is a component of socioeconomic status.
38374734,cost,Yes,['expense'],"We performed structured research interviews with patients with MCI and their study partners to assess the importance of eight factors in the decision whether to undergo AD biomarker testing (6-point Likert scale; 1-extremely unimportant to 6-extremely important): cost, fear of testing procedures, learning if AD is the cause of cognitive problems, concern about health insurance, instructing future planning, informing treatment decisions, family members' opinions, and doctor recommendation.",Cost is related to expenses for AD biomarker testing.
38374734,concern about health insurance,Yes,['healthcare_payment_source'],"We performed structured research interviews with patients with MCI and their study partners to assess the importance of eight factors in the decision whether to undergo AD biomarker testing (6-point Likert scale; 1-extremely unimportant to 6-extremely important): cost, fear of testing procedures, learning if AD is the cause of cognitive problems, concern about health insurance, instructing future planning, informing treatment decisions, family members' opinions, and doctor recommendation.",Concern about health insurance relates to healthcare payment source.
38346414,less education,Yes,['socioeconomic_status'],"We identified fourteen broadly defined modifiable risk factors that were significantly associated with these disorders: alcohol consumption, body weight, depression, diabetes mellitus, diet, hypertension, less education, physical inactivity, sensory loss, sleep disturbance, smoking, social isolation, traumatic brain injury, and vitamin D deficiency.",Less education is a socioeconomic status indicator.
38306035,health care coverage,Yes,['healthcare_payment_source'],"Cost is a major barrier as health care coverage is limited, with reliance mainly on out-of-pocket payments, leading to challenges in the proper diagnosis and treatment of dementia.",Relates to means of covering medical care costs.
38306035,out-of-pocket payments,Yes,"['healthcare_payment_source', 'expense']","Cost is a major barrier as health care coverage is limited, with reliance mainly on out-of-pocket payments, leading to challenges in the proper diagnosis and treatment of dementia.",Out-of-pocket payments relate to healthcare payment source and expense.
38306035,high healthcare costs,Yes,['expense'],"Gaps in dementia care include limited published local data, high healthcare costs, inadequate health financing, and limited manpower.",High healthcare costs relate to expenses for healthcare services.
38306035,inadequate health financing,Yes,"['healthcare_payment_source', 'financial_stress']","Gaps in dementia care include limited published local data, high healthcare costs, inadequate health financing, and limited manpower.",Inadequate health financing indicates financial strain and healthcare access issues.
38143352,educational attainment,Yes,['socioeconomic_status'],Those with ≤11 compared with ≥16 years of education had much higher dementia [OR = 4.9 (95% CI 2.2-11.1)] and MCI risk [OR = 3.5 (95% CI 1.6-7.5)].,Educational attainment is a component of socioeconomic status.
38143352,education level,Yes,['socioeconomic_status'],"After adjusting for age, gender, and education level, there was no significant ethnic difference in the odds of dementia or MCI.",Education level is a component of socioeconomic status.
38143352,educational attainment,Yes,['socioeconomic_status'],Educational attainment was a potent predictor of cognitive impairment.,Educational attainment is a component of socioeconomic status.
38142687,economic burden,Yes,"['problem_related_to_housing_and_economic_circumstance', 'financial_stress']",Huntington's disease (HD) poses a significant socio-economic burden globally.,Economic burden indicates financial strain and economic hardship.
38142687,income,Yes,['income'],"Data included socio-demographic characteristics, income, disease stage, health and social insurance coverage status, treatment-seeking behaviour, and costs.",Income is a monetary resource for basic needs.
38142687,direct medical cost,Yes,['expense'],"The average annual direct medical cost, direct non-medical cost, and indirect cost were 3,265.65, 805.82, and 801.97 Euros, respectively.",Direct medical cost is a type of expense.
38010725,personalized risk-reduction goals,No,['Undefined'],Participants were randomly assigned to the intervention (personalized risk-reduction goals with health coaching and nurse visits) or to a health education control.,Not directly related to Economic stability factor
38010725,quality of life (QOL),No,['Undefined'],"Outcomes were assessed at baseline and 6, 12, 18, and 24 months. Linear mixed models were used to compare, by intention to treat, average treatment effects (ATEs) from baseline over follow-up.",QOL not directly related to Economic stability factor
37732415,socioeconomic status,Yes,['socioeconomic_status'],"In this review, we summarize current evidence for early-life effects on small vessel disease, stroke and dementia focusing on prenatal nutrition, and cognitive ability, education, and socioeconomic status in childhood.",Relates to an individual's economic and social position.
37732415,education,Yes,['socioeconomic_status'],"Although early-life factors, particularly education, are major risk factors for Alzheimer disease, they are less established in small vessel disease or vascular cognitive impairment.",Education is a component of socioeconomic status.
37552541,economic insecurity,Yes,['financial_stress'],"unpredictable behavior adds burdens to a changing life, health and life risks, and economic insecurity for future life and caring costs.",Economic insecurity implies financial strain and uncertainty.
36786288,financial burden,Yes,['financial_stress'],The financial burden of caregiving has received less research attention than physical and emotional costs.,Financial burden indicates financial stress and strain.
36786288,out-of-pocket costs,Yes,['expense'],preference by Latino families to care for a family member in the home may be met with a financial disadvantage due to the high out-of-pocket costs of care,Out-of-pocket costs are a type of expense.
36786288,caregiving costs,Yes,['expense'],approaches at both the individual and policy levels and develop culturally relevant interventions to help Latino families to lower caregiving costs,Caregiving costs are a type of expense for caregivers.
36786288,financial disadvantage,Yes,['financial_stress'],preference by Latino families to care for a family member in the home may be met with a financial disadvantage due to the high out-of-pocket costs of care,Financial disadvantage implies financial strain or stress.
38269563,medico-economic analysis,Yes,"['expense', 'healthcare_payment_source']","Even if the results are encouraging, it is essential to conduct a medico-economic analysis to validate the feasibility of the PsyDoMa model.",Relates to costs and financial aspects of healthcare
37984835,area deprivation index,Yes,['socioeconomic_status'],"Measures included demographics, health history, pain questionnaires, cognitive screening, body mass index, individual- and community-level socioenvironmental factors (education, income, household size, marital and insurance status, and area deprivation index), and brain imaging.",Relates to socioeconomic status through community-level factors.
37984835,income,Yes,['income'],"Measures included demographics, health history, pain questionnaires, cognitive screening, body mass index, individual- and community-level socioenvironmental factors (education, income, household size, marital and insurance status, and area deprivation index), and brain imaging.",Income is a measure of monetary earnings or resources.
37984835,insurance status,Yes,['healthcare_payment_source'],"Measures included demographics, health history, pain questionnaires, cognitive screening, body mass index, individual- and community-level socioenvironmental factors (education, income, household size, marital and insurance status, and area deprivation index), and brain imaging.",Insurance status affects healthcare access and payment.
37984835,socioenvironmental risk index,Yes,['socioeconomic_status'],We computed a summative socioenvironmental risk index.,Relates to socioeconomic status through composite risk assessment
37972862,financial resource strain,Yes,['financial_stress'],"We focused on 8 SDOH domains: education, depression, alcohol use, stress, financial resource strain, social connections, food insecurity, and transportation needs.",Financial resource strain indicates financial difficulty or stress.
37972862,lower education,Yes,['socioeconomic_status'],"Characteristics associated with an increased likelihood of physical inactivity were older age, female sex, obesity, lower education, dementia diagnosis, screening positive for depression and increased social isolation (p < 0.001).",Lower education affects socioeconomic status and health outcomes.
37541932,financial literacy,Yes,['financial_stress'],"We investigated associations of AD-CT and WMH volumes with a composite index of health and financial literacy given that the ability to access, understand, and utilize health and financial information significantly influences older adults' health outcomes.",Relates to understanding and managing financial information and resources.
37541932,health and financial literacy,Yes,['financial_stress'],The cortical thickness signature of AD predicts changes in health and financial literacy in nondemented older adults suggesting that the multidimensional construct of health and financial literacy relies on specific brain networks implicated in AD.,Relates to financial stress through financial literacy impact.
37534741,financial difficulties,Yes,['financial_stress'],"To develop a natural language processing (NLP) algorithm that identifies social determinants of health (SDoH), including housing, transportation, food, and medication insecurities, social isolation, abuse, neglect, or exploitation, and financial difficulties for patients with Alzheimer's disease and related dementias (ADRD) from unstructured electronic health records (EHRs).",Financial difficulties indicate financial strain or stress.
36263744,financial difficulty,Yes,['financial_stress'],"Decedents were 5.60 times more likely to experience an overnight hospitalization when their caregivers had financial difficulty, hospitalizations were more frequent when caregivers had too much to handle (OR = 8.44) and/or no time for themselves (OR = 10.67).",Financial difficulty indicates financial strain or stress experienced by caregivers.
36263744,caregiver burdens,Yes,['financial_stress'],"To determine sociodemographics and caregiver burdens associated with overnight hospitalization, hospice utilization, and hospitalization frequency among persons with dementia (PWD).",Caregiver burdens imply financial and emotional strain.
35815546,social class,Yes,['socioeconomic_status'],"We conclude that there is a significant association between belonging to a social class and the risk of dementia, with education and occupation being the most relevant indicators of social class regarding this risk.",Social class is a socioeconomic status indicator.
35815546,education,Yes,['socioeconomic_status'],Education (relative risk (RR)=2.48; confidence interval (CI) 1.71-3.59) and occupational class (RR=2.09; CI 1.18-3.69) but not income (RR=1.28; CI 0.81-2.04) were significantly associated with the risk of dementia in the adjusted model.,Education is an indicator of socioeconomic status.
35815546,occupational class,Yes,['socioeconomic_status'],Education (relative risk (RR)=2.48; confidence interval (CI) 1.71-3.59) and occupational class (RR=2.09; CI 1.18-3.69) but not income (RR=1.28; CI 0.81-2.04) were significantly associated with the risk of dementia in the adjusted model.,Occupational class is an indicator of socioeconomic status.
