PMID,entity_name,factor_relevance,factor_class,source_sentence,explanation
37984835,socioenvironmental factors,Yes,['socioenvironmental_neighborhood'],"Regression analyses showed that with the inclusion of socioenvironmental factors, the model was significant (p < .001), and sociodemographic (ethnic/race) group differences were not significant (p = .118).",Factors influencing health equity and access within a community.
37984835,socioenvironmental risk,Yes,['socioenvironmental_neighborhood'],"Additionally, findings revealed an additive stress load pattern indicating thinner temporal lobe cortices with greater socioenvironmental risk and chronic pain severity (p = .048).",Socioenvironmental factors influence health equity and access to resources.
37984835,socioenvironmental risk factors,Yes,['socioenvironmental_neighborhood'],"Further, combined socioenvironmental risk factors and higher chronic pain severity were associated with thinner bilateral temporal lobes.",Factors influencing health equity and access related to ADRD.
37534741,housing,Yes,['socioenvironmental_neighborhood'],"To develop a natural language processing (NLP) algorithm that identifies social determinants of health (SDoH), including housing, transportation, food, and medication insecurities, social isolation, abuse, neglect, or exploitation, and financial difficulties for patients with Alzheimer's disease and related dementias (ADRD) from unstructured electronic health records (EHRs).",Housing insecurity is a social determinant impacting ADRD risk.
37534741,transportation,Yes,['socioenvironmental_neighborhood'],"To develop a natural language processing (NLP) algorithm that identifies social determinants of health (SDoH), including housing, transportation, food, and medication insecurities, social isolation, abuse, neglect, or exploitation, and financial difficulties for patients with Alzheimer's disease and related dementias (ADRD) from unstructured electronic health records (EHRs).",Transportation access is a key social determinant impacting community engagement.
37534741,food,Yes,['socioenvironmental_neighborhood'],"To develop a natural language processing (NLP) algorithm that identifies social determinants of health (SDoH), including housing, transportation, food, and medication insecurities, social isolation, abuse, neglect, or exploitation, and financial difficulties for patients with Alzheimer's disease and related dementias (ADRD) from unstructured electronic health records (EHRs).",Food insecurity is a social determinant impacting ADRD risk.
37534741,social isolation,Yes,['socioenvironmental_neighborhood'],"To develop a natural language processing (NLP) algorithm that identifies social determinants of health (SDoH), including housing, transportation, food, and medication insecurities, social isolation, abuse, neglect, or exploitation, and financial difficulties for patients with Alzheimer's disease and related dementias (ADRD) from unstructured electronic health records (EHRs).",Social isolation is a social factor impacting ADRD risk.
35815546,neighbourhood disadvantage,Yes,['socioenvironmental_neighborhood'],"Social class was operationalised as levels of education, occupational class, income level, neighbourhood disadvantage and wealth.",Neighbourhood disadvantage is a social condition impacting health.
37994850,neighborhood,Yes,['socioenvironmental_neighborhood'],SDoH measures were created using baseline data at the individual and neighborhood level.,Neighborhood level data used to assess social determinants of health.
37994850,neighborhood and built environment,Yes,"['socioenvironmental_neighborhood', 'physical_environment']",Higher scores on neighborhood and built environment were associated with lower ADRD risk.,Refers to the social and physical conditions of the area.
35931916,transportation,Yes,['socioenvironmental_neighborhood'],Understanding the factors driving recruitment and enrollment of African Americans (AA)s in clinical translational research will assure that underrepresented populations benefit from scientific progress and new developments in the diagnosis and treatment of Alzheimer's disease and related disorders.,Transportation access impacts participation in health studies related to ADRD.
35931916,transportation,Yes,['socioenvironmental_neighborhood'],"Thus, this research focuses on identifying factors that influence the recruitment and enrollment of African Americans in biomedical studies and determining whether the availability of transportation motivates participation in time-demanding exercise studies on AD.",Transportation access impacts participation in health studies within a community.
35931916,transportation,Yes,['socioenvironmental_neighborhood'],"To determine whether transportation influenced the enrollment of African Americans (AA)s in biomedical studies, multiple logistic regression analysis was performed to identify significant factors that drive enrollment.",Transportation access impacts participation in health studies within a community.
35931916,transportation,Yes,['socioenvironmental_neighborhood'],"Furthermore, the association of race and demographic factors on the availability of transportation was assessed.",Transportation access impacts participation in health studies within a community.
35931916,transportation,Yes,['socioenvironmental_neighborhood'],"Enrolled participants were more likely to have access to transportation (79.12%) than not-enrolled participants who had less access to transportation (71.6%); however, the association was not statistically significant.",Transportation access impacts participation in health studies within a community.
35931916,transportation,Yes,['socioenvironmental_neighborhood'],Our findings suggest that access to transportation may be a key factor motivating enrollment in an exercise and memory study in a predominantly AA sample.,Transportation access impacts participation in health-related activities.
35931916,transportation,Yes,['socioenvironmental_neighborhood'],"Notably, AAs in our sample were less likely to have transportation than Whites.",Transportation access impacts participation in health studies within a community.
37603383,material deprivation,Yes,['socioenvironmental_neighborhood'],"Our risk score, termed the UK Biobank Dementia Risk Score (UKBDRS), consisted of age, education, parental history of dementia, material deprivation, a history of diabetes, stroke, depression, hypertension, high cholesterol, household occupancy, and sex.",Material deprivation reflects socioeconomic conditions within a neighborhood.
37603383,household occupancy,Yes,['socioenvironmental_neighborhood'],"Our risk score, termed the UK Biobank Dementia Risk Score (UKBDRS), consisted of age, education, parental history of dementia, material deprivation, a history of diabetes, stroke, depression, hypertension, high cholesterol, household occupancy, and sex.",Household occupancy reflects social conditions within a neighborhood.
36738268,Living alone,No,[],Approximately half of patients living alone did not regularly attend appointments.,"Entity relates to living arrangements, not neighborhood factors."
36738268,Living with family,No,[],Living with family and longer duration of school education were significantly associated with regular attendance.,"Entity relates to social support, not neighborhood factors."
36738268,Kyoto City,Yes,['geographic_location'],"Patients in Kyoto City had significantly better cognitive function than patients in satellite cities, and there were a significantly higher proportion of patients with MCI or AD at first visit in Kyoto City.",Kyoto City is a specific geographic location linked to ADRD prevalence.
36738268,satellite cities,Yes,['geographic_location'],"Patients in Kyoto City had significantly better cognitive function than patients in satellite cities, and there were a significantly higher proportion of patients with MCI or AD at first visit in Kyoto City.",Represents different physical areas with varying ADRD prevalence.
35852376,rural areas,Yes,['geographic_location'],Minnesota rural areas showed 17.6% lower age-adjusted rate (AAR) of dementia mortality than urban areas.,Rural areas represent a specific geographic location impacting health outcomes.
35852376,urban areas,Yes,['geographic_location'],Minnesota rural areas showed 17.6% lower age-adjusted rate (AAR) of dementia mortality than urban areas.,"Represents a physical area where people reside, linked to health."
35852376,rural ZIP codes,Yes,['geographic_location'],"AARs of ED visits for dementia were 12.4% higher in rural ZIP codes, whereas AARs of hospitalization were 24.7% lower.",ZIP codes define specific geographic areas impacting health outcomes.
35852376,neighborhood-level risk factors,Yes,['socioenvironmental_neighborhood'],"After controlling for neighborhood-level risk factors, such as income, education, health behaviors, and provider access, the odds ratios of having dementia diagnosis are 12% lower if an ED visit patient lives in rural as opposed to an urban area (OR = 0.88, P<.0001).",Refers to social and environmental conditions influencing health outcomes.
36469682,income,No,[],"Based on 2015 incident ADRD diagnoses, Black and White participants had unadjusted incidence rates of 26.5 and 23.2 cases per 1000 person-years, respectively (rate ratio 1.14, 95% CI 1.05-1.25).","Income is a socioeconomic factor, not a neighborhood factor."
36469682,income level,Yes,['socioenvironmental_neighborhood'],"In multivariable Cox proportional hazard models, the relationship between race and incident ADRD diagnosis did not vary by education level (p-interaction = 0.748) but was modified by income level (p-interaction = 0.007), with higher ADRD incidence among Black participants observed only among higher income groups.",Income level is a socioeconomic factor influencing ADRD risk.
37141452,area deprivation index,Yes,['socioenvironmental_neighborhood'],More deprived counties had 34% higher AD mortality compared with less deprived counties.,Index reflects socioeconomic conditions impacting health within a neighborhood.
37141452,rurality,Yes,['geographic_location'],AD mortality was 20% lower in nonmetro counties than in metro counties.,Rurality describes a geographic characteristic linked to AD mortality.
36208464,Social Networks,Yes,['socioenvironmental_neighborhood'],"We assessed 10-year longitudinal associations between late-life social networks and incidence of all-cause dementia (ACD), Alzheimer's disease (AD), and vascular dementia (VaD) in Japanese-American men.",Social networks are a key component of the social environment.
36208464,Social Networks,Yes,['socioenvironmental_neighborhood'],Participants with weak (LSNS score ≤29) versus strong (>29) social networks had higher age-adjusted incidence (in person-years) of ACD (12.6 vs. 8.7; p = .014) and AD (6.7 vs. 4.0; p = .007) but not VaD (2.4 vs. 1.4; p = .15).,Social networks reflect community connections influencing health outcomes.
36208464,Social Networks,Yes,['socioenvironmental_neighborhood'],"Weak networks predicted increased incidence of ACD (hazard ratio [HR] = 1.52, p = .009) and AD (HR = 1.67, p = .014) but not VaD (p > .2).",Social networks are a key component of the social environment.
37718813,socioenvironmental,Yes,['socioenvironmental_neighborhood'],"Using three previously established composites of acculturation-in-context, (acculturation-related: nativity status, language preference, acculturation scores; contextually-related socioenvironmental: perceived discrimination, loneliness/social isolation, social network size; and familism), and diffusion-tensor imaging (DTI), associations with white matter structural integrity were examined in 92 Latino adults without dementia participating in one of three epidemiological studies of aging.",Describes social conditions influencing brain health and ADRD risk.
37718813,perceived discrimination,Yes,['socioenvironmental_neighborhood'],"Using three previously established composites of acculturation-in-context, (acculturation-related: nativity status, language preference, acculturation scores; contextually-related socioenvironmental: perceived discrimination, loneliness/social isolation, social network size; and familism), and diffusion-tensor imaging (DTI), associations with white matter structural integrity were examined in 92 Latino adults without dementia participating in one of three epidemiological studies of aging.",Perceived discrimination is a social factor impacting health outcomes.
37718813,loneliness/social isolation,Yes,['socioenvironmental_neighborhood'],"Using three previously established composites of acculturation-in-context, (acculturation-related: nativity status, language preference, acculturation scores; contextually-related socioenvironmental: perceived discrimination, loneliness/social isolation, social network size; and familism), and diffusion-tensor imaging (DTI), associations with white matter structural integrity were examined in 92 Latino adults without dementia participating in one of three epidemiological studies of aging.",Social isolation is a socioenvironmental factor linked to ADRD risk.
37718813,social network size,Yes,['socioenvironmental_neighborhood'],"Using three previously established composites of acculturation-in-context, (acculturation-related: nativity status, language preference, acculturation scores; contextually-related socioenvironmental: perceived discrimination, loneliness/social isolation, social network size; and familism), and diffusion-tensor imaging (DTI), associations with white matter structural integrity were examined in 92 Latino adults without dementia participating in one of three epidemiological studies of aging.",Social network size reflects community social connections impacting health.
37418207,neighborhood SES,Yes,['socioenvironmental_neighborhood'],"Besides the individual level of SES, neighborhood SES can also affect cognitive function as an environmental factor.",Neighborhood SES is a social factor influencing cognitive function.
37393506,village setting within a suburban community,Yes,['geographic_location'],"This study aimed to generate strategies and ideas on how homes for people living with dementia in a village setting within a suburban community, could be designed and function without external boundaries.",Describes a specific type of residential area impacting dementia care.
37393506,surrounding community,Yes,['socioenvironmental_neighborhood'],"All three workshops highlighted the importance of a surrounding community invested in the village; education and dementia awareness training for staff, families, services, and the community;",Community investment impacts social connections and dementia care.
34647272,African American Neighborhoods,Yes,"['geographic_location', 'socioenvironmental_neighborhood']","Using a quasi-experimental design, African American participants were recruited through community partners and local resources in two comparable neighborhoods in Duval County, Florida, which formed the intervention and the comparison groups for this study.",Neighborhoods defined by racial demographics influence ADRD disparities.
34647272,neighborhoods,Yes,['geographic_location'],"Using a quasi-experimental design, African American participants were recruited through community partners and local resources in two comparable neighborhoods in Duval County, Florida, which formed the intervention and the comparison groups for this study.",Neighborhoods are physical areas where participants were recruited for the study.
36368762,neighbourhood factors,Yes,"['socioenvironmental_neighborhood', 'physical_environment']","Presence of inequalities in neighbourhood factors (eg, social context, physical and built environments) may affect risk of cognitive decline and be key for intervening on AD/ADRD disparities at the population level.","Includes social context, physical and built environments impacting ADRD."
36368762,social context,Yes,['socioenvironmental_neighborhood'],"Presence of inequalities in neighbourhood factors (eg, social context, physical and built environments) may affect risk of cognitive decline and be key for intervening on AD/ADRD disparities at the population level.",Social context is a key component of the socioenvironmental neighborhood.
36368762,physical and built environments,Yes,"['physical_environment', 'socioenvironmental_neighborhood']","Presence of inequalities in neighbourhood factors (eg, social context, physical and built environments) may affect risk of cognitive decline and be key for intervening on AD/ADRD disparities at the population level.",Describes the physical surroundings and infrastructure impacting cognitive health.
36368762,neighbourhood change,Yes,['socioenvironmental_neighborhood'],Our main objective is to identify patterns of neighbourhood change related to prevalence of-and disparities in-cognitive decline and dementia.,Neighborhood change impacts cognitive decline and dementia disparities.
36368762,neighbourhood social and built environment variables,Yes,"['socioenvironmental_neighborhood', 'physical_environment']","Within the MESA parent study, the MESA Neighborhoods and Aging cohort study will characterise dynamic, longitudinal neighbourhood social and built environment variables relevant to cognition for residential addresses of MESA participants.",Variables describe social and physical aspects of the neighborhood.
36368762,neighbourhood environmental characteristics,Yes,"['physical_environment', 'socioenvironmental_neighborhood']","Applying novel statistical techniques, we will examine associations of neighbourhood environmental characteristics with cognition and clinically relevant AD/ADRD outcomes.",Characteristics describe the physical and social aspects of the neighborhood.
36368762,neighbourhood environments,Yes,['socioenvironmental_neighborhood'],We will investigate determinants of disparities in outcomes by socioeconomic position and race/ethnicity and assess the contribution of neighbourhood environments to these disparities.,Refers to social and environmental conditions influencing health disparities.
35750476,homelessness,Yes,['socioenvironmental_neighborhood'],The objective of this study is to review the literature and determine whether there is an association between homelessness and dementia risk.,Homelessness reflects social conditions impacting health equity and access.
35750476,homelessness,Yes,['socioenvironmental_neighborhood'],"There is a complex relationship suggesting homelessness as a risk for and consequence of ADRD but also co-occurrence with psychiatric disorders, substance abuse, and traumatic injuries.",Homelessness reflects social conditions impacting health and ADRD risk.
35659469,Structural Racism and Discrimination,Yes,['socioenvironmental_neighborhood'],"Structural racism and discrimination (SRD), defined as ""macro-level conditions that limit opportunities, resources, and well-being of less privileged groups,"" have been linked with common comorbidities of ADRD, including hypertension, obesity, diabetes, depression.",SRD impacts neighborhood conditions and health equity.
35659469,discriminatory housing policies,Yes,['socioenvironmental_neighborhood'],"Given the historical impact of SRD-including discriminatory housing policies resulting in racial residential segregation that has been shown to limit access to education, employment, and healthcare-Black and Latinx populations with ADRD are directly or indirectly negatively affected by SRD in terms of access, quality and cost for healthcare.",Policies impacting residential segregation affect neighborhood conditions and ADRD risk.
35659469,racial residential segregation,Yes,['socioenvironmental_neighborhood'],"Given the historical impact of SRD-including discriminatory housing policies resulting in racial residential segregation that has been shown to limit access to education, employment, and healthcare-Black and Latinx populations with ADRD are directly or indirectly negatively affected by SRD in terms of access, quality and cost for healthcare.",Segregation impacts neighborhood conditions and access to resources.
35930281,Rural residence,Yes,['geographic_location'],Rural residence.,Rural residence indicates a specific geographic location impacting ADRD diagnosis.
35930281,rural areas,Yes,['geographic_location'],"However, new patients in rural areas were less likely to receive neuropsychological testing (odds ratio [OR], 0.83; 95% CI, 0.70-0.98) or visit a psychologist (OR, 0.72; 95% CI, 0.60-0.85) compared with patients in urban areas.",Rural areas represent a specific geographic location impacting ADRD care access.
35930281,urban areas,Yes,['geographic_location'],"However, new patients in rural areas were less likely to receive neuropsychological testing (odds ratio [OR], 0.83; 95% CI, 0.70-0.98) or visit a psychologist (OR, 0.72; 95% CI, 0.60-0.85) compared with patients in urban areas.",Compares health service access between rural and urban locations.
35930281,rural areas,Yes,['geographic_location'],"However, new patients in rural areas with early-onset ADRDs were more likely to have only PCP visits for diagnosis and symptom management compared with those in urban areas (OR, 1.40; 95% CI, 1.19-1.66).",Rural areas represent a specific geographic location impacting healthcare access.
35930281,urban areas,Yes,['geographic_location'],"However, new patients in rural areas with early-onset ADRDs were more likely to have only PCP visits for diagnosis and symptom management compared with those in urban areas (OR, 1.40; 95% CI, 1.19-1.66).",Urban areas represent a geographic location influencing healthcare access.
34919705,Structural and social determinants of health,Yes,['socioenvironmental_neighborhood'],"Structural and social determinants of health (SSDoH) are environmental conditions in which individuals are born, live, learn, work, play, worship, and age that affect health, functioning, and quality-of-life outcomes across the life course.",SSDoH are conditions affecting health within communities.
35538522,deprived areas,Yes,['socioenvironmental_neighborhood'],"Findings suggest that people living with dementia who have better cognition, have more years of education, or live in more deprived areas are less likely to have a diagnosis.",Deprived areas reflect socioeconomic conditions influencing health equity.
35495069,dementia-friendly communities,Yes,['socioenvironmental_neighborhood'],"Providing training in Alzheimer's Disease and related dementias (ADRD), including the value of dementia-friendly communities.",Communities designed to support people living with dementia.
35231846,personal social networks,Yes,['socioenvironmental_neighborhood'],"Rather, most studies use education as proxies for CR and little is known about the association between older adults' personal social networks and CR.",Social networks are part of the social environment influencing cognitive health.
35231846,large network size,Yes,['socioenvironmental_neighborhood'],"Using neuroimaging data from 135 older adults participating in the Social Networks in Alzheimer Disease (SNAD) study, this article adopted a residual method for measuring CR and found that large network size, high network diversity, and loosely connected networks were positively associated with greater CR.",Social network size is a socioenvironmental factor influencing cognitive reserve.
35231846,high network diversity,Yes,['socioenvironmental_neighborhood'],"Using neuroimaging data from 135 older adults participating in the Social Networks in Alzheimer Disease (SNAD) study, this article adopted a residual method for measuring CR and found that large network size, high network diversity, and loosely connected networks were positively associated with greater CR.",Social network diversity is a social factor influencing cognitive reserve.
35231846,loosely connected networks,Yes,['socioenvironmental_neighborhood'],"Using neuroimaging data from 135 older adults participating in the Social Networks in Alzheimer Disease (SNAD) study, this article adopted a residual method for measuring CR and found that large network size, high network diversity, and loosely connected networks were positively associated with greater CR.",Social networks are part of the socioenvironmental neighborhood context.
35231846,expansive social networks,Yes,['socioenvironmental_neighborhood'],These results suggest that expansive social networks in later life may constitute cognitively stimulating environments which can be leveraged to build CR and reduce the burden of ADRD.,Social networks are part of the social environment influencing health.
34926365,social isolation,Yes,['socioenvironmental_neighborhood'],"Lack of social engagement and the resulting social isolation can have negative impacts on health and well-being, especially in senior care communities and for those living with dementia.",Social isolation is a neighborhood factor impacting dementia.
34926365,senior care communities,Yes,['socioenvironmental_neighborhood'],"Lack of social engagement and the resulting social isolation can have negative impacts on health and well-being, especially in senior care communities and for those living with dementia.",Represents a community setting impacting well-being and social isolation.
34303293,neighborhood racial/ethnic segregation,No,[],"We examined older non-Hispanic White (NHW), Black, and Latino participants evaluated at an Alzheimer's Disease Research Center.","Sentence describes study participants, not neighborhood impact on ADRD."
34303293,neighborhood racial/ethnic segregation,Yes,['socioenvironmental_neighborhood'],"Neighborhood racial/ethnic segregation was measured using the Getis-Ord G<sub>i</sub>* statistic, a spatial measure of clustering that was created for Latino and Black clustering separately.",Segregation reflects social conditions influencing health equity and access.
34303293,neighborhood SES,Yes,['socioenvironmental_neighborhood'],"In analyses that adjusted for a variety of covariates (including neighborhood SES), individuals in neighborhoods with a higher clustering of Latino residents (higher Gi* statistic) had slower declines over time on semantic memory and those in neighborhoods with a higher clustering of Black residents had slower declines over time on episodic memory.",Socioeconomic status is a key social determinant within neighborhoods.
34303293,neighborhoods with a higher clustering of Latino residents,Yes,['socioenvironmental_neighborhood'],"In analyses that adjusted for a variety of covariates (including neighborhood SES), individuals in neighborhoods with a higher clustering of Latino residents (higher Gi* statistic) had slower declines over time on semantic memory and those in neighborhoods with a higher clustering of Black residents had slower declines over time on episodic memory.",Describes social composition influencing cognitive outcomes.
34303293,neighborhoods with a higher clustering of Black residents,Yes,['socioenvironmental_neighborhood'],"In analyses that adjusted for a variety of covariates (including neighborhood SES), individuals in neighborhoods with a higher clustering of Latino residents (higher Gi* statistic) had slower declines over time on semantic memory and those in neighborhoods with a higher clustering of Black residents had slower declines over time on episodic memory.",Clustering of residents relates to social conditions within a community.
34303293,highly clustered Black and Latino neighborhoods,Yes,['socioenvironmental_neighborhood'],"In race/ethnicity-stratified adjusted analyses: for Black participants, the association between clustering and cognition was present for episodic memory and executive function, showing lower baseline scores in highly clustered Black and Latino neighborhoods, respectively.",Describes neighborhood composition linked to cognitive outcomes.
34303293,highly clustered Latino neighborhoods,Yes,['socioenvironmental_neighborhood'],"Among Latino participants, highly clustered Latino neighborhoods were associated with lower baseline scores in semantic memory, but slower declines in episodic memory; Latinos living in neighborhoods with a greater clustering of Black residents also had slower declines in episodic memory.",Describes a social condition within a community influencing health.
34303293,neighborhoods with a greater clustering of Black residents,Yes,['socioenvironmental_neighborhood'],"Among Latino participants, highly clustered Latino neighborhoods were associated with lower baseline scores in semantic memory, but slower declines in episodic memory; Latinos living in neighborhoods with a greater clustering of Black residents also had slower declines in episodic memory.",Describes a social condition within a community influencing health.
34303293,neighborhoods with a higher clustering of Latino residents,Yes,['socioenvironmental_neighborhood'],"Among NHWs, residing in neighborhoods with a higher clustering of Latino residents was associated with slower declines over time on semantic memory.",Clustering of residents reflects social composition of the neighborhood.
34103175,Neighborhoods that are economically disadvantaged with fewer physical resources,Yes,"['socioenvironmental_neighborhood', 'problems_related_to_physical_environment']",Neighborhoods that are economically disadvantaged with fewer physical resources are associated with a higher risk of ADRDs.,Describes neighborhood conditions linked to ADRD risk.
32028815,geographical proximity of family members,Yes,['socioenvironmental_neighborhood'],"Although decisions about LTC are complex, important drivers included whether patients consulted with a financial planner about LTC, patient demographics, loneliness, and geographical proximity of family members.",Proximity relates to social support within a neighborhood context.
33948738,poverty,Yes,['socioenvironmental_neighborhood'],"In adulthood, as the number of social determinants of health increases, the incidence of stroke and severe stroke increases significantly as reported by Reshetnyak et al. (Stroke. 51:2445-53, 2020) as does exposure to neurologically significant infectious diseases and incidence of dementia as reported by Sumilo et al. (Rev Med Virol. 18(2):81-95, 2008) and Zuelsdorff et al. (Alzheimer's Dement. 6(1):e12039, 2020).",Poverty is a social determinant linked to dementia risk.
33948738,social determinants of health,Yes,['socioenvironmental_neighborhood'],"In adulthood, as the number of social determinants of health increases, the incidence of stroke and severe stroke increases significantly as reported by Reshetnyak et al. (Stroke. 51:2445-53, 2020) as does exposure to neurologically significant infectious diseases and incidence of dementia as reported by Sumilo et al. (Rev Med Virol. 18(2):81-95, 2008) and Zuelsdorff et al. (Alzheimer's Dement. 6(1):e12039, 2020).",Social determinants influence health equity and access within a community.
32833010,physical environment,Yes,['physical_environment'],"Specifically, this study focused on the extent the physical environment fits individual functional limitations.",Focuses on the built surroundings impacting residents' functional limitations.
32833010,indoor environment,Yes,['physical_environment'],"Findings revealed that greater P-E fit, specifically indoor environment, was significantly associated with lower apathy after controlling for age, gender, and years living in the facility.",Indoor environment is a component of the physical surroundings.
32246530,Rural residents,Yes,['socioenvironmental_neighborhood'],Rural residents in the United States have less access to memory care specialists and educational and community resources than in other areas of the country.,Access to resources defines the socioenvironmental context of the neighborhood.
32246530,memory care specialists,No,[],Rural residents in the United States have less access to memory care specialists and educational and community resources than in other areas of the country.,"Entity is a type of healthcare professional, not a neighborhood factor."
32246530,educational and community resources,Yes,['socioenvironmental_neighborhood'],Rural residents in the United States have less access to memory care specialists and educational and community resources than in other areas of the country.,Access to resources impacts community health and ADRD risk.
32246530,rural caregiving telemedicine program,No,[],"Over a decade ago, we initiated an interdisciplinary rural caregiving telemedicine program to reach Kentucky residents in areas of the state where resources for supporting individuals with dementia are limited.","Entity is an intervention, not a neighborhood factor."
32246530,Kentucky residents,Yes,['geographic_location'],"Over a decade ago, we initiated an interdisciplinary rural caregiving telemedicine program to reach Kentucky residents in areas of the state where resources for supporting individuals with dementia are limited.",Identifies a specific population group within a defined geographic area.
32246530,areas of the state,Yes,['geographic_location'],"Over a decade ago, we initiated an interdisciplinary rural caregiving telemedicine program to reach Kentucky residents in areas of the state where resources for supporting individuals with dementia are limited.",Refers to specific geographic regions with limited dementia resources.
32138542,low-income communities,Yes,['socioenvironmental_neighborhood'],"The purpose of this study was to explore the needs of male caregivers of people with Alzheimer's disease, by ascertaining the availability and utilization of Alzheimer's disease-related resources in low-income communities in the Western Cape.",Reflects socioeconomic conditions impacting access to ADRD resources.
32138542,low-income communities,Yes,['socioenvironmental_neighborhood'],Predominant findings were that male caregivers in lower income communities do not make use of formal Alzheimer's disease-related services - albeit being aware of them - because they do not perceive a need for its utilization.,Reflects socioeconomic conditions influencing access to ADRD services.
32138542,Alzheimer's disease-related services,No,[],Predominant findings were that male caregivers in lower income communities do not make use of formal Alzheimer's disease-related services - albeit being aware of them - because they do not perceive a need for its utilization.,"Entity is a service, not a neighborhood factor."
32138542,low-income communities,Yes,['socioenvironmental_neighborhood'],"Needs that were identified by the male caregivers in this study included the general awareness of Alzheimer's disease, access to information regarding service provision, psychoeducation and affordable services within improved care facilities for low-income communities.",Refers to social conditions impacting access to care for ADRD.
34219719,socioeconomic position,Yes,['socioenvironmental_neighborhood'],"As socioeconomic position (SEP) is also strongly related to cognitive decline, SEP has been suggested to be a possible modifier of the genetic effect on MCI.",SEP reflects social conditions influencing health equity and access.
34219719,low education,Yes,['socioenvironmental_neighborhood'],Indication for interaction on the additive scale was found between APOEɛ4 and low education on MCI (RERI: 0.52 [95% confidence interval (CI): 0.01; 1.03]).,Education level is a key social determinant influencing health outcomes.
34219719,low education,Yes,['socioenvironmental_neighborhood'],The strongest genetic effects of the APOEɛ4 genotype on MCI were observed in groups of low education (Odds ratio (OR): 1.46 [95% CI: 0.79; 2.63] for≤10 years of education versus OR: 1.00 [95% CI: 0.43; 2.14] for≥18 years of education).,Education level is a key social determinant influencing health outcomes.
34102974,communities,Yes,['geographic_location'],"By analyzing data of 301 subjects comprising normal elderly and patients with mild cognitive impairment (MCI) or AD from six communities in Taiyuan, China, we identified the influencing factors during AD progression by a Logistic Regression model (LR) and then assessed the associations between variables and cognition using a Bayesian Networks (BNs) model.",Communities represent geographic areas where people live and interact.
33271079,rural residence,No,[],"Overall MCI prevalence was estimated to be 15·5% (15·2-15·9), representing 38·77 million (37·95-39·62) people in China.",This sentence does not discuss the impact of rural residence on ADRD.
33271079,rural residence,Yes,['geographic_location'],"Dementia and MCI shared similar risk factors including old age (dementia: odds ratios ranging from 2·69 [95% CI 2·43-2·98] to 6·60 [5·24-8·32]; MCI: from 1·89 [1·77-2·00] to 4·70 [3·77-5·87]); female sex (dementia: 1·43 [1·31-1·56]; MCI: 1·51 [1·43-1·59]); parental history of dementia (dementia: 7·20 [5·68-9·12]; MCI: 1·91 [1·48-2·46]); rural residence (dementia: 1·16 [1·06-1·27]; MCI: 1·45 [1·38-1·54]); fewer years of education (dementia: from 1·17 [1·06-1·29] to 1·55 [1·38-1·73]; MCI: from 1·48 [1·39-1·58] to 3·48 [3·25-3·73]); being widowed, divorced, or living alone (dementia: from 2·59 [2·30-2·90] to 2·66 [2·29-3·10]; MCI: from 1·58 [1·44-1·73] to 1·74 [1·56-1·95]); smoking (dementia: 1·85 [1·67-2·04]; MCI: 1·27 [1·19-1·36]), hypertension (dementia: 1·86 [1·70-2·03]; MCI: 1·62 [1·54-1·71] for MCI), hyperlipidaemia (dementia: 1·87 [1·71-2·05]; MCI: 1·29 [1·21-1·37]), diabetes (dementia: 2·14 [1·96-2·34]; MCI: 1·44 [1·35-1·53]), heart disease (dementia: 1·98 [1·73-2·26]; MCI: 1·17 [1·06-1·30]), and cerebrovascular disease (dementia: 5·44 [4·95-5·97]; MCI: 1·49 [1·36-1·62]).",Rural residence indicates a specific geographic location linked to ADRD risk.
33008756,assisted living,No,[],Describe how the availability of assisted living (AL) and dementia-specific AL vary across counties and correlate with demographic and socioeconomic characteristics.,"Entity is a type of care facility, not a neighborhood factor."
33008756,dementia-specific AL,No,[],Describe how the availability of assisted living (AL) and dementia-specific AL vary across counties and correlate with demographic and socioeconomic characteristics.,"Entity is a type of care facility, not a neighborhood factor."
33008756,geographic location,Yes,['geographic_location'],"Data collected from state agencies on licensed AL communities, capacity, and geographic location, and population characteristics from the Area Health Resource file.",Refers to the physical area where AL communities are located.
33008756,counties,Yes,['geographic_location'],"Maps, univariate statistics, and standardized mean differences show the differences between counties with high and low levels of AL market penetration, and between counties with and without dementia-specific AL.",Counties represent geographic areas linked to AL availability and demographics.
33008756,neighborhoods,Yes,['geographic_location'],"Lack of available AL beds in the communities where Medicaid individuals reside could make rebalancing efforts doubly difficult, in that Medicaid enrollees may be reluctant to move out of their neighborhoods.",Refers to the physical area where individuals reside.
30309253,subsidized housing,Yes,['socioenvironmental_neighborhood'],Low socioeconomic status and limited social support may put older residents in subsidized housing at high risk for developing fears of Alzheimer's disease or related dementias.,Represents a type of housing linked to socioeconomic status and social support.
30309253,subsidized housing facilities,Yes,"['geographic_location', 'socioenvironmental_neighborhood']","This study examined the perceived threat of Alzheimer's disease or related dementias among older Chinese Americans in subsidized housing facilities in Phoenix, Arizona of the United States, and focused on the effect of cultural beliefs (i.e., beliefs toward Alzheimer's disease or related dementias, and beliefs toward intergenerational support) on the perceived threat of Alzheimer's disease or related dementias.",Represents a specific type of residence linked to socioeconomic status.
