PMID,entity_name,factor_relevance,factor_class,source_sentence,explanation
38346414,diet,Yes,['diet'],"We identified fourteen broadly defined modifiable risk factors that were significantly associated with these disorders: alcohol consumption, body weight, depression, diabetes mellitus, diet, hypertension, less education, physical inactivity, sensory loss, sleep disturbance, smoking, social isolation, traumatic brain injury, and vitamin D deficiency.",The sentence lists 'diet' as a modifiable risk factor for NCDs.
37916306,healthy diets,Yes,['diet'],Non-pharmacological measures by adopting healthy diets and encouraging physical and cognitive activities and urging multidomain approaches are important for prevention of VCI and preservation of vascular brain health.,Adopting healthy diets is a pattern of food consumption.
37732415,prenatal nutrition,Yes,['diet'],"In this review, we summarize current evidence for early-life effects on small vessel disease, stroke and dementia focusing on prenatal nutrition, and cognitive ability, education, and socioeconomic status in childhood.",Prenatal nutrition relates to dietary patterns during pregnancy.
38129775,lifestyle behaviors,Yes,['diet'],"Rehabilitation approaches to support memory and behavioral/lifestyle interventions are recognized as promising strategies for preserving or improving cognitive health, although few previous interventions have combined both approaches.",Lifestyle behaviors encompass dietary patterns impacting cognitive health.
38129775,healthy lifestyle behaviors,Yes,['diet'],"This paper describes the protocol of the Brain Boosters intervention, which synergistically combines training in compensatory and healthy lifestyle behaviors and supports implementation and tracking of new behaviors with a digital application.","Refers to behaviors including diet, physical activity, stress management."
38129775,healthy lifestyle behaviors,Yes,['diet'],We plan to enroll 225 community-dwelling adults (25% from underrepresented groups) aged 65 + who endorse subjective cognitive decline (SCD) and low baseline levels of healthy lifestyle behaviors.,Refers to behaviors including diet impacting cognitive health.
38129775,healthy lifestyle behaviors,Yes,['diet'],"Participants in both interventions will receive education about a variety of memory support strategies and healthy lifestyle behaviors, focusing on physical and cognitive activity and stress management.",Focuses on behaviors including physical activity and stress management.
37972862,food insecurity,Yes,['food_insecurity'],"We focused on 8 SDOH domains: education, depression, alcohol use, stress, financial resource strain, social connections, food insecurity, and transportation needs.",Entity directly relates to limited access to adequate food.
37534741,food insecurities,Yes,['food_insecurity'],"To develop a natural language processing (NLP) algorithm that identifies social determinants of health (SDoH), including housing, transportation, food, and medication insecurities, social isolation, abuse, neglect, or exploitation, and financial difficulties for patients with Alzheimer's disease and related dementias (ADRD) from unstructured electronic health records (EHRs).",Identifies food insecurity as a social determinant impacting ADRD patients.
37246509,Malnutrition,Yes,['diet'],"Among people with dementia, poor nutritional status has been associated with worse cognitive and functional decline, but few studies have examined its association with neuropsychiatric symptoms (NPS).",Poor nutritional status relates to dietary intake and its impact.
37246509,nutritional status,Yes,['diet'],"Among people with dementia, poor nutritional status has been associated with worse cognitive and functional decline, but few studies have examined its association with neuropsychiatric symptoms (NPS).",Nutritional status reflects the pattern of food intake.
37246509,mMNA,No,[],"We used a modified Mini-Nutritional Assessment (mMNA) and the Neuropsychiatric Inventory (NPI) to evaluate nutritional status and NPS, respectively.","mMNA is a tool to assess nutritional status, not a food factor."
37246509,nutritional status,Yes,['diet'],"We used a modified Mini-Nutritional Assessment (mMNA) and the Neuropsychiatric Inventory (NPI) to evaluate nutritional status and NPS, respectively.",Nutritional status reflects the pattern of food consumed.
37246509,malnourishment,Yes,['diet'],"Compared to the well-nourished, those at risk for malnourishment and those malnourished had higher total NPI scores [<i>b</i> (95% CI) = 1.76 (0.04, 3.48) or 3.20 (0.62, 5.78), respectively], controlling for significant covariates.","Malnourishment relates to nutritional status, a component of diet."
37246509,mMNA total score,Yes,['diet'],"Higher mMNA total score (better nutritional status) was associated with lower total NPI [<i>b</i> (95% CI) = -0.58 (-0.86, -0.29)] and lower domain scores for psychosis [<i>b</i> (95% CI) = -0.08 (-0.16, .004)], depression [<i>b</i> (95% CI = -0.11 (-0.16, -0.05], and apathy [<i>b</i> (95% CI = -0.19 (-0.28, -0.11)].","mMNA score reflects nutritional status, linked to diet and ADRD."
37246509,nutritional status,Yes,['diet'],"Higher mMNA total score (better nutritional status) was associated with lower total NPI [<i>b</i> (95% CI) = -0.58 (-0.86, -0.29)] and lower domain scores for psychosis [<i>b</i> (95% CI) = -0.08 (-0.16, .004)], depression [<i>b</i> (95% CI = -0.11 (-0.16, -0.05], and apathy [<i>b</i> (95% CI = -0.19 (-0.28, -0.11)].",Nutritional status reflects the pattern of food intake.
37246509,nutritional status,Yes,['diet'],Worse nutritional status is associated with more severe NPS.,Nutritional status reflects dietary intake and its impact on ADRD.
37357229,diet,Yes,['diet'],"The association between diet, smoking status, family history, and co-morbidities was calculated using statistical tools.",Sentence links diet association with Alzheimer's disease risk.
37357229,dietary habits,Yes,['diet'],"On comparing dietary habits in AD cases against controls, the results were as follows: individuals with generally fatty diet 26.58% vs 11.25%, with mixed diet 36.70% vs 78.75%, with generally vegetarian diet 34.17% vs 10.00%, data not available 2.53% among AD cases.",Dietary habits are compared between AD cases and controls.
37357229,fatty diet,Yes,['diet'],"On comparing dietary habits in AD cases against controls, the results were as follows: individuals with generally fatty diet 26.58% vs 11.25%, with mixed diet 36.70% vs 78.75%, with generally vegetarian diet 34.17% vs 10.00%, data not available 2.53% among AD cases.",Describes a specific pattern of food consumption linked to AD cases.
37357229,mixed diet,Yes,['diet'],"On comparing dietary habits in AD cases against controls, the results were as follows: individuals with generally fatty diet 26.58% vs 11.25%, with mixed diet 36.70% vs 78.75%, with generally vegetarian diet 34.17% vs 10.00%, data not available 2.53% among AD cases.",Describes a pattern of food consumption linked to AD cases.
37357229,vegetarian diet,Yes,['diet'],"On comparing dietary habits in AD cases against controls, the results were as follows: individuals with generally fatty diet 26.58% vs 11.25%, with mixed diet 36.70% vs 78.75%, with generally vegetarian diet 34.17% vs 10.00%, data not available 2.53% among AD cases.",Describes a specific pattern of food consumption linked to AD cases.
37357229,eating habits,Yes,['diet'],"Although family history or genetic makeup cannot be changed, eating habits can be changed quite easily.",Eating habits directly relate to the pattern of food consumption.
37357229,high-fat diet,Yes,['diet'],We simply need to go from a high-fat diet to one that is lower in fat.,Describes a specific dietary pattern linked to ADRD risk.
37681845,dietary practices,Yes,['diet'],The objective of this study is to identify and understand knowledge and attitudes that influence dietary practices among older Black adults using a community-engaged approach.,Refers to the regular pattern of food consumption.
37681845,brain-healthy soul food diet intervention,Yes,['diet'],This is a non-interventional mixed methods study designed to inform the development of an adapted brain-healthy soul food diet intervention.,Intervention focuses on dietary practices to reduce ADRD risk.
37681845,food choices and consumption,Yes,['diet'],Five themes emerged: dementia awareness; practices shaping food choices and consumption; barriers to eating healthy; instrumental support; and elements of a culturally adapted brain-healthy dietary intervention.,Refers to the pattern of food intake influencing ADRD risk.
37681845,eating healthy,Yes,['diet'],Five themes emerged: dementia awareness; practices shaping food choices and consumption; barriers to eating healthy; instrumental support; and elements of a culturally adapted brain-healthy dietary intervention.,Refers to practices and barriers related to food consumption patterns.
37681845,brain-healthy dietary intervention,Yes,['diet'],Older Black adults perceived an adapted MIND dietary model as the most acceptable with the incorporation of salient cultural characteristics and strategies within both the design and delivery phases.,Intervention focuses on dietary patterns to reduce ADRD risk.
37681845,MIND dietary model,Yes,['diet'],Older Black adults perceived an adapted MIND dietary model as the most acceptable with the incorporation of salient cultural characteristics and strategies within both the design and delivery phases.,Describes a specific dietary pattern linked to brain health.
37146892,non-healthy dietary pattern,Yes,['diet'],"In this study, we performed an integrated analysis on the influence of behavioural risks including smoking, excessive alcohol consumption, physical inactivity, and non-healthy dietary pattern on AD with a comprehensive strategy.",Describes a pattern of food consumption linked to AD.
37146892,non-healthy dietary pattern,Yes,['diet'],"Our results demonstrated that multiple behavioural risk exposures could independently or collectively influence diverse hierarchical levels of gene expression patterns through multiple biological mechanisms such as Wnt, mitogen-activated protein kinase (MAPK), AMP-activated protein kinase (AMPK), nuclear factor (NF)-κB, phosphatidylinositol 3-kinase (PI3K)-Akt, and insulin (INS) signalling pathways-mediated pathological processes, thereby prodromally or intermediately impacting AD.",Describes a pattern of food consumption linked to AD impact.
36788058,selective food intake,Yes,['diet'],selective food intake and more outdoor exposures were associated with an increased risk of developing AD.,Describes a pattern of food consumption linked to ADRD risk.
36469682,income,Yes,['access_to_healthy_and_nutritious_options'],"To investigate how differences in income and education levels may contribute to disparities in incidence of Alzheimer's disease and related dementia (ADRD), we compared ADRD incidence in traditional Medicare claims for 11,132 Black and 7703 White participants aged 65 and over from a predominantly low-income cohort.",Income influences access to healthy food options.
36469682,income,Yes,['access_to_healthy_and_nutritious_options'],We examined whether the relationship between ADRD incidence and race varied by income or education.,Income influences access to healthy food options.
36469682,income level,Yes,['access_to_healthy_and_nutritious_options'],"In multivariable Cox proportional hazard models, the relationship between race and incident ADRD diagnosis did not vary by education level (p-interaction = 0.748) but was modified by income level (p-interaction = 0.007), with higher ADRD incidence among Black participants observed only among higher income groups.",Income level impacts access to healthy food options.
36527582,nutrition,Yes,['diet'],"HC participants received personalized coaching from a health coach focusing on nutrition, physical activity, sleep, stress, social engagement, and cognitive activity.",Nutrition is a key component of dietary patterns impacting ADRD.
36745453,alcohol consumption,No,[],The impact of serial changes in alcohol consumption on dementia risk has rarely been investigated to date.,Alcohol is not a food factor relevant to ADRD.
36745453,alcohol consumption,No,[],"To investigate the association of comprehensive patterns of changes in alcohol consumption with the incidence of all-cause dementia, Alzheimer disease (AD), and vascular dementia (VaD).",Alcohol is not a food factor relevant to ADRD.
36745453,alcohol consumption level,No,[],"Alcohol consumption level was categorized into none (0 g per day), mild (<15 g per day), moderate (15-29.9 g per day), and heavy (≥30 g per day) drinking.",Alcohol is not a food factor relevant to ADRD.
36745453,alcohol consumption,No,[],"On the basis of changes in alcohol consumption level from 2009 to 2011, participants were categorized into the following groups: nondrinker, quitter, reducer, sustainer, and increaser.",Alcohol is not a food factor relevant to ADRD.
36745453,sustained mild drinking,Yes,['diet'],"Compared with sustained nondrinking, sustained mild (adjusted hazard ratio [aHR], 0.79; 95% CI, 0.77-0.81) and moderate (aHR, 0.83; 95% CI, 0.79-0.88) drinking were associated with a decreased risk of all-cause dementia, whereas sustained heavy drinking was associated with an increased risk of all-cause dementia (aHR, 1.08; 95% CI, 1.03-1.12).","Describes a pattern of alcohol consumption, a dietary component."
36745453,sustained moderate drinking,Yes,['diet'],"Compared with sustained nondrinking, sustained mild (adjusted hazard ratio [aHR], 0.79; 95% CI, 0.77-0.81) and moderate (aHR, 0.83; 95% CI, 0.79-0.88) drinking were associated with a decreased risk of all-cause dementia, whereas sustained heavy drinking was associated with an increased risk of all-cause dementia (aHR, 1.08; 95% CI, 1.03-1.12).","Describes a pattern of alcohol consumption, a dietary component."
36745453,sustained heavy drinking,Yes,['diet'],"Compared with sustained nondrinking, sustained mild (adjusted hazard ratio [aHR], 0.79; 95% CI, 0.77-0.81) and moderate (aHR, 0.83; 95% CI, 0.79-0.88) drinking were associated with a decreased risk of all-cause dementia, whereas sustained heavy drinking was associated with an increased risk of all-cause dementia (aHR, 1.08; 95% CI, 1.03-1.12).",Describes a pattern of consumption related to dementia risk.
36745453,reducing alcohol consumption,Yes,['diet'],"Compared with sustained levels of drinking, reducing alcohol consumption from a heavy to a moderate level (aHR, 0.92; 95% CI, 0.86-0.99) and the initiation of mild alcohol consumption (aHR, 0.93; 95% CI, 0.90-0.96) were associated with a decreased risk of all-cause dementia.",Alcohol consumption is a dietary pattern impacting dementia risk.
36745453,initiation of mild alcohol consumption,No,['Undefined'],"Compared with sustained levels of drinking, reducing alcohol consumption from a heavy to a moderate level (aHR, 0.92; 95% CI, 0.86-0.99) and the initiation of mild alcohol consumption (aHR, 0.93; 95% CI, 0.90-0.96) were associated with a decreased risk of all-cause dementia.",Alcohol consumption is not a food factor relevant to ADRD.
37742638,nutritional problems,Yes,['diet'],Persons with dementia are at risk of developing nutritional problems.,Nutritional problems relate to the content of food consumed.
37742638,nutritional problems,No,['Undefined'],"Theoretical models on nutritional problems have been developed, but have not been evaluated with healthcare professionals.","Entity relates to problems, not a specific food factor."
37742638,nutritional problems,Yes,['diet'],This study aimed to explore the comprehensiveness and applicability of a theoretical model of nutritional problems in persons with dementia for daily nursing home practice.,Nutritional problems relate to the content of food consumed.
37742638,nutritional problems,Yes,['diet'],"Healthcare professionals were eligible to participate if they 1) had expert knowledge of and experience with nutritional problems related to dementia, and 2) worked in a nursing home affiliated with an academic network covering the east and south of the Netherlands.",Nutritional problems relate to the content of food consumed.
37742638,nutritional problems,Yes,['diet'],"We identified six themes, four of which corresponded with the existing models (observing and analysing nutritional problems; consequences of nutritional problems; functioning of the person with dementia; environmental factors).",Nutritional problems relate to the content of food consumed.
37742638,nutritional problems,No,['Undefined'],This study demonstrated the relevance of interprofessional collaboration and ethical considerations in nutritional problems related to dementia.,"Entity refers to problems, not a specific food factor."
37742638,nutritional problems,No,['Undefined'],It uncovered complex bidirectional relations within and between factors regarding nutritional problems.,"Entity relates to consequences, not a BSSR factor like diet or access."
37742638,nutritional problems,No,['Undefined'],All aspects should be taken into account to minimize the consequences of nutritional problems for persons with dementia.,"Entity refers to consequences, not a BSSR factor like diet or access."
37694364,sugar intake,Yes,['diet'],"To determine whether high sugar intake is associated with an increased risk of dementia in community-dwelling older adultsMethods:This study included 789 participants of the Rush Memory and Aging Project (community-based longitudinal cohort study of older adults free of known dementia at enrollment), with annual clinical assessments and complete nutrient data (obtained by validated food frequency questionnaire).",High sugar intake is linked to increased dementia risk.
37694364,total sugar intake,Yes,['diet'],"Those in the highest quintile of total sugar intake were twice as likely to develop dementia than those in the lowest quintile (Q5 versus Q1:HR=2.10 (95% CI: 1.05, 4.19) when adjusted for age, sex, education, APOEɛ4 allele, calories from sources other than sugar, physical activity, and diet score.",Sentence links high sugar intake to increased dementia risk.
37694364,percent calories from sugar,Yes,['diet'],"Higher percent calories from sugar were positively associated with dementia risk (β=0.042, p = 0.0009).",Sentence links sugar intake to dementia risk.
37694364,fructose,Yes,['diet'],"In exploratory analyses, the highest versus lowest quintile of fructose and sucrose in the diet had higher dementia risk by 2.8 (95% CI: 1.38, 5.67) and 1.93 (95% CI: 1.05, 3.54) times, respectively.",Fructose intake is linked to higher dementia risk.
37694364,sucrose,Yes,['diet'],"In exploratory analyses, the highest versus lowest quintile of fructose and sucrose in the diet had higher dementia risk by 2.8 (95% CI: 1.38, 5.67) and 1.93 (95% CI: 1.05, 3.54) times, respectively.",Sucrose intake is linked to higher dementia risk.
37694364,total sugar,Yes,['diet'],A higher intake of total sugar or total calories from sugar is associated with increased dementia risk in older adults.,Sentence links higher sugar intake to increased dementia risk.
37694364,fructose,Yes,['diet'],"Among simple sugars, fructose (e.g., sweetened beverages, snacks, packaged desserts) and sucrose (table sugar in juices, desserts, candies, and commercial cereals) are associated with higher dementia risk.",Fructose intake is linked to higher dementia risk.
37694364,sucrose,Yes,['diet'],"Among simple sugars, fructose (e.g., sweetened beverages, snacks, packaged desserts) and sucrose (table sugar in juices, desserts, candies, and commercial cereals) are associated with higher dementia risk.",Sucrose intake is linked to higher dementia risk.
37486491,unhealthy diet,Yes,['diet'],"A great percentage of these cases can be attributed to some common modifiable risk factors such as hypertension, obesity, a lack of exercise, alcohol misuse, smoking, unhealthy diet, and a low level of education.",The sentence links unhealthy diet to ADRD risk factors.
37212096,Feeding and eating disorders,No,[],Feeding and eating disorders related to cognitive and psycho-behavioral symptoms are strongly associated with health status in persons with dementia (PWD).,"Entity relates to symptoms, not a BSSR food factor."
37212096,oral nutritional supplementation,Yes,['diet'],"Twenty-three non-pharmacological intervention recommendations were categorized into six themes containing oral nutritional supplementation, assistance with eating and drinking, person-centered mealtime care, environmental modification, education or training, and multi-component intervention.",Supplementation is a component of dietary intake for PWD.
37212096,assistance with eating and drinking,No,[],"Twenty-three non-pharmacological intervention recommendations were categorized into six themes containing oral nutritional supplementation, assistance with eating and drinking, person-centered mealtime care, environmental modification, education or training, and multi-component intervention.","This is an intervention, not a food factor influencing ADRD."
37212096,person-centered mealtime care,No,[],"Twenty-three non-pharmacological intervention recommendations were categorized into six themes containing oral nutritional supplementation, assistance with eating and drinking, person-centered mealtime care, environmental modification, education or training, and multi-component intervention.","This is an intervention, not a food factor influencing ADRD."
37212096,food intake,Yes,['diet'],"These interventions corresponded to three direct targets including improving engagement, making up for loss ability, and increasing food intake directly.",Food intake is a component of an individual's diet.
37182868,Alcohol consumption,No,[],To investigate the cross-sectional association between alcohol consumption and cognition in older adults and if it is different across sexes or depends on amyloid-β (Aβ) accumulation in the brain.,Alcohol consumption is not a food factor.
37182868,alcohol consumption,No,[],Individuals who reported no alcohol consumption had lower scores on the Preclinical Alzheimer Cognitive Composite (PACC) compared to those consuming one or two drinks/day.,Alcohol is not a food factor relevant to ADRD.
37182868,alcohol consumption,No,[],Female participants who consumed two drinks/day had better performance on PACC and Cognitive Function Index (CFI) than those who reported no alcohol consumption.,Alcohol is not a food factor relevant to ADRD.
37182868,alcohol consumption,No,[],"In an Aβ-stratified sample, the association between alcohol consumption and cognition was present only in the Aβ- subgroup.",Alcohol is not a food factor relevant to ADRD.
37182868,alcohol consumption,No,[],Low or moderate consumption of alcohol was associated with better objective cognitive performance and better subjective report of daily functioning in cognitively unimpaired individuals.,Alcohol is not a food factor relevant to ADRD.
34888957,eating disturbances,Yes,['diet'],"Notably, sv-PPA carers reported greater behavioural, eating and motivational disturbances than the other PPA variants throughout the disease course.",Eating disturbances relate to dietary patterns impacting ADRD.
35863541,diet,Yes,['diet'],"Suggestive to highly suggestive evidence was found for that of midlife to late-life blood pressure, homocysteine, cerebrovascular diseases, hearing impairment, respiratory illness, anemia, smoking, alcohol consumption, diet, sleep, physical activity and social engagement.",The sentence discusses the association between diet and cognitive impairment.
35947893,nutritional status,Yes,['diet'],"While cross-sectional studies report associations between behavioral and psychological symptoms of dementia (BPSD) and nutritional status as a modifiable factor, their causal relationship remains unclear.",Nutritional status reflects the overall pattern of food intake.
35947893,nutritional status,Yes,['diet'],"Therefore, this study investigated the impact of nutritional status on BPSD.",Nutritional status reflects the overall pattern of food intake.
35947893,Mini Nutritional Assessment Short-Form (MNA-SF),No,[],"The participants were assessed for nutritional status and BPSD using the Mini Nutritional Assessment Short-Form (MNA-SF) and the Dementia Behavior Disturbance Scale (DBD), respectively.","MNA-SF is an assessment tool, not a food factor."
35947893,well-nourished,Yes,['diet'],"Based on their MNA-SF scores, the subjects were classified as well-nourished, at risk of malnutrition, or malnourished.",Nutritional status is a component of dietary patterns.
35947893,at risk of malnutrition,Yes,['diet'],"Based on their MNA-SF scores, the subjects were classified as well-nourished, at risk of malnutrition, or malnourished.",Nutritional status is linked to BPSD in ADRD patients.
35947893,malnourished,Yes,['diet'],"Based on their MNA-SF scores, the subjects were classified as well-nourished, at risk of malnutrition, or malnourished.",Malnourished status relates to overall dietary intake and nutritional health.
35947893,nutritional status,Yes,['diet'],Nutritional status and change in BPSD was examined for association by univariate and multivariate linear regression analyses.,Nutritional status reflects overall dietary intake and its impact.
35947893,malnourished subjects,No,[],"The multivariate analysis showed that the malnourished subjects or those at risk of malnutrition (54.1%) were significantly associated with increased DBD scores (β = 0.255, P = 0.003) during follow-up.","Entity relates to nutritional status, not a BSSR food factor."
35947893,at risk of malnutrition,Yes,['diet'],"The multivariate analysis showed that the malnourished subjects or those at risk of malnutrition (54.1%) were significantly associated with increased DBD scores (β = 0.255, P = 0.003) during follow-up.",Nutritional status is linked to BPSD in ADRD patients.
35947893,malnourished subjects,Yes,['diet'],"In addition, multivariate regression analysis incorporating change in DBD sub-score as a dependent variable showed that the malnourished subjects or those at risk of malnutrition were associated with increased DBD sub-scores for ""verbal aggressiveness/emotional disinhibition"" (β = 0.247, P = 0.005).",Malnourished subjects relates to poor nutritional status impacting ADRD symptoms.
35947893,at risk of malnutrition,Yes,['diet'],"In addition, multivariate regression analysis incorporating change in DBD sub-score as a dependent variable showed that the malnourished subjects or those at risk of malnutrition were associated with increased DBD sub-scores for ""verbal aggressiveness/emotional disinhibition"" (β = 0.247, P = 0.005).",Nutritional status is linked to BPSD in ADRD patients.
35947893,Poor nutritional status,Yes,['diet'],"Poor nutritional status increased BPSD, especially verbal aggressiveness/emotional disinhibition, in those with MCI and early-stage AD during 2.5-year follow-up.",Nutritional status relates to the pattern of food consumed.
35697505,diet quality,Yes,['diet'],"Five lifestyle factors-tobacco smoking, alcohol consumption, leisure-time physical activity (LTPA), sleep hours, and diet quality-were each scored 0 (unhealthy), 1 (intermediate), or 2 (healthy) based on the health guidelines.","Entity refers to the quality of food consumed, fitting the diet class."
35697505,Healthy Eating Index,Yes,['diet'],"Healthy lifestyles were individually associated with an 11%-25% reduced risk of ADRD: multivariable-adjusted HR (95% CI) was 0.87 (0.76-0.99) for never vs current smoking, 0.81 (0.72-0.92) for low-to-moderate vs no alcohol consumption, 0.89 (0.77-1.03) for ≥150 minutes of moderate or ≥75 minutes of vigorous LTPA each week vs none, 0.75 (0.64-0.87) for 7-9 hours vs >9 hours of sleep, and 0.85 (0.75-0.96) for the highest vs lowest tertiles of the Healthy Eating Index.",Healthy Eating Index is a measure of dietary quality.
35026040,nutrition,Yes,['diet'],"The RRWG produced 11 consensus-based recommendations and implementation strategies across six topics: neurovascular risk management, physical activity, sleep, nutrition, social isolation, and cognitive stimulation.",Nutrition is a key component of dietary patterns impacting brain health.
34447996,dietary changes,Yes,['diet'],"Self-management behaviors (dietary changes, physical activity, mental activities, dietary supplements) were assessed using the Risk Evaluation and Education for ALzheimer's disease health behavior measure.",Dietary changes are a component of an individual's diet pattern.
34447996,dietary supplements,Yes,['diet'],"Self-management behaviors (dietary changes, physical activity, mental activities, dietary supplements) were assessed using the Risk Evaluation and Education for ALzheimer's disease health behavior measure.",Dietary supplements are part of the overall diet pattern.
35418416,diet for brain health,Yes,['diet'],"A healthy lifestyle score was developed based on five modifiable lifestyle factors: a diet for brain health (Mediterranean-DASH Diet Intervention for Neurodegenerative Delay-MIND diet score in upper 40% of cohort distribution), late life cognitive activities (composite score in upper 40%), moderate or vigorous physical activity (≥150 min/week), no smoking, and light to moderate alcohol consumption (women 1-15 g/day; men 1-30 g/day).",Describes a specific pattern of food consumption linked to ADRD.
35418416,Mediterranean-DASH Diet Intervention for Neurodegenerative Delay-MIND diet,Yes,['diet'],"A healthy lifestyle score was developed based on five modifiable lifestyle factors: a diet for brain health (Mediterranean-DASH Diet Intervention for Neurodegenerative Delay-MIND diet score in upper 40% of cohort distribution), late life cognitive activities (composite score in upper 40%), moderate or vigorous physical activity (≥150 min/week), no smoking, and light to moderate alcohol consumption (women 1-15 g/day; men 1-30 g/day).",Describes a specific dietary pattern linked to brain health and ADRD.
35171516,alcohol consumption,No,[],This study aimed to investigate the association between alcohol consumption and the risk of Alzheimer's disease (AD).,Alcohol is not a food factor relevant to ADRD.
35171516,alcohol consumption,No,[],"Compared with non-drinkers, individuals who drank had a lower risk of AD (relative risk 0.68, 95% CI 0.53-0.87; I2 = 87.9%, P < 0.001).",Alcohol consumption is not a food factor relevant to ADRD.
35171516,drinking wine,Yes,['diet'],"In subgroup analyses, drinking wine was found to reduce the occurrence of AD (relative risk 0.71, 95% CI 0.51-0.96).",Wine consumption is a specific dietary pattern linked to AD risk.
35171516,alcohol use,No,[],"When stratified by ethnicity, sex and study design, no association was seen between AD risk and alcohol use.",Alcohol is not a food factor relevant to ADRD.
35171516,alcohol intake dose,No,[],"There was an overall non-linear, but not significant, association between alcohol intake dose and AD risk.",Alcohol is not a food factor relevant to ADRD.
35171516,alcohol intake dose,No,[],A significant non-linear association was observed between excess AD risk and alcohol intake dose in men (overall P = 0.023; P for non-linearity = 0.025) starting from 14.8 drinks per week.,Alcohol is not a food factor relevant to ADRD.
35171516,alcohol intake dose,No,[],Women's alcohol intake dose <16.9 drinks per week showed a significant non-linear association with decreased AD risk (overall P = 0.002; P for non-linearity = 0.019).,Alcohol is not a food factor relevant to ADRD.
35171516,Drinking alcohol,No,[],Drinking alcohol could reduce the risk of AD.,Alcohol is not a food factor relevant to ADRD.
35171516,Alcohol dose,No,[],"Alcohol dose had a non-linear, but non-significant, relationship with the development of AD.","Alcohol is a substance, not a food factor."
35171516,alcohol consumption,No,[],The amount of alcohol consumption showed significant sex-specific effects on AD.,Alcohol is not a food factor relevant to ADRD.
35276947,Taiwanese vegetarian diet,Yes,['diet'],We undertake this study to determine whether Taiwanese vegetarian diet in midlife affects dementia incidence in later years in a prospective cohort.,The sentence discusses the impact of a specific dietary pattern on dementia.
35276947,Dietary pattern,Yes,['diet'],Dietary pattern is one important risk factor for the development and progression of dementia.,Dietary pattern is a regular pattern of food consumption.
35276947,vegetarians,Yes,['diet'],"Vegetarians were associated with reduced risk of clinically overt dementia compared with nonvegetarians (hazard ratio = 0.671, confidence interval: 0.452−0.996, p < 0.05) after adjusting for gender, age, smoking, drinking, education level, marriage, regular exercise, and comorbidities with stepwise regression.",Vegetarianism represents a specific dietary pattern linked to dementia risk.
34844240,diet,Yes,['diet'],"Demographic and behavioral data (sex, age, education, household income, smoking history, drinking history, history of head injury, diet, and level of physical exercise time) were collected.",Sentence describes 'diet' as a behavioral factor collected in the study.
34560903,omega-3 supplementation,No,[],We identified factors associated with participation and adherence in a 3-year RCT of multidomain lifestyle intervention and/or omega-3 supplementation for prevention of cognitive decline and explored reasons for (non-) participation.,"Entity is a supplement, not a food factor related to ADRD."
32970519,fruit and vegetable intake,Yes,['diet'],"The aim of this research was to determine the relationships among diabetes, Alzheimer's disease warning signs, and lifestyle factors such as fruit and vegetable intake and physical activity.",Intake of fruits and vegetables is a component of diet.
32970519,fruit and vegetable intake,Yes,['diet'],"Pearson's correlation revealed significant relationships between fruit and vegetable intake and education, gender, and physical activity.",Intake of fruits and vegetables is a component of diet.
32970519,colorful fruits and vegetables,Yes,['diet'],"Similarly, those with higher education were more likely to consume colorful fruits and vegetables, potentially decreasing their risk of Alzheimer's disease.",Consumption of specific foods linked to reduced ADRD risk.
33585904,high-quality diet,Yes,['diet'],"Adherence to a healthy lifestyle-characterized by abstaining from smoking, being physically and cognitively active, having a high-quality diet, and limiting alcohol use-is associated with slower cognitive decline in older adults, but whether this relationship extends to persons with a genetic predisposition (e.g., carriers of the ε4 allele of the apolipoprotein E gene (APOE*E4)) remains uncertain.",High-quality diet is a component of overall dietary patterns.
34103175,food security,Yes,['food_insecurity'],"Furthermore, lower food security in early and late life is associated with a higher risk of ADRD diagnosis.",Lower food security linked to higher ADRD risk.
34061824,diet,Yes,['diet'],"while lifestyle factors such as smoking, drinking, diet, and physical activity also have impact on cognition.",Diet is a lifestyle factor impacting cognition related to ADRD.
34061824,dietary pattern,Yes,['diet'],"Healthy lifestyle profile was classified into 3 groups by a composite measure including smoking, alcohol consumption, dietary pattern, physical activity, and body weight.",Dietary pattern is a component of the overall diet consumed.
33808644,dietary intervention,Yes,['diet'],"Technology was perceived by respondents as most useful for patients' activities including locomotion, toileting, and meals; (4) <i>Conclusions</i>: The future of technology use in dementia care should indicate solutions tailored to individual characteristics such as new technology solutions (GPS trackers, smartphone apps, dietary intervention, and meal planning apps).",Dietary intervention relates to food patterns impacting ADRD.
33808644,meal planning apps,Yes,['diet'],"Technology was perceived by respondents as most useful for patients' activities including locomotion, toileting, and meals; (4) <i>Conclusions</i>: The future of technology use in dementia care should indicate solutions tailored to individual characteristics such as new technology solutions (GPS trackers, smartphone apps, dietary intervention, and meal planning apps).",Meal planning apps relate to dietary patterns and food consumption.
33227157,Dietary Approaches to Stop Hypertension DASH,Yes,['diet'],"This pilot study's purpose was to examine the feasibility and acceptability of a novel intervention, Mindfulness in Motion (MIM) and Dietary Approaches to Stop Hypertension DASH (MIM DASH), to improve diet, mindfulness, stress, and systolic blood pressure (BP) in older African Americans with mild cognitive impairment (MCI) and hypertension.",DASH is a specific dietary pattern studied for health impact.
