PMID,factor_relevance,entity,category,source_sentence,explanation
37246509,Yes,NPI,ADRD,"We used a modified Mini-Nutritional Assessment (mMNA) and the Neuropsychiatric Inventory (NPI) to evaluate nutritional status and NPS, respectively.",NPI is used to evaluate neuropsychiatric symptoms in dementia.
37246509,Yes,NPS,ADRD,"We used a modified Mini-Nutritional Assessment (mMNA) and the Neuropsychiatric Inventory (NPI) to evaluate nutritional status and NPS, respectively.",NPS are a key outcome in dementia.
37246509,Yes,malnourishment,Food,"Compared to the well-nourished, those at risk for malnourishment and those malnourished had higher total NPI scores [<i>b</i> (95% CI) = 1.76 (0.04, 3.48) or 3.20 (0.62, 5.78), respectively], controlling for significant covariates.",Malnourishment is associated with higher NPI scores in dementia.
37246509,Yes,NPI scores,ADRD,"Compared to the well-nourished, those at risk for malnourishment and those malnourished had higher total NPI scores [<i>b</i> (95% CI) = 1.76 (0.04, 3.48) or 3.20 (0.62, 5.78), respectively], controlling for significant covariates.",NPI scores measure neuropsychiatric symptoms in dementia.
37246509,Yes,mMNA total score,Food,"Higher mMNA total score (better nutritional status) was associated with lower total NPI [<i>b</i> (95% CI) = -0.58 (-0.86, -0.29)] and lower domain scores for psychosis [<i>b</i> (95% CI) = -0.08 (-0.16, .004)], depression [<i>b</i> (95% CI = -0.11 (-0.16, -0.05], and apathy [<i>b</i> (95% CI = -0.19 (-0.28, -0.11)].",Higher mMNA score (better nutrition) linked to lower NPI scores.
37246509,Yes,nutritional status,Food,"Higher mMNA total score (better nutritional status) was associated with lower total NPI [<i>b</i> (95% CI) = -0.58 (-0.86, -0.29)] and lower domain scores for psychosis [<i>b</i> (95% CI) = -0.08 (-0.16, .004)], depression [<i>b</i> (95% CI = -0.11 (-0.16, -0.05], and apathy [<i>b</i> (95% CI = -0.19 (-0.28, -0.11)].",Better nutritional status linked to lower NPI scores in dementia.
37246509,Yes,NPI,ADRD,"Higher mMNA total score (better nutritional status) was associated with lower total NPI [<i>b</i> (95% CI) = -0.58 (-0.86, -0.29)] and lower domain scores for psychosis [<i>b</i> (95% CI) = -0.08 (-0.16, .004)], depression [<i>b</i> (95% CI = -0.11 (-0.16, -0.05], and apathy [<i>b</i> (95% CI = -0.19 (-0.28, -0.11)].",NPI scores measure neuropsychiatric symptoms in dementia.
37246509,Yes,psychosis,ADRD,"Higher mMNA total score (better nutritional status) was associated with lower total NPI [<i>b</i> (95% CI) = -0.58 (-0.86, -0.29)] and lower domain scores for psychosis [<i>b</i> (95% CI) = -0.08 (-0.16, .004)], depression [<i>b</i> (95% CI = -0.11 (-0.16, -0.05], and apathy [<i>b</i> (95% CI = -0.19 (-0.28, -0.11)].",Psychosis is a neuropsychiatric symptom in dementia.
37246509,Yes,depression,ADRD,"Higher mMNA total score (better nutritional status) was associated with lower total NPI [<i>b</i> (95% CI) = -0.58 (-0.86, -0.29)] and lower domain scores for psychosis [<i>b</i> (95% CI) = -0.08 (-0.16, .004)], depression [<i>b</i> (95% CI = -0.11 (-0.16, -0.05], and apathy [<i>b</i> (95% CI = -0.19 (-0.28, -0.11)].",Depression is a neuropsychiatric symptom in dementia.
37246509,Yes,apathy,ADRD,"Higher mMNA total score (better nutritional status) was associated with lower total NPI [<i>b</i> (95% CI) = -0.58 (-0.86, -0.29)] and lower domain scores for psychosis [<i>b</i> (95% CI) = -0.08 (-0.16, .004)], depression [<i>b</i> (95% CI = -0.11 (-0.16, -0.05], and apathy [<i>b</i> (95% CI = -0.19 (-0.28, -0.11)].",Apathy is a neuropsychiatric symptom in dementia.
37246509,Yes,nutritional status,Food,Worse nutritional status is associated with more severe NPS.,Worse nutritional status linked to more severe NPS in dementia.
37246509,Yes,NPS,ADRD,Worse nutritional status is associated with more severe NPS.,NPS are a key outcome in dementia.
37171018,No,,,,
36541134,No,,,,
37471695,No,,,,
37021413,No,,,,
37220880,No,,,,
39625262,No,,,,
37994850,No,,,,
37939720,No,,,,
37890053,No,,,,
37824581,No,,,,
37483069,No,,,,
37357229,Yes,diet,Food,"The association between diet, smoking status, family history, and co-morbidities was calculated using statistical tools.",Diet is a BSSR factor related to food intake.
37357229,Yes,dietary habits,Food,"On comparing dietary habits in AD cases against controls, the results were as follows: individuals with generally fatty diet 26.58% vs 11.25%, with mixed diet 36.70% vs 78.75%, with generally vegetarian diet 34.17% vs 10.00%, data not available 2.53% among AD cases.",Dietary habits describe patterns of food consumption.
37357229,Yes,fatty diet,Food,"On comparing dietary habits in AD cases against controls, the results were as follows: individuals with generally fatty diet 26.58% vs 11.25%, with mixed diet 36.70% vs 78.75%, with generally vegetarian diet 34.17% vs 10.00%, data not available 2.53% among AD cases.",Fatty diet is a specific type of food consumption pattern.
37357229,Yes,mixed diet,Food,"On comparing dietary habits in AD cases against controls, the results were as follows: individuals with generally fatty diet 26.58% vs 11.25%, with mixed diet 36.70% vs 78.75%, with generally vegetarian diet 34.17% vs 10.00%, data not available 2.53% among AD cases.",Mixed diet is a specific type of food consumption pattern.
37357229,Yes,vegetarian diet,Food,"On comparing dietary habits in AD cases against controls, the results were as follows: individuals with generally fatty diet 26.58% vs 11.25%, with mixed diet 36.70% vs 78.75%, with generally vegetarian diet 34.17% vs 10.00%, data not available 2.53% among AD cases.",Vegetarian diet is a specific type of food consumption pattern.
37357229,Yes,eating habits,Food,"Although family history or genetic makeup cannot be changed, eating habits can be changed quite easily.",Eating habits describe patterns of food consumption.
37357229,Yes,high-fat diet,Food,We simply need to go from a high-fat diet to one that is lower in fat.,High-fat diet is a specific type of food consumption pattern.
37357229,Yes,Alzheimer's disease,AD/ADRD,"Alzheimer's disease (AD) is the most common form of dementia, generally affecting elderly people in the age group of above 60-65 years.",Alzheimer's disease is a type of ADRD.
37357229,Yes,dementia,AD/ADRD,"Alzheimer's disease (AD) is the most common form of dementia, generally affecting elderly people in the age group of above 60-65 years.",Dementia is a general term for ADRD.
37357229,Yes,Alzheimer's disease,AD/ADRD,Amyloid deposition has been found to be a possible cause and a characteristic feature of Alzheimer's disease.,Alzheimer's disease is a type of ADRD.
37357229,Yes,Alzheimer's disease,AD/ADRD,"Mutations, variant genotypes, or downregulation that reduce amyloid clearance or accelerate amyloid accumulation can lead to Alzheimer's disease.",Alzheimer's disease is a type of ADRD.
37357229,Yes,AD patients,AD/ADRD,"This study involved clinically confirmed AD patients, age matched controls of similar ethnicity, and patients who had no history of cancer or any other chronic disease.",AD patients are individuals diagnosed with Alzheimer's disease.
37357229,Yes,Alzheimer's disease,AD/ADRD,Hypertension and diabetes also had a significant association with AD.,AD is an abbreviation for Alzheimer's disease.
37357229,Yes,AD cases,AD/ADRD,"Among individuals (AD cases) with ε2:ε3 and ε2:ε4, 37.5% of the patients were having severe dementia and 62.5% were having mild to moderate dementia, whereas, among individuals with ε3:ε4 and ε4:ε4, 57% were having severe dementia and 43% were having mild to moderate dementia.",AD cases refers to individuals diagnosed with Alzheimer's disease.
37357229,Yes,Alzheimer's patients,AD/ADRD,"Besides this, all early-onset Alzheimer's patients were found to have at least one ε4 allele.",Alzheimer's patients are individuals diagnosed with Alzheimer's disease.
37357229,Yes,AD cases,AD/ADRD,"On comparing AD cases against controls for smoking status, the results observed are the following: chain smokers, 12.65% vs 18.75%; moderate smokers, 16.45% vs 6.25%; ex-smokers, 36.70% vs 22.50%; non-smokers, 34.17% vs 52.50%.",AD cases refers to individuals diagnosed with Alzheimer's disease.
37357229,Yes,AD cases,AD/ADRD,"On comparing dietary habits in AD cases against controls, the results were as follows: individuals with generally fatty diet 26.58% vs 11.25%, with mixed diet 36.70% vs 78.75%, with generally vegetarian diet 34.17% vs 10.00%, data not available 2.53% among AD cases.",AD cases refers to individuals diagnosed with Alzheimer's disease.
37357229,Yes,Alzheimer disease,AD/ADRD,"Family history, dietary habits, genetics, and socioeconomic status are strongly associated with the development of Alzheimer disease.",Alzheimer disease is a type of ADRD.
37317613,No,,,,
37235711,No,,,,
36920727,No,,,,
36868847,No,,,,
35142047,No,,,,
37743478,No,,,,
37709333,No,,,,
37681845,Yes,dietary practices,Food,The objective of this study is to identify and understand knowledge and attitudes that influence dietary practices among older Black adults using a community-engaged approach.,Focuses on eating habits related to potential ADRD risk.
37681845,Yes,brain-healthy soul food diet intervention,Food,This is a non-interventional mixed methods study designed to inform the development of an adapted brain-healthy soul food diet intervention.,Specific dietary intervention aimed at reducing ADRD risk.
37681845,Yes,food choices and consumption,Food,Five themes emerged: dementia awareness; practices shaping food choices and consumption; barriers to eating healthy; instrumental support; and elements of a culturally adapted brain-healthy dietary intervention.,Describes factors influencing dietary intake related to ADRD.
37681845,Yes,eating healthy,Food,Five themes emerged: dementia awareness; practices shaping food choices and consumption; barriers to eating healthy; instrumental support; and elements of a culturally adapted brain-healthy dietary intervention.,Refers to dietary patterns relevant to ADRD prevention.
37681845,Yes,brain-healthy dietary intervention,Food,Older Black adults perceived an adapted MIND dietary model as the most acceptable with the incorporation of salient cultural characteristics and strategies within both the design and delivery phases.,Dietary approach designed to impact ADRD risk.
37681845,Yes,MIND dietary model,Food,Older Black adults perceived an adapted MIND dietary model as the most acceptable with the incorporation of salient cultural characteristics and strategies within both the design and delivery phases.,Specific diet linked to cognitive health and ADRD risk.
37709678,No,,,,
37704283,No,,,,
37655494,No,,,,
37602758,No,,,,
37506413,No,,,,
37451311,No,,,,
37423786,No,,,,
37415444,No,,,,
37380020,No,,,,
37326483,No,,,,
36630223,No,,,,
37663829,No,,,,
37585365,No,,,,
37550708,No,,,,
37552453,No,,,,
37441885,No,,,,
37386110,No,,,,
37385161,No,,,,
37321832,No,,,,
37264166,No,,,,
37157190,No,,,,
37150216,No,,,,
37148523,No,,,,
36872165,No,,,,
36840665,No,,,,
35931916,No,,,,
32497369,No,,,,
37488506,No,,,,
38344790,No,,,,
37624998,No,,,,
37603383,No,,,,
37561955,No,,,,
37561937,No,,,,
37354755,No,,,,
37163244,No,,,,
37146892,Yes,non-healthy dietary pattern,Food,"In this study, we performed an integrated analysis on the influence of behavioural risks including smoking, excessive alcohol consumption, physical inactivity, and non-healthy dietary pattern on AD with a comprehensive strategy.",Dietary pattern is a food factor linked to AD.
37146892,Yes,Alzheimer's disease,ADRD,Alzheimer's disease (AD) remains a global health challenge.,Alzheimer's disease is a type of ADRD.
37146892,Yes,Alzheimer's disease,ADRD,"Previous studies have reported linkages between AD and multiple behavioural risk exposures, however, the underlying biological mechanisms and crucial genes of gene expression patterns driven by behavioural risks on the onset or progression of AD remains ambiguous.",Alzheimer's disease is a type of ADRD.
37146892,Yes,non-healthy dietary pattern,Food,"Our results demonstrated that multiple behavioural risk exposures could independently or collectively influence diverse hierarchical levels of gene expression patterns through multiple biological mechanisms such as Wnt, mitogen-activated protein kinase (MAPK), AMP-activated protein kinase (AMPK), nuclear factor (NF)-κB, phosphatidylinositol 3-kinase (PI3K)-Akt, and insulin (INS) signalling pathways-mediated pathological processes, thereby prodromally or intermediately impacting AD.",Dietary pattern is a food factor linked to AD.
37146892,Yes,Alzheimer's disease,ADRD,"Our results demonstrated that multiple behavioural risk exposures could independently or collectively influence diverse hierarchical levels of gene expression patterns through multiple biological mechanisms such as Wnt, mitogen-activated protein kinase (MAPK), AMP-activated protein kinase (AMPK), nuclear factor (NF)-κB, phosphatidylinositol 3-kinase (PI3K)-Akt, and insulin (INS) signalling pathways-mediated pathological processes, thereby prodromally or intermediately impacting AD.",Alzheimer's disease is a type of ADRD.
36997127,No,,,,
36990452,No,,,,
36976729,No,,,,
36843146,No,,,,
36840622,No,,,,
36738268,No,,,,
36637034,No,,,,
36591730,No,,,,
32484120,No,,,,
37353780,No,,,,
37322073,No,,,,
37286970,No,,,,
37329227,No,,,,
37256757,No,,,,
36917885,No,,,,
36806992,No,,,,
36600106,No,,,,
36178374,No,,,,
35930316,No,,,,
35852376,No,,,,
35187991,No,,,,
37246215,No,,,,
37221495,No,,,,
37189062,No,,,,
37173801,No,,,,
37138290,No,,,,
36310536,No,,,,
37144929,No,,,,
37062296,No,,,,
36895129,No,,,,
36788058,Yes,selective food intake,Food,selective food intake and more outdoor exposures were associated with an increased risk of developing AD.,Identified as a factor associated with increased AD risk.
36788058,Yes,Alzheimer's disease (AD),AD/ADRD,Considerable uncertainty remains regarding associations of multiple risk factors with Alzheimer's disease (AD).,The primary disease outcome being studied.
36788058,Yes,Alzheimer's disease (AD),AD/ADRD,We aimed to systematically screen and validate a wide range of potential risk factors for AD.,The primary disease outcome being studied.
36788058,Yes,Alzheimer's disease (AD),AD/ADRD,"We identified 39 factors significantly associated with both AD polygenic risk scores and risk of incident AD,",The primary disease outcome being studied.
36788058,Yes,Alzheimer's disease (AD),AD/ADRD,selective food intake and more outdoor exposures were associated with an increased risk of developing AD.,The primary disease outcome being studied.
36788058,Yes,Alzheimer's disease (AD),AD/ADRD,"Strong evidence was found for fat-free body mass, basal metabolic rate, computer use, selective food intake, and outdoor exposures as new risk factors for AD.",The primary disease outcome being studied.
36576970,No,,,,
36469682,Yes,income,Food,"To investigate how differences in income and education levels may contribute to disparities in incidence of Alzheimer's disease and related dementia (ADRD), we compared ADRD incidence in traditional Medicare claims for 11,132 Black and 7703 White participants aged 65 and over from a predominantly low-income cohort.",Income is a BSSR factor related to Food security/access.
36469682,Yes,income,Food,We examined whether the relationship between ADRD incidence and race varied by income or education.,Income is a BSSR factor related to Food security/access.
36469682,Yes,income level,Food,"In multivariable Cox proportional hazard models, the relationship between race and incident ADRD diagnosis did not vary by education level (p-interaction = 0.748) but was modified by income level (p-interaction = 0.007), with higher ADRD incidence among Black participants observed only among higher income groups.",Income level is a BSSR factor related to Food security/access.
36469682,Yes,Alzheimer's disease and related dementia (ADRD),ADRD,"To investigate how differences in income and education levels may contribute to disparities in incidence of Alzheimer's disease and related dementia (ADRD), we compared ADRD incidence in traditional Medicare claims for 11,132 Black and 7703 White participants aged 65 and over from a predominantly low-income cohort.",This is the disease outcome of interest.
36469682,Yes,ADRD incidence,ADRD,"To investigate how differences in income and education levels may contribute to disparities in incidence of Alzheimer's disease and related dementia (ADRD), we compared ADRD incidence in traditional Medicare claims for 11,132 Black and 7703 White participants aged 65 and over from a predominantly low-income cohort.",This is the disease outcome of interest.
36469682,Yes,ADRD incidence,ADRD,We examined whether the relationship between ADRD incidence and race varied by income or education.,This is the disease outcome of interest.
36469682,Yes,incident ADRD diagnosis,ADRD,"In multivariable Cox proportional hazard models, the relationship between race and incident ADRD diagnosis did not vary by education level (p-interaction = 0.748) but was modified by income level (p-interaction = 0.007), with higher ADRD incidence among Black participants observed only among higher income groups.",This is the disease outcome of interest.
36419201,No,,,,
36394262,No,,,,
36379419,No,,,,
36342454,No,,,,
36193827,No,,,,
36055643,No,,,,
35943443,No,,,,
34991360,No,,,,
37141452,No,,,,
36975746,No,,,,
36912325,No,,,,
36878098,No,,,,
36527582,Yes,nutrition,Food,"HC participants received personalized coaching from a health coach focusing on nutrition, physical activity, sleep, stress, social engagement, and cognitive activity.",Nutrition is a BSSR factor related to food intake.
36527582,Yes,Alzheimer's disease and related dementias (ADRD),AD/ADRD,Several modifiable lifestyle factors have been linked to cognitive ability and the risk of developing Alzheimer's disease and related dementias (ADRD).,ADRD is the disease outcome being studied.
36527582,Yes,Alzheimer's disease and related dementias (ADRD),AD/ADRD,"Outcomes examined were global cognition, neuropsychological cognition, and Alzheimer's risk.",ADRD risk is the outcome measured in the study.
36527582,Yes,Alzheimer's disease and related dementias (ADRD),AD/ADRD,"These results indicate that HC and HE can both improve cognition, but HC may be more effective and may yield increased protection against ADRD risk.",ADRD risk is the outcome measured in the study.
36511519,No,,,,
35393916,No,,,,
35338450,No,,,,
35229696,No,,,,
34994301,No,,,,
36997907,No,,,,
36208464,No,,,,
36978190,No,,,,
36915148,No,,,,
36893045,No,,,,
36450605,No,,,,
36149829,No,,,,
36827791,No,,,,
36473124,No,,,,
36398491,No,,,,
35727298,No,,,,
35430902,No,,,,
36901204,No,,,,
36904136,No,,,,
36062452,No,,,,
36799057,No,,,,
36323521,No,,,,
36750799,No,,,,
37118122,No,,,,
36794570,No,,,,
36745453,Yes,alcohol consumption,Food,The impact of serial changes in alcohol consumption on dementia risk has rarely been investigated to date.,"Alcohol is a substance consumed, impacting health."
36745453,Yes,alcohol consumption,Food,"To investigate the association of comprehensive patterns of changes in alcohol consumption with the incidence of all-cause dementia, Alzheimer disease (AD), and vascular dementia (VaD).","Alcohol is a substance consumed, impacting health."
36745453,Yes,alcohol consumption level,Food,"Alcohol consumption level was categorized into none (0 g per day), mild (<15 g per day), moderate (15-29.9 g per day), and heavy (≥30 g per day) drinking.","Alcohol is a substance consumed, impacting health."
36745453,Yes,alcohol consumption,Food,"On the basis of changes in alcohol consumption level from 2009 to 2011, participants were categorized into the following groups: nondrinker, quitter, reducer, sustainer, and increaser.","Alcohol is a substance consumed, impacting health."
36745453,Yes,all-cause dementia,ADRD,"The primary outcome was newly diagnosed AD, VaD, or other dementia.",Dementia is a type of ADRD.
36745453,Yes,all-cause dementia,ADRD,"Among 3 933 382 participants (mean [SD] age, 55.0 [9.6] years; 2 037 948 men [51.8%]), during a mean (SD) follow-up of 6.3 (0.7) years, there were 100 282 cases of all-cause dementia, 79 982 cases of AD, and 11 085 cases of VaD.",Dementia is a type of ADRD.
36745453,Yes,AD,ADRD,"Among 3 933 382 participants (mean [SD] age, 55.0 [9.6] years; 2 037 948 men [51.8%]), during a mean (SD) follow-up of 6.3 (0.7) years, there were 100 282 cases of all-cause dementia, 79 982 cases of AD, and 11 085 cases of VaD.",Alzheimer's disease is a type of ADRD.
36745453,Yes,VaD,ADRD,"Among 3 933 382 participants (mean [SD] age, 55.0 [9.6] years; 2 037 948 men [51.8%]), during a mean (SD) follow-up of 6.3 (0.7) years, there were 100 282 cases of all-cause dementia, 79 982 cases of AD, and 11 085 cases of VaD.",Vascular dementia is a type of ADRD.
36745453,Yes,sustained mild drinking,Food,"Compared with sustained nondrinking, sustained mild (adjusted hazard ratio [aHR], 0.79; 95% CI, 0.77-0.81) and moderate (aHR, 0.83; 95% CI, 0.79-0.88) drinking were associated with a decreased risk of all-cause dementia, whereas sustained heavy drinking was associated with an increased risk of all-cause dementia (aHR, 1.08; 95% CI, 1.03-1.12).",Alcohol consumption level associated with dementia risk.
36745453,Yes,sustained moderate drinking,Food,"Compared with sustained nondrinking, sustained mild (adjusted hazard ratio [aHR], 0.79; 95% CI, 0.77-0.81) and moderate (aHR, 0.83; 95% CI, 0.79-0.88) drinking were associated with a decreased risk of all-cause dementia, whereas sustained heavy drinking was associated with an increased risk of all-cause dementia (aHR, 1.08; 95% CI, 1.03-1.12).",Alcohol consumption level associated with dementia risk.
36745453,Yes,sustained heavy drinking,Food,"Compared with sustained nondrinking, sustained mild (adjusted hazard ratio [aHR], 0.79; 95% CI, 0.77-0.81) and moderate (aHR, 0.83; 95% CI, 0.79-0.88) drinking were associated with a decreased risk of all-cause dementia, whereas sustained heavy drinking was associated with an increased risk of all-cause dementia (aHR, 1.08; 95% CI, 1.03-1.12).",Alcohol consumption level associated with dementia risk.
36745453,Yes,reducing alcohol consumption,Food,"Compared with sustained levels of drinking, reducing alcohol consumption from a heavy to a moderate level (aHR, 0.92; 95% CI, 0.86-0.99) and the initiation of mild alcohol consumption (aHR, 0.93; 95% CI, 0.90-0.96) were associated with a decreased risk of all-cause dementia.",Change in alcohol consumption associated with dementia risk.
36745453,Yes,initiation of mild alcohol consumption,Food,"Compared with sustained levels of drinking, reducing alcohol consumption from a heavy to a moderate level (aHR, 0.92; 95% CI, 0.86-0.99) and the initiation of mild alcohol consumption (aHR, 0.93; 95% CI, 0.90-0.96) were associated with a decreased risk of all-cause dementia.",Change in alcohol consumption associated with dementia risk.
36745453,Yes,all-cause dementia,ADRD,Increasers and quitters exhibited an increased risk of all-cause dementia compared with sustainers.,Dementia is a type of ADRD.
36745453,Yes,AD,ADRD,The trends in AD and VaD remained consistent.,Alzheimer's disease is a type of ADRD.
36745453,Yes,VaD,ADRD,The trends in AD and VaD remained consistent.,Vascular dementia is a type of ADRD.
36682958,No,,,,
36610230,No,,,,
36349415,No,,,,
36347158,No,,,,
36341554,No,,,,
35585714,No,,,,
35420258,No,,,,
35321599,No,,,,
36647450,No,,,,
36302670,No,,,,
36604747,No,,,,
35253853,No,,,,
36637820,No,,,,
38007671,No,,,,
37931333,No,,,,
37874109,No,,,,
37874101,No,,,,
37840486,No,,,,
37840484,No,,,,
37820490,No,,,,
37807783,No,,,,
37806302,No,,,,
37742638,Yes,nutritional problems,Food,Persons with dementia are at risk of developing nutritional problems.,Describes food-related issues impacting dementia patients.
37742638,Yes,nutritional problems,Food,"Theoretical models on nutritional problems have been developed, but have not been evaluated with healthcare professionals.",Refers to food-related issues in the context of dementia.
37742638,Yes,nutritional problems,Food,This study aimed to explore the comprehensiveness and applicability of a theoretical model of nutritional problems in persons with dementia for daily nursing home practice.,Focuses on food-related issues in dementia patients.
37742638,Yes,nutritional problems,Food,"Healthcare professionals were eligible to participate if they 1) had expert knowledge of and experience with nutritional problems related to dementia, and 2) worked in a nursing home affiliated with an academic network covering the east and south of the Netherlands.",Highlights food-related issues specifically linked to dementia.
37742638,Yes,nutritional problems,Food,"We identified six themes, four of which corresponded with the existing models (observing and analysing nutritional problems; consequences of nutritional problems; functioning of the person with dementia; environmental factors).",Addresses food-related issues in dementia research.
37742638,Yes,nutritional problems,Food,This study demonstrated the relevance of interprofessional collaboration and ethical considerations in nutritional problems related to dementia.,Connects food-related issues to dementia care.
37742638,Yes,nutritional problems,Food,It uncovered complex bidirectional relations within and between factors regarding nutritional problems.,Discusses food-related issues in dementia context.
37742638,Yes,nutritional problems,Food,All aspects should be taken into account to minimize the consequences of nutritional problems for persons with dementia.,Emphasizes managing food-related issues in dementia.
37742638,Yes,dementia,ADRD,Persons with dementia are at risk of developing nutritional problems.,Refers to the disease state being studied.
37742638,Yes,dementia,ADRD,"Theoretical models on nutritional problems have been developed, but have not been evaluated with healthcare professionals.",Refers to the disease state being studied.
37742638,Yes,dementia,ADRD,This study aimed to explore the comprehensiveness and applicability of a theoretical model of nutritional problems in persons with dementia for daily nursing home practice.,Refers to the disease state being studied.
37742638,Yes,dementia,ADRD,"Healthcare professionals were eligible to participate if they 1) had expert knowledge of and experience with nutritional problems related to dementia, and 2) worked in a nursing home affiliated with an academic network covering the east and south of the Netherlands.",Refers to the disease state being studied.
37742638,Yes,dementia,ADRD,"We identified six themes, four of which corresponded with the existing models (observing and analysing nutritional problems; consequences of nutritional problems; functioning of the person with dementia; environmental factors).",Refers to the disease state being studied.
37742638,Yes,dementia,ADRD,This study demonstrated the relevance of interprofessional collaboration and ethical considerations in nutritional problems related to dementia.,Refers to the disease state being studied.
37742638,Yes,dementia,ADRD,It uncovered complex bidirectional relations within and between factors regarding nutritional problems.,Refers to the disease state being studied.
37742638,Yes,dementia,ADRD,All aspects should be taken into account to minimize the consequences of nutritional problems for persons with dementia.,Refers to the disease state being studied.
37718813,No,,,,
37718799,No,,,,
37694796,No,,,,
37694365,No,,,,
37694364,Yes,sugar intake,Food,"To determine whether high sugar intake is associated with an increased risk of dementia in community-dwelling older adultsMethods:This study included 789 participants of the Rush Memory and Aging Project (community-based longitudinal cohort study of older adults free of known dementia at enrollment), with annual clinical assessments and complete nutrient data (obtained by validated food frequency questionnaire).",High sugar intake is linked to increased dementia risk.
37694364,Yes,dementia,ADRD,Clinical diagnosis of dementia is based on the criteria of the joint working group of the National Institute of Neurological and Communicative Disorders and Stroke and the Alzheimer's Disease and Related Disorders Association.,Refers to the clinical diagnosis of dementia.
37694364,Yes,total sugar intake,Food,"Those in the highest quintile of total sugar intake were twice as likely to develop dementia than those in the lowest quintile (Q5 versus Q1:HR=2.10 (95% CI: 1.05, 4.19) when adjusted for age, sex, education, APOEɛ4 allele, calories from sources other than sugar, physical activity, and diet score.",Highest quintile associated with higher dementia risk.
37694364,Yes,dementia,ADRD,"Those in the highest quintile of total sugar intake were twice as likely to develop dementia than those in the lowest quintile (Q5 versus Q1:HR=2.10 (95% CI: 1.05, 4.19) when adjusted for age, sex, education, APOEɛ4 allele, calories from sources other than sugar, physical activity, and diet score.",Outcome variable associated with sugar intake.
37694364,Yes,percent calories from sugar,Food,"Higher percent calories from sugar were positively associated with dementia risk (β=0.042, p = 0.0009).",Higher percentage associated with increased dementia risk.
37694364,Yes,dementia risk,ADRD,"Higher percent calories from sugar were positively associated with dementia risk (β=0.042, p = 0.0009).",Outcome variable associated with sugar intake.
37694364,Yes,fructose,Food,"In exploratory analyses, the highest versus lowest quintile of fructose and sucrose in the diet had higher dementia risk by 2.8 (95% CI: 1.38, 5.67) and 1.93 (95% CI: 1.05, 3.54) times, respectively.",Highest quintile associated with higher dementia risk.
37694364,Yes,sucrose,Food,"In exploratory analyses, the highest versus lowest quintile of fructose and sucrose in the diet had higher dementia risk by 2.8 (95% CI: 1.38, 5.67) and 1.93 (95% CI: 1.05, 3.54) times, respectively.",Highest quintile associated with higher dementia risk.
37694364,Yes,dementia risk,ADRD,"In exploratory analyses, the highest versus lowest quintile of fructose and sucrose in the diet had higher dementia risk by 2.8 (95% CI: 1.38, 5.67) and 1.93 (95% CI: 1.05, 3.54) times, respectively.",Outcome variable associated with fructose and sucrose.
37694364,Yes,total sugar,Food,A higher intake of total sugar or total calories from sugar is associated with increased dementia risk in older adults.,Higher intake associated with increased dementia risk.
37694364,Yes,dementia risk,ADRD,A higher intake of total sugar or total calories from sugar is associated with increased dementia risk in older adults.,Outcome variable associated with sugar intake.
37694364,Yes,fructose,Food,"Among simple sugars, fructose (e.g., sweetened beverages, snacks, packaged desserts) and sucrose (table sugar in juices, desserts, candies, and commercial cereals) are associated with higher dementia risk.",Associated with higher dementia risk.
37694364,Yes,sucrose,Food,"Among simple sugars, fructose (e.g., sweetened beverages, snacks, packaged desserts) and sucrose (table sugar in juices, desserts, candies, and commercial cereals) are associated with higher dementia risk.",Associated with higher dementia risk.
37694364,Yes,dementia risk,ADRD,"Among simple sugars, fructose (e.g., sweetened beverages, snacks, packaged desserts) and sucrose (table sugar in juices, desserts, candies, and commercial cereals) are associated with higher dementia risk.",Outcome variable associated with fructose and sucrose.
37694363,No,,,,
37633717,No,,,,
37581834,No,,,,
37545244,No,,,,
37522204,No,,,,
37517389,No,,,,
37486491,Yes,unhealthy diet,Food,"A great percentage of these cases can be attributed to some common modifiable risk factors such as hypertension, obesity, a lack of exercise, alcohol misuse, smoking, unhealthy diet, and a low level of education.",Diet is a modifiable risk factor for Alzheimer's disease.
37486491,Yes,Alzheimer's disease,ADRD,Alzheimer's disease is a progressive disease that is caused by the destruction of brain neurons.,Alzheimer's disease is a type of dementia.
37486491,Yes,Alzheimer's disease,ADRD,The Finnish Geriatric Intervention Study (FINGER Study) proves that some interventions focused on the abovementioned risk factors of the individual's daily life can contribute to delay the occurrence of Alzheimer's disease.,Interventions can delay the occurrence of Alzheimer's disease.
37486491,Yes,cognitive decline,ADRD,"Based on the user's profile, it offers the ability to evaluate the likelihood of cognitive decline, monitor the process, and help delay the disease's occurrence.",Cognitive decline is related to Alzheimer's disease.
37482993,No,,,,
37482057,No,,,,
37458035,No,,,,
37458034,No,,,,
37418207,No,,,,
37393506,No,,,,
37393502,No,,,,
37393497,No,,,,
37357299,No,,,,
37357297,No,,,,
37355903,No,,,,
37334591,No,,,,
37212111,No,,,,
37212096,Yes,Feeding and eating disorders,Food,Feeding and eating disorders related to cognitive and psycho-behavioral symptoms are strongly associated with health status in persons with dementia (PWD).,Describes eating patterns impacting health in dementia patients.
37212096,Yes,dementia,ADRD,Feeding and eating disorders related to cognitive and psycho-behavioral symptoms are strongly associated with health status in persons with dementia (PWD).,Refers to the disease state being studied.
