PMID,factor_relevance,entity,category,source_sentence,explanation
34991360,No,treatment burden,Behavior_and_Lifestyle,Caregivers reported high levels of burden related to complex treatment/self-management for patients with DM-AD/ADRD that varied day-to-day with the patient's cognitive status.,Refers to caregiver-managed treatment complexity.
37141452,No,,,,
36975746,No,,,,
36912325,Yes,diabetes,Behavior_and_Lifestyle,"Medical and lifestyle risks including diabetes, hypertension, and low physical activity also contribute to women's unique risks.",Diabetes is a lifestyle risk factor linked to cognitive aging.
36912325,Yes,hypertension,Behavior_and_Lifestyle,"Medical and lifestyle risks including diabetes, hypertension, and low physical activity also contribute to women's unique risks.",Hypertension is a lifestyle risk factor for cognitive decline.
36912325,Yes,low physical activity,Behavior_and_Lifestyle,"Medical and lifestyle risks including diabetes, hypertension, and low physical activity also contribute to women's unique risks.",Low physical activity increases dementia risk.
36912325,Yes,lifestyle interventions,Behavior_and_Lifestyle,"literature on resilience suggests women may benefit from lifestyle and chronic disease intervention, possibly more than men.",Lifestyle interventions improve cognitive resilience.
36912325,Yes,poor cognitive aging,AD/ADRD,"Women have greater risk than men for poor cognitive aging; however, by treating the whole person, including genetics, lifestyle, and social environment, clinicians have an opportunity to support healthy cognitive aging in women and reduce the future public health burden of dementia.",Poor cognitive aging is an ADRD outcome linked to lifestyle.
36912325,Yes,Alzheimer's pathology,AD/ADRD,"a time when memory, brain structure and function, and Alzheimer's pathology may be observed in women and not men.",Alzheimer's pathology is associated with menopausal lifestyle changes.
36878098,No,Alzheimer's disease,AD/ADRD,"We used voxel based morphometry (VBM) to examine structural brain-behavior relationships in 152 patients with neurodegeneration (Alzheimer's disease [N = 12], corticobasal syndrome (N = 18], progressive supranuclear palsy [N = 13], behavioral variant frontotemporal dementia [N = 56], and primary progressive aphasia (PPA) [N = 53]) using the Social Interaction Vocabulary Task (SIVT).",Mentioned as a patient group in the study.
36878098,No,behavioral variant frontotemporal dementia,AD/ADRD,"We used voxel based morphometry (VBM) to examine structural brain-behavior relationships in 152 patients with neurodegeneration (Alzheimer's disease [N = 12], corticobasal syndrome (N = 18], progressive supranuclear palsy [N = 13], behavioral variant frontotemporal dementia [N = 56], and primary progressive aphasia (PPA) [N = 53]) using the Social Interaction Vocabulary Task (SIVT).",Mentioned as a patient group in the study.
36878098,No,primary progressive aphasia,AD/ADRD,"We used voxel based morphometry (VBM) to examine structural brain-behavior relationships in 152 patients with neurodegeneration (Alzheimer's disease [N = 12], corticobasal syndrome (N = 18], progressive supranuclear palsy [N = 13], behavioral variant frontotemporal dementia [N = 56], and primary progressive aphasia (PPA) [N = 53]) using the Social Interaction Vocabulary Task (SIVT).",Mentioned as a patient group in the study.
36527582,Yes,nutrition,Behavior_and_Lifestyle,"HC participants received personalized coaching from a health coach focusing on nutrition, physical activity, sleep, stress, social engagement, and cognitive activity.",Modifiable lifestyle factor linked to ADRD risk.
36527582,Yes,physical activity,Behavior_and_Lifestyle,"HC participants received personalized coaching from a health coach focusing on nutrition, physical activity, sleep, stress, social engagement, and cognitive activity.",Modifiable lifestyle factor linked to ADRD risk.
36527582,Yes,sleep,Behavior_and_Lifestyle,"HC participants received personalized coaching from a health coach focusing on nutrition, physical activity, sleep, stress, social engagement, and cognitive activity.",Modifiable lifestyle factor linked to ADRD risk.
36527582,Yes,stress,Behavior_and_Lifestyle,"HC participants received personalized coaching from a health coach focusing on nutrition, physical activity, sleep, stress, social engagement, and cognitive activity.",Modifiable lifestyle factor linked to ADRD risk.
36527582,Yes,social engagement,Behavior_and_Lifestyle,"HC participants received personalized coaching from a health coach focusing on nutrition, physical activity, sleep, stress, social engagement, and cognitive activity.",Modifiable lifestyle factor linked to ADRD risk.
36527582,Yes,cognitive activity,Behavior_and_Lifestyle,"HC participants received personalized coaching from a health coach focusing on nutrition, physical activity, sleep, stress, social engagement, and cognitive activity.",Modifiable lifestyle factor linked to ADRD risk.
36527582,Yes,Alzheimer's disease and related dementias (ADRD),AD/ADRD,"These results indicate that HC and HE can both improve cognition, but HC may be more effective and may yield increased protection against ADRD risk.",Outcome measure of ADRD risk reduction.
36511519,No,Alzheimer disease spectrum (AD-s),AD/ADRD,"We studied illusory responses on the Noise Pareidolia Task in 300 participants (38 cognitively impaired LB, 65 cognitively unimpaired LB, 51 Alzheimer disease spectrum [AD-s], 146 controls).",AD-s is a classification of Alzheimer's disease-related conditions.
36511519,No,Lewy body disease,AD/ADRD,"This study was undertaken to study pareidolias... in patients across the Lewy body (LB) disease spectrum, where most do not report hallucinations or delusions.",Lewy body disease is a type of dementia related to ADRD.
35393916,No,Alzheimer's disease (AD),AD/ADRD,Alzheimer's disease (AD) sensitivity training includes deficit-focused dementia tours that physically alter sensations.,Mentions AD as the focus of sensitivity training.
35393916,No,deficit-focused dementia tours,Behavior_and_Lifestyle,Alzheimer's disease (AD) sensitivity training includes deficit-focused dementia tours that physically alter sensations.,"Describes a training method, not a lifestyle factor impacting ADRD."
35393916,No,strengths-focused case studies,Behavior_and_Lifestyle,"compared to reading strengths-focused case studies, a traditional instruction method.","Refers to an educational approach, not a lifestyle factor affecting ADRD."
35338450,No,,,,
34994301,No,Alzheimer's Disease,AD/ADRD,Increased training is necessary to ensure that the next generation of health care professionals are prepared to effectively and compassionately serve patients with Alzheimer's Disease.,"Study focuses on education, not lifestyle factors impacting ADRD."
36997907,No,,,,
36208464,Yes,social networks,Behavior_and_Lifestyle,Participants with weak (LSNS score ≤29) versus strong (>29) social networks had higher age-adjusted incidence (in person-years) of ACD (12.6 vs. 8.7; p = .014) and AD (6.7 vs. 4.0; p = .007) but not VaD (2.4 vs. 1.4; p = .15).,Social networks are a key behavior/lifestyle factor linked to AD risk.
36208464,Yes,Alzheimer's disease (AD),AD/ADRD,"Weak networks predicted increased incidence of ACD (hazard ratio [HR] = 1.52, p = .009) and AD (HR = 1.67, p = .014) but not VaD (p > .2).",AD is the primary dementia type studied in the context of social networks.
36978190,Yes,cognitive reserve index,Behavior_and_Lifestyle,A CR index was calculated by combining years of education and literacy scores.,"Combines education and literacy, key lifestyle factors."
36978190,Yes,Alzheimer's disease,AD/ADRD,"These results suggest that APOE-ε4 and non-APOE-ε4 AD polygenic risk are independently associated with global cognitive and executive function declines among individuals with normal cognition at baseline, but only APOE-ε4 is associated with declines in episodic memory.",Study focuses on cognitive decline linked to AD.
36915148,Yes,Purpose in life,Behavior_and_Lifestyle,"Purpose in life (PiL), one of the pillars of psychological well-being, has previously been found to reduce the deleterious effects of AD-related pathological changes on cognition.",PiL is a psychological well-being factor linked to resilience against AD-related changes.
36915148,Yes,Alzheimer's disease (AD),AD/ADRD,"Purpose in life (PiL), one of the pillars of psychological well-being, has previously been found to reduce the deleterious effects of AD-related pathological changes on cognition.",AD is the target disease studied in the context of behavioral resilience.
36893045,Yes,physical activity,Behavior_and_Lifestyle,"Established modifiable risk factors for ADRD include high blood pressure, inadequate physical activity, obesity, diabetes, depression, current cigarette smoking, and hearing loss (2).",Physical activity is a modifiable behavior linked to ADRD risk.
36893045,Yes,obesity,Behavior_and_Lifestyle,"Established modifiable risk factors for ADRD include high blood pressure, inadequate physical activity, obesity, diabetes, depression, current cigarette smoking, and hearing loss (2).",Obesity is a lifestyle factor associated with ADRD risk.
36893045,Yes,diabetes,Behavior_and_Lifestyle,"Established modifiable risk factors for ADRD include high blood pressure, inadequate physical activity, obesity, diabetes, depression, current cigarette smoking, and hearing loss (2).",Diabetes is a modifiable health behavior linked to ADRD.
36893045,Yes,depression,Behavior_and_Lifestyle,"Established modifiable risk factors for ADRD include high blood pressure, inadequate physical activity, obesity, diabetes, depression, current cigarette smoking, and hearing loss (2).",Depression is a behavioral risk factor for ADRD.
36893045,Yes,cigarette smoking,Behavior_and_Lifestyle,"Established modifiable risk factors for ADRD include high blood pressure, inadequate physical activity, obesity, diabetes, depression, current cigarette smoking, and hearing loss (2).",Smoking is a lifestyle behavior affecting ADRD risk.
36893045,Yes,hearing loss,Behavior_and_Lifestyle,"Established modifiable risk factors for ADRD include high blood pressure, inadequate physical activity, obesity, diabetes, depression, current cigarette smoking, and hearing loss (2).",Hearing loss is a modifiable behavior linked to ADRD.
36893045,Yes,Alzheimer disease and related dementias (ADRD),AD/ADRD,"Established modifiable risk factors for ADRD include high blood pressure, inadequate physical activity, obesity, diabetes, depression, current cigarette smoking, and hearing loss (2).",ADRD is the health outcome studied in relation to lifestyle factors.
36450605,No,dementia,AD/ADRD,"Higher baseline SCD was associated with increased rates of incident dementia over time in the full sample (hazard ratio [HR] 1.085, CI 1.047-1.125, <i>p</i> < 0.001) and within Latinx (HR 1.084, CI 1.039-1.130, <i>p</i> < 0.001) and non-Latinx Black individuals (HR 1.099, CI 1.012-1.194, <i>p</i> = 0.024).",Dementia is the primary outcome in the study.
36149829,No,lifestyle planning,Behavior_and_Lifestyle,"Topics include how dementia affects driving, lifestyle planning, stress management, and alternative transportation options.",Lifestyle planning is a behavior/lifestyle factor addressed in the program.
36149829,No,stress management,Behavior_and_Lifestyle,"Topics include how dementia affects driving, lifestyle planning, stress management, and alternative transportation options.",Stress management is a behavior/lifestyle factor included in the intervention.
36149829,No,dementia,AD/ADRD,We adapted the CarFreeMe™-Dementia program created by The University of Queensland for drivers in the United States.,Dementia is the target condition for the intervention.
36827791,No,Dementia,AD/ADRD,"Dementia is a syndrome associated with a decline in brain function, impacting how we speak, think, feel, and behave.",Describes the condition under study.
36827791,No,"Education level (BSc, MSc, post-graduate degrees)",Healthcare,"Participants with a BSc, MSc, and other post-graduate degrees scored higher on the attitude scale than those with a diploma qualification (p = 0.027).",Refers to healthcare professionals' educational background.
36473124,Yes,eudaimonic well-being,Behavior_and_Lifestyle,higher eudaimonic well-being (measured via the Ryff Psychological Well-Being Scale) and higher hedonic well-being (measured via the Satisfaction with Life Scale) were associated with better-than-expected cognitive functioning relative to one's neuropathological burden,Psychological well-being linked to cognitive resilience in dementia
36473124,Yes,hedonic well-being,Behavior_and_Lifestyle,higher eudaimonic well-being (measured via the Ryff Psychological Well-Being Scale) and higher hedonic well-being (measured via the Satisfaction with Life Scale) were associated with better-than-expected cognitive functioning relative to one's neuropathological burden,Life satisfaction as a lifestyle factor affecting dementia outcomes
36473124,Yes,cognitive resilience,AD/ADRD,results showed that higher eudaimonic well-being [...] were associated with better-than-expected cognitive functioning relative to one's neuropathological burden,Cognitive preservation despite neuropathology in dementia
36398491,No,,,,
35727298,No,mid-life depression,Behavior_and_Lifestyle,"Among cognitively normal participants, those with a higher AD PRS were more likely to experience depression after age 50 after accounting for the effects of genetic predisposition to depression, sex, age, and education.",Depression is a behavior/lifestyle factor linked to AD genetic risk.
35727298,No,Alzheimer's disease,AD/ADRD,Genetic predisposition to AD may be one of the factors contributing to the pathogenesis of mid-life depression.,AD is the health outcome under investigation.
35430902,No,Mild Behavioral Impairment (MBI),AD/ADRD,"MBI prevalence was 37% in subjective cognitive decline, 54% in mild cognitive impairment, and 62% in dementia.",MBI is a neuropsychiatric symptom associated with cognitive decline stages.
35430902,No,Neuropsychiatric Inventory Questionnaire (NPI-Q),AD/ADRD,"Higher MBI-C (β -.09; 95% CI -.13, -.05) and NPI-Q (β -.17; 95% CI -.23, -.10) scores were associated with lower MoCA scores, with psychosis most strongly associated (β -1.11; 95% CI -1.56, -.65 vs β -1.14; 95% CI -1.55, -.73).",NPI-Q measures neuropsychiatric symptoms linked to cognitive impairment.
35430902,No,Dementia,AD/ADRD,"MBI prevalence was 37% in subjective cognitive decline, 54% in mild cognitive impairment, and 62% in dementia.",Dementia is a key outcome in ADRD progression.
35430902,No,Mild Cognitive Impairment (MCI),AD/ADRD,"MBI prevalence was 37% in subjective cognitive decline, 54% in mild cognitive impairment, and 62% in dementia.",MCI is a precursor stage to dementia in ADRD.
36901204,No,Challenging behavior,AD/ADRD,"Challenging behavior (CB) is a group of behaviors, reactions and symptoms due to dementia, which can be challenging for the caregivers.",Challenging behavior is a documented symptom of dementia.
36901204,No,Everyday acoustic environments,Neighborhood,The study aims to research the influence of acoustics on CB in people with dementia (PwD).,Acoustic environments relate to physical/social environmental factors.
36904136,No,Mediterranean Diet,Behavior_and_Lifestyle,The past decade saw a growing interest in the associations between the Mediterranean Diet (MD) and HD risk and outcomes.,"Study examines dietary habits in HD patients, a Behavior and Lifestyle factor."
36904136,No,Huntington's Disease,AD/ADRD,,"Study focuses on HD, a neurodegenerative disease distinct from ADRD."
36062452,No,,,,
36799057,No,,,,
36323521,No,Mild Behavioral Impairment (MBI),Behavior_and_Lifestyle,Mild behavioral impairment (MBI) core criteria stipulate that NPS emerge de novo in later life and persist for at least 6 months.,MBI is a behavioral construct linked to AD progression.
36323521,No,Alzheimer's disease (AD),AD/ADRD,These findings extend the evidence base that MBI is associated with elevated risk of cognitive decline and dementia and a sequela of emerging Alzheimer-related proteinopathies.,AD is the primary focus of the study's outcomes.
36750799,No,emotional-focused coping,Behavior_and_Lifestyle,"The results of the confirmatory factor analysis showed a good model fit. Furthermore, the internal consistency and stability of this scale were acceptable. The results showed that the care stress management scale has two factors in Iranian family caregivers and it is valid and reliable and can be used by therapists and researchers.","Focuses on caregivers' coping strategies, not ADRD impact."
36750799,No,problem-focused coping,Behavior_and_Lifestyle,"The results of the confirmatory factor analysis showed a good model fit. Furthermore, the internal consistency and stability of this scale were acceptable. The results showed that the care stress management scale has two factors in Iranian family caregivers and it is valid and reliable and can be used by therapists and researchers.","Describes caregiver stress management, not ADRD outcomes."
37118122,No,,,,
36794570,No,,,,
36745453,Yes,Alcohol consumption,Behavior_and_Lifestyle,The impact of serial changes in alcohol consumption on dementia risk has rarely been investigated to date.,Alcohol consumption patterns affect dementia risk.
36745453,Yes,Alcohol consumption,Behavior_and_Lifestyle,"Sustained mild (adjusted hazard ratio [aHR], 0.79; 95% CI, 0.77-0.81) and moderate (aHR, 0.83; 95% CI, 0.79-0.88) drinking were associated with a decreased risk of all-cause dementia, whereas sustained heavy drinking was associated with an increased risk of all-cause dementia (aHR, 1.08; 95% CI, 1.03-1.12).",Alcohol consumption levels correlate with dementia risk.
36745453,Yes,Alcohol consumption,Behavior_and_Lifestyle,"Reducing alcohol consumption from a heavy to a moderate level (aHR, 0.92; 95% CI, 0.86-0.99) and the initiation of mild alcohol consumption (aHR, 0.93; 95% CI, 0.90-0.96) were associated with a decreased risk of all-cause dementia.",Behavioral changes in drinking reduce dementia risk.
36745453,Yes,Alzheimer disease (AD),AD/ADRD,"The primary outcome was newly diagnosed AD, VaD, or other dementia.",Study outcomes linked to behavior changes.
36745453,Yes,Vascular dementia (VaD),AD/ADRD,"The primary outcome was newly diagnosed AD, VaD, or other dementia.",Study outcomes linked to behavior changes.
36682958,Yes,REM sleep behavior disorder,Behavior_and_Lifestyle,REM sleep behavior disorder may be more common and occur earlier in men.,REM sleep behavior disorder is a sleep-related behavior.
36610230,No,,,,
36349415,No,,,,
36347158,Yes,sense of meaning and purpose in life,Behavior_and_Lifestyle,A greater sense of meaning and purpose in life is associated with lower dementia risk.,Lifestyle factor linked to reduced dementia risk.
36347158,Yes,dementia,AD/ADRD,"For every one-point higher feeling of meaning, there was a 35% decreased risk of all-cause dementia (HR=.74, 95% CI=.67-.82, p<.001).",Outcome measure for dementia risk reduction.
36341554,No,hallucination,AD/ADRD,"The first case presented with hallucination, delusion, and apathy at age 70, and died of pancreatic cancer at age 75.",Describes a behavioral symptom associated with ADRD.
36341554,No,delusion,AD/ADRD,"The first case presented with hallucination, delusion, and apathy at age 70, and died of pancreatic cancer at age 75.",Describes a behavioral symptom associated with ADRD.
36341554,No,apathy,AD/ADRD,"The first case presented with hallucination, delusion, and apathy at age 70, and died of pancreatic cancer at age 75.",Describes a behavioral symptom associated with ADRD.
36341554,No,wandering,AD/ADRD,"The second case, who presented with abnormal behaviors such as wandering, agitation and disinhibition, exhibited limbic neurodegeneration with massive 4R tau-positive oligodendroglial inclusions in the medial temporal white matter.",Describes a behavioral symptom associated with ADRD.
36341554,No,agitation,AD/ADRD,"The second case, who presented with abnormal behaviors such as wandering, agitation and disinhibition, exhibited limbic neurodegeneration with massive 4R tau-positive oligodendroglial inclusions in the medial temporal white matter.",Describes a behavioral symptom associated with ADRD.
36341554,No,disinhibition,AD/ADRD,"The second case, who presented with abnormal behaviors such as wandering, agitation and disinhibition, exhibited limbic neurodegeneration with massive 4R tau-positive oligodendroglial inclusions in the medial temporal white matter.",Describes a behavioral symptom associated with ADRD.
35585714,No,Alzheimer's Disease,AD/ADRD,This study aims to validate the Japanese version of Quality of Life-Alzheimer's Disease for Nursing Homes (QOL-AD NH).,Directly references Alzheimer's Disease as the focus of the QOL assessment tool.
35585714,No,Quality of Life-Alzheimer's Disease for Nursing Homes (QOL-AD NH),AD/ADRD,"This is the modified version of QOL-AD, initially developed for residents living with dementia in long-term care settings.","A tool designed to assess quality of life in Alzheimer's residents, not a behavior/lifestyle factor."
35585714,No,Dementia Care Mapping (DCM),AD/ADRD,"Residents' behavior was observed using Dementia Care Mapping (DCM) method, and their mood/engagement (ME) value was evaluated as a proxy measure of QOL.","A method to assess behavior in dementia care, not a behavior/lifestyle factor."
35420258,No,,,,
35321599,Yes,CP mental health,Behavior_and_Lifestyle,"The most common domains with ≥1 unmet need were memory disorder education, care skills and knowledge of resources (98%), legal issues/concerns (73.8%), CP mental health (44.6%) and access to informal support (42.7%).",CP mental health affects care partner well-being and dementia outcomes.
35321599,Yes,CP physical health,Behavior_and_Lifestyle,"Adjusted multivariate models suggest the strongest consistent predictive factors relate to informal emotional support, CP physical health, use or difficulty getting formal services/supports (both for CPs and PLWD), and CP time spent with PLWD.",CP physical health influences dementia care and outcomes.
35321599,Yes,Access to informal support,Behavior_and_Lifestyle,"The most common domains with ≥1 unmet need were memory disorder education, care skills and knowledge of resources (98%), legal issues/concerns (73.8%), CP mental health (44.6%) and access to informal support (42.7%).",Access to informal support impacts dementia care quality.
35321599,Yes,CP time spent with PLWD,Behavior_and_Lifestyle,"Adjusted multivariate models suggest the strongest consistent predictive factors relate to informal emotional support, CP physical health, use or difficulty getting formal services/supports (both for CPs and PLWD), and CP time spent with PLWD.",CP time spent with PLWD affects dementia outcomes.
35321599,Yes,PLWD outcomes,AD/ADRD,"Greater levels of unmet needs were associated with worse PLWD outcomes and CP outcomes, after adjusting for demographics.",PLWD outcomes are directly linked to dementia progression.
36647450,No,dementia,AD/ADRD,The number of people suffering from dementia is increasing rapidly in China.,Central focus of the study on dementia prevalence.
36647450,No,psychiatric stigma,AD/ADRD,"However, these measures could be impacted by misconceptions about dementia and associated psychiatric stigma from community health professionals and relatives of dementia patients.",Key outcome variable related to dementia perception.
36647450,No,Communication & behavior,AD/ADRD,"In the 'Communication & behavior' subscale of DKAS, all participants had a low level of awareness.",Assesses knowledge of dementia-related communication.
36302670,Yes,education,Behavior_and_Lifestyle,"We, therefore, evaluated the moderating effects of 2 proxies for cognitive reserve, education and IQ, on the steepness of age-related declining cognitive trajectories in unimpaired older males and females.",Education is a behavior/lifestyle factor linked to cognitive reserve.
36302670,Yes,IQ,Behavior_and_Lifestyle,"Estimated IQ interacted with sex to moderate age-related cognitive trajectories (p = 0.03; adjusted for education); lower IQ males experienced steeper declining trajectories than higher IQ males, but lower IQ females had similar steepness of declining trajectories to higher IQ females.","IQ is a proxy for cognitive reserve, a behavior/lifestyle factor."
36302670,Yes,Alzheimer disease,AD/ADRD,Females have a higher age-adjusted incidence of Alzheimer disease than males but the reasons for this remain unclear.,Alzheimer disease is the target condition in the study.
36604747,No,behavioral variant frontotemporal dementia (bvFTD),AD/ADRD,"Behavioral variant frontotemporal dementia (bvFTD) is predominantly considered a dysfunction in cortico-cortical transmission, with limited direct investigation of cortical-subcortical transmission.","bvFTD is a subtype of frontotemporal dementia, a related dementia."
36604747,No,MAPT P301L mutation carriers,AD/ADRD,"Additionally, six asymptomatic carriers of the MAPT P301L mutation were compared with 12 non-carriers who were all from the same family of bvFTD.","Genetic mutation linked to bvFTD, a related dementia."
36604747,No,disinhibition subscale,AD/ADRD,"In the bvFTD patients, the involvement of the limbic CSTC circuit was associated with the severity of behavior disruption, as measured by the frontal behavior inventory, the disinhibition subscale, and the apathy subscale.","Behavioral symptom domain in bvFTD, a related dementia."
36604747,No,apathy subscale,AD/ADRD,"In the bvFTD patients, the involvement of the limbic CSTC circuit was associated with the severity of behavior disruption, as measured by the frontal behavior inventory, the disinhibition subscale, and the apathy subscale.","Behavioral symptom domain in bvFTD, a related dementia."
35253853,No,social deficits,AD/ADRD,Activity in specialized regions was associated with structural integrity of the amygdala and with social deficits in bvFTD.,"Social deficits are a symptom of bvFTD, a type of ADRD."
35253853,No,behavioral variant frontotemporal dementia (bvFTD),AD/ADRD,"Using structural and functional magnetic resonance imaging, the present study investigates brain-behavior associations and neural integrity of hyperspecialized and domain-general cortical social brain areas in behavioral variant frontotemporal dementia (bvFTD).","bvFTD is a subtype of frontotemporal dementia, an ADRD."
36637820,No,Subjective Cognitive Decline (SCD+),AD/ADRD,Individuals who are amyloid-positive with subjective cognitive decline and clinical features increasing the likelihood of preclinical Alzheimer disease (SCD+) are at higher risk of developing dementia.,SCD+ is a preclinical indicator of Alzheimer's disease.
36637820,No,Amyloid-positron emission tomography (PET),AD/ADRD,"Some individuals with SCD+ undergo amyloid-positron emission tomography (PET) as part of research studies and frequently wish to know their amyloid status; however, the disclosure of a positive amyloid-PET result might have psychological risks.",Amyloid-PET is a diagnostic tool for Alzheimer's disease.
36637820,No,Education,Education_and_Literacy,"In patients with amyloid-positive SCD+, despite the small sample size, higher education was associated with lower disclosure-related distress (ρ = -0.43; P = .02) whereas the presence of study partner was associated with higher disclosure-related distress (W = 7.5; P = .03).",Education level is a socioeconomic and cognitive resource factor.
38007671,No,substance abuse,Behavior_and_Lifestyle,"Drug abuse and smoking were associated with significantly earlier ages of onset in the whole cohort (p < 0.01, p = 0.02) and late-onset subgroup (p < 0.01, p = 0.03).",Substance abuse is a behavior linked to earlier disease onset.
38007671,No,smoking,Behavior_and_Lifestyle,"Drug abuse and smoking were associated with significantly earlier ages of onset in the whole cohort (p < 0.01, p = 0.02) and late-onset subgroup (p < 0.01, p = 0.03).",Smoking is a lifestyle factor associated with earlier onset.
38007671,No,Alzheimer's disease,AD/ADRD,"In Alzheimer's disease, frailty partly modulates the relationship between neuropathology and dementia.",Mentioned as a context for frailty's role in dementia.
37931333,Yes,higher education,Behavior_and_Lifestyle,Post-hoc analyses indicated that higher education had a stronger effect on +FH females neuropsychological scores compared to +FH males.,Education is a Behavior and Lifestyle factor linked to ADRD outcomes.
37931333,Yes,neuropsychological scores,AD/ADRD,Post-hoc analyses indicated that higher education had a stronger effect on +FH females neuropsychological scores compared to +FH males.,Neuropsychological scores reflect cognitive outcomes in ADRD risk groups.
37874109,No,,,,
37874101,No,research readiness,Behavior_and_Lifestyle,change in research readiness measured by the Transtheoretical behavior change model.,"Refers to behavioral readiness to engage in research, not lifestyle factors impacting ADRD."
37874101,No,barriers to dementia research,Behavior_and_Lifestyle,There was a significant reduction in barriers for POWER (p=.044) vs. control.,"Focuses on participation barriers, not lifestyle behaviors affecting ADRD."
37874101,No,dementia knowledge,AD/ADRD,controls had a greater increase in dementia knowledge (p=0.004).,"Relates to awareness of dementia, not lifestyle impact on ADRD."
37840486,No,Alzheimer's disease and other dementias,ADRD,"This registry-based study included 14,786 PWD, registered in the Swedish registry for cognitive and dementia disorders (2014-2016).",Study population explicitly includes persons with Alzheimer's disease and other dementias.
37840484,Yes,health-related behavior,Behavior_and_Lifestyle,"We used diagnosis record, survey, and genetic data from the Health and Retirement Study to assess the relative predictive strength of AD/ADRD risk factors spanning several domains: comorbidities, demographics/socioeconomics, health-related behavior, genetics, and environmental exposure.",Explicitly listed as a domain in ADRD risk factor analysis.
37840484,Yes,AD/ADRD risk,AD/ADRD,"Alzheimer's disease (AD) and related dementia (ADRD) risk is affected by multiple dependent risk factors; however, there is no consensus about their relative impact in the development of these disorders.",Central focus of the study on predicting ADRD risk.
37820490,No,semantic dementia,AD/ADRD,"In semantic dementia (SD), asymmetric degeneration of the anterior temporal lobes is associated with loss of semantic knowledge and alterations in socioemotional behavior.","Semantic dementia is a type of frontotemporal dementia, a related disorder to ADRD."
37820490,No,semantic variant primary progressive aphasia (svPPA),AD/ADRD,"There are two clinical variants of SD: semantic variant primary progressive aphasia (svPPA), which is characterized by predominant atrophy in the anterior temporal lobe and insula in the left hemisphere, and semantic behavioral variant frontotemporal dementia (sbvFTD), which is characterized by predominant atrophy in those structures in the right hemisphere.","svPPA is a clinical variant of semantic dementia, a related disorder to ADRD."
37820490,No,semantic behavioral variant frontotemporal dementia (sbvFTD),AD/ADRD,"There are two clinical variants of SD: semantic variant primary progressive aphasia (svPPA), which is characterized by predominant atrophy in the anterior temporal lobe and insula in the left hemisphere, and semantic behavioral variant frontotemporal dementia (sbvFTD), which is characterized by predominant atrophy in those structures in the right hemisphere.","sbvFTD is a clinical variant of semantic dementia, a related disorder to ADRD."
37820490,No,socioemotional behavior,AD/ADRD,"Previous studies of behavioral variant frontotemporal dementia, an associated clinical syndrome that targets the frontal lobes and anterior insula, have found impairments in baseline autonomic nervous system activity that correlate with left-lateralized frontotemporal atrophy patterns and disruptions in socioemotional functioning.",Socioemotional behavior is a symptom domain affected in ADRD-related disorders.
37820490,No,affiliative behavior,AD/ADRD,"Here, we evaluated whether there are similar impairments in resting autonomic nervous system activity in SD that also reflect left-lateralized atrophy and relate to diminished affiliative behavior.",Affiliative behavior is a socioemotional function impacted in ADRD-related disorders.
37807783,No,,,,
37806302,Yes,Behavioral and psychological signs and symptoms of dementia (BPSD),Behavior_and_Lifestyle,"serum 5-HT levels correlated positively with aggressiveness (p = 0.001), frontal behavior (p = 0.001), depression (p = 0.004), and partly with cognitive performance (p < 0.005).",BPSD includes behavioral symptoms like aggressiveness and depression.
37806302,Yes,Vitamin D status,Behavior_and_Lifestyle,Regression analyses [...] revealed that serum 25(OH)D3 and 5-HT levels were positively associated (p = 0.012).,Vitamin D status reflects dietary/lifestyle factors influencing health.
37806302,Yes,Alzheimer's disease (AD),AD/ADRD,"The molecular associations between low vitamin D status, serum 5-HT, and CSF Aβ1-42 levels are highly remarkable [...] in the clinico-biobehavioral pathophysiology of AD.",AD is the primary focus of the study's biobehavioral analysis.
37742638,Yes,nutritional problems,Behavior_and_Lifestyle,Persons with dementia are at risk of developing nutritional problems.,Nutritional problems are a lifestyle factor linked to dementia.
37742638,Yes,dementia,AD/ADRD,Persons with dementia are at risk of developing nutritional problems.,Dementia is the health outcome studied in this context.
37718799,Yes,lifestyle behaviors,Behavior_and_Lifestyle,Participants were purposively selected based on lifestyle behaviors that are associated with dementia risk.,Lifestyle behaviors are modifiable factors linked to dementia risk.
37718799,Yes,behavior change,Behavior_and_Lifestyle,This study explores the publics' openness towards dementia risk reduction and willingness towards changing lifestyle behavior to reduce the future risk for dementia.,Behavior change is a key focus for dementia risk reduction.
37718799,Yes,unhealthy behaviors,Behavior_and_Lifestyle,"Support is needed for individuals who experience additional obstacles that obstruct commencing to a healthier lifestyle (e.g., negative self-image, engaging in multiple unhealthy behaviors, unrealistic perceptions about lifestyle change).",Unhealthy behaviors are barriers to dementia risk reduction.
37718799,Yes,dementia risk reduction,AD/ADRD,There is accumulating evidence that addressing modifiable risk and protective factors has an impact on dementia rates.,Dementia risk reduction is the primary health outcome studied.
37694796,No,,,,
37694365,No,,,,
37694364,Yes,dietary sugar intake,Behavior_and_Lifestyle,A higher intake of total sugar or total calories from sugar is associated with increased dementia risk in older adults.,Dietary sugar intake is a lifestyle behavior linked to dementia risk.
37694364,Yes,fructose,Behavior_and_Lifestyle,"In exploratory analyses, the highest versus lowest quintile of fructose ... had higher dementia risk by 2.8 (95% CI: 1.38, 5.67) times, respectively.",Fructose consumption is a dietary behavior associated with dementia.
