PMID,entity_name,factor_relevance,factor_class,source_sentence,explanation
38306035,out-of-pocket payments,Yes,['healthcare_payment_source'],"Cost is a major barrier as health care coverage is limited, with reliance mainly on out-of-pocket payments, leading to challenges in the proper diagnosis and treatment of dementia.",Out-of-pocket payments represent a healthcare payment method affecting access to dementia care.
38306035,healthcare costs,Yes,['expense'],"Gaps in dementia care include limited published local data, high healthcare costs, inadequate health financing, and limited manpower.",Healthcare costs are a direct expense affecting financial status.
38064912,costs of caring,Yes,['expense'],The costs of caring for a patient with FTD were found to be higher than those for Alzheimer's disease.,Refers to financial burden of caregiving expenses.
37732415,socioeconomic status,Yes,['socioeconomic_status'],"Although early-life factors, particularly education, are major risk factors for Alzheimer disease, they are less established in small vessel disease or vascular cognitive impairment.",Socioeconomic status includes education and is linked to Alzheimer's risk as per the sentence.
37552541,economic insecurity,Yes,['financial_stress'],economic insecurity for future life and caring costs.,Economic insecurity reflects financial strain and uncertainty about future costs.
36786288,financial strain,Yes,['financial_stress'],Financial strain affects mental and physical health and is unequally distributed across caregivers of different races and ethnicities.,Financial strain represents psychological/material strain from financial instability.
36786288,out-of-pocket costs,Yes,['expense'],"Latino caregivers, the focus of this study, spend nearly half [of their income] on caregiving.",represents direct financial outlays impacting caregivers' resources
36786288,income,Yes,['income'],"Although caregivers overall spend, on average, one quarter of their income on caregiving, Latino caregivers, the focus of this study, spend nearly half.",Caregivers' income portion spent on caregiving impacts financial stability linked to ADRD.
38269563,medico-economic analysis,No,['Undefined'],"Even if the results are encouraging, it is essential to conduct a medico-economic analysis to validate the feasibility of the PsyDoMa model.","Entity refers to economic evaluation of healthcare interventions, not a direct economic stability factor."
37984835,income,Yes,['income'],"Measures included demographics, health history, pain questionnaires, cognitive screening, body mass index, individual- and community-level socioenvironmental factors (education, income, household size, marital and insurance status, and area deprivation index), and brain imaging.",Income is a monetary resource linked to health outcomes and ADRD risk.
37984835,socioenvironmental risk index,Yes,['socioeconomic_status'],"Regression analyses showed that with the inclusion of socioenvironmental factors, the model was significant (p < .001), and sociodemographic (ethnic/race) group differences were not significant (p = .118).","Composite index includes income and education, core components of socioeconomic status."
37534741,financial difficulties,Yes,['financial_stress'],"To develop a natural language processing (NLP) algorithm that identifies social determinants of health (SDoH), including housing, transportation, food, and medication insecurities, social isolation, abuse, neglect, or exploitation, and financial difficulties for patients with Alzheimer's disease and related dementias (ADRD) from unstructured electronic health records (EHRs).",Financial difficulties indicate strain from insufficient resources.
36263744,financial difficulty,Yes,['financial_stress'],"Decedents were 5.60 times more likely to experience an overnight hospitalization when their caregivers had financial difficulty, hospitalizations were more frequent when caregivers had too much to handle (OR=8.44) and/or no time for themselves (OR=10.67).",Caregiver financial strain linked to increased hospitalization.
35815546,education,Yes,['socioeconomic_status'],Education (relative risk (RR)=2.48; confidence interval (CI) 1.71-3.59) and occupational class (RR=2.09; CI 1.18-3.69) but not income (RR=1.28; CI 0.81-2.04) were significantly associated with the risk of dementia in the adjusted model.,Education is a component of socioeconomic status.
35815546,occupational class,Yes,['socioeconomic_status'],Education (relative risk (RR)=2.48; confidence interval (CI) 1.71-3.59) and occupational class (RR=2.09; CI 1.18-3.69) but not income (RR=1.28; CI 0.81-2.04) were significantly associated with the risk of dementia in the adjusted model.,Occupational class is a component of socioeconomic status as operationalized in the study.
35815546,income level,Yes,['income'],"Social class was operationalised as levels of education, occupational class, income level, neighbourhood disadvantage and wealth.","Income level is a direct measure of income, a key component of economic stability."
37390354,financial arrangements,Yes,['undefined'],practical considerations about legal and financial arrangements for families,"Entity refers to general financial management, not a specific economic stability class."
39625262,wealth,Yes,['wealth'],"Participants aged 50-70 years with depressive symptoms had higher LIBRA scores [difference(s.e.) = 1.15(0.10)] and a 3.59 times increased dementia risk [HR(95% CI) = 3.59(2.20-5.84)], adjusted for age, sex, education, wealth and clustering at the household level.",Total financial assets affecting dementia risk adjustment.
37939720,financial consequences,No,['Undefined'],The diagnosis of Alzheimer's disease (AD) can bring financial and emotional consequences to patients and caregivers.,Entity is a general term not directly tied to specific economic stability classes.
37357229,socioeconomic status,Yes,['socioeconomic_status'],"Family history, dietary habits, genetics, and socioeconomic status are strongly associated with the development of Alzheimer disease.",Socioeconomic status is a socioeconomic factor linked to ADRD risk.
37506413,deprivation index,Yes,['socioeconomic_status'],"The association was not moderated by age, sex, college education, deprivation index, or APOE e4 genotype, and remained unchanged in sensitivity analyses that excluded individuals with dementia or those younger than 65.","Deprivation index reflects socioeconomic disadvantage, aligning with socioeconomic status."
37552453,education,Yes,['socioeconomic_status'],"Asians with ≤ high school education had the highest prevalence of age- and sex-adjusted memory impairment among all races/ethnicities, while no difference was observed for those with > high school education.",Education is a core component of socioeconomic status and directly impacts cognitive outcomes.
37552453,income,Yes,['income'],Income disparity for function impairment showed no significant difference across racial/ethnic groups (all P > 0.05).,Income disparity relates to income as a socioeconomic factor affecting cognitive outcomes.
35931916,access to transportation,Yes,['problem_related_to_housing_and_economic_circumstance'],"enrolled participants were more likely to have access to transportation (79.12%) than not-enrolled participants who had less access to transportation (71.6%); however, the association was not statistically significant.",Access to transportation reflects economic circumstance challenges affecting study enrollment.
37603383,material deprivation,Yes,['problem_related_to_housing_and_economic_circumstance'],"Our risk score, termed the UK Biobank Dementia Risk Score (UKBDRS), consisted of age, education, parental history of dementia, material deprivation, a history of diabetes, stroke, depression, hypertension, high cholesterol, household occupancy, and sex.",Material deprivation reflects inadequate living conditions and financial instability linked to dementia risk.
36976729,socioeconomic disadvantages,Yes,['socioeconomic_status'],"Individuals of Mexican ancestry in the United States experience substantial socioeconomic disadvantages compared with non-Hispanic white individuals; however, some studies show these groups have similar dementia risk.","represents socioeconomic status as defined by income, education, and occupation"
36840622,low-middle-income countries (LMICs),Yes,['socioeconomic_status'],The burden of Alzheimer's disease and related dementia (ADRD) is projected to disproportionally impact low-middle-income countries (LMICs).,"LMICs are defined by income level, a core component of socioeconomic status."
36840622,emerging economies (upper-middle income [9.6%] and low-middle income [2.0%]),Yes,['income'],"Among 1237 disease-modifying therapies tested in ADRD clinical trials, only 11.6% have been or are conducted in emerging economies (upper-middle income [9.6%] and low-middle income [2.0%]).",Entity refers to income levels of countries.
36840622,lack of financial resources,Yes,['financial_stress'],"We identified several limitations for trial implementation including a lack of financial resources, low industry presence, regulatory obstacles, and operational barriers.",Insufficient funds causing strain on trial implementation.
36600106,financial difficulties,Yes,['financial_stress'],"The most frequently reported life event for AD patients was increased family arguments (n = 45/122), followed by increase in responsibilities (n = 32/122) and financial difficulties (n = 29/122), while the HC group reported problems within the family (n = 56/146), change in health status (n = 32/146), and a death of a beloved family member (n = 27/146).","Financial difficulties indicate strain from insufficient resources, aligning with financial stress."
35852376,income,Yes,['income'],"After controlling for neighborhood-level risk factors, such as income, education, health behaviors, and provider access, the odds ratios of having dementia diagnosis are 12% lower if an ED visit patient lives in rural as opposed to an urban area (OR = 0.88, P<.0001).",Income is a socioeconomic factor linked to dementia diagnosis risk.
37189062,financial stress & security,Yes,['financial_stress'],"Five themes were identified from the analysis: Caregiver tension and isolation; financial stress & security; lack of social support & connection; engineering grief support, and entrapment of past and present stigma and discrimination.","Entity includes 'financial stress,' a defined class indicating psychological strain from financial instability."
36469682,income level,Yes,['income'],"In multivariable Cox proportional hazard models, the relationship between race and incident ADRD diagnosis did not vary by education level (p-interaction = 0.748) but was modified by income level (p-interaction = 0.007), with higher ADRD incidence among Black participants observed only among higher income groups.",Income level directly affects financial resources available for health needs.
37141452,area deprivation index,Yes,['socioeconomic_status'],More deprived counties had 34% higher AD mortality compared with less deprived counties.,Area deprivation index reflects socioeconomic disadvantage linked to AD mortality.
35338450,socioeconomic status,Yes,['socioeconomic_status'],"In a large national sample of adults aged 60-104 years (N = 14,257), we investigated whether the intersectionality of group characteristics previously shown to pose a risk for AD including ethnoracial category, socioeconomic status, and sex (a) differed in ability discrepancy compared to traditional neuropsychological tests and (b) moderated the relationship between an ability discrepancy and AD symptom severity.",Composite of economic and social factors linked to AD risk.
36473124,socioeconomic status,Yes,['socioeconomic_status'],"The association of eudaimonic well-being in particular was present above and beyond known cognitive resilience factors (i.e., socioeconomic status, education, cognitive activity, low neuroticism, low depression) and dementia risk factors (i.e., apolipoprotein E [ApoE] genotype, medical comorbidities).","Entity aligns with socioeconomic status definition (income, education, occupation)."
36750799,financial costs,Yes,['expense'],"considering all the emotional and financial costs imposed on the families of Alzheimer's patients, stress from caring is an issue that cannot be ignored and plans need to be developed to help these caregivers to manage the care properly.",Refers to outlays affecting family financial status.
36647450,low monthly income,Yes,['income'],"Participants who were ≥45 years old, had a low level of education, had a low monthly income, or gained knowledge of dementia through non-media channels had lower awareness of dementia and stronger psychiatric stigma.",monthly income level affects economic stability and dementia awareness
37840486,income,Yes,['income'],"Stratifying on persons with Alzheimer's disease showed significant association between lower education and any kind of long-term care, and between income and the hours of home care.",Income affects access to home care for ADRD patients.
37840484,demographics/socioeconomics,Yes,['socioeconomic_status'],"We used diagnosis record, survey, and genetic data from the Health and Retirement Study to assess the relative predictive strength of AD/ADRD risk factors spanning several domains: comorbidities, demographics/socioeconomics, health-related behavior, genetics, and environmental exposure.","Entity represents economic and social position factors (income, education, occupation) linked to ADRD risk."
37694364,education,Yes,['socioeconomic_status'],"when adjusted for age, sex, education, APOEɛ4 allele, calories from sources other than sugar, physical activity, and diet score.","Education is a component of socioeconomic status, a documented economic stability factor influencing ADRD risk."
37482993,healthcare expenditure,Yes,['expense'],"Total health expenditure increases in PwD from the year of diagnosis and in each of the following 7 years, but not thereafter.",Refers to costs incurred in healthcare services related to dementia.
37418207,income,Yes,['income'],"Individuals who are less educated, have lower job status, and earn less or no income are at greater risk... incidence of Alzheimer's disease among elderly individuals.",Lower income linked to higher ADRD risk.
37418207,SES,Yes,['socioeconomic_status'],SES has life span influence... incidence of Alzheimer's disease among elderly individuals.,"SES is a composite measure of income, education, and occupation, aligning with socioeconomic status."
36697895,socioeconomic status differences,Yes,['socioeconomic_status'],"The sex difference in AD prevalence may exist because of systematic and historic differences in risk and protective factors for dementia, including level of education obtained and socioeconomic status differences, which can impact on health and dementia risk.",Differences in socioeconomic status impact dementia risk.
36565114,unemployment,Yes,['employment'],"Meta-regression was used to evaluate how country-specific factors of life expectancy, education, and gender differences in development, unemployment, and inequality indices influenced estimates.",Unemployment is a key aspect of employment status affecting dementia prevalence.
36527894,annual income,Yes,['income'],"Social (interactions with friends, civic participation, social participation, neighborhood trust, social network), cultural (education, cultural participation) and economic (annual income) capital, QoL, SwL, well-being, and personal characteristics were assessed.",Monetary earnings affecting dementia outcomes.
36509083,household incomes,Yes,['income'],"In separate analyses, cognitive differences for SSR participants were only found in participants without undergraduate degrees, with below-median household incomes, and women.",Household income reflects available financial resources affecting cognitive outcomes.
36509083,wealth,Yes,['wealth'],"The study then compared rates of cognitive decline over time across the SSR and DSR groups, including stratified analyses by education, race/ethnicity, wealth, and sex/gender.",Wealth is a measure of financial assets affecting cognitive outcomes.
36479845,working status,Yes,['employment'],"Jobs involve heavy manual or physical work (OR = 2.13, 95%CI 1.36-3.36; p = .0011), job involves mainly walking or standing (OR = 1.74, 95%CI 1.19-2.54; p = .004), and job involves shift work (OR = 2.78, 95%CI 1.14-6.80; p = .02) increased the risk of AD in the IVW analysis.","Working status refers to engagement in specific job roles, aligning with employment classification."
36048568,socioeconomic status,Yes,['socioeconomic_status'],"In multivariable models, compared with consistent dementia classification, less education, Medicare-Medicaid-dual enrollment, and identifying as non-Hispanic Black were associated with increased likelihood of unexpected variation (e.g., non-Hispanic Black adjusted risk ratio: 2.12, 95% CI: 1.61-2.78, p < .0001).",Socioeconomic status includes education and healthcare enrollment factors affecting dementia classification.
36048568,less education,Yes,['socioeconomic_status'],"In multivariable models, compared with consistent dementia classification, less education, Medicare-Medicaid-dual enrollment, and identifying as non-Hispanic Black were associated with increased likelihood of unexpected variation (e.g., non-Hispanic Black adjusted risk ratio: 2.12, 95% CI: 1.61-2.78, p < .0001).",Education is a core component of socioeconomic status.
36048568,Medicare-Medicaid-dual enrollment,Yes,['healthcare_payment_source'],"In multivariable models, compared with consistent dementia classification, less education, Medicare-Medicaid-dual enrollment, and identifying as non-Hispanic Black were associated with increased likelihood of unexpected variation (e.g., non-Hispanic Black adjusted risk ratio: 2.12, 95% CI: 1.61-2.78, p < .0001).",Dual enrollment in public health programs affects healthcare access and outcomes.
36676672,financial strain,Yes,['financial_stress'],"Informal caregivers of older adults with Alzheimer's Disease experience significant emotional strain, documented through increased levels of anxiety and depression, as well as increased caregiver burden and poorer quality of life, primarily due to caregiving ideologies, financial strain and a lack of support.","Financial strain represents psychological strain from insufficient resources, aligning with financial stress."
37355975,affordable,No,['Undefined'],Yoga is safe and affordable.,Entity not linked to ADRD outcomes.
36341847,socioeconomic conditions,Yes,['socioeconomic_status'],"Inequities in access to health care, socioeconomic conditions, and diabetes contribute to this disparity.",relates to economic and social position affecting dementia risk
35213778,socioeconomic composition,Yes,['socioeconomic_status'],An analysis of the ethnocultural and socioeconomic composition of Alzheimer's Disease Neuroimaging Initiative (ADNI) participants is needed to assess the generalizability of ADNI data to diverse populations.,socioeconomic composition reflects economic and social position based on education and occupation.
35213778,education level (<12 years),Yes,['socioeconomic_status'],"16% had <12 years of education. Of 2286 enrolled participants, 11% identified as ethnoculturally underrepresented individuals and 15% had <12 years of education.","Education level is a component of socioeconomic status as defined by income, education, and occupation."
34871420,financial stress exposure,Yes,['financial_stress'],"Black older adults reported greater stress exposure than Whites, and greater stress exposure partially mediated Black-White disparities in initial memory (standardized indirect effect = -0.002, p = .009).",Financial stress exposure indicates material strain affecting cognitive outcomes.
36429962,incremental cost-effectiveness ratio,Yes,['expense'],"The goals of this project are (1) to assess the Integral-CARE Interdisciplinary Program (IP) applicability, safety, effects on HRQoL, and the incremental cost-effectiveness ratio for AD caregivers;","Measures cost-effectiveness, an expense-related economic factor."
36429962,cost-effectiveness study,Yes,['Undefined'],A cost-effectiveness study will also be performed from the viewpoints of private and public healthcare resources.,"Entity refers to economic analysis methodology, not a direct economic stability factor."
36343247,lifetime earnings,Yes,['income'],"This paper presents estimates of the prevalence of dementia in the United States from 2000 to 2016 by age, sex, race and ethnicity, education, and a measure of lifetime earnings, using data on 21,442 individuals aged 65 y and older and 97,629 person-year observations from a nationally representative survey, the Health and Retirement Study (HRS).",Cumulative income over a lifetime affecting dementia risk.
36368762,lower-income,Yes,['income'],"The burden of Alzheimer's disease (AD) and AD-related dementias (ADRD) is increasing nationally and globally, with disproportionate impacts on lower-income, lower education and systematically marginalised older adults.","Lower-income refers to income level, a key economic stability factor linked to ADRD risk."
36368762,socioeconomic position,Yes,['socioeconomic_status'],We will investigate determinants of disparities in outcomes by socioeconomic position and race/ethnicity and assess the contribution of neighbourhood environments to these disparities.,"Socioeconomic position is a core component of socioeconomic status as defined by income, education, and occupation."
35989212,household income,Yes,['income'],"We focus on educational attainment (EA), intelligence and household income which have been previously shown to be causally associated with AD.",Household income represents monetary resources available to meet basic needs and is linked to AD risk.
35750476,homelessness,Yes,['problem_related_to_housing_and_economic_circumstance'],assessing the relationship between ADRD and homelessness is critical since the latter is potentially intervenable,Homelessness represents unstable living conditions linked to ADRD risk.
35750476,employment and housing,Yes,"['employment', 'problem_related_to_housing_and_economic_circumstance']","During an evolving pandemic that jeopardizes employment and housing, assessing the relationship between ADRD and homelessness is critical",employment impacts job stability; housing instability reflects living condition challenges
35659469,employment,Yes,['employment'],"Given the historical impact of SRD-including discriminatory housing policies resulting in racial residential segregation that has been shown to limit access to education, employment, and healthcare-Black and Latinx populations with ADRD are directly or indirectly negatively affected by SRD in terms of access, quality and cost for healthcare.",Limited access to employment due to structural racism affects healthcare access for ADRD patients.
35659469,education,Yes,['socioeconomic_status'],"Given the historical impact of SRD-including discriminatory housing policies resulting in racial residential segregation that has been shown to limit access to education, employment, and healthcare-Black and Latinx populations with ADRD are directly or indirectly negatively affected by SRD in terms of access, quality and cost for healthcare.","Education is a core component of socioeconomic status as defined by income, education, and occupation."
36217106,education,Yes,['socioeconomic_status'],"The final model included IADL functioning as the response variable and memory, attention, executive function, vision and hearing, mobility, balance, education, and social support as predictors.","Education is a core component of socioeconomic status as defined by income, education, and occupation."
35697505,low-income,Yes,['income'],"This population-based cohort study aims to investigate associations of lifestyle factors, individually and together, with the risk of ADRD among socioeconomically disadvantaged Americans.","low-income refers to income level, a key economic stability factor."
35697505,income,Yes,['income'],"The beneficial associations were observed regardless of participants' sociodemographics (e.g., race, education, and income) and health conditions (e.g., history of cardiometabolic diseases and depression).",Income is a socioeconomic factor linked to ADRD risk in low-income populations.
35697505,socioeconomically disadvantaged,Yes,['socioeconomic_status'],"Our findings support significant benefits of healthy lifestyles for ADRD prevention among socioeconomically disadvantaged Americans, suggesting that promoting healthy lifestyles and reducing barriers to lifestyle changes are crucial to tackling the growing burden and disparities posed by ADRD.","Refers to economic and social position based on income, education, and occupation."
37543880,cost-effectiveness,Yes,['expense'],"The overall outcomes of telemedicine in the articles were classified as cost-effectiveness (e.g., reduced commute, fuel, and time to access care), clinical outcomes (e.g., lower anxiety, stress, and depression), and patient, caregiver, and healthcare provider satisfaction.",Cost-effectiveness relates to financial outlays and resource allocation.
34848116,socially vulnerable caregivers,Yes,['socioeconomic_status'],Results of RCTs showed benefits for socially vulnerable caregivers on psychosocial outcomes.,"Socially vulnerable caregivers imply lower socioeconomic status, a class defined by economic and social position."
35968470,lack of social-financial support,Yes,['financial_stress'],"The results of the quantitative phase showed that the CCS consists of two factors with 10 items each, which are named effective role-play challenge and lack of social-financial support, and they explained 42.23% of the total variance.","Lack of financial support implies insufficient resources, aligning with financial stress."
34919705,socioeconomic status,Yes,['socioeconomic_status'],"We lay out key constructs, their measures, and empirical evidence for their importance in elucidating disease and prevention mechanisms.",Entity is a recognized socioeconomic status construct in health research.
35682011,activity-based costing,No,['Undefined'],"The study expands the information of the demands posed by the individual caregiver activities, specifically in the context of activity-based costing or time-based activity costing.","Entity refers to a cost-accounting method, not an individual-level economic stability factor."
35590272,financial support,No,['Undefined'],The characteristic 'financial support' showed a higher average score for the high-quality group.,"Entity refers to organizational funding, not individual economic stability factors."
35585559,current household incomes,Yes,['income'],"Social and lifestyle factors were education level, current household incomes, physical activity, leisure activities, and social network from which two continuous latent variables were computed: an early to midlife (EML) and a latelife (LL) indicator.",Household income is a monetary resource affecting cognitive outcomes.
35538522,more deprived areas,Yes,['problem_related_to_housing_and_economic_circumstance'],"Findings suggest that people living with dementia who have better cognition, have more years of education, or live in more deprived areas are less likely to have a diagnosis.",Deprived areas indicate economic hardship and unstable living conditions.
35526028,income,Yes,['income'],"The moderator roles of socioeconomic (education, income), lifestyle (smoking, BMI, leisure activities, and physical activity), genetic factors (APOE allele status), and medical history were also analyzed.",Income is a monetary resource affecting health outcomes.
35278213,out-of-pocket costs,Yes,['expense'],OOP costs attributable to dementia are $8751 over the first 8 years after the onset.,Costs incurred by patients and families for dementia care.
35278213,long-term care insurance,Yes,['healthcare_payment_source'],"The financial burden of ADRD is significant, and largely attributable to the lack of wide-spread long-term care insurance.","Means of covering medical costs, specifically long-term care."
34983334,financial capacity,No,['Undefined'],"Multiple-domain aMCI patients' performance regarding financial capacity is severely impaired when depression co-exists, resembling the performance of patients with mild Alzheimer's disease, and it declines further when depression deteriorates.","Entity refers to cognitive ability, not an economic stability factor."
35414037,income,Yes,['income'],"Our models were adjusted for age, race, income, employment, marital and Veteran status, and accounted for communality among risk factors.",Monetary earnings affecting cognitive decline risk
35414037,employment,Yes,['employment'],"Our models were adjusted for age, race, income, employment, marital and Veteran status, and accounted for communality among risk factors.",employment status affects socioeconomic outcomes linked to cognitive decline
35389894,social status,Yes,['socioeconomic_status'],"Four domains demonstrated above acceptable intraclass correlation scores for test-retest reliability (≥0.70), including adverse childhood events, discrimination, social status, and early education.","Social status is a component of socioeconomic status, which is a class here."
34388948,occupation-based socioeconomic position (SEP),Yes,['socioeconomic_status'],"When mutually adjusted, lower educational attainment and occupation-based SEP were associated with higher dementia risk in a dose-response manner.","Combines occupation and education, core components of socioeconomic status."
34388948,unskilled work,Yes,['employment'],"After adjusting for cognitive ability in a subgroup of men, only unskilled work was associated with higher dementia risk.",unskilled work is a type of employment
35015300,public health insurance,Yes,['healthcare_payment_source'],"Caregivers agreed that class, sex, utilizing public health insurance, and being a 'person of color' contribute to their difficulties navigating the health system.",Means of covering medical costs affecting dementia care access.
33818175,financial capacity,Yes,['Undefined'],"Financial capacity in FTD patients is severely impaired compared to controls, but caregivers of FTD patients tend to overestimate the patients' financial performance, a finding that is not related to the caregivers' depression and anxiety levels or other demographics.","Financial capacity refers to ability to manage finances, not directly covered by existing classes."
33356486,caregiver education,Yes,['socioeconomic_status'],"Caregiver education was positively correlated to severity of hallucinations, agitation/aggression, and apathy/indifference in PWD, while child primary caregiver was positively related to severity of disinhibition in PWD but negatively related to severity of anxiety in PWD.",caregiver education is a component of socioeconomic status
35042501,primary or lower education level,Yes,['socioeconomic_status'],"Multivariate logistic regression analysis revealed that female (OR = 1.99, 95%CI: 1.35-2.93), primary or lower education level (OR = 2.58, 95%CI: 1.38-4.83), nursing home (OR = 1.90, 95%CI: 1.18-3.05), napping habits (OR = 1.59, 95%CI: 1.06-2.40), urolithiasis (OR = 2.72, 95%CI: 1.15-6.40), gout (OR = 2.12, 95%CI: 1.14-3.93), poor sleep quality (OR = 1.93, 95%CI: 1.38-2.71), depression symptoms (OR = 3.01, 95%CI: 1.70-5.34) and anxiety symptoms (OR = 3.11, 95%CI: 1.29-7.46) were independent positive related to high SCD-Q9 score.",Education level is a core component of socioeconomic status.
35042501,nursing home,Yes,['problem_related_to_housing_and_economic_circumstance'],"Multivariate logistic regression analysis revealed that female (OR = 1.99, 95%CI: 1.35-2.93), primary or lower education level (OR = 2.58, 95%CI: 1.38-4.83), nursing home (OR = 1.90, 95%CI: 1.18-3.05), napping habits (OR = 1.59, 95%CI: 1.06-2.40), urolithiasis (OR = 2.72, 95%CI: 1.15-6.40), gout (OR = 2.12, 95%CI: 1.14-3.93), poor sleep quality (OR = 1.93, 95%CI: 1.38-2.71), depression symptoms (OR = 3.01, 95%CI: 1.70-5.34) and anxiety symptoms (OR = 3.11, 95%CI: 1.29-7.46) were independent positive related to high SCD-Q9 score.",Nursing home residence reflects unstable or inadequate living conditions linked to economic stability.
36281681,net incremental fiscal losses,Yes,['expense'],"The Alzheimer's disease-affected pair was associated with net incremental fiscal losses of €74,288 ($85,037) to the German government and social security over the lifetime of people with Alzheimer's disease.",Fiscal losses represent financial outlays impacting government resources.
36281681,lost taxes on employment earnings,Yes,['income'],Most costs were lost taxes on employment earnings (48.4%) due to caregivers working reduced hours.,Lost taxes on employment earnings reflect reduced income from caregivers working fewer hours.
36281681,financial support for informal and formal care,Yes,['healthcare_payment_source'],"Financial support for informal and formal care accounted for 20.4%, and medical healthcare costs represented 24.0% of the incremental fiscal losses.",Financial support for care relates to mechanisms covering medical costs.
35871355,future financial planning,Yes,['expense'],"Geriatricians perceived minimal clinical utility of genetic testing for AD, though that may change with the availability of disease-modifying therapies. Yet, they recognized the potential personal utility of testing (e.g., assisting with future financial planning).","Entity relates to managing future costs, aligning with expense classification."
35543001,"incomes below $12,000/year",Yes,['income'],"Diverse older adults (60+) living in Richmond, VA, with incomes below $12,000/year and managing diabetic/cardiovascular symptoms were offered weekly lifestyle telephone-health coaching for 12-weeks in 2019-2020 (Phase 1).",income level below threshold
35347644,unfavorable socioeconomic status,Yes,['socioeconomic_status'],"These biases persist even after adjusting for variables related to disadvantageous societal conditions, such as low level of education, unfavorable socioeconomic status, health care access, or psychological stressors.",Entity reflects socioeconomic position tied to cognitive outcomes.
35142025,value of financial insurance,Yes,['healthcare_payment_source'],"adjusting for severity of disease, value of financial insurance, and value of insurance for currently unafflicted adults with a Markov model.",Refers to insurance as a means of covering medical costs.
35142025,value of insurance for the unafflicted,Yes,['healthcare_payment_source'],"The value of insurance for the unafflicted is $4.52 trillion or $18,399 on average per person.",Insurance is a healthcare payment mechanism.
34785304,financial costs,Yes,['expense'],The human and financial costs of dementia care are growing exponentially.,Costs of dementia care impact financial stability.
34785304,total recruitment costs,No,['Undefined'],"The total estimated cost of recruitment was $101,058, or $156.19 per enrolled dyad.","Entity refers to study operational costs, not individual/household economic stability factors affecting ADRD."
34342032,household income,Yes,['income'],"We demonstrate the methods in an applied example looking at the effects of intelligence, education and household income on the risk of Alzheimer's disease.","household income is a measure of income available to a household, directly affecting financial resources and health outcomes."
34606212,financial challenges,Yes,['financial_stress'],Participants indicated the major financial and social challenges experienced by Joe and his wife.,"Financial challenges indicate strain from insufficient resources, aligning with financial stress."
34677596,cost-effectiveness,Yes,['expense'],"The possibility of widespread use of a novel effective therapy for Alzheimer disease (AD) will present important clinical, policy, and financial challenges.",relates to financial costs of treatment
34677596,incremental cost-effectiveness ratio (ICER),No,['Undefined'],The ICER for the hypothetical treatment was $192 000 per QALY gained.,"ICER is an economic evaluation metric, not a direct economic stability factor."
34677596,healthcare costs,Yes,['expense'],"Using a health care sector perspective, which included only individual patient health care costs, the ICER for the hypothetical treatment was $192 000 per QALY gained.",Healthcare costs represent financial outlays affecting economic stability in treatment evaluations.
34677596,societal costs,Yes,['expense'],The result decreased to $183 000 per QALY gained in a traditional societal perspective analysis with the inclusion of patient non-health care costs.,Societal costs represent non-healthcare expenses affecting economic stability.
34034295,financial concerns,Yes,['financial_stress'],Unmet needs or challenges included... financial concerns...,Financial concerns indicate psychological strain from insufficient resources.
33136558,Financial Capacity,Yes,['Undefined'],"The findings extend earlier work in other groups of older patients and indicate that the performance of patients with multiple-domain aMCI in cognitive functioning and financial capacity is severely impaired when depression coexists, resembling the performance of patients with mild Alzheimer disease.",Financial capacity relates to managing economic resources but doesn't fit existing classes.
34560903,higher income,Yes,['income'],Those with higher income (4.42 [2.12-9.19]) and family history (1.60 [1.10-2.32]) or greater fear (1.73 [1.30-2.29]) of dementia were more likely to participate...,Higher income is a monetary resource affecting participation in dementia prevention.
34560903,perceived financial costs,Yes,['expense'],Barriers to implementing lifestyle changes for dementia prevention include ... (perceived) financial costs.,Perceived financial costs relate to outlays affecting participation in dementia prevention.
34303293,neighborhood SES,Yes,['socioeconomic_status'],"In analyses that adjusted for a variety of covariates (including neighborhood SES), individuals in neighborhoods with a higher clustering of Latino residents (higher Gi* statistic) had slower declines over time on semantic memory and those in neighborhoods with a higher clustering of Black residents had slower declines over time on episodic memory.",neighborhood SES refers to socioeconomic status as a composite measure of economic and social position.
34524968,financial well-being of family caregivers,No,['Undefined'],"the effect on the physical, emotional, and financial well-being of family caregivers.","Entity refers to caregivers' well-being, not directly to ADRD patients' economic stability factors."
34233656,economic status,Yes,['socioeconomic_status'],"Six predictors namely sex, age, economic status, health status, lifestyle and genetic risk were identified by LASSO regression analysis of nine variables (body mass index, marital status and education level were excluded).",economic status reflects socioeconomic position
34228129,mean years of education,Yes,['socioeconomic_status'],"Participants from underrepresented groups had lower mean years of education (eg, mean [SD] years: Hispanic participants, 15.5 [3.2] years vs White participants, 16.7 [2.8] years)",Education level is a component of socioeconomic status.
34103175,socioeconomic status (SES),Yes,['socioeconomic_status'],"Lower socioeconomic status (SES) and less education are associated with a higher incidence of ADRDs, whereas higher SES and education level appear to be protective, leading to a deceleration of time to diagnosis.",SES is a socioeconomic status indicator linked to ADRD risk.
34103175,manual labor,Yes,['employment'],"In terms of employment, manual labor is associated with a higher risk of ADRDs.",Manual labor is a form of employment activity.
33827107,income,Yes,['income'],"minority older adults did not differ in education or marital status, but were younger and had greater income in the NH versus the community.",Income level affects access to care and health outcomes.
