PMID,entity_name,factor_relevance,factor_class,source_sentence,explanation
36630223,Dementia Knowledge Assessment Scale (DKAS) scores,No,[],A paired-sample t test was used to examine pre/postimplementation Dementia Knowledge Assessment Scale (DKAS) scores to evaluate the impact of the education intervention.,"DKAS scores measure knowledge, not education or literacy factor."
36630223,education intervention,Yes,['education_quality'],A paired-sample t test was used to examine pre/postimplementation Dementia Knowledge Assessment Scale (DKAS) scores to evaluate the impact of the education intervention.,Assesses impact of educational program on dementia knowledge.
37663829,educational level,Yes,['education_level'],"A high educational level was associated with a 30% lower risk of AD compared with a low educational level (OR = 0.70, 95% CI: 0.60-0.81).",Refers to the highest degree or stage of schooling completed.
37663829,education,Yes,['education_level'],"Education counteracts the genetic risk of AD, without an interaction effect.",Refers to the level of education attained by individuals.
37585365,education,Yes,['education_level'],"Conditional logistic regression estimated the association between overall Neuro Psychiatric Inventory (NPI) score and severity of individual symptoms of the NPI with case/control status, adjusted for education, the CDR® Dementia Staging Instrument score, living situation, symptom informant, sex, and race.",Adjusted for education implies considering education level.
37550708,dementia friends programme,No,[],The 'dementia friends' programme is an internationally recognised and accredited dementia awareness workshop that is led by a trained facilitator.,"Entity is related to dementia awareness, not Education and Literacy."
37550708,dementia education,Yes,['education_level'],The study also highlights how this education can actively influence how nursing and medical students support people living with dementia in their practice in the months and years after education.,Refers to the level of education received by medical and nursing students.
37552453,education,Yes,['education_level'],"Asians with ≤ high school education had the highest prevalence of age- and sex-adjusted memory impairment among all races/ethnicities, while no difference was observed for those with > high school education.",Refers to the highest degree or stage of schooling completed.
37552453,education disparity,Yes,['problem_related_to_education_and_literacy'],"Education disparity for ADL disability (OR, 3.40; 95% CI, 2.20-5.25) and memory impairment (OR, 11.57; 95% CI, 6.59-20.31) were largest among Asians compared to Whites, Blacks, and Hispanics.",Refers to disparities or issues related to education level.
37552453,lower education attainment,Yes,['education_level'],Efforts should focus on strengthening research infrastructure and creating targeted programs and services to improve cognitive and physical health for racially/ethnically underrepresented older adults with lower education attainment.,Refers to the level of education attained by individuals.
37386110,educational attainment,Yes,['years_of_education'],"Each 4.20 years of additional educational attainment were causally associated with a 3.23-year-longer parental lifespan independently of income and occupation and were causally associated with 30-59% higher odds of self-longevity, suggesting that education was the primary determinant.",Measures duration of formal education completed by individuals.
37386110,education,Yes,"['years_of_education', 'education_level']","Mediation analyses conducted in predominantly European-descent individuals through two-step Mendelian randomization suggested that among 59 candidates, cigarettes per day, body mass index, waist-to-hip ratio, hypertension, coronary heart disease, myocardial infarction, stroke, Alzheimer's disease, type 2 diabetes, heart failure and lung cancer individually played substantial mediating roles (proportion mediated, >10%) in the effect of education on specific longevity outcomes.",Entity 'education' impacts longevity and Alzheimer's disease.
37385161,caregiver education,Yes,['education_quality'],we revised the curriculum of this peer-led educational intervention incorporating LBD caregiver input.,Revised curriculum indicates improvement in educational quality.
37385161,LBD knowledge,Yes,['literacy'],"Mentees' knowledge and dementia attitudes improved by 13% (p < 0.05) and 7% (p < 0.001), respectively.",Improvement in knowledge indicates literacy enhancement.
37385161,peer mentoring intervention,Yes,['education_quality'],"we assessed feasibility of a peer mentor-led educational intervention and its impact on LBD family caregivers' knowledge, dementia attitudes, and mastery.",Assesses educational intervention's impact on caregivers' knowledge.
37321832,less education,Yes,['education_level'],"Nine modifiable risk factors (social isolation, less education, hypertension, hyperlipidaemia, diabetes, smoking, drinking, physical inactivity and depression) were selected for the predictive model.",Less education implies lower education level or attainment.
32497369,education,Yes,['education_quality'],"For home caregivers, specific education concerning communication skills and responding to aggressive behaviour may help to deal with the situation.",Refers to improving caregivers' skills through education.
32497369,communication skills,Yes,['education_quality'],"For home caregivers, specific education concerning communication skills and responding to aggressive behaviour may help to deal with the situation.",Refers to improving caregivers' skills through education.
32497369,training,Yes,['education_quality'],A further approach may involve specific training aimed to improve caregivers' confidence.,Training improves caregivers' confidence and competence.
37488506,secondary education,Yes,['education_level'],"We involved 12 CHWs and 75% were females, majority were married (58.3%) with at least a secondary education (66.7%).",Refers to the highest level of education completed.
37488506,one-day training,Yes,['education_quality'],"The CHWs received a one-day training on causes, signs and symptoms, and management of cognitive impairment and screened older persons ≥ 60 years for cognitive impairment using the Alzheimer's Disease scale 8 (AD8).",Training quality affects CHWs' ability to screen cognitive impairment.
37603383,education,Yes,['education_level'],"Our risk score, termed the UK Biobank Dementia Risk Score (UKBDRS), consisted of age, education, parental history of dementia, material deprivation, a history of diabetes, stroke, depression, hypertension, high cholesterol, household occupancy, and sex.",Education is a measure of educational attainment.
37561937,education,Yes,"['years_of_education', 'education_level']","SCD [b = 0.06, SE=0.13, P <0.001, odds ratio=1.06, 95% CI (1.03, 1.08)] and education [b=0.32, SE=0.09, P <0.001, odds ratio=1.37, 95% CI (1.15, 1.64)] were independently associated with HS, with significant interaction between education and SCD on HS [b=0.2, SE=0.01, P =0.01, odds ratio=1.02, 95% CI (1.00, 1.03)].",Refers to the level or duration of formal education.
36990452,dementia literacy,Yes,['literacy'],There is a need to increase dementia literacy in this community particularly around help-seeking and decreasing stigma.,Dementia literacy relates to understanding and using dementia-related information.
36990452,Education,Yes,['literacy'],Education should be promoted by trusted community members and religious leaders.,Refers to increasing dementia literacy in the community.
36976729,education,Yes,['years_of_education'],"Evaluating whether migration selection factors (e.g., education) associated with risk of Alzheimer disease and related dementia (ADRD) explain this paradoxical finding presents statistical challenges.",Refers to the duration or level of formal schooling.
36976729,migration selection factors,Yes,['education_level'],"Evaluating whether migration selection factors (e.g., education) associated with risk of Alzheimer disease and related dementia (ADRD) explain this paradoxical finding presents statistical challenges.",Entity includes 'education' related to ADRD risk.
36843146,education years,Yes,['years_of_education'],Patients with AD or amnestic mild cognitive impairment (aMCI) and healthy controls were divided into low cognitive reserve (LCR) and high cognitive reserve (HCR) subgroups according to median of education years (≤ 9 vs. > 9 years).,Quantifies duration of formal education.
36843146,cognitive reserve,No,['Undefined'],It is believed that cognitive activities create a cognitive reserve (CR) that can slow the decline due to aging and neurodegenerative diseases.,Entity is not directly related to Education and Literacy
36843146,education level,Yes,['education_level'],"There were significant interaction effects of disease state (AD, aMCI, HC) and education level (LCR, HCR) on CBF in right hippocampus, posterior cingulate cortex, and right inferior parietal cortex (R_IPC).",Refers to the highest degree or stage completed.
36738268,duration of school education,Yes,['years_of_education'],Living with family and longer duration of school education were significantly associated with regular attendance.,Duration of school education relates to years of education.
36738268,duration of education,Yes,['years_of_education'],Living arrangements and duration of education are important patient factors to consider to promote regular attendance at treatment appointments.,Duration of education relates to years spent in formal schooling.
36637034,education gradients,Yes,['education_level'],"The estimated dementia prevalence for adults ages 60+ in India is 7.4%, with significant age and education gradients, sex and urban/rural differences, and cross-state variation.",Refers to variation in dementia prevalence by education level.
37322073,education,Yes,['education_level'],"The sample consists of 72 participants divided into three equal groups of healthy older adults, people with mild cognitive impairment, or Alzheimer's disease, matched by age and education.",Matching by age and education implies education level.
37322073,reading,Yes,['literacy'],"The tasks required the participants to read a text, and complete a sentence with semantic information.",Reading is related to literacy ability.
37322073,lexical-semantic retrieval,Yes,['literacy'],Reading and lexical-semantic retrieval tasks outperforms single task speech analysis in the screening of mild cognitive impairment and Alzheimer's disease,Relates to ability to understand and use information
37256757,education,No,['Undefined'],"Family caregivers require ongoing support, education, and guidance.",Entity not related to ADRD or education/literacy factor.
37256757,increased education and awareness,Yes,['education_level'],"Implications for nursing practice include focusing on family assessments, increased education and awareness, and collaboration with interdisciplinary teams to provide the best resources.",Refers to improving education and awareness for caregivers.
36917885,educational care,Yes,['education_quality'],To formalize a proposal for educational approach for patients with Alzheimer's disease and related dementias (ADRD) and caregivers across existing diagnosis/care organizations and structures.,Relates to the quality of educational support provided.
36917885,educational skills,Yes,['education_quality'],Twenty-nine educational skills of interest were identified for the step 3 survey.,Relates to the effectiveness of educational interventions for ADRD.
36917885,healthcare professionals' training,Yes,['education_quality'],Policy makers and funding bodies will need to invest in the healthcare professionals' training about educational approach and ADRD in order to extend educational care throughout the patient's care pathway.,Relates to improving education quality for healthcare professionals.
35852376,education,Yes,['education_level'],"After controlling for neighborhood-level risk factors, such as income, education, health behaviors, and provider access, the odds ratios of having dementia diagnosis are 12% lower if an ED visit patient lives in rural as opposed to an urban area (OR = 0.88, P<.0001).",Education is related to the level of education attained.
35187991,dementia education,Yes,['education_level'],To identify the characteristics of those who tend to hold stigmatising beliefs and behaviours towards people living with dementia to inform dementia education and the targeting of interventions to reduce dementia-related stigma.,Improving public knowledge about dementia through education.
35187991,dementia knowledge,Yes,['literacy'],Only 26% of participants demonstrated good dementia knowledge while almost half of the participants had a mixed understanding of dementia.,Relates to understanding and knowledge about dementia.
35187991,public education about dementia,Yes,['access_to_education'],This study identifies a need for improved public education about dementia.,Implies need for better dementia knowledge dissemination.
37138290,education,Yes,['years_of_education'],"This interaction between NREM SWA and Aβ status predicting memory function was significant after correcting for age, sex, Body Mass Index, gray matter atrophy, and previously identified cognitive reserve factors, such as education and physical activity (p = 0.042).",Mentioned as a known cognitive reserve factor.
37138290,years of education,Yes,['years_of_education'],"Unlike many other cognitive reserve factors (e.g., years of education, prior job complexity), sleep is a modifiable factor.",Entity refers to the duration of formal schooling.
36310536,Educational attainment,Yes,"['education_level', 'years_of_education']",Higher educational attainment is observationally associated with lower risk of Alzheimer's disease.,Refers to the level or duration of education completed.
36310536,Educational attainment,Yes,['years_of_education'],"Genetically proxied educational attainment was inversely associated with Alzheimer's disease (odds ratio per standard deviation increase in genetically predicted years of schooling = 0.70, 95% confidence interval 0.60, 0.80).",Refers to the duration of formal education completed.
37144929,easy-to-understand education,Yes,"['education_quality', 'literacy']","Families managing heart failure and vascular dementia need easy-to-understand education from healthcare providers, on-going assessments, and early referrals to support services including those provided by social workers and chaplains.",Emphasizes clarity and understandability in patient education.
36788058,education,Yes,['education_level'],"We identified 39 factors significantly associated with both AD polygenic risk scores and risk of incident AD, where higher levels of education, body size, basal metabolic rate, fat-free mass, computer use, and cognitive functions were associated with a decreased risk of developing AD, and selective food intake and more outdoor exposures were associated with an increased risk of developing AD.",Higher levels of education linked to decreased AD risk.
36469682,education level,Yes,['education_level'],We examined whether the relationship between ADRD incidence and race varied by income or education.,Refers to the highest degree or stage of schooling.
36469682,education level,Yes,['education_level'],"In multivariable Cox proportional hazard models, the relationship between race and incident ADRD diagnosis did not vary by education level (p-interaction = 0.748) but was modified by income level (p-interaction = 0.007), with higher ADRD incidence among Black participants observed only among higher income groups.",The entity 'education level' is directly related to education.
36193827,education,Yes,['education_level'],We failed to adequately enroll female Latinos and Latinos with lower education.,Refers to the level of education attained by individuals.
34991360,education,Yes,['education_level'],"Interventions to reduce caregiver treatment burden should include activating supportive services, education, and care coordination especially, if patient treatment increases in complexity over time.",Refers to providing education to reduce caregiver burden.
37141452,education,Yes,['access_to_education'],"Findings have implications for prioritizing areas where more resources for AD care, education, or outreach are needed.",Implies need for more educational resources.
36527582,health education,Yes,['education_level'],"The effectiveness of an HC protocol was evaluated and compared with a health education (HE) intervention, representing the current standard of care, in a sample of 216 adults between the ages of 45 and 75 years who were at-risk for developing ADRD.",Intervention involving education materials on lifestyle factors.
36527582,health education,Yes,['education_level'],HE participants received biweekly education materials focusing on the same modifiable lifestyle factors addressed by HC.,Refers to the provision of educational materials.
35393916,dementia sensitivity training,Yes,['education_quality'],Students who receive disease-specific sensitivity training are more compassionate to patients.,"Training impacts compassion, relating to education quality."
35393916,Alzheimer's disease sensitivity training,Yes,['education_quality'],Alzheimer's disease (AD) sensitivity training includes deficit-focused dementia tours that physically alter sensations.,Relates to effectiveness of training for healthcare workers.
35393916,dementia tours,Yes,['education_quality'],Integration of findings indicates that dementia tours in both formats are effective at encouraging empathy and that both strengths-based and deficit-based sensitivity training are important components of education for future health care workers.,Dementia tours impact education quality for healthcare workers.
35338450,education,Yes,['education_level'],"In cognitively normal older adults, results indicated that across each decade, fluid and memory composite scores generally exhibited large group differences with sex, education, and ethnoracial category.",Refers to the level of education attained by individuals.
35338450,ability discrepancy,No,['Undefined'],"In contrast, the ability discrepancy score showed much smaller group differences, thus removing much of the biases inherent in the tests.",Not related to Education and Literacy factors
35229696,education,Yes,['education_level'],Having a college degree or higher is associated with a greater overall AD knowledge.,Entity refers to the level of educational attainment.
35229696,education,Yes,['education_level'],Having a college degree or higher is a predictor of greater knowledge in all three domains.,Refers to the highest degree attained by an individual.
34994301,education about Alzheimer's Disease,Yes,['access_to_education'],"To date, there has been no comprehensive review of studies using Second Life in education about Alzheimer's Disease.",Relates to obtaining formal learning opportunities on Alzheimer's.
34994301,Second Life in education,Yes,['education_quality'],"The authors conducted a scoping review of the literature on the use of Second Life in the education of medical, nursing, and health professions students about Alzheimer's Disease.",Using Second Life for educational purposes relates to education quality.
34994301,knowledge,No,[],"Changes in knowledge, attitudes, and confidence (Level 2), were most commonly reported, followed by positive reactions (Level 1).",Entity 'knowledge' is not directly related to Education and Literacy factor.
36978190,CR index score,Yes,"['education_level', 'literacy']",A CR index was calculated by combining years of education and literacy scores.,CR index includes years of education and literacy scores.
36978190,years of education,Yes,['years_of_education'],A CR index was calculated by combining years of education and literacy scores.,Entity directly refers to duration of formal schooling.
36978190,literacy scores,Yes,['literacy'],A CR index was calculated by combining years of education and literacy scores.,Literacy scores relate to the ability to read and understand.
36915148,education,Yes,"['years_of_education', 'education_level']","In Alzheimer's disease (AD), education and occupation are typical cognitive reserve proxies.",Refers to cognitive reserve related to education level or duration.
36893045,College education,Yes,['education_level'],College education was associated with a lower prevalence of SCD among all racial and ethnic groups.,College education indicates a higher level of formal education.
36149829,driving retirement education,Yes,['education_level'],This semistructured program focuses on driving retirement education and support.,Relates to educational support for driving retirement.
36149829,lifestyle planning,No,['Undefined'],"Topics include how dementia affects driving, lifestyle planning, stress management, and alternative transportation options.",Not related to Education and Literacy factor
36827791,education on dementia,Yes,['education_level'],We have identified areas requiring further education.,Refers to the need for further education or training.
36827791,qualification,Yes,['education_level'],"Participants with a BSc, MSc, and other post-graduate degrees scored higher on the attitude scale than those with a diploma qualification (p = 0.027).",Compares educational attainment levels and their impact on attitudes.
36827791,Alzheimer's Disease Knowledge Scale,No,[],"Two pre-existing validated questionnaires: The Alzheimer's Disease Knowledge Scale (ADKS) and the Dementia Attitudes Scale (DAS), assessed radiographers' knowledge and attitudes towards dementia and people with dementia.","Entity is a questionnaire, not an Education and Literacy factor."
36062452,education,Yes,['education_level'],"The FAQs from 30,613 National Alzheimer's Coordinating Center participants were evaluated with a hybrid graded response model-logistic ordinal regression approach to determine the presence of differential item functioning (DIF) within five demographic groups: education, ethnicity, race, language, and sex.",Refers to a demographic group related to education.
37118122,education,Yes,"['years_of_education', 'education_level']","Linear residuals-based measures of resilience, along with other proxy measures (education and vocabulary), were entered into a hierarchical partial least-squares path model defining a putative consolidated resilience latent factor (model goodness of fit = 0.77).","Proxy measure for cognitive reserve, relates to education duration/level."
37118122,vocabulary,Yes,['literacy'],"Linear residuals-based measures of resilience, along with other proxy measures (education and vocabulary), were entered into a hierarchical partial least-squares path model defining a putative consolidated resilience latent factor (model goodness of fit = 0.77).",Vocabulary is related to literacy and understanding information.
36341554,clinical education,Yes,['education_quality'],This underlines the importance of neuropathological evaluation for both clinical education and practice in the fields of neuropathology and neuropsychiatry.,Refers to the quality of education in clinical practice.
36647450,level of education,Yes,['education_level'],"Participants who were ≥45 years old, had a low level of education, had a low monthly income, or gained knowledge of dementia through non-media channels had lower awareness of dementia and stronger psychiatric stigma.",Refers to the highest degree or stage completed.
36647450,training and educational programs,Yes,['education_quality'],This study shows that reducing stigma on the 'Self-deprecation' subscale should be a core component of training and educational programs targeted at improving dementia knowledge among community health service providers.,Improving education quality through targeted training programs.
36302670,education,Yes,['access_to_education'],"One proposed contributing factor is that, historically, females had less access to education and, therefore, may accumulate less cognitive reserve.",Historically less access to education for females mentioned.
36302670,education,Yes,['years_of_education'],"We, therefore, evaluated the moderating effects of 2 proxies for cognitive reserve, education and IQ, on the steepness of age-related declining cognitive trajectories in unimpaired older males and females.",Entity 'education' refers to years of formal schooling.
36302670,education,Yes,['years_of_education'],Education was not associated with rate of cognitive decline (p = 0.67; adjusted for WTAR-FSIQ).,Refers to the duration of formal education.
36637820,education,Yes,['education_level'],"In patients with amyloid-positive SCD+, despite the small sample size, higher education was associated with lower disclosure-related distress (ρ = -0.43; P = .02) whereas the presence of study partner was associated with higher disclosure-related distress (W = 7.5; P = .03).",Higher education level linked to lower distress.
37931333,higher education,Yes,['education_level'],Post-hoc analyses indicated that higher education had a stronger effect on +FH females neuropsychological scores compared to +FH males.,Higher education implies a higher level of educational attainment.
37931333,educational attainment,Yes,['education_level'],We conclude that higher educational attainment may have a greater neuroprotective effect in older +FH females compared to +FH males.,Higher educational attainment implies a higher education level.
37874109,health literacy level,Yes,['literacy'],"Barriers and facilitators explored in the focus groups and survey were related to health and AD (e.g., AD-related concerns and past participation/willingness to participate in health or AD studies); current use of mobile devices (e.g., comfort using devices and receptivity to the AD recruitment registry); and participant characteristics and beliefs (e.g., demographics, health literacy level, and trust in government and the scientific community).",Health literacy level relates to literacy in health contexts.
37874101,education,Yes,['education_level'],"Adjusted for age, gender, race and education, controls had a greater increase in dementia knowledge (p=0.004).",Refers to the level of education completed by participants.
37874101,education control,Yes,['education_quality'],"In this 2-phase project, input from the minority advisory board of the Cleveland Alzheimer's Disease Research Center informed development of 2 brief health communication videos which differentially focused on research barriers and facilitators (POWER) versus an education control (Phase 1).",Refers to a control condition related to education.
37840486,Educational Attainment,Yes,['education_level'],"PWD with compulsory education had lower likelihood of receiving any kind of long-term care (OR 0.80, 95% CI 0.68-0.93), or home care (OR 0.83, 95% CI 0.70-0.97), compared to individuals with university degrees.",Compares education levels and their impact on long-term care.
37807783,education,Yes,['education_quality'],"Knowledge scores increased after education, highlighting the potential of brief educational interventions to improve informed decision-making about biomarker disclosure.",Improves informed decision-making through educational interventions.
37807783,educational interventions,Yes,['education_quality'],"Knowledge scores increased after education, highlighting the potential of brief educational interventions to improve informed decision-making about biomarker disclosure.",Improves informed decision-making through education.
37694365,education,Yes,['years_of_education'],To examine whether Alzheimer's and neurovascular biomarkers mediate the relationships between education and cognitive functions.,Entity refers to years of formal schooling.
37694365,education,Yes,['years_of_education'],Hippocampal volumes and white matter hyperintensities partially mediated the relationships between education and cognitive function across all domains (6.43% to 15.72% mediated).,Entity refers to years of formal education completed.
37517389,Lifelong Cognitive Reserve,No,['Undefined'],"High lifelong CR is associated with reduced risks of dementia and MCI, especially AD and amnestic MCI.",Cognitive Reserve is not an Education and Literacy factor.
37517389,Limited formal education,Yes,"['education_level', 'years_of_education']",We investigated the associations of lifelong CR with dementia and mild cognitive impairment (MCI) among older people with limited formal education.,Limited formal education relates to education level and duration.
37486491,low level of education,Yes,['education_level'],"A great percentage of these cases can be attributed to some common modifiable risk factors such as hypertension, obesity, a lack of exercise, alcohol misuse, smoking, unhealthy diet, and a low level of education.",Refers to the highest degree or stage completed.
37482057,education level,Yes,['education_level'],"Blood biomarkers of ptau protein and plasma neurofilament light, age, blood tau protein, and education level were top five significant predictors.",Entity indicates highest degree or stage completed.
37418207,education,Yes,['education_level'],"The common indicators of SES are income, education, and occupation statuses.",Refers to the level of formal education completed.
37393506,education and dementia awareness training,Yes,"['education_quality', 'literacy']","All three workshops highlighted the importance of a surrounding community invested in the village; education and dementia awareness training for staff, families, services, and the community;",Training implies improving knowledge and understanding.
37393497,education,Yes,"['education_level', 'years_of_education']",We found that education and inflammatory markers were associated with levels and/or change over time across all three markers of AD and neurodegeneration in the blood.,Entity 'education' is related to education level or years of education.
37357299,education years,Yes,['years_of_education'],"Non-demented individuals with higher age, lower education years, male, with a family history of dementia, and higher self-report depression prefer to undergo PET scans.",Refers to the cumulative duration of formal schooling.
37357297,years of education,Yes,['years_of_education'],"The mean age was 58.4 (SD=11.3), mean years of education were 16.3 (SD=2.4), and 85.5% identified as female.",Quantifies duration of formal education completed by participants.
37355903,education,Yes,['education_quality'],Participants were community-dwelling middle-aged adults from the Netherlands and used either the standard (education) or extended (education+motivational triggers) app version for three months.,Refers to the type of app version used by participants.
37355903,education,Yes,['education_level'],"Chi-square tests, t-tests and linear mixed models were used, adjusted for age, sex, and education.",Refers to the level of education completed by participants.
37355903,lower educated participants,Yes,['education_level'],Younger (<60y) and lower educated participants evaluated the app most positively.,Refers to individuals with lower levels of education.
37182880,high education,Yes,['education_level'],the multivariable-adjusted OR of incident AD was 0.32 (0.12-0.88) for high education,High education implies higher level of schooling completed.
37066909,education,Yes,"['education_level', 'years_of_education']","Baseline education and neurotrophic/growth factors were important in predicting change in episodic memory, whereas cardiometabolic variables such as blood pressure and cholesterol were important in predicting change in executive function.",Education level impacts cognitive change in episodic memory.
36970893,education,Yes,['education_level'],"CR was operationalized by merging education, complexity of occupation, and verbal IQ.",Education used to operationalize cognitive reserve.
36970893,cognitive reserve,Yes,"['education_level', 'years_of_education']","CR was operationalized by merging education, complexity of occupation, and verbal IQ.",Entity relates to education level and years of education.
36872776,years of education,Yes,['years_of_education'],"The percentage of trial-aged participants (n = 1,267) with MMSE <24 was 18.6% overall and 54.3% among the subset with 0-4 YOE (n = 230).",YOE is a measure of education duration.
36872776,education,Yes,['education_level'],"The five variables most associated with the MMSE in the study sample were education, age, exercise, C-reactive protein, and anxiety.",Refers to the level of formal education completed.
36821175,education,Yes,['years_of_education'],Bilingualism and age were the strongest predictors of atrophy after other variables such as immigration and education were included in a multivariate model.,Refers to the duration or level of formal education completed.
36821175,bilingualism,Yes,['literacy'],CR from bilingualism is evident in the initial stages of neurodegeneration after MCI has been diagnosed.,Bilingualism relates to language ability and literacy skills.
36776070,education,Yes,['education_level'],"The characteristics of informant confirmation of complaints (OR, 95% CI = 2.00, 1.19-3.36), subthreshold depressive symptoms (OR, 95% CI = 2.31, 1.05-5.09), and subthreshold anxiety symptoms (OR, 95% CI = 2.22, 1.09-4.51) were found to be significantly associated with pathological amyloid in multivariate analyses when adjusting for age, sex, education, and APOE ɛ4.","Education is used as a covariate, implying education level."
36697895,level of education,Yes,['education_level'],"The sex difference in AD prevalence may exist because of systematic and historic differences in risk and protective factors for dementia, including level of education obtained and socioeconomic status differences, which can impact on health and dementia risk.",Refers to the highest education level attained.
36565114,education,Yes,['education_level'],Meta-regression revealed that sex differences in Any dementia prevalence were associated with gender differences in life expectancy and in education.,Associated with dementia prevalence and gender differences.
36565114,gender differences in education,Yes,['education_level'],Meta-regression revealed that sex differences in Any dementia prevalence were associated with gender differences in life expectancy and in education.,Relates to differences in educational attainment between genders.
36530086,educational materials,Yes,"['education_quality', 'literacy']",All participants stressed the importance of written educational materials with subsequent verbal discussions with studystaff.,Emphasizes importance of written educational materials for participation.
36530086,knowledge limitations,Yes,['problem_related_to_education_and_literacy'],Four overarching themes emerged across all participants: 1) knowledge limitations; 2) requirements for consent; 3) motivators for participation; and 4) social networks.,Knowledge limitations indicate a problem related to education and literacy.
36527894,education,Yes,['education_level'],"Social (interactions with friends, civic participation, social participation, neighborhood trust, social network), cultural (education, cultural participation) and economic (annual income) capital, QoL, SwL, well-being, and personal characteristics were assessed.",Entity 'education' refers to the level of education attained.
36527894,cultural participation,Yes,['literacy'],"Compared to people their age, people with dementia reported slightly lower frequency of interactions with friends, social networks and social support, civic and cultural participation, education, and annual income.",Cultural participation relates to literacy and educational engagement.
36509083,education,Yes,['education_level'],"In separate analyses, cognitive differences for SSR participants were only found in participants without undergraduate degrees, with below-median household incomes, and women.",Refers to the level of educational attainment.
36509083,undergraduate degrees,Yes,['education_level'],"In separate analyses, cognitive differences for SSR participants were only found in participants without undergraduate degrees, with below-median household incomes, and women.",Relates to the level of formal education completed.
36371243,e-curriculum,Yes,['education_quality'],We collaborated with educators and support staff at Alzheimer's Association Connecticut (AACT) to conduct a mixed-methods study and develop an animated e-curriculum addressing pandemic related challenges.,Development of educational curriculum relates to education quality.
36371243,animation-based learning,Yes,['education_quality'],Animation-based learning has shown promise in patient education.,Relates to effectiveness of educational approach used.
36315115,education,Yes,['years_of_education'],"The mean (SD) amount of education was 15.6 (3.1) years, and 297 (73%) were women.",Quantifies duration of formal education.
35978062,years of formal education,Yes,['years_of_education'],"For caregivers, years of formal education was the most important predictor of QoL.",Entity relates to duration of formal schooling.
35380488,PBS education sessions,Yes,['education_quality'],This pilot study investigated the acceptability and usefulness of 4 weekly Positive Behaviour Support (PBS) education sessions (delivered face-to-face and online) for family carers of individuals diagnosed with behavioural-variant frontotemporal dementia (bvFTD).,PBS education sessions relate to the quality of education provided.
35380488,FAB-PBS education sessions,Yes,['education_quality'],"The FAB-PBS education sessions demonstrate to be an acceptable approach to increasing the capability of family carers in providing behaviour support to individuals with FTD, which will need to be confirmed in a larger feasibility study.",Assesses the effectiveness of an educational program for carers.
34725017,low formal education level,Yes,['education_level'],"Significant correlates of dementia worry included low formal education level, depressive symptoms, and family conflict.",Low formal education level relates to education attainment.
34725017,public health education,Yes,"['education_level', 'literacy']",Public health education targeting older Chinese Americans should aim to enhance dementia knowledge and to rectify their biased attitudes toward dementia.,Enhancing dementia knowledge relates to literacy and education level.
36153747,Education,Yes,['education_level'],Education and premorbid cognition (measured by Armed Forces Qualification Test) separately and completely explained differences in the odds of dementia.,Education level linked to dementia odds
36153747,Educational attainment,Yes,['education_level'],"The association between prior incarceration and cognitive impairment in middle age was largely explained by differences in educational attainment and premorbid cognitive functioning, supporting the cognitive reserve hypothesis.",Educational attainment relates to the level of education completed.
36048568,less education,Yes,"['education_level', 'years_of_education']","In multivariable models, compared with consistent dementia classification, less education, Medicare-Medicaid-dual enrollment, and identifying as non-Hispanic Black were associated with increased likelihood of unexpected variation (e.g., non-Hispanic Black adjusted risk ratio: 2.12, 95% CI: 1.61-2.78, p < .0001).",Implies lower education level or fewer years of education.
36676672,adult education,Yes,['education_level'],Our findings suggest that caregiving should be a normative component of adult education to better prepare individuals with the mental and physical skills required for undertaking informal caregiving.,"Refers to education for adults, impacting caregiving skills."
36383431,education,Yes,"['years_of_education', 'education_level']","The association of age, education, gender, dementia subtype, and age of onset on TTD were examined using a univariate analysis of covariance.",Education is related to years of education or education level.
36357654,staff education training course,Yes,['education_quality'],"Staff from four RACFs participated in the MMC, and 56 residents with dementia from these RACFs were included.",The entity relates to the quality of education provided.
36357654,psychotropic education,Yes,['education_quality'],Association of Psychotropic Education with Quality of Life: A Before-After Study in Residential Aged Care Facilities,Relates to quality of education provided to staff.
36341847,diabetes education,No,[],"DREAM consists of home-based diabetes education, goal setting, and telehealth visits with a diabetes nurse educator.","Entity is related to diabetes management, not Education and Literacy."
36058295,experiential education,Yes,['education_quality'],"They emphasized experiential education as essential for families and all staff, regardless of role.",Emphasizes quality of education through experiential learning.
35606926,education,Yes,['education_level'],"MENA immigrants had higher odds (OR = 1.88; 95% CI = 1.06-3.34) of reporting a cognitive limitation than US-born non-Hispanic Whites after controlling for age, sex, education, hearing loss, hypertension, depression, social isolation, and diabetes.",Refers to the level of education attained by individuals.
35213778,education,Yes,['years_of_education'],"Of 3739 screened individuals, 11% identified as being from ethnoculturally underrepresented populations (e.g., Black, Latinx) and 16% had <12 years of education.",The entity 'education' refers to years of education completed.
35213778,<12 years of education,Yes,"['education_level', 'years_of_education']",Individuals with <12 years of education failed screening at a higher rate.,Indicates a level of education and years of schooling.
35213778,low education populations,Yes,['education_level'],Our findings suggest that ADNI results may not be entirely generalizable to ethnoculturally diverse and low education populations.,Refers to individuals with lower educational attainment.
34772289,dementia education,Yes,['education_level'],Families and dementia education emerged as contextual elements that influenced the internalization of negative attributes in the participants' experiences.,Dementia education relates to the level of education or awareness about dementia.
34647272,AD knowledge,Yes,['literacy'],"A brief quantitative survey assessing AD knowledge was administered to participants in both groups before the education session, immediately after the lecture, and 2 months later.",Assessing AD knowledge relates to understanding health information.
