PMID,entity_name,factor_relevance,factor_class,source_sentence,explanation
38031663,education,Yes,['education_quality'],"Caregivers in the intervention group received education and telephone follow-up over 12 weeks, while the control group received routine care.",Intervention involves structured education for caregivers of ADRD patients.
38031663,"caregiver need-based, structured education",Yes,['education_quality'],"The caregiver need-based, structured education and telephone follow-up intervention was not empirically effective.",Describes the quality and structure of education provided to caregivers.
37995949,having less than a high school diploma,Yes,['education_level'],"The top three ranked predictors at the county level were insufficient sleep, consuming less than one serving of fruits/vegetables per day among adults, and having less than a high school diploma.","Indicates the highest level of schooling completed, linked to ADRD risk."
37995949,education,Yes,"['education_level', 'years_of_education']","This ranked list of factors can provide a guided approach to ADRD primary prevention strategies in the U.S., as the effects of sleep, diet, and education on ADRD can be further developed.",Education is a known risk factor for ADRD.
37982671,lower education,Yes,['education_level'],"The limited utilization of patient portals among caregivers responsible for individuals with ADRD, particularly those with lower education, advanced age, and few chronic conditions, becomes apparent due to challenges associated with digital literacy and discomfort with computers.",Refers to the level of schooling completed by caregivers.
37982671,digital literacy,Yes,['literacy'],"The limited utilization of patient portals among caregivers responsible for individuals with ADRD, particularly those with lower education, advanced age, and few chronic conditions, becomes apparent due to challenges associated with digital literacy and discomfort with computers.",Digital literacy is a component of functional literacy skills.
38515012,low level of education,Yes,['education_level'],"Risk factors include older age, male gender, low level of education, poorly controlled diabetes, prolonged sleep latency, fewer mind body or light exercise, loneliness, and being apolipoprotein e4 carriers.","Indicates the highest stage of schooling completed, linked to dementia risk."
38511785,knowledge about dementia,No,[],"a quasi-experimental study with 33 community agents, in which sociodemographic information and knowledge about dementia were collected and assessed using the Alzheimer's Disease Knowledge Scale before and after the workshop.","Entity is related to dementia knowledge, not education/literacy factor."
38511785,training workshop,No,[],"a quasi-experimental study with 33 community agents, in which sociodemographic information and knowledge about dementia were collected and assessed using the Alzheimer's Disease Knowledge Scale before and after the workshop.","Entity is related to professional training, not education/literacy factors."
38511785,ongoing education,Yes,['education_quality'],it is urgent to invest in the ongoing education of these professionals for greater awareness in the timely detection of dementia cases in primary care and awareness of potentially modifiable factors.,Ongoing education improves professional awareness for dementia detection.
38377704,education level,Yes,['education_level'],"Demographic factors, such as education level, disease duration at initial visit, body mass index, comorbidities, frailty, and leisure activity, and brain imaging features, including severity of medial temporal lobe (MTL) atrophy, white matter lesions and infarcts, and frequency of posterior cerebral hypoperfusion were compared among pre-old (≤ 74 years), old (75 to 84 years), and oldest-old (≥ 85 years) subgroups.",Entity directly refers to the highest stage of schooling completed.
38377704,education level,Yes,['education_level'],"The oldest-old subgroup showed significantly longer disease duration, lower education level, more severe frailty, less leisure activity, worse cognitive impairment, a tendency of slower progression of cognitive decline, greater MTL atrophy, more severe white matter hyperintensities and infarcts, and lower frequency of posterior hypoperfusion than the younger age subgroups.",Entity directly refers to the highest stage of schooling completed.
38157526,education,Yes,['education_level'],"However, the impact of AD on spoken discourse and the associated neuroanatomical correlates have mainly been studied in populations with higher levels of education, although preliminary evidence seems to indicate that socioeconomic status (SES) and level of education have an impact on spoken discourse.",The sentence discusses the impact of education level on AD discourse.
38157526,socioeconomic status,No,[],"However, the impact of AD on spoken discourse and the associated neuroanatomical correlates have mainly been studied in populations with higher levels of education, although preliminary evidence seems to indicate that socioeconomic status (SES) and level of education have an impact on spoken discourse.",Entity is not related to education or literacy factors.
38157526,low level of education,Yes,['education_level'],The purpose of this study was to analyze microstructural variables in spoken discourse in people with AD with low-to-middle SES and low level of education and to study their association with gray matter (GM) density.,Entity describes the highest degree of schooling completed by individuals.
38157526,education,Yes,['education_level'],"Nine women with AD and 10 matched (age, SES, and education) women without brain injury (WWBI) underwent a neuropsychological assessment, which included two spoken discourse tasks, and structural magnetic resonance imaging.",The sentence mentions education as a matching criterion for study participants.
38145312,less educated,Yes,['education_level'],"The regression model revealed that older adults with more severe depressive symptoms were more likely female, cognitively impaired, less educated, were treated with psychotropic medication and lived in Attica versus Thessaly.",'less educated' indicates a lower level of formal schooling.
38053483,education,Yes,['education_level'],"We used logistic regression to quantify participant retention at 43 ADRCs, comparing self-identified AI/AN participants to non-Hispanic White (NHW) participants, adjusting for potential confounding factors including baseline diagnosis, age, sex, education, and smoking.",Education is used as a confounding factor in ADRD research.
37962543,education,Yes,"['education_level', 'years_of_education']","Older African American participants without cognitive impairment at baseline were included in the present analysis (N = 436, 78% women, mean baseline age = 72 [SD = 5.7], mean education = 15 [SD = 3.5]).",Mean education level (15 years) is associated with ADRD risk.
37962543,higher education,Yes,['education_level'],"Older age was associated with lower baseline BMI (B = -0.19, SE = 0.05, p < .001), as was higher education (B = -0.34, SE = 0.09, p < .001).",Higher education is a measure of the highest level of schooling completed.
37962543,higher education,Yes,['education_level'],"Further, higher education was associated with a slower decline in BMI before MCI (B = 0.02, SE = 0.006, p = .001), but a faster decline after MCI (B = -0.06, SE = 0.022, p = .003).",Higher education is a measure of educational attainment level.
37335551,college education,Yes,['education_level'],"We found evidence for the onset of cognitive decline in the 4th decade of life, varying gender differences with age, and persistent disadvantage among non-Hispanic Blacks, Hispanics, and those without college education.",Indicates the highest level of schooling completed by individuals.
38373905,education,Yes,['education_level'],"More health conditions were reported by caregivers who were older, had no formal education, provided 10 + hours of care per day, and/or cared for a person with more neuropsychiatric symptoms at baseline.",'no formal education' indicates the highest level of schooling completed.
37870702,education years,Yes,['years_of_education'],"Interestingly, we observed a negative correlation between education years and Aβ burden in the white matter of both cortices in CU samples.",Entity directly refers to the duration of formal schooling.
37792627,finishing high school,Yes,['education_level'],"A similar pattern of results emerged in each of the 5 Healthy People 2030 SDH categories, where finishing high school, having resources to satisfy basic needs, less air pollution, less negative external stimuli that can generate stress (eg, negative age stereotypes), and exposure to multiple favorable SDH were associated with better cognitive and brain health among APOE-ε4 and APOE-ε2 carriers.",Represents the highest level of schooling completed by individuals.
36576695,educational attainment,Yes,"['education_level', 'years_of_education']","High educational attainment may protect individuals, particularly middle-aged and older adults, against a wide range of health risks, including memory decline with age; however, this protection is less clear in patients with Alzheimer's disease (AD).",Educational attainment relates to level and duration of schooling impacting ADRD.
36576695,educational attainment,Yes,"['education_level', 'years_of_education']","This longitudinal study used data of middle-aged and older adults with AD with two aims: first, to test the association between educational attainment and memory, and second, to explore racial differences in this association in the USA.",Educational attainment is linked to memory function in ADRD patients.
36576695,educational attainment,Yes,"['years_of_education', 'education_level']",The independent variable was educational attainment measured as years of education.,Entity represents duration and level of schooling related to ADRD.
36576695,educational attainment,Yes,"['education_level', 'years_of_education']",The effect of higher educational attainment on memory differs for Black patients with AD compared to White patients.,Educational attainment impacts memory in ADRD patients.
38263387,education level,Yes,['education_level'],"Additionally, participants with higher levels of education exhibited more clusters and switches in VF tasks (p < 0.05).",Sentence links higher education level to better cognitive performance.
37705286,years of education,Yes,['years_of_education'],"We also examined age, sex, and years of education, and knowledge about Alzheimer's disease as potential predictors of dementia risk.",Entity directly refers to the duration of formal schooling.
37705286,education,Yes,['years_of_education'],Significant associations were found between Mini-MoCA Total and Language scores and education (p < 0.01).,Education level is associated with cognitive scores (Mini-MoCA).
37705286,less-educated,Yes,['education_level'],"While the Mini-MoCA showed good reliability in less-educated older Afro-Caribbeans, scores were strongly dependent on years of education.",Describes a group based on their level of formal schooling.
39592896,caregiving education materials,No,[],This study examines the potential of AI-driven Large Language Models (LLMs) in developing digital caregiving strategies for AD/ADRD.,"Entity relates to caregiving strategies, not education/literacy factors."
39592896,digital literacy requirements,Yes,['literacy'],"Using ChatGPT 3.5, essential caregiving tasks were extracted and matched with digital functionalities suitable for each stage of AD progression, while also highlighting digital literacy requirements for caregivers.",Digital literacy is the ability to use information effectively.
39592896,digital literacy skills,Yes,['literacy'],"Additionally, 6 essential digital literacy skills for AD/ADRD caregiving were identified: basic digital skills, communication, information management, safety and privacy, healthcare knowledge, and caregiver coordination, highlighting the need for tailored training.",Digital literacy skills are essential for information use and functioning.
39350389,education,Yes,['education_level'],"We adapted an SES measure of social disparity; the Hollingshead Two Factor Index of Social Position, which combines education and occupation into a single metric.",Education is a component of the Hollingshead index used in ADRD trials.
39350389,socioeconomic status,No,[],"We adapted an SES measure of social disparity; the Hollingshead Two Factor Index of Social Position, which combines education and occupation into a single metric.","Entity is a composite measure, not solely education/literacy."
39121122,education,Yes,['education_level'],"Models were then adjusted for county-level: 1) FFS demographics (age, gender, and Medicaid eligibility), comorbidities; 2) population sociodemographics (race/ethnicity, education, aging population distribution, and renter-occupied housing); and 3) diagnostic access (PCP visits, neurology visits, and imaging scans).",Education is a population sociodemographic factor adjusted for ADRD prevalence.
39121122,educational attainment,Yes,['education_level'],"The case mixture of the dual eligible population, accuracy of the outcome measurement, and impact of educational attainment in this region may contribute to this observation.",Educational attainment is a measure of highest education level completed.
39044522,education,Yes,['years_of_education'],Mean age and education is 61.32 years and 14.34 years respectively with 39.8% males.,The sentence reports the mean years of education in the cohort.
39044520,higher levels of education,Yes,['education_level'],"Multivariable logistic regression models showed that older adults more likely to be interested in genetic testing for medical or disease risk purposes were those with higher levels of education (college degree or higher) and who endorsed the benefits of genetic testing, whereas respondents who endorsed testing risks and limitations were less likely to express interest.",Entity describes the highest degree of schooling completed.
38995792,lower education level,Yes,['education_level'],Old age and a lower education level were risk factors for dementia and cognitive impairment.,Indicates the highest stage of schooling completed as a risk factor.
38909419,socioeconomic status (SES),Yes,['education_level'],"We assessed how demographic factors, socioeconomic status (SES) as indicated by education and occupation, vascular risk factors, and a range of biomarkers associated with both CVD (including white matter hyperintensities [WMH], diffusion MRI abnormalities, infarctions, and microbleeds) and AD (comprising amyloid-PET and tau-PET) collectively influence cognitive function.","SES is indicated by education and occupation, impacting cognition."
38909419,education,Yes,['education_level'],"We assessed how demographic factors, socioeconomic status (SES) as indicated by education and occupation, vascular risk factors, and a range of biomarkers associated with both CVD (including white matter hyperintensities [WMH], diffusion MRI abnormalities, infarctions, and microbleeds) and AD (comprising amyloid-PET and tau-PET) collectively influence cognitive function.",Education is used as an indicator of socioeconomic status influencing cognition.
38759006,education levels,Yes,['education_level'],"Mexico-born Latinos had relatively higher vascular burden and lower education levels than other nativity groups; however, this did not alter results.",Entity directly refers to the level of education attained by a group.
38759004,English proficiency,Yes,['literacy'],Better English proficiency and higher frequency of using English among non-native speakers are associated with lower dementia risk.,Proficiency in a language relates to literacy skills.
38759004,dual-language use,No,[],We investigated if Mexican American older adults who use English and Spanish to a more similar degree demonstrate better cognitive function than those who use one language more than the other.,"Entity relates to language use, not education or literacy."
38759004,education,Yes,['education_level'],Adjusting for education reduced the association between dual-language use and baseline MMSE (medium B = 0.99 SE = 0.19 p < 0.01; high B = 1.41 SE = 0.21 p < 0.01).,Education is a known factor influencing cognitive function and dementia risk.
38706295,years of education,Yes,['years_of_education'],"Participants aged 55+ (N=27,596) in the BHR self-reported SCD measured using the Everyday Cognition Scale (ECog) and medical conditions, depressive symptoms, body mass index, quality of sleep, health, family history of AD, years of education, race, ethnicity and gender.",The entity directly refers to the duration of formal schooling.
38706280,education,Yes,['education_level'],"Age, cognitive status, time spent with family and friends, education, and personality were important characteristics that influenced treatment responses.",Education level influenced treatment responses in the study.
38669533,lower education,Yes,['education_level'],"Low social support, a high body-mass-index, a lower education, functional impairment, and worse health status were associated with more unmet needs, regardless of sex.",'lower education' refers to the level of schooling completed.
38583419,Low educational attainment,Yes,['education_level'],Low educational attainment is a potential risk factor for Alzheimer's disease (AD) development.,Low educational attainment refers to the level of schooling completed.
38583419,years of education,Yes,['years_of_education'],"Significant differences in age, years of education, prescribed medications, and cognitive test scores were found between the MCI and AD groups.",Sentence links years of education to cognitive status in ADRD groups.
38583419,low education attainment,Yes,['education_level'],These findings suggest ADAM10 levels in plasma as a valuable biomarker for assessing cognitive status in older individuals with low education attainment.,Refers to the level of schooling completed by individuals.
38489173,patient education level increase,Yes,['education_level'],"The multivariable analysis without death as a competing risk retained four independent predictors of NHP: age increase (hazard ratio (HR) = 1.023, 95% CI: 1.000-1.046), patient education level increase (HR = 1.062, 95% CI: 1.024-1.101), Neuropsychiatric Inventory total increase (HR = 1.018; 95% CI: 1.011-1.026), and total Mini-Mental State Examination as a favorable factor (HR = 0.948, 95% CI: 0.925-0.971).",Higher education level is associated with delayed nursing home placement.
38393909,educational attainment,Yes,['education_level'],Previous research indicates that higher educational attainment (EA) correlates with reduced cognitive impairments among those with ADP.,Educational attainment is a measure of highest education level completed.
38393909,educational attainment,Yes,['education_level'],This research involved 410 African American (AA) individuals... to ascertain whether EA correlates with functional resilience and if this effect varies between APOE ɛ4 carriers and non-carriers.,Educational attainment is a measure of highest education level completed.
38393909,educational attainment,Yes,"['education_level', 'years_of_education']","Utilizing EA as a cognitive reserve proxy, CDR-FUNC as a functional difficulties measure, and blood pTau181 as an ADP proxy, the non-parametric Mann-Whitney U test assessed the relationship between EA and CDR-FUNC in individuals with advanced pTau181 levels.",Educational attainment relates to level and duration of schooling.
38393909,educational attainment,Yes,['education_level'],"The results showed that EA correlated with functional difficulties in AA individuals with high levels of pTau181, such that individuals with high EA are more likely to have better functional ability compared to those with lower EA (W = 730.5, p = 0.0007).",Educational attainment is a measure of highest education level completed.
38393909,educational attainment,Yes,['education_level'],"Additionally, we found that the effect of high EA on functional resilience was stronger in ɛ4 non-carriers compared to ɛ4 carriers (W = 555.5, p = 0.022).",Educational attainment is a measure of highest education level completed.
38393909,cognitive reserve,Yes,['education_level'],"Utilizing EA as a cognitive reserve proxy, CDR-FUNC as a functional difficulties measure, and blood pTau181 as an ADP proxy, the non-parametric Mann-Whitney U test assessed the relationship between EA and CDR-FUNC in individuals with advanced pTau181 levels.",Cognitive reserve is linked to educational attainment's protective effect.
38393909,cognitive reserve,Yes,"['education_level', 'years_of_education']",This study extends the role of cognitive reserve and EA to functional performance showing that cognitive reserve influences the association between ADP burden and functional difficulties.,Cognitive reserve is linked to education level and duration.
38346414,less education,Yes,['education_level'],"We identified fourteen broadly defined modifiable risk factors that were significantly associated with these disorders: alcohol consumption, body weight, depression, diabetes mellitus, diet, hypertension, less education, physical inactivity, sensory loss, sleep disturbance, smoking, social isolation, traumatic brain injury, and vitamin D deficiency.",'less education' indicates a lower level of schooling completed.
38250773,education,Yes,['education_level'],"In the MA cohort, there was a significant relationship between cellular mtDNA:nDNA ratio and body mass index, CDR sum of boxes score, the APOEɛ2/ɛ3 genotype, and education.",Education is linked to mitochondrial dysfunction indicators and AD risk.
38250773,education,Yes,['education_level'],"Further, there was a significant relationship between cell-free mtDNA copy number and both education and CDR sum score.","Education is linked to mitochondrial dysfunction, a factor in AD risk."
38143352,education,Yes,"['education_level', 'years_of_education']","Logistic regression determined the association of ethnicity with MCI and dementia controlling for age, gender, and education.",Education is used as a control variable for dementia risk.
38143352,educational attainment,Yes,['education_level'],Mexican Americans were younger and had less educational attainment than non-Hispanic whites.,Educational attainment is a measure of highest education level completed.
38143352,education level,Yes,['education_level'],"After adjusting for age, gender, and education level, there was no significant ethnic difference in the odds of dementia or MCI.",Entity directly refers to the highest stage of schooling completed.
38143352,years of education,Yes,['years_of_education'],Those with ≤11 compared with ≥16 years of education had much higher dementia [OR = 4.9 (95% CI 2.2-11.1)] and MCI risk [OR = 3.5 (95% CI 1.6-7.5)].,Sentence links duration of schooling to dementia and MCI risk.
38143352,educational attainment,Yes,['education_level'],Mexican American persons had double the odds of mild cognitive impairment and this was attenuated when age and educational attainment were considered.,Educational attainment is a measure of highest education level completed.
38143352,Educational attainment,Yes,['education_level'],Educational attainment was a potent predictor of cognitive impairment.,Educational attainment is a measure of highest education level completed.
37916306,lower education,Yes,['education_level'],"The most profound risks for VCI also include lower education, cardiometabolic factors, and compromised cognitive reserve.",Lower education level is a risk factor for VCI.
37732415,education,Yes,['education_level'],"In this review, we summarize current evidence for early-life effects on small vessel disease, stroke and dementia focusing on prenatal nutrition, and cognitive ability, education, and socioeconomic status in childhood.",Education is listed as an early-life factor affecting dementia risk.
37732415,cognitive ability,No,[],"In this review, we summarize current evidence for early-life effects on small vessel disease, stroke and dementia focusing on prenatal nutrition, and cognitive ability, education, and socioeconomic status in childhood.","Cognitive ability is an outcome, not an education/literacy factor."
37732415,socioeconomic status,No,[],"In this review, we summarize current evidence for early-life effects on small vessel disease, stroke and dementia focusing on prenatal nutrition, and cognitive ability, education, and socioeconomic status in childhood.",Socioeconomic status is not an education or literacy factor.
37732415,education,Yes,"['education_level', 'years_of_education']","Although early-life factors, particularly education, are major risk factors for Alzheimer disease, they are less established in small vessel disease or vascular cognitive impairment.",Education is linked as a risk factor for Alzheimer disease.
38129775,education-only self-guided intervention,Yes,['education_level'],"The study utilizes a single-site, single-blinded, randomized controlled design to compare a structured lifestyle and compensatory aid intervention to an education-only self-guided intervention.",Describes a type of educational intervention being studied for ADRD risk.
38129775,education,Yes,['education_level'],"Participants in both interventions will receive education about a variety of memory support strategies and healthy lifestyle behaviors, focusing on physical and cognitive activity and stress management.",Education provided as part of an intervention for cognitive decline.
38129775,health literacy,Yes,['literacy'],"Qualitative interviews, self-report surveys (e.g., indicators of self-determination, health literacy) and EMMA data metrics will also be used to identify what components of the intervention are most effective and for whom they work.",Health literacy is the ability to understand health information.
38038609,education years,Yes,['years_of_education'],The affective ToM task of mild AD group was significantly correlated with the Mini-Mental State Examination (MMSE) and education years.,Education years directly relates to the duration of formal schooling.
38038609,education years,Yes,['years_of_education'],Linear regression showed only education years as a predictor of ToM task performance.,Education years is a measure of cumulative formal schooling duration.
37984835,education,Yes,['access_to_education'],"Measures included demographics, health history, pain questionnaires, cognitive screening, body mass index, individual- and community-level socioenvironmental factors (education, income, household size, marital and insurance status, and area deprivation index), and brain imaging.",Education is listed as a socioenvironmental factor influencing brain structure.
37972862,education,Yes,['education_level'],"Characteristics associated with an increased likelihood of physical inactivity were older age, female sex, obesity, lower education, dementia diagnosis, screening positive for depression and increased social isolation (p < 0.001).",Lower education is linked to physical inactivity in ADRD patients.
37541932,health and financial literacy,Yes,['literacy'],"We investigated associations of AD-CT and WMH volumes with a composite index of health and financial literacy given that the ability to access, understand, and utilize health and financial information significantly influences older adults' health outcomes.",Entity represents the ability to understand and use health information.
37541932,literacy,Yes,['literacy'],"Literacy was measured using questions designed to assess comprehension of health and financial information and concepts, yielding a total literacy score.",Entity directly refers to the ability to comprehend health information.
37541932,literacy,Yes,['literacy'],Reduced AD-CT and higher WMH at baseline were each associated with lower levels of literacy; only AD-CT was associated with the rate of decline in literacy over time.,Entity directly refers to the ability to understand and use information.
37541932,literacy,Yes,['literacy'],The association of AD-CT with change in literacy persisted when both neuroimaging markers were included in the same model.,Entity directly refers to the ability to understand information.
35815546,education,Yes,['education_level'],Education (relative risk (RR)=2.48; confidence interval (CI) 1.71-3.59) and occupational class (RR=2.09; CI 1.18-3.69) but not income (RR=1.28; CI 0.81-2.04) were significantly associated with the risk of dementia in the adjusted model.,Education is linked to dementia risk in the adjusted model.
35815546,education,Yes,['education_level'],"We conclude that there is a significant association between belonging to a social class and the risk of dementia, with education and occupation being the most relevant indicators of social class regarding this risk.","Education is linked to dementia risk, indicating its relevance."
37996822,High education,Yes,['education_level'],High education was linked to better knowledge of risk and protective factors (b = 1.61; 95% CI: 0.89; 2.34).,High education level is associated with better dementia risk knowledge.
40237023,high education level,Yes,['education_level'],"Although caregivers rated all the addressed 13 needs in the present study as important, knowing more about the diseases was most important among caregivers of high education level.",Entity refers to the level of schooling completed by caregivers.
37919783,education,Yes,['education_level'],"Logistic regression was used to predict study refusal based on sex, age, education, global cognition (MMSE), family history of dementia, and number of prior study visits.",Education is used as a predictor variable for study refusal.
37603931,less education,Yes,['education_level'],We found less education was significantly associated with lower cognitive scores.,Less education implies a lower level of schooling completed.
37603931,education,Yes,['education_level'],"Nonmodifiable factors such as age, education, sex, and apolipoprotein E epsilon 4 displayed significant associations with cognition and plasma p-tau 181.",Education is a nonmodifiable factor associated with cognition.
37603931,education,Yes,['education_level'],"Nonmodifiable factors such as age, education, sex, and apolipoprotein E epsilon 4 displayed significant associations with cognition and plasma p-tau 181.",Education is a nonmodifiable factor associated with cognition.
37486408,education,Yes,['education_level'],"ANCOVA was performed using age, education and gender as covariates to evaluate the intergroup differences.","Education is used as a covariate, implying its level matters."
37994850,education access,Yes,['access_to_education'],Trained participants obtained a greater degree of protection from ADRD when they had higher scores for SDoH domains associated with health care and education access.,Entity refers to the ability to obtain educational opportunities.
37824581,education,Yes,['education_level'],"Internal health locus of control, concern about AD, self-identified sex, education, family dementia history, and belief in AD modifiability predicted anticipated psychological impact.",Education level is a predictor of psychological impact related to AD.
37824581,education,Yes,['education_level'],"For Black respondents, there were no sex differences in anticipated distress, whereas there were stronger relationships between health locus of control, brain health social norms, and education on outcomes compared with White respondents.",Education level is associated with outcomes related to AD risk information.
37483069,education,Yes,['education_level'],"Age, education, experience in AD care and training in ADK were the main factors influencing the classification of the nursing staff's ADK level.",Education level influences nursing staff's Alzheimer's disease knowledge level.
37483069,training in ADK,No,[],"Age, education, experience in AD care and training in ADK were the main factors influencing the classification of the nursing staff's ADK level.","Entity relates to training, not education or literacy factors."
36868847,lower education,Yes,['education_level'],"Sixteen factors (66.67%) were found as predictors, including 4 modifiable factors (lower education, depression, anxiety and current smoking), 2 unmodifiable factors (apolipoprotein E4 and older age) and worse performance on Trail Making Test B.",Lower education level is a predictor of cognitive decline.
37709333,dementia literacy,Yes,['literacy'],"To adapt the content and functionalities of <i>Brain Health PRO,</i> a web-based multidomain program designed to increase dementia literacy, to the context and needs of users, providers and community organisations across Québec, Canada.",Dementia literacy is the ability to understand and use dementia-related information.
37709333,dementia literacy,No,[],"Five consecutive qualitative co-creation focus group sessions 30-90 min in duration each, exploring potential barriers and facilitators to usability, accessibility, comprehensibility, participant recruitment and retention.","Entity relates to dementia knowledge, not education/literacy factors."
37709333,educational material,Yes,['education_quality'],"This approach helps to ensure that the content and presentation of educational material is relevant and meaningful to the target population and those involved in its delivery, and it leads to a greater understanding of their needs and perspectives.",Focuses on the relevance and meaningfulness of educational content.
37415444,education and knowledge about the disease,Yes,['education_level'],"The research revealed that education and knowledge about the disease, community-based services and facilities, support groups and resources, spiritual and cultural values, and access to transportation are all critical components for community adaptation.","Entity refers to knowledge level about ADRD, impacting caregiver adaptation."
36630223,education,No,[],The purpose of this quality improvement project was to design and implement an education and referral protocol for care coordination staff to use when working with hospitalized patients with dementia and their families.,"Entity refers to a protocol, not a BSSR factor impacting ADRD."
36630223,dementia resource education,No,[],The goal was to increase delivery of dementia resource education and dementia-specific referrals during the discharge planning process.,"Entity is about dementia education, not general education/literacy."
36630223,education,No,[],Twenty-one members of the care coordination department received education on the dementia disease process as well as community resources available to the patient population.,"Entity refers to professional training, not education's impact on ADRD risk."
36630223,Dementia Knowledge Assessment Scale (DKAS),No,[],A paired-sample t test was used to examine pre/postimplementation Dementia Knowledge Assessment Scale (DKAS) scores to evaluate the impact of the education intervention.,"Entity is an assessment tool, not an education/literacy factor."
37663829,education,Yes,['education_level'],"A high educational level was associated with a 30% lower risk of AD compared with a low educational level (OR = 0.70, 95% CI: 0.60-0.81).",Sentence links higher education level to lower AD risk.
37663829,educational level,Yes,['education_level'],"Combining genetic risk and education categories, individuals with a low genetic risk and high educational level had a more than 90% (OR = 0.09, 95% CI: 0.05-0.16) lower risk of AD compared to those with a high genetic risk and low educational level.",The sentence directly discusses the impact of educational level on AD risk.
37550708,medical and nursing pre-registration education,Yes,['education_level'],Dementia awareness is a key priority of medical and nursing pre-registration education.,Refers to the formal schooling required for healthcare professionals.
37550708,dementia friends programme,No,[],The 'dementia friends' programme is an internationally recognised and accredited dementia awareness workshop that is led by a trained facilitator.,"Entity is a dementia awareness program, not education/literacy factor."
37550708,medical and nursing students,No,[],"While this programme has been associated with positive outcomes, few studies have examined how medical and nursing students apply their learning in practice after the workshop.","Entity refers to students, not education/literacy factors impacting ADRD."
37550708,dementia friend's programme,No,[],"Seven focus-group interviews were conducted with 36 nursing students and 14 medical students at one university in Northern Ireland (n = 50), following 'the dementia friends programme.","Entity is a program, not an education or literacy factor."
37550708,education,Yes,['education_quality'],"'reframing dementia', which highlighted how the education had enabled students to actively empower and support people living with dementia in practice;",Education enabled students to empower people with dementia in practice.
37550708,education,Yes,['education_quality'],"'creative communication', which considered how students had used their education to adapt their verbal and non-verbal communication with people living with dementia and",Education quality impacts communication skills relevant to dementia care.
37550708,dementia education,No,[],'realities of advanced dementia' which contemplated how students believed their dementia education could be improved within their current curriculum.,"Entity refers to dementia-specific education, not general education/literacy."
37550708,Dementia Friends programme,No,[],The Dementia Friends programme has actively supported nursing and medical students to improve the lives of people with dementia in their care through environmental adaptions and creative approaches to communication.,"Entity is a dementia awareness program, not an education/literacy factor."
37550708,a dementia friends programme,No,[],This study provides an evidence base that supports the provision of 'a dementia friends programme to healthcare professional students.,"Entity is a dementia awareness program, not education/literacy factor."
37550708,education,Yes,['education_quality'],This study also highlights how this education can actively influence how nursing and medical students support people living with dementia in their practice in the months and years after education.,The sentence discusses the impact of education on student support for dementia patients.
37552453,high school education,Yes,['education_level'],"Asians with ≤ high school education had the highest prevalence of age- and sex-adjusted memory impairment among all races/ethnicities, while no difference was observed for those with > high school education.",Indicates the highest level of schooling completed by individuals.
37552453,Education disparity,Yes,['problem_related_to_education_and_literacy'],"Education disparity for ADL disability (OR, 3.40; 95% CI, 2.20-5.25) and memory impairment (OR, 11.57; 95% CI, 6.59-20.31) were largest among Asians compared to Whites, Blacks, and Hispanics.",Disparity implies a problem or barrier related to education.
37552453,lower education attainment,Yes,['education_level'],Efforts should focus on strengthening research infrastructure and creating targeted programs and services to improve cognitive and physical health for racially/ethnically underrepresented older adults with lower education attainment.,Lower education attainment is linked to poorer cognitive health.
37386110,educational attainment,Yes,['years_of_education'],"Each 4.20 years of additional educational attainment were causally associated with a 3.23-year-longer parental lifespan independently of income and occupation and were causally associated with 30-59% higher odds of self-longevity, suggesting that education was the primary determinant.","Educational attainment is linked to longevity, a factor related to ADRD risk."
37386110,education,Yes,['education_level'],"Mediation analyses conducted in predominantly European-descent individuals through two-step Mendelian randomization suggested that among 59 candidates, cigarettes per day, body mass index, waist-to-hip ratio, hypertension, coronary heart disease, myocardial infarction, stroke, Alzheimer's disease, type 2 diabetes, heart failure and lung cancer individually played substantial mediating roles (proportion mediated, >10%) in the effect of education on specific longevity outcomes.","Education impacts longevity outcomes, including Alzheimer's disease risk."
37385161,caregiver education,Yes,['education_quality'],"Based on a successful peer mentoring pilot study in advanced Parkinson's Disease, we revised the curriculum of this peer-led educational intervention incorporating LBD caregiver input.",Describes the quality of educational intervention for caregivers.
37385161,LBD knowledge,No,[],"We measured intervention fidelity biweekly, program satisfaction, and change in LBD knowledge, dementia attitudes, and caregiving mastery before and after the 16-week intervention.","Entity is related to disease knowledge, not education or literacy."
37385161,dementia attitudes,No,[],"We measured intervention fidelity biweekly, program satisfaction, and change in LBD knowledge, dementia attitudes, and caregiving mastery before and after the 16-week intervention.","Entity is related to attitudes, not education or literacy."
37321832,less education,Yes,['education_level'],"Nine modifiable risk factors (social isolation, less education, hypertension, hyperlipidaemia, diabetes, smoking, drinking, physical inactivity and depression) were selected for the predictive model.",'less education' indicates a lower level of schooling completed.
37603383,education,Yes,"['education_level', 'years_of_education']","Our risk score, termed the UK Biobank Dementia Risk Score (UKBDRS), consisted of age, education, parental history of dementia, material deprivation, a history of diabetes, stroke, depression, hypertension, high cholesterol, household occupancy, and sex.",Education is a predictor of dementia risk in the score.
37561937,education,Yes,"['education_level', 'years_of_education']","One hundred sixty-seven cognitively healthy older adults (M age =73, M education =16) (26.4% Black, Asian, or ""Other"") completed SCD questionnaire, HS questions, and mood measures (depression and anxiety).",Education level and years of education are reported for the study sample.
