PMID,factor_relevance,entity,category,source_sentence,explanation
37995949,Yes,Alzheimer's Disease and Related Dementias,ADRD,Considerable research has linked many risk factors to Alzheimer's Disease and Related Dementias (ADRD).,Condition being studied for risk factors
37995949,Yes,ADRD,ADRD,"The machine learning method, eXtreme Gradient Boosting, was utilized to rank the importance of these variables by their relative contribution to the model performance.",Outcome being predicted by risk factors
37982671,No,,,,
37743611,No,,,,
37571992,No,,,,
36774647,No,,,,
38515012,No,,,,
38511785,No,,,,
38377704,No,,,,
38157526,No,,,,
38497928,No,,,,
38491809,No,,,,
38450912,No,,,,
38315471,Yes,Mediterranean-DASH Intervention for Neurodegenerative Delay (MIND) diet,Food,"A healthy lifestyle score was developed based on self-reported factors, including noncurrent smoking, at least 150 minutes of physical activity per week, limiting alcohol consumption, a Mediterranean-DASH Intervention for Neurodegenerative Delay (MIND) diet score higher than 7.5, and a late-life cognitive activity score higher than 3.2.",Diet score associated with cognitive health
38315471,Yes,dementia,ADRD,"This study found that in older adults, a healthy lifestyle may provide a cognitive reserve to maintain cognitive abilities independently of common neuropathologies of dementia.",Dementia related to cognitive decline
38315471,Yes,cognitive functioning,ADRD,Higher lifestyle score was associated with better global cognitive functioning proximate to death.,Cognitive functioning related to dementia
38315471,Yes,Alzheimer disease pathology,ADRD,"Brain pathology measures included β-amyloid load, phosphorylated tau tangles, global Alzheimer disease pathology, vascular brain pathologies, Lewy body, hippocampal sclerosis, and TAR DNA-binding protein 43.",Alzheimer's disease related to dementia
38315471,Yes,β-amyloid load,ADRD,"A higher lifestyle score was associated with lower β-amyloid load in the brain (β = -0.120; SE = 0.041; P = .003), and 11.6% of the lifestyle-cognition association was estimated through β-amyloid load.",β-amyloid load related to Alzheimer's disease
38301285,No,,,,
38145312,Yes,dementia,ADRD,"Participants also received a comprehensive neuropsychological assessment, while the clinical diagnoses of dementia and mild cognitive impairment were established according to international diagnostic criteria.",Diagnoses of dementia established according to criteria
38145312,Yes,mild cognitive impairment,ADRD,"Participants also received a comprehensive neuropsychological assessment, while the clinical diagnoses of dementia and mild cognitive impairment were established according to international diagnostic criteria.",Diagnoses of MCI established according to criteria
38145312,Yes,Diet,Food,The study was based on the randomly selected cohort of the Hellenic Longitudinal Investigation of Aging and Diet (HELIAD).,Part of the study's cohort name: Diet
38112907,No,,,,
38095938,Yes,hyperorality or altered food preferences,Food,"Disinhibition, loss of sympathy/empathy and hyperorality or altered food preferences were associated with cognitive theory of mind.",Altered food preferences related to cognitive theory of mind
38095938,Yes,dementia,ADRD,"People with aMCI/dementia were impaired on the ESCoT affective theory of mind, ESCoT total score and the Reading the Mind in the Eyes.",Dementia associated with impaired social cognition
38095938,Yes,amnestic mild cognitive impairment,ADRD,"People with aMCI/dementia were impaired on the ESCoT affective theory of mind, ESCoT total score and the Reading the Mind in the Eyes.",aMCI associated with impaired social cognition
38095938,Yes,frontotemporal dementia,ADRD,Behavior change was measured using a semistructured interview which assesses behavioral abnormalities found in frontotemporal dementia.,Frontotemporal dementia related to behavioral abnormalities
38053483,No,,,,
38032370,No,,,,
38029367,No,,,,
37973488,No,,,,
37962543,No,,,,
37878413,No,,,,
37839080,No,,,,
37335551,No,,,,
37288778,No,,,,
37173809,No,,,,
38487186,No,,,,
37984520,No,,,,
38383339,No,,,,
38373905,No,,,,
38757415,No,,,,
38752838,No,,,,
38087143,No,,,,
38078431,No,,,,
38070229,No,,,,
38049965,No,,,,
38008852,No,,,,
38008386,No,,,,
37965965,No,,,,
37870702,No,,,,
37792627,No,,,,
37656632,Yes,MIND dietary pattern,Food,"Positive associations between continuous MIND scores and education-dependent standardised cognitive scores for each test and global cognition were observed, unadjusted or adjusted for covariates;",Dietary pattern related to cognitive performance
37656632,Yes,Mediterranean Eating Pattern for Americans (MEPA) III,Food,Similar observations were noted with MEPA III with AFT [0.58 (0.43-0.79)] and CERAD Delayed Recall [0.66 (0.46-0.94)].,Dietary pattern associated with cognitive performance
37656632,Yes,cognitive performance,ADRD,"However, those who reported greater MIND or MEPA III diet accordance exhibited better cognitive performance.",Cognitive performance related to dietary patterns
37656632,Yes,CERAD Delayed Recall,ADRD,"Compared to adults in the lowest MIND tertile, those in the highest were less likely to exhibit low cognitive performance on the AFT [0.45 (0.29-0.69)], CERAD Delayed Recall [0.52 (0.32-0.83)] and global cognition [0.50 (0.27-0.94)].",Cognitive test related to Alzheimer's disease
37656632,Yes,global cognition,ADRD,"Positive associations between continuous MIND scores and education-dependent standardised cognitive scores for each test and global cognition were observed, unadjusted or adjusted for covariates;",Cognitive measure related to Alzheimer's disease
37656632,Yes,Alzheimer's Disease,ADRD,There is growing evidence that Mediterranean-DASH Intervention for Neurodegenerative Delay (MIND) and Mediterranean-like diets are associated with better cognitive performance.,Disease related to cognitive decline
37526237,No,,,,
37381712,No,,,,
36576695,No,,,,
38291418,No,,,,
38334629,No,,,,
38263387,No,,,,
38165329,No,,,,
38226518,No,,,,
38206663,No,,,,
37705286,No,,,,
39781626,No,,,,
39592896,No,,,,
39559883,No,,,,
39559870,No,,,,
39365322,No,,,,
39350389,No,,,,
39302374,No,,,,
39269851,No,,,,
39240640,No,,,,
39213061,No,,,,
39213058,No,,,,
39150831,No,,,,
39121122,No,,,,
39093072,No,,,,
39044522,No,,,,
39044521,No,,,,
39044520,No,,,,
39031372,No,,,,
39031363,Yes,Alzheimer's disease,ADRD,Interventions that promote healthy lifestyles are critical for the prevention of Alzheimer's disease and Alzheimer's disease related dementias (AD/ADRD).,AD is a type of dementia
39031363,Yes,Alzheimer's disease related dementias,ADRD,Interventions that promote healthy lifestyles are critical for the prevention of Alzheimer's disease and Alzheimer's disease related dementias (AD/ADRD).,ADRD is related to dementia
39031363,Yes,lifestyle intervention,Food,We aimed to qualitatively identify barriers and facilitators to implementing a clinical trial of a novel lifestyle intervention (My Healthy Brain) in our medical center for older patients with subjective cognitive decline who are at-risk for AD/ADRD.,Lifestyle intervention may include dietary changes
39031363,Yes,My Healthy Brain,Food,We aimed to qualitatively identify barriers and facilitators to implementing a clinical trial of a novel lifestyle intervention (My Healthy Brain) in our medical center for older patients with subjective cognitive decline who are at-risk for AD/ADRD.,My Healthy Brain is a lifestyle intervention
39031363,Yes,subjective cognitive decline,ADRD,We aimed to qualitatively identify barriers and facilitators to implementing a clinical trial of a novel lifestyle intervention (My Healthy Brain) in our medical center for older patients with subjective cognitive decline who are at-risk for AD/ADRD.,Cognitive decline is related to ADRD
39031355,No,,,,
38995792,No,,,,
38995788,No,,,,
38995786,No,,,,
38909419,No,,,,
38768581,No,,,,
38759017,Yes,Mediterranean diet,Food,"LIBRA improved similarly in both groups, as did Mediterranean diet adherence and body mass index.",Associated with ADRD risk reduction
38759017,Yes,dementia risk reduction,ADRD,"During the consultation, participants learned about dementia risk reduction and how to improve their risk profile.",Relevant to Alzheimer's disease and related dementias
38759017,Yes,LIBRA score,ADRD,"The primary outcome was change in the validated ""LIfestyle for BRAin health"" (LIBRA) score.",Measure related to brain health and ADRD
38759007,Yes,diet,Food,"The most relevant determinants identified include attitudes (i.e., lacking a passion for cooking and finding pleasure in drinking alcohol or smoking), misperceptions on social comparisons (i.e., overestimating healthy diet intake and underestimating alcohol intake), and low perceived behavioral control (i.e., regarding changing physical inactivity, altering diet patterns, and smoking cessation).",Related to food intake and dietary patterns.
38759007,Yes,dementia risk,ADRD,"Among the respondents, 91.3% reported at least one, while 65% reported two or more unhealthy lifestyle behaviors associated to dementia risk.",Directly related to Alzheimer's disease and related dementias.
38759007,Yes,diet patterns,Food,"The most relevant determinants identified include attitudes (i.e., lacking a passion for cooking and finding pleasure in drinking alcohol or smoking), misperceptions on social comparisons (i.e., overestimating healthy diet intake and underestimating alcohol intake), and low perceived behavioral control (i.e., regarding changing physical inactivity, altering diet patterns, and smoking cessation).",Related to dietary habits and patterns.
38759007,Yes,dementia,ADRD,Unhealthy behavior increases the risk of dementia.,Directly related to Alzheimer's disease and related dementias.
38759006,No,,,,
38759004,No,,,,
38759001,No,,,,
38706295,No,,,,
38706281,No,,,,
38706280,No,,,,
38706272,No,,,,
38669533,No,,,,
38669530,No,,,,
38669528,No,,,,
38661827,No,,,,
38607756,No,,,,
38583419,No,,,,
38517787,No,,,,
38489173,No,,,,
38427481,No,,,,
38393909,No,,,,
38374734,No,,,,
38346414,Yes,dementia,ADRD,"The prevalence of mild and major neurocognitive disorders (NCDs), also referred to as mild cognitive impairment and dementia, is rising globally.",Dementia is a type of neurocognitive disorder.
38346414,Yes,mild cognitive impairment,ADRD,"The prevalence of mild and major neurocognitive disorders (NCDs), also referred to as mild cognitive impairment and dementia, is rising globally.",Mild cognitive impairment is a type of neurocognitive disorder.
38346414,Yes,Alzheimer's disease,ADRD,We further examined risk factors for major NCD due to two common etiologies: Alzheimer's disease and vascular dementia.,Alzheimer's disease is a cause of major NCD.
38346414,Yes,vascular dementia,ADRD,We further examined risk factors for major NCD due to two common etiologies: Alzheimer's disease and vascular dementia.,Vascular dementia is a cause of major NCD.
38346414,Yes,diet,Food,"We identified fourteen broadly defined modifiable risk factors that were significantly associated with these disorders: alcohol consumption, body weight, depression, diabetes mellitus, diet, hypertension, less education, physical inactivity, sensory loss, sleep disturbance, smoking, social isolation, traumatic brain injury, and vitamin D deficiency.",Diet is a modifiable risk factor for NCDs.
38306035,No,,,,
38277289,No,,,,
38250773,No,,,,
38170460,No,,,,
38160351,Yes,lifestyle-based dementia prevention,ADRD,Some participants expressed a positive attitude toward lifestyle-based dementia prevention.,Relates to dementia prevention strategies
38160351,Yes,lifestyle-based dementia prevention strategies,ADRD,To elucidate the attitudes to and key considerations for multidomain lifestyle-based dementia prevention strategies in middle-aged Australians with a family history of dementia.,Focuses on dementia prevention strategies
38160351,Yes,healthy lifestyle,Food,"Other participants had a negative attitude, expressing that they were already following a healthy lifestyle, did not feel it was relevant to them yet, and/or held a deterministic view that dementia is random.",Implies dietary habits and lifestyle choices
38160351,Yes,dementia risk reduction,ADRD,"Individuals with a family history of dementia are an important target group, but little is known about their attitudes and perceptions of dementia risk reduction.",Relates to reducing dementia risk
38160351,Yes,multidomain lifestyle-based preventive strategies,ADRD,Multidomain lifestyle-based preventive strategies also need to be tailored to the needs of key target groups to optimize appeal and effectiveness.,Refers to preventive measures for dementia
38147792,No,,,,
38143352,No,,,,
38142687,No,,,,
38064912,No,,,,
38010725,No,,,,
37916306,Yes,vascular cognitive impairment,ADRD,The true global burden of vascular cognitive impairment (VCI) is unknown.,VCI is a form of cognitive impairment
37916306,Yes,vascular dementia,ADRD,"Since ~ 90% of the global burden of stroke can be attributed to modifiable risk factors, a formidable opportunity arises to reduce the burden of not only stroke but VCI outcomes including progression from mild to the major in form of vascular dementia.",Vascular dementia is a type of dementia
37916306,Yes,healthy diets,Food,Non-pharmacological measures by adopting healthy diets and encouraging physical and cognitive activities and urging multidomain approaches are important for prevention of VCI and preservation of vascular brain health.,Healthy diets impact VCI prevention
37902027,No,,,,
37732415,Yes,prenatal nutrition,Food,"In this review, we summarize current evidence for early-life effects on small vessel disease, stroke and dementia focusing on prenatal nutrition, and cognitive ability, education, and socioeconomic status in childhood.",Related to maternal diet during pregnancy
37732415,Yes,dementia,ADRD,"Cerebral small vessel disease is common in older adults and increases the risk of stroke, cognitive impairment, and dementia.",Type of cognitive impairment and dementia
37732415,Yes,Alzheimer disease,ADRD,"Although early-life factors, particularly education, are major risk factors for Alzheimer disease, they are less established in small vessel disease or vascular cognitive impairment.",Type of dementia mentioned
37552541,No,,,,
37229702,No,,,,
36842068,No,,,,
36786288,No,,,,
36062842,No,,,,
38129775,Yes,Alzheimer's disease and related dementias (ADRD),ADRD,Evidence-based interventions to protect against cognitive decline among older adults at risk for Alzheimer's disease and related dementias (ADRD) are urgently needed.,ADRD is the condition being studied
38129775,Yes,healthy lifestyle behaviors,Food,We plan to enroll 225 community-dwelling adults (25% from underrepresented groups) aged 65 + who endorse subjective cognitive decline (SCD) and low baseline levels of healthy lifestyle behaviors.,Lifestyle behaviors include diet and nutrition
38129775,Yes,lifestyle,Food,"Participants in both interventions will receive education about a variety of memory support strategies and healthy lifestyle behaviors, focusing on physical and cognitive activity and stress management.",Lifestyle includes dietary habits and nutrition
38129775,Yes,cognitive activity,Food,"Participants in both interventions will receive education about a variety of memory support strategies and healthy lifestyle behaviors, focusing on physical and cognitive activity and stress management.",Cognitive activity is part of a healthy lifestyle
38129775,Yes,physical activity,Food,"Participants in both interventions will receive education about a variety of memory support strategies and healthy lifestyle behaviors, focusing on physical and cognitive activity and stress management.",Physical activity is related to overall lifestyle
38114278,Yes,dementia risk reduction,ADRD,"HAPPI MIND will evaluate the efficacy of a multidomain, nurse-led, mHealth supported intervention for assessing dementia risk and reducing associated risk factors in middle-aged adults in the Australian primary care setting.",Dementia risk reduction is related to ADRD
38114278,Yes,dementia risk factors,ADRD,Patients of participating practices aged 45-65 years with ≥2 potential dementia risk factors will be identified and recruited (approximately 15 patients/clinic).,Dementia risk factors are related to ADRD
38114278,Yes,ANU-ADRI scores,ADRD,"Brief intervention participants receive a personalised report outlining their risk factors for dementia based on Australian National University Alzheimer's Disease Risk Index (ANU-ADRI) scores, education booklet and referral to their general practitioner as appropriate.",ANU-ADRI scores are related to Alzheimer's disease risk
38114278,Yes,HAPPI MIND smartphone app,Food,"HAPPI MIND participants receive the brief intervention as well as six individualised dementia risk reduction sessions with a nurse trained in motivational interviewing and principles of behaviour change, a personalised risk reduction action plan and access to the purpose-built HAPPI MIND smartphone app for risk factor self-management.","Not directly related to Food, but to intervention"
38114278,Yes,education booklet,Food,"Brief intervention participants receive a personalised report outlining their risk factors for dementia based on Australian National University Alzheimer's Disease Risk Index (ANU-ADRI) scores, education booklet and referral to their general practitioner as appropriate.",Potentially related to nutrition or diet education
38111051,No,,,,
37942822,No,,,,
38111602,No,,,,
38087383,No,,,,
38055651,No,,,,
38269563,No,,,,
38042163,No,,,,
38041514,No,,,,
38038609,No,,,,
37984835,No,,,,
37972862,No,,,,
37858616,No,,,,
37671461,No,,,,
37586417,No,,,,
37544835,No,,,,
37541932,No,,,,
37534741,Yes,Alzheimer's disease and related dementias,ADRD,"To develop a natural language processing (NLP) algorithm that identifies social determinants of health (SDoH), including housing, transportation, food, and medication insecurities, social isolation, abuse, neglect, or exploitation, and financial difficulties for patients with Alzheimer's disease and related dementias (ADRD) from unstructured electronic health records (EHRs).",ADRD patients are the study focus
37534741,Yes,food insecurities,Food,"To develop a natural language processing (NLP) algorithm that identifies social determinants of health (SDoH), including housing, transportation, food, and medication insecurities, social isolation, abuse, neglect, or exploitation, and financial difficulties for patients with Alzheimer's disease and related dementias (ADRD) from unstructured electronic health records (EHRs).",Food insecurity is a SDoH factor studied
37534741,Yes,ADRD,ADRD,Findings from the algorithm can be used by clinicians and social workers to proactively address social needs of patients with ADRD and other vulnerable patient populations.,ADRD patients are the study focus
37311202,No,,,,
37303116,Yes,Alzheimer's disease,ADRD,Reliable models to predict amyloid beta (Aβ) positivity in the general aging population are lacking but could become cost-efficient tools to identify individuals at risk of developing Alzheimer's disease.,Alzheimer's disease is a type of dementia
37303116,Yes,lifestyle factors,Food,"We developed Aβ prediction models in the clinical Anti-Amyloid Treatment in Asymptomatic Alzheimer's (A4) Study (n = 4,119) including a broad range of easily ascertainable predictors (demographics, cognition and daily functioning, health and lifestyle factors).",Lifestyle factors can include dietary habits
37303116,Yes,walking duration,Food,"The best performing model in the A4 Study (area under the curve [AUC] = 0.73 [0.69-0.76]), including age, apolipoprotein E (APOE) ε4 genotype, family history of dementia, and subjective and objective measures of cognition, walking duration and sleep behavior, was validated in the independent Rotterdam Study with higher accuracy (AUC = 0.85 [0.81-0.89]).",Walking duration is related to physical activity and lifestyle
37212603,No,,,,
36263744,No,,,,
35815546,No,,,,
35184665,No,,,,
38030988,No,,,,
37996822,No,,,,
40237023,No,,,,
37976095,No,,,,
37987326,No,,,,
37919783,No,,,,
37997058,No,,,,
37917057,No,,,,
37849450,No,,,,
37754748,No,,,,
37695629,No,,,,
37603931,No,,,,
37594028,No,,,,
37505214,No,,,,
37486408,No,,,,
37390354,No,,,,
37246509,Yes,nutritional status,Food,"Compared to the well-nourished, those at risk for malnourishment and those malnourished had higher total NPI scores [<i>b</i> (95% CI) = 1.76 (0.04, 3.48) or 3.20 (0.62, 5.78), respectively], controlling for significant covariates.",Nutritional status affects neuropsychiatric symptoms in dementia
37246509,Yes,malnourishment,Food,"Compared to the well-nourished, those at risk for malnourishment and those malnourished had higher total NPI scores [<i>b</i> (95% CI) = 1.76 (0.04, 3.48) or 3.20 (0.62, 5.78), respectively], controlling for significant covariates.",Malnourishment linked to higher neuropsychiatric symptoms
37246509,Yes,dementia,ADRD,"Among people with dementia, poor nutritional status has been associated with worse cognitive and functional decline, but few studies have examined its association with neuropsychiatric symptoms (NPS).",Dementia associated with poor nutritional status and NPS
37246509,Yes,neuropsychiatric symptoms,ADRD,Worse nutritional status is associated with more severe NPS.,NPS severity linked to nutritional status in dementia
37246509,Yes,Mini-Nutritional Assessment,Food,"We used a modified Mini-Nutritional Assessment (mMNA) and the Neuropsychiatric Inventory (NPI) to evaluate nutritional status and NPS, respectively.",Tool used to assess nutritional status
37171018,No,,,,
36541134,No,,,,
37471695,Yes,abnormal eating behavior,Food,Patients with right-lateralized atrophy were characterized by higher severity of abnormal eating behavior and hallucinations compared to those with left-lateralized atrophy.,Eating behavior is related to food consumption.
37471695,Yes,behavioral variant frontotemporal dementia,ADRD,"Behavioral variant frontotemporal dementia is characterized by heterogeneous frontal, insular, and anterior temporal atrophy patterns that vary along left-right and dorso-ventral axes.",Type of dementia being studied.
37471695,Yes,frontotemporal dementia,ADRD,The goal of this study was to assess the frequency of frontotemporal asymmetry (right- or left-lateralization) and dorsality (ventral or dorsal predominance of atrophy) and to investigate their clinical correlates.,Type of dementia being studied.
37021413,No,,,,
37220880,No,,,,
39625262,Yes,LIBRA score,Food,Ten modifiable risk factors for dementia were combined in the 'LIfestyle for BRAin health' (LIBRA) score.,Lifestyle factor including diet and nutrition
39625262,Yes,dementia,ADRD,"During 61 311 person-years, 306 individuals (4.1%) developed dementia.",Dementia risk associated with depressive symptoms
39625262,Yes,dementia risk,ADRD,"In total, 10.4% of the dementia risk was mediated by differences in LIBRA score",Dementia risk mediated by LIBRA score
39625262,Yes,LIBRA score,Food,"In total, 10.4% of the dementia risk was mediated by differences in LIBRA score",LIBRA score mediates dementia risk
37994850,No,,,,
37939720,No,,,,
37890053,No,,,,
37824581,No,,,,
37483069,No,,,,
37357229,Yes,dietary habits,Food,"On comparing dietary habits in AD cases against controls, the results were as follows: individuals with generally fatty diet 26.58% vs 11.25%, with mixed diet 36.70% vs 78.75%, with generally vegetarian diet 34.17% vs 10.00%, data not available 2.53% among AD cases.",Comparing dietary habits in AD cases and controls
37357229,Yes,generally fatty diet,Food,"On comparing dietary habits in AD cases against controls, the results were as follows: individuals with generally fatty diet 26.58% vs 11.25%, with mixed diet 36.70% vs 78.75%, with generally vegetarian diet 34.17% vs 10.00%, data not available 2.53% among AD cases.",Association with AD cases and controls
37357229,Yes,mixed diet,Food,"On comparing dietary habits in AD cases against controls, the results were as follows: individuals with generally fatty diet 26.58% vs 11.25%, with mixed diet 36.70% vs 78.75%, with generally vegetarian diet 34.17% vs 10.00%, data not available 2.53% among AD cases.",Association with AD cases and controls
37357229,Yes,generally vegetarian diet,Food,"On comparing dietary habits in AD cases against controls, the results were as follows: individuals with generally fatty diet 26.58% vs 11.25%, with mixed diet 36.70% vs 78.75%, with generally vegetarian diet 34.17% vs 10.00%, data not available 2.53% among AD cases.",Association with AD cases and controls
37357229,Yes,Alzheimer's disease,ADRD,"Alzheimer's disease (AD) is the most common form of dementia, generally affecting elderly people in the age group of above 60-65 years.",Definition of Alzheimer's disease
37357229,Yes,dementia,ADRD,"Among individuals (AD cases) with ε2:ε3 and ε2:ε4, 37.5% of the patients were having severe dementia and 62.5% were having mild to moderate dementia, whereas, among individuals with ε3:ε4 and ε4:ε4, 57% were having severe dementia and 43% were having mild to moderate dementia.",Association with APOE genotypes
37317613,No,,,,
37235711,No,,,,
36920727,No,,,,
36868847,No,,,,
35142047,No,,,,
37743478,No,,,,
37709333,No,,,,
37681845,Yes,dietary practices,Food,The objective of this study is to identify and understand knowledge and attitudes that influence dietary practices among older Black adults using a community-engaged approach.,Influences food choices among older Black adults
37681845,Yes,brain-healthy soul food diet,Food,This is a non-interventional mixed methods study designed to inform the development of an adapted brain-healthy soul food diet intervention.,Diet intervention for brain health
37681845,Yes,Alzheimer's Disease,ADRD,Development of a Culturally Adapted Dietary Intervention to Reduce Alzheimer's Disease Risk among Older Black Adults,Disease risk being studied
37681845,Yes,MIND dietary model,Food,Older Black adults perceived an adapted MIND dietary model as the most acceptable with the incorporation of salient cultural characteristics and strategies within both the design and delivery phases.,Dietary model for brain health
37681845,Yes,dementia,ADRD,Five themes emerged: dementia awareness; practices shaping food choices and consumption; barriers to eating healthy; instrumental support; and elements of a culturally adapted brain-healthy dietary intervention.,Awareness of dementia among participants
37709678,No,,,,
37704283,No,,,,
37655494,No,,,,
37602758,No,,,,
37506413,No,,,,
37451311,No,,,,
37423786,No,,,,
37415444,No,,,,
37380020,No,,,,
37326483,No,,,,
36630223,No,,,,
37663829,No,,,,
37585365,No,,,,
37550708,No,,,,
37552453,No,,,,
37441885,No,,,,
37386110,No,Alzheimer's disease,ADRD,"Mediation analyses conducted in predominantly European-descent individuals through two-step Mendelian randomization suggested that among 59 candidates, cigarettes per day, body mass index, waist-to-hip ratio, hypertension, coronary heart disease, myocardial infarction, stroke, Alzheimer's disease, type 2 diabetes, heart failure and lung cancer individually played substantial mediating roles (proportion mediated, >10%) in the effect of education on specific longevity outcomes.",Mentioned as a mediator in longevity outcomes
37385161,No,,,,
37321832,No,,,,
37264166,No,,,,
37157190,No,,,,
37150216,No,,,,
37148523,No,,,,
36872165,No,,,,
36840665,No,,,,
35931916,No,,,,
32497369,No,,,,
37488506,No,,,,
38344790,No,,,,
37624998,No,,,,
37603383,No,,,,
37561955,No,,,,
37561937,No,,,,
37354755,No,,,,
37163244,No,,,,
37146892,Yes,Alzheimer's disease,ADRD,Alzheimer's disease (AD) remains a global health challenge.,AD is a type of dementia
37146892,Yes,non-healthy dietary pattern,Food,"In this study, we performed an integrated analysis on the influence of behavioural risks including smoking, excessive alcohol consumption, physical inactivity, and non-healthy dietary pattern on AD with a comprehensive strategy.",Dietary pattern affects AD risk
37146892,Yes,AD,ADRD,"In this study, we performed an integrated analysis on the influence of behavioural risks including smoking, excessive alcohol consumption, physical inactivity, and non-healthy dietary pattern on AD with a comprehensive strategy.",AD is the studied disease
36997127,No,,,,
36990452,No,,,,
36976729,No,,,,
36843146,No,,,,
36840622,No,,,,
36738268,No,,,,
36637034,No,,,,
36591730,No,,,,
32484120,No,,,,
37353780,Yes,alcohol consumption,Food,"Logistic regression showed that alcohol consumption (OR = 1.016, 95%CI 1.009-1.024, P < 0.001) is a risk factor for POD.",Alcohol consumption is a food factor
37353780,Yes,Postoperative delirium,ADRD,"Logistic regression showed that alcohol consumption (OR = 1.016, 95%CI 1.009-1.024, P < 0.001) is a risk factor for POD.",POD is related to ADRD
37353780,Yes,Aβ42,ADRD,"Linear regression analysis revealed that alcohol consumption was negatively associated with CSF Aβ42 (β = -0.638, P < 0.001) in POD patients.",Aβ42 is a biomarker for ADRD
37322073,No,,,,
37286970,No,,,,
37329227,No,,,,
37256757,No,,,,
36917885,No,,,,
36806992,No,,,,
36600106,No,,,,
36178374,No,,,,
35930316,No,,,,
35852376,No,,,,
35187991,No,,,,
37246215,No,,,,
37221495,No,,,,
37189062,No,,,,
37173801,No,,,,
37138290,No,,,,
36310536,No,,,,
37144929,No,,,,
37062296,No,,,,
36895129,No,,,,
36788058,Yes,Alzheimer's disease,ADRD,We aimed to systematically screen and validate a wide range of potential risk factors for Alzheimer's disease (AD).,AD is the disease being studied
36788058,Yes,AD,ADRD,Phenome-wide association analyses and time-to-event analyses were conducted to identify factors associated with both polygenic risk scores for AD and AD diagnosis at follow-up.,AD is the disease being studied
36788058,Yes,selective food intake,Food,and selective food intake and more outdoor exposures were associated with an increased risk of developing AD.,Food factor associated with AD risk
36788058,Yes,AD polygenic risk scores,ADRD,Phenome-wide association analyses and time-to-event analyses were conducted to identify factors associated with both polygenic risk scores for AD and AD diagnosis at follow-up.,Measure related to AD risk
36788058,Yes,AD diagnosis,ADRD,Phenome-wide association analyses and time-to-event analyses were conducted to identify factors associated with both polygenic risk scores for AD and AD diagnosis at follow-up.,AD diagnosis is the outcome being studied
36576970,No,,,,
36469682,No,,,,
36419201,No,,,,
36394262,No,,,,
36379419,No,,,,
36342454,No,,,,
36193827,No,,,,
36055643,No,,,,
35943443,No,,,,
34991360,No,,,,
37141452,No,,,,
36975746,No,,,,
36912325,No,,,,
36878098,No,,,,
36527582,Yes,Alzheimer's disease and related dementias,ADRD,Several modifiable lifestyle factors have been linked to cognitive ability and the risk of developing Alzheimer's disease and related dementias (ADRD).,Directly mentions ADRD
36527582,Yes,ADRD,ADRD,Several modifiable lifestyle factors have been linked to cognitive ability and the risk of developing Alzheimer's disease and related dementias (ADRD).,Abbreviation for ADRD
36527582,Yes,nutrition,Food,"HC participants received personalized coaching from a health coach focusing on nutrition, physical activity, sleep, stress, social engagement, and cognitive activity.",Related to dietary habits
36527582,Yes,ADRD protective risk score,ADRD,"When non-adherence in the HC group was accounted for, however, the mean change in neuropsychological score was similar between groups (p > .05), self-reported global cognition demonstrated an even larger mean improvement in the HC group (16.20 to 15.41, p = .01), and the HC group saw an improvement in ADRD protective risk score (- 10.39 to - 11.45, p = .007).",Measure related to ADRD risk
36511519,No,,,,
35393916,No,,,,
35338450,No,,,,
35229696,No,,,,
34994301,No,,,,
36997907,No,,,,
36208464,No,,,,
36978190,No,,,,
36915148,No,,,,
36893045,No,,,,
36450605,No,,,,
36149829,No,,,,
36827791,No,,,,
36473124,No,,,,
36398491,No,,,,
35727298,No,,,,
35430902,No,,,,
36901204,No,,,,
36904136,Yes,Mediterranean Diet,Food,The past decade saw a growing interest in the associations between the Mediterranean Diet (MD) and HD risk and outcomes.,Diet associated with HD risk and outcomes
36904136,Yes,energy intake,Food,Statistically significant results were obtained for energy intake (kcal/day) (median (IQR): 4592 (3376) vs. 2488 (1917); p = 0.002) from cases and controls.,Significant difference in energy intake between cases and controls
36904136,Yes,MedDiet Score,Food,A significant difference between asymptomatic and symptomatic HD patients was seen in the MedDiet score (median (IQR): 31.1 (6.1) vs. 33.1 (8.1); p = 0.024),Difference in MedDiet score by HD symptom severity
36904136,Yes,Huntington's disease,ADRD,Huntington's disease (HD) is a rare progressive neurodegenerative disease characterised by autosomal dominant inheritance.,Neurodegenerative disease related to dietary intake
36904136,Yes,HD,ADRD,"The aim of this case-control study was to assess the dietary intake and habits of Cypriot HD patients, comparing them to gender and age-matched controls",Neurodegenerative disease related to dietary intake
36062452,No,,,,
36799057,No,,,,
36323521,No,,,,
36750799,No,,,,
37118122,No,,,,
36794570,No,,,,
36745453,No,,,,
36682958,No,,,,
36610230,No,,,,
36349415,No,,,,
36347158,No,,,,
36341554,No,,,,
35585714,No,,,,
35420258,No,,,,
35321599,No,,,,
36647450,No,,,,
36302670,No,,,,
36604747,No,,,,
35253853,No,,,,
36637820,No,,,,
38007671,No,,,,
37931333,No,,,,
37874109,No,,,,
37874101,No,,,,
37840486,No,,,,
37840484,No,,,,
37820490,No,,,,
37807783,No,,,,
37806302,Yes,vitamin D,Food,"Studies suggest a role of vitamin D in the progression and symptomatology of Alzheimer's disease (AD), with few in vitro studies pointing to effects on serotonergic and amyloidogenic turnover.",Vitamin D is a dietary factor related to AD.
