PMID,factor_relevance,entity,category,source_sentence,explanation
39214523,No,Alzheimer's Disease or related disorder,AD/ADRD,"The study used a representative sample of the New Zealand population in terms of ethnicity, age, gender, education, and income and asked people if they were a primary caregiver of a person with Alzheimer's Disease or related disorder.",Identified as the condition of the care recipient.
39179761,No,,,,
39060956,Yes,financial literacy,Economic_stability,"After covarying for demographics, current medical problems, financial literacy, and a global cognition screen, financial exploitation vulnerability was negatively associated with scores on the Multilingual Naming Test, Craft Story Recall and Delayed Recall, California Verbal Learning Test-II Delayed Recall and Recognition Discriminability, Phonemic Fluency, and Trails B.",Financial literacy is an economic stability factor linked to vulnerability to financial exploitation.
39060956,Yes,Alzheimer's Disease neuropathology,AD/ADRD,These tests are generally sensitive to Default Mode Network functioning and Alzheimer's Disease neuropathology.,"Cognitive tests correlate with Alzheimer's neuropathology, linking economic vulnerability to ADRD."
39869903,No,dementia risk factors,ADRD,Research has shown that engaging in a range of healthy lifestyles or behavioral factors can help reduce the risk of developing dementia.,Mentions dementia risk factors as a focus of the study.
39869903,No,modifiable risk factors,ADRD,"Improved knowledge of modifiable risk factors for dementia may help engage people to reduce their risk, with beneficial impacts on individual and public health.",Refers to modifiable risk factors for dementia.
39869903,No,health behaviors,ADRD,health behaviors related to dementia risk reduction will be assessed using items from the Godin-Shephard Leisure Time Physical Activity Questionnaire along with additional questions related to a range of health status domains.,Links health behaviors to dementia risk reduction.
39865315,No,physical activity,AD/ADRD,"The ANCOVA results indicated significant differences between healthy and AD subjects regarding reduced physical activity, less REM sleep, altered gait patterns, and decreased cognitive functioning.",Physical activity is a behavioral indicator linked to AD progression.
39865315,No,REM sleep,AD/ADRD,"The ANCOVA results indicated significant differences between healthy and AD subjects regarding reduced physical activity, less REM sleep, altered gait patterns, and decreased cognitive functioning.",REM sleep disruption is associated with AD pathology.
39865315,No,cognitive functioning,AD/ADRD,"The ANCOVA results indicated significant differences between healthy and AD subjects regarding reduced physical activity, less REM sleep, altered gait patterns, and decreased cognitive functioning.",Cognitive decline is a core feature of AD.
39847109,No,,,,
39844123,No,,,,
39665593,Yes,economic stability (ES),Economic_stability,Higher ES levels were independently associated with slower age-related memory declines among Black/African American older adults.,ES directly impacts cognitive decline rates in ADRD.
39665593,Yes,Alzheimer's disease and related dementias (ADRD),AD/ADRD,Social and structural determinants of health (SSDoH) have been linked to racial disparities in Alzheimer's disease and related dementias (ADRD).,ADRD is the health outcome studied in relation to ES.
39665593,Yes,cognitive decline,AD/ADRD,Results demonstrated that ES and HCA exerted synergistic effects on memory level across ages in the whole sample.,Cognitive decline is a key ADRD-related outcome.
39804889,Yes,low socioeconomic status (SES),Economic_stability,"Ambient air pollution, detrimental built and social environments, social isolation (SI), low socioeconomic status (SES), and rural (versus urban) residence have been associated with cognitive decline and risk of Alzheimer's disease and related dementias (ADRD).",SES is an economic stability factor linked to ADRD risk.
39804889,Yes,Alzheimer's disease and related dementias (ADRD),AD/ADRD,"Ambient air pollution, detrimental built and social environments, social isolation (SI), low socioeconomic status (SES), and rural (versus urban) residence have been associated with cognitive decline and risk of Alzheimer's disease and related dementias (ADRD).",ADRD is the health outcome studied in relation to SES.
39794733,Yes,family income-to-poverty ratio,Economic_stability,"Data were collected during each survey cycle on self-reported domains of SDoH, which included eight subscales: employment, family income-to-poverty ratio, food security, education level, health insurance coverage, type of health insurance, home ownership, and marital status.",Income-to-poverty ratio reflects economic stability.
39794733,Yes,employment,Economic_stability,"Data were collected during each survey cycle on self-reported domains of SDoH, which included eight subscales: employment, family income-to-poverty ratio, food security, education level, health insurance coverage, type of health insurance, home ownership, and marital status.",Employment status is an economic stability factor.
39794733,Yes,cognitive performance,AD/ADRD,The study found a negative association between the accumulation of unfavorable SDoH factors and cognitive performance.,Cognitive performance decline links to ADRD risk.
39794733,Yes,unfavorable SDoH factors,Economic_stability,"The findings suggest that unfavorable SDoH domains, particularly when unfavorable SDoH factors accumulate, are linked to decreased cognitive performance.",Includes economic stability factors like income and employment.
39794733,Yes,delaying dementia onset,AD/ADRD,Actively investigating the relationship between these factors may be a crucial strategy for delaying dementia onset.,Dementia onset relates to ADRD progression.
39773296,Yes,socioeconomic status,Economic_stability,"Our multivariable analyses identified 41 variables that were significantly associated with at least one cognitive function, spanning categories such as education, socioeconomic status, lifestyle factors, body measurements, mental health, medical conditions, early life factors, and household characteristics.",Socioeconomic status is a core economic stability factor linked to cognitive outcomes.
39773296,Yes,dementia,AD/ADRD,"Based on these 10 identified variables, adopting a more favorable lifestyle was significantly associated with 38% and 34% decreased risks of dementia and Alzheimer's disease (AD).",Dementia is a key outcome in Alzheimer's disease and related dementias (ADRD).
39773296,Yes,Alzheimer's disease (AD),AD/ADRD,"Based on these 10 identified variables, adopting a more favorable lifestyle was significantly associated with 38% and 34% decreased risks of dementia and Alzheimer's disease (AD).",Alzheimer's disease is a specific type of ADRD explicitly mentioned.
39775724,No,education,Economic_stability,"A comprehensive latent measure of cognitive reserve incorporated domains from all stages of life: education, occupational attainment and later-life engagement in leisure activities.",Education is a socioeconomic factor linked to cognitive reserve.
39775724,No,occupational attainment,Economic_stability,"A comprehensive latent measure of cognitive reserve incorporated domains from all stages of life: education, occupational attainment and later-life engagement in leisure activities.",Occupational attainment reflects socioeconomic status.
39775724,No,dementia,AD/ADRD,"To investigate the longitudinal impact of cognitive reserve on cognitive and functional abilities, physical activity and quality of life in people with dementia.",Dementia is the focus of the study's health outcomes.
39761547,No,dementia caregiving,AD/ADRD,This study describes the development of a generative AI chatbot-the PDC30 Chatbot-and evaluates its acceptability in a mixed methods study.,"Refers to caregiving for dementia, a key aspect of ADRD management."
39761547,No,Positive Dementia Caregiving in 30 Days Guidebook,AD/ADRD,"The PDC30 Chatbot was developed using the GPT-4o large language model, with a personality agent to constrain its behavior to provide advice on dementia caregiving based on the Positive Dementia Caregiving in 30 Days Guidebook-a laypeople's resource based on a validated training manual for dementia caregivers.",A validated resource for dementia caregiver training.
39965544,Yes,income,Economic_stability,"LBD group had lower years of education, income, subjective social status than controls, with larger differences for males than females (p < 0.05 for all).",Lower income associated with LBD diagnosis differences.
39965544,Yes,Lewy body dementia (LBD),AD/ADRD,"Social determinants, even during childhood, can impact the LBD onset differently for females and males.",LBD is a type of ADRD studied in the context of social determinants.
39965544,Yes,age at LBD diagnosis,AD/ADRD,"Adjusting for social variables that differed between the sexes, females were younger at cognitive impairment onset (p = 0.037) and diagnosis (p = 0.032).",Diagnosis age linked to economic stability factors.
39878295,No,Dementia With Lewy Bodies (DLB),AD/ADRD,"Many individuals with dementia with Lewy bodies (DLB) die of disease-related complications, but predicting the end of life can be challenging.",DLB is a subtype of dementia related to ADRD.
39878295,No,refractory psychosis,AD/ADRD,We present 4 exemplar cases where individuals with DLB experienced refractory psychosis before death.,Psychosis is a symptom associated with DLB progression.
39878295,No,inpatient psychiatric hospitalization,AD/ADRD,"Refractory psychosis in DLB, particularly out of proportion to other symptoms, may be a signal of approaching the end of life.",Hospitalization reflects disease severity in DLB.
39814528,No,Alzheimer's disease blood biomarkers,AD/ADRD,The objective of this systematic review was to explore the available evidence for the influences of ethnicity and race on AD blood biomarker concentrations.,Directly references Alzheimer's disease biomarkers.
39814522,No,Alzheimer's disease,AD/ADRD,"The Research Attitudes Questionnaire (RAQ) has previously been shown to predict research participation behaviors, including Alzheimer's disease clinical trial completion.",Health condition studied in the context of clinical trial retention.
39800468,No,Alzheimer's disease,AD/ADRD,"Mild cognitive impairment (MCI) is a clinical diagnosis representing early symptom changes with preserved functional independence. There are multiple potential etiologies of MCI. While often presumed to be related to Alzheimer's disease (AD), other neurodegenerative and non-neurodegenerative causes are common.",Directly mentions Alzheimer's disease as a focus of the study.
39800468,No,dementia,AD/ADRD,The main goal of this study was to evaluate differences between individuals with MCI with and without plasma p-tau217 biomarker evidence of AD (MCI<sub>AD+</sub> and MCI<sub>AD-</sub>) as well as a control group of clinically normal older adults with negative AD biomarkers (CN<sub>AD-</sub>).,Dementia is a key outcome in the study's progression analysis.
39800468,No,mild cognitive impairment (MCI),AD/ADRD,MCI is etiologically heterogeneous. The presence of Alzheimer's pathology defined by elevated plasma p-tau217 in individuals with MCI significantly worsens prognosis.,MCI is the primary clinical condition studied in relation to ADRD.
39800460,No,mild cognitive impairment (MCI)/dementia,AD/ADRD,211 cases of incident MCI/dementia were recorded over a median follow-up time of 12.2 years.,Study outcome directly linked to cognitive decline.
39800460,No,cognitive decline,AD/ADRD,Various associations between dementia risk score trajectories and cognitive performance trajectories were observed.,Key outcome measure in dementia risk analysis.
39799941,No,Alzheimer's disease (AD),AD/ADRD,"The objective of the present review was to collect available data, suggesting a link between maternal overnutrition and the latter impairment of cognitive functions in the progeny, and to relate this relationship with Alzheimer's disease (AD).",Directly named as the neurodegenerative disease under study.
39799941,No,cognitive impairments,AD/ADRD,"Indeed, cognitive impairments are major behavioral signs of AD.",Described as behavioral signs of Alzheimer's disease.
39761458,No,Medicare Advantage (MA) plans,Healthcare,"In 2020, the Centers for Medicare and Medicaid Services reintroduced Alzheimer's disease and related dementias to its risk-adjustment payment model for Medicare Advantage (MA) plans.","Refers to healthcare payment model, not economic stability factors like income or employment."
39761458,No,risk-adjustment payment model,Healthcare,"In 2020, the Centers for Medicare and Medicaid Services reintroduced Alzheimer's disease and related dementias to its risk-adjustment payment model for Medicare Advantage (MA) plans.","Describes healthcare financial incentives, not economic stability factors."
39761458,No,dementia diagnoses,AD/ADRD,"In response to the payment change, annual incident dementia diagnosis rates in MA increased by 11.5 percent relative to traditional Medicare.",Directly refers to Alzheimer's disease and related dementias.
39686610,No,dementia risk,AD/ADRD,"Older age (d = 0.75), lower education (d = 0.50), and higher dementia risk (d = 0.36) were associated significantly with slower learning rates.",Dementia risk is a proxy for ADRD-related outcomes.
39654300,No,,,,
39587737,No,household income,Economic_stability,"These findings were independent of age, education, physical health, and household income.",Household income is an economic stability factor controlled in the study.
39587737,No,cognitive reserve,AD/ADRD,CR was residual variance in an episodic memory composite after partialing out MRI markers.,Cognitive reserve is a protective factor against ADRD.
39527039,No,,,,
39431763,No,,,,
39413721,Yes,finances,Economic_stability,"Barriers and facilitators to behavior change (e.g., finances, prioritizing family).",Finances are a key economic stability factor affecting behavior change related to brain health.
39413721,Yes,ADRD,AD/ADRD,"Results showed significant heterogeneity in understanding of the brain, albeit with promising attitudes that actions can be taken to protect one's brain from ADRD.",Direct reference to Alzheimer's disease and related dementias (ADRD) as a health outcome.
39413721,Yes,ADRD,AD/ADRD,Takeaways include the need for increasing education on normative versus nonnormative memory loss and signs of ADRD beyond memory impairment.,Mentions signs of ADRD and the need for targeted education.
39401748,No,,,,
39317176,No,Alzheimer's disease (AD),AD/ADRD,"The SMCQ was associated with greater psychological distress, worse Clinical Dementia Rating scores, and greater disease burden as measured by total tau and neurofilament light.",Mentions AD biomarkers and cognitive status.
39317176,No,Clinical Dementia Rating,AD/ADRD,"The SMCQ was associated with greater psychological distress, worse Clinical Dementia Rating scores, and greater disease burden as measured by total tau and neurofilament light.",Directly references dementia severity assessment.
39046920,No,,,,
38988188,No,,,,
38899350,No,education,Economic_stability,This is a narrative summary of new ideas and concepts on the differences in the chance of developing dementia or Alzheimer's disease between men and women. A more thorough examination of risk and protective variables in both men and women might hasten research into the epidemiology of neurological illnesses such as dementia and Alzheimer's disease.,"Education is a proxy for socioeconomic status, a key economic stability factor."
38899350,No,Alzheimer's disease,AD/ADRD,Alzheimer's disease (AD) has many etiologies and the impact of gender on AD changes throughout time.,Directly refers to the disease under study.
38899350,No,dementia,AD/ADRD,"Similarly, future preventive efforts should target men and women separately.",Dementia is a core outcome in ADRD research.
38327121,No,Alzheimer's and related dementia family caregivers,AD/ADRD,"Using 'digital inequality' as a conceptual framework, this study evaluates the feasibility and usability of a technology-delivered intervention (an 'app') for Alzheimer's and related dementia family caregivers.",Specifies the target population for the study.
37981800,No,,,,
36416227,No,,,,
39719081,Yes,financial strain,Economic_stability,"These caregivers may experience high levels of financial, mental, and physical strain associated with providing care.",Financial strain is an economic stability factor linked to caregiving for ADRD.
39719081,Yes,Alzheimer disease (AD) and AD-related dementias (ADRD),AD/ADRD,"As Alzheimer disease (AD) and AD-related dementias (ADRD) progress, individuals increasingly require assistance from unpaid, informal caregivers to support them in activities of daily living.",AD/ADRD is the target health condition studied in the context of caregiving.
39719081,Yes,AD/ADRD caregivers,AD/ADRD,"We analyzed journal posts (n=1555 posts; 170,212 words) generated by 51 unique users of the CareVirtue platform.",Caregivers of ADRD patients are central to the study's focus on care burden.
39586043,No,,,,
39727199,No,,,,
39702338,No,occupational attainment,Economic_stability,"Sociodemographic data on education, occupational attainment, civil and caregiver status were gathered.","Occupational attainment relates to employment status, a component of economic stability."
39702338,No,unemployed,Economic_stability,"Women were more likely to be caregivers, single and unemployed.",Unemployment is a direct indicator of economic stability.
39702338,No,Alzheimer's disease clinical trials,AD/ADRD,2544 cognitively unimpaired participants [...] were contacted through a structured phone call to determine their willingness to participate in Alzheimer's disease clinical trials,Clinical trials focus on Alzheimer's disease prevention and research.
39550784,No,,,,
39656992,Yes,financial resources,Economic_stability,"Ideally, one-on-one support will be provided during use, though this requires additional time and financial resources, which are often limited in caregiving settings.",Financial resources are a key economic stability factor affecting caregiving capacity.
39656992,Yes,dementia,AD/ADRD,The Needs and Experiences of People With Early-Stage Dementia Using an Application for Cognitive and Physical Activation in Germany: Qualitative Study,Dementia is the primary health condition studied in this context.
39767463,No,Alzheimer's disease,AD/ADRD,"The present study aimed to investigate the effects of lockdown on Alzheimer's disease patients (in cognition, behavior, and autonomy) and on their caregivers (in emotions, burden, and quality of life).",Directly refers to the study population with Alzheimer's disease.
39767463,No,caregivers' quality of life,AD/ADRD,"This study might contribute to our understanding of the impact of lockdown on Alzheimer's disease patients and their caregivers, to guide future public health interventions aimed at preventing and/or reducing the consequences of similar extraordinary events in frail subjects.",Mentions outcomes related to caregivers of ADRD patients.
39630495,Yes,financial burdens,Economic_stability,"ADRD place significant physical, emotional, and financial burdens on informal caregivers and negatively affects their well-being.",Financial burden on caregivers due to ADRD
39630495,Yes,Alzheimer disease and related dementias (ADRD),AD/ADRD,Alzheimer disease and related dementias (ADRD) are a growing global health challenge.,Primary focus of the study on caregivers' experiences
39687720,Yes,Medicaid services,Economic_stability,"Being Hispanic, presence of cerebrovascular disorder (CVD), use of Medicaid services, and the COVID-19 pandemic were associated with lower probabilities of utilizing rehabilitation facilities.",Medicaid is a socioeconomic factor affecting healthcare access.
39687720,Yes,Alzheimer's disease and related disorders (ADRD),AD/ADRD,Racial disparities and socioeconomic factors associated with post-acute rehabilitation facility utilization among Nevadans with Alzheimer's disease and related disorders and extremity fractures,Primary condition studied in the context of socioeconomic factors.
39659188,No,neighborhood socioeconomic disadvantage,Economic_stability,Living in more disadvantaged neighborhoods was significantly associated with lower technology skills (OR:0.86; 95% CI:0.82-0.91).,Neighborhood socioeconomic disadvantage is an economic stability factor linked to digital access barriers.
39659188,No,Alzheimer's disease and other dementias,AD/ADRD,"However, few studies have examined participant technological literacy skills or access as key social determinants of brain health in aging populations at risk of Alzheimer's disease and other dementias.",ADRD is the health outcome studied in relation to digital access barriers.
39623940,No,,,,
39620840,No,,,,
39618111,No,,,,
39533950,No,,,,
39440702,No,financial compensation,Economic_stability,"The CI-CER model includes: (1) culturally informed methodology (e.g., less restrictive inclusion/exclusion criteria, sociocultural measures, financial compensation, results disclosure, Spanish Language Capacity Workgroup) and (2) inclusive engagement methods (e.g., the Engagement Core team; Hub Sites; Community-Science Partnership Board).",Financial compensation is an economic support measure to enhance participation in ADRD research.
39440702,No,AD/ADRD,AD/ADRD,Findings show a CI-CER model increases URP enrollment in AD/ADRD clinical research and has important implications for clinical trials to advance health equity.,AD/ADRD is the focus of the study's health equity efforts.
39403721,No,Alzheimer's disease and Alzheimer's disease-related dementias,AD/ADRD,"Despite higher risks of developing Alzheimer's disease and Alzheimer's disease-related dementias among racial/ethnic minority populations, some maintain good cognition until old age.",Directly references the focus of the study on ADRD.
39403721,No,Alzheimer's disease and Alzheimer's disease-related dementias,AD/ADRD,This study reveals the heterogeneity of cognitive trajectories among racial/ethnic minority older adults and various associated social and behavioral determinants.,Implies the study's context is linked to ADRD risk factors.
39387147,Yes,Townsend Deprivation Index,Economic_stability,SES was assessed using the Townsend Deprivation Index.,Measures socioeconomic status as an economic stability factor.
39387147,Yes,Alzheimer's disease (AD),AD/ADRD,"The hazard ratios (HRs) and 95% confidence intervals (CIs) for when participants with low SES were compared with participants with high SES were 1.32 (1.22-1.42) for all-cause dementia, 1.25 (1.11-1.40) for Alzheimer's disease (AD), and 1.61 (1.37-1.90) for vascular dementia (VD).",Specific dementia subtype linked to socioeconomic status.
39387147,Yes,Socioeconomic status (SES),Economic_stability,"The HRs (95% CIs) for all-cause dementia, AD, and VD comparing participants with low SES and the least healthy lifestyle versus those with high SES and the healthiest lifestyle were 1.82 (1.56-2.11), 1.51 (1.20-1.90), and 2.56 (1.81-3.61), respectively.",SES disparities directly correlate with dementia risk.
39375835,No,,,,
39349066,No,Alzheimer's disease and related dementias (ADRD),AD/ADRD,Agitated behaviors (behaviors) are common in nursing home (NH) residents with Alzheimer's disease and related dementias (ADRD).,Study population with ADRD is explicitly mentioned.
39307174,No,dementia,AD/ADRD,Nonpharmacologic interventions were prescribed in 323 people (36.3%) with mild cognitive impairment or dementia.,Studied condition in the context of intervention prescription.
39307174,No,mild cognitive impairment,AD/ADRD,Nonpharmacologic interventions were prescribed in 323 people (36.3%) with mild cognitive impairment or dementia.,Studied condition in the context of intervention prescription.
39276711,No,Alzheimer's disease spectrum,AD/ADRD,To evaluate the effects of a nurse-led staged integral art-based cognitive intervention in older adults on the Alzheimer's disease spectrum.,Directly references the target population for ADRD study.
39276711,No,Cognitive functions,AD/ADRD,"The intervention group showed greater improvement than the control group did in general cognitive functions (MoCA, between-group mean difference, 1.4 [95 % CIs, 0.4 to 2.5], p = 0.009).",Measures cognitive outcomes relevant to ADRD progression.
39276711,No,Sleep quality,AD/ADRD,"Statistically significant group differences remained in sleep quality (PSQI, between-group mean difference, -1.3 [95 % CIs, -2.5 to -0.1], p = 0.035) at the 6-month follow-up.",Sleep disturbances are associated with ADRD risk and progression.
39171655,No,behavioral variant frontotemporal dementia,AD/ADRD,"Behavioral variant frontotemporal dementia (bvFTD) and primary psychiatric disorders (PPD), such as mood, psychotic, and autism spectrum disorders, share similar clinical characteristics of behavior and social cognition.","bvFTD is a subtype of frontotemporal dementia, a related dementia."
39171655,No,primary psychiatric disorders,AD/ADRD,"Behavioral variant frontotemporal dementia (bvFTD) and primary psychiatric disorders (PPD), such as mood, psychotic, and autism spectrum disorders, share similar clinical characteristics of behavior and social cognition.",PPD includes conditions with overlapping dementia-like symptoms.
38994689,No,Alzheimer's Association,AD/ADRD,"The purpose of this manuscript is to describe the protocol for an Alzheimer's Association-funded cluster randomized trial that focuses on engaging assisted living residents with dementia in meaningful activity to help address their behavioral symptoms of distress using a theoretically based approach, Meaningful Activity for Managing Behavioral Symptoms of Distress (MAC-4-BSD).",Funding source for ADRD intervention study.
38994689,No,dementia,AD/ADRD,"The purpose of this manuscript is to describe the protocol for an Alzheimer's Association-funded cluster randomized trial that focuses on engaging assisted living residents with dementia in meaningful activity to help address their behavioral symptoms of distress using a theoretically based approach, Meaningful Activity for Managing Behavioral Symptoms of Distress (MAC-4-BSD).",Target population for the ADRD intervention.
38994689,No,behavioral symptoms of distress,AD/ADRD,"The purpose of this manuscript is to describe the protocol for an Alzheimer's Association-funded cluster randomized trial that focuses on engaging assisted living residents with dementia in meaningful activity to help address their behavioral symptoms of distress using a theoretically based approach, Meaningful Activity for Managing Behavioral Symptoms of Distress (MAC-4-BSD).",ADRD-related outcomes targeted by the intervention.
38994689,No,quality of life,AD/ADRD,"The overall aim of this study will be to determine the feasibility and preliminary efficacy of implementing the MAC-4-BSD intervention and test whether it will improve residents' engagement in meaningful activity, behavioral symptoms of distress, and quality of life as well as the environment and policies to promote meaningful activity in assisted living.",ADRD-related outcome measured in the study.
38404021,No,,,,
39576984,Yes,income,Economic_stability,"However, income, being a native English speaker, season of study participation, and occupational status were related to GPS features.",Income is an economic stability factor linked to mobility patterns associated with ADRD outcomes.
39576984,Yes,occupational status,Economic_stability,"However, income, being a native English speaker, season of study participation, and occupational status were related to GPS features.",Occupational status as an economic stability factor related to mobility and ADRD outcomes.
39576972,Yes,socioeconomic aspects,Economic_stability,"This study used data from the KLoSA, a comprehensive biennial survey that tracks the demographic, health, and socioeconomic aspects of middle-aged and older Korean adults from 2018 to 2020.",Socioeconomic aspects are part of economic stability factors influencing ADRD.
39576972,Yes,sociodemographic factors,Economic_stability,"Sociodemographic and health-related factors are crucial for initiating cognitive conditions, emphasizing the need for multifaceted predictive models for early identification and intervention.",Sociodemographic factors relate to economic stability and impact ADRD.
39576972,Yes,MCI,AD/ADRD,"ML algorithms, especially XGBoost, exhibited the potential for predicting MCI onset using KLoSA data.",MCI is a precursor to dementia and part of ADRD.
39576972,Yes,dementia,AD/ADRD,"For dementia onset prediction, the best model was XGBoost, achieving a median AUC of 0.8185 (IQR 0.8085-0.8285).",Dementia is a core outcome in ADRD studies.
39571150,No,Alzheimer disease and Alzheimer disease-related dementias (AD/ADRD),AD/ADRD,Lifestyle behavior change and mindfulness have direct and synergistic effects on cognitive functioning and may prevent Alzheimer disease and Alzheimer disease-related dementias (AD/ADRD).,Target condition of the study.
39545364,No,education level,Economic_stability,"Age, education level, type of practice, and professional title were associated with the knowledge structure of Alzheimer's disease (AD).",Education level is a proxy for socioeconomic status.
39545364,No,type of practice,Economic_stability,"Age, education level, type of practice, and professional title were associated with the knowledge structure of Alzheimer's disease (AD).",Type of practice may reflect employment stability or economic context.
39545364,No,Alzheimer's disease (AD),AD/ADRD,"Age, education level, type of practice, and professional title were associated with the knowledge structure of Alzheimer's disease (AD).",Direct reference to Alzheimer's disease.
39497309,No,Alzheimer's disease (AD),AD/ADRD,"This study evaluates whether cognitive, social, and physical leisure activities performed over life-span predict current cognitive functioning in normal aging and Alzheimer's disease (AD) continuum.",Mentions the AD continuum as the study focus.
39497309,No,amnestic-Mild Cognitive Impairment (a-MCI),AD/ADRD,"35 AD, 24 amnestic-Mild Cognitive Impairment (a-MCI) patients, 21 individuals with subjective cognitive complaint (SCD), and 25 controls underwent a questionnaire...",a-MCI is a recognized stage in the ADRD continuum.
39497309,No,subjective cognitive complaint (SCD),AD/ADRD,"35 AD, 24 amnestic-Mild Cognitive Impairment (a-MCI) patients, 21 individuals with subjective cognitive complaint (SCD), and 25 controls underwent a questionnaire...",SCD is a precursor condition in the ADRD spectrum.
39497309,No,controls,AD/ADRD,"35 AD, 24 amnestic-Mild Cognitive Impairment (a-MCI) patients, 21 individuals with subjective cognitive complaint (SCD), and 25 controls underwent a questionnaire...",Controls represent the healthy aging comparison group.
39497306,No,,,,
39497305,No,monthly income,Economic_stability,socioeconomic factors (education attainment and monthly income),Monthly income is an economic stability factor.
39497303,No,Alzheimer's disease,AD/ADRD,We examined prevalence and predictors of Alzheimer's disease (AD) in women with early BO comparing their odds ratios of AD to those of women with spontaneous menopause (SM).,Outcome studied in the paper.
39440670,No,,,,
39418921,No,,,,
39406152,Yes,long-term care insurance,Economic_stability,"To understand the home care quality of life and its influencing factors of older people with dementia who receive long-term care insurance, care issues and intrinsic care needs.",Mentions insurance as an economic factor affecting dementia care.
39406152,Yes,older people with dementia,AD/ADRD,The quality of life of older people with dementia is poor and their daily care is particularly important.,Directly refers to the population with dementia.
39406152,Yes,care needs,AD/ADRD,To understand ... care issues and intrinsic care needs.,Relates to dementia-specific care requirements.
39392181,No,APOE ε4 carriers,AD/ADRD,"APOE ε4 carriers may benefit more from certain lifestyle factors, potentially through stress reduction and anti-inflammatory pathways.",APOE ε4 is a genetic risk factor for ADRD.
39392181,No,cognitive reserve,AD/ADRD,"This study examines the role of lifestyle factors in cognitive reserve among older adults, focusing on the moderating effect of apolipoprotein E (APOE) ε4 status.",Cognitive reserve is a protective factor against ADRD.
39392181,No,dementia onset,AD/ADRD,These findings support integrating APOE ε4 genetic screening into personalized prevention strategies to enhance interventions aimed at preserving cognitive function and delaying dementia onset in at-risk populations.,Dementia onset is a key outcome in ADRD research.
39368845,No,Alzheimer's disease (AD),AD/ADRD,"The monoaminergic nuclei are thought to be some of the earliest sites of Alzheimer's disease (AD) pathology in the brain, with tau-containing pretangles appearing in these nuclei decades before the onset of clinical impairments.",Directly refers to AD pathology and its progression.
39368845,No,AD pathophysiology,AD/ADRD,"This review synthesizes evidence across animal studies, human neuropathology, and state-of-the-art neuroimaging and daily life assessment methods in humans, which demonstrate robust relationships between monoamine systems and AD pathophysiology and behavior.",Mentions AD pathophysiology as a focus of the study.
39315862,No,,,,
39288899,No,Alzheimer's disease,AD/ADRD,"Aligning Patient Preferences - a Role offering Alzheimer's patients, Caregivers, and Healthcare providers Education and Support (APPROACHES), an embedded pragmatic clinical trial to improve ACP.",Directly mentions Alzheimer's disease as the target population.
39288899,No,dementia,AD/ADRD,"Participant responses suggested variability in experiences with the ACP specialist program and highlighted many aspects relevant to engaging in conversations with families and residents, particularly those living with dementia.",Refers to dementia as a condition addressed in the study.
39254221,No,,,,
39166357,No,,,,
39143006,Yes,substantial financial resources,Economic_stability,Proactive decision-making was facilitated by (1) prior experience witnessing the challenges of caring for a person with advanced dementia in the home; and (2) having substantial financial resources such that participants could seek major home adaptations or avoid 'lower quality' institutions.,"Financial resources enable home modifications, influencing care setting choices for PWD."
39143006,Yes,aging in place with dementia,AD/ADRD,Promoting options for aging in place (AIP) has broad appeal to policymakers and professionals providing services to persons living with dementia (PWD).,"AIP is a care strategy for PWD, directly related to ADRD management."
39103236,No,income,Economic_stability,"Differences in confidence were observed among care partners with lower incomes, less experience, and caring for a parent.",Income is an economic stability factor linked to care partners' confidence in financial planning.
39103236,No,government programs,Economic_stability,The financial planning topics in which participants felt the least confident were: ... sources of money from government programs for which the care recipient is eligible.,Government programs relate to economic stability through access to financial resources.
39103236,No,dementia,AD/ADRD,Care partners of persons living with dementia perform significant financial planning in partnership with the person for whom they care.,Dementia is the health condition central to the study's context.
38627924,Yes,Socioeconomic Status (SES),Economic_stability,The current study aims to determine the influence of sociocultural factors via a measure of Socioeconomic Status (SES) which provides a more holistic approach to these common confounders.,SES is a socioeconomic factor linked to cognitive test outcomes in ADRD populations.
38627924,Yes,Alzheimer's disease (AD),AD/ADRD,The Visual Short-Term Memory Binding (VSTMB) Test is a useful tool in the assessment of Alzheimer's disease (AD).,AD is the primary condition studied in relation to socioeconomic factors.
38627924,Yes,amnestic mild cognitive impairment (aMCI),AD/ADRD,"A sample of 126 older adults, both with (n = 59) and without (n = 67) amnestic mild cognitive impairment (aMCI), underwent assessment using a neuropsychological protocol including VSTMB test.",aMCI is a precursor to ADRD studied in the context of SES effects.
38459948,No,APOE E4 carriers,AD/ADRD,"Disclosure was associated with decision making on future directives in E4 carriers (t = 3.59, P = .01) at 6 months compared to baseline, but not non-carriers.",APOE E4 carriers are a genetic risk factor for ADRD.
38459948,No,Future directives,AD/ADRD,"The primary outcomes were future directives, dietary habits, and physical activity scores.",Future directives relate to planning for cognitive decline.
38459948,No,Education,Education_and_Literacy,"Family history of memory impairment, SCD endorsement, and education consistently predicted scores on future directives.",Education is a BSSR factor but not Economic stability.
38124466,No,,,,
39462394,No,,,,
39284109,No,,,,
39412840,No,Alzheimer disease,AD/ADRD,"Proximal outcomes (measured at baseline, 4 weeks, and 8 weeks) include the perceived threat of Alzheimer disease, dementia awareness, and self-efficacy.",Directly references Alzheimer disease as a study outcome.
39412840,No,dementia,AD/ADRD,"A total of 12 modifiable risk factors account for 40% of dementia cases globally, yet population adherence to health behaviors associated with these factors is low.",Mentions dementia as a focus of the study.
