PMID,entity_name,factor_relevance,factor_class,source_sentence,explanation
32230811,alcohol consumption,Yes,['diet'],Epidemiological studies have reported a reduction in the prevalence of Alzheimer's disease in individuals who drink low amounts of alcohol; low or moderate concentrations of ethanol protect against β-amyloid (Aβ) toxicity in hippocampal neurons; and excessive amounts of ethanol increase accumulation of Aβ and Tau phosphorylation.,Alcohol consumption represents dietary patterns linked to ADRD outcomes.
32257964,diet,Yes,['diet'],"gut microbiome is highly sensitive to negative external lifestyle aspects, such as diet, sleep deprivation, circadian rhythm disturbance, chronic noise, and sedentary behavior, which are also considered as important risk factors for the development of sporadic Alzheimer's disease.",Diet as a lifestyle factor influencing gut microbiome and Alzheimer's risk.
31941117,wine consumption,Yes,['diet'],"In this context, the relationship between dementia and wine use/abuse has received increased research interest, with varying and often conflicting results.",wine consumption is a dietary pattern linked to dementia risk
33009542,DASH diet,Yes,['diet'],"Diet quality was assessed via adherence to the DASH diet, and physical activity was assessed in minutes.",Represents a specific dietary pattern assessed for quality.
33009542,diet quality,Yes,['diet'],"Comparing persons aged 58-64 years with High vs Lower IM, High IM persons had less improvement in diet quality F(1,48)=4.538; p=0.038).",Diet quality refers to the regular pattern and content of food consumption.
32039843,alcohol consumption,Yes,['diet'],"Alcohol consumption was not statistically significantly associated with amyloid-β deposition (standardized uptake value ratio difference per drink: -0.013 [95% CI: -0.027, 0.002]).",Alcohol consumption represents a dietary pattern.
30316533,Nutritional state,No,['Undefined'],"Nutritional state and BMI served as the two major outcome measures, and factors for analysis included diagnosis, dementia severity and clinical data.","Entity refers to a health status measure, not a food factor class."
30316533,Body mass index (BMI),No,['Undefined'],A BMI of 22-23 kg/m² was adequate in this group of patients with early stage dementia from nutritional and comorbidity perspectives.,"BMI is a health indicator, not a food factor."
31545384,nutritional interventions,Yes,['Undefined'],"Clinical research concerning the role and impact of nutritional intervention in early-stage ADRD, specifically on cognition and key symptoms such as behavior, is less straightforward.","Entity refers to structured actions to improve nutrition, not directly tied to access, diet patterns, or insecurity."
31545384,nutritional supplementation,Yes,['diet'],the six studies identified in the current review suggest a broad benefit may be conferred through educational approaches and nutritional supplementation.,Nutritional supplementation modifies dietary content to address malnutrition in ADRD.
31545384,educational approaches,No,['Undefined'],the six studies identified in the current review suggest a broad benefit may be conferred through educational approaches and nutritional supplementation.,Not a direct food factor related to ADRD.
31483196,nutritional determinants,Yes,['diet'],"Each participant undergoes an extensive assessment including several demographic, medical, social, environmental, clinical, nutritional, neuropsychological determinants and lifestyle activities.",Nutritional determinants refer to dietary factors influencing health outcomes.
31326523,MIND food,Yes,['diet'],"Test feasibility, treatment modifier, mechanism, and cognitive function effects of a multicomponent intervention consisting of foods high in polyphenols (i.e., MIND foods) to target neurobiological health, and speed of processing training to enhance cognitive reserve.",MIND foods refer to a dietary pattern targeting neurobiological health linked to ADRD prevention.
31434232,malnutrition,Yes,['Undefined'],"Compared to subjects with NC, more subjects with MCI and early-stage AD were at risk of malnutrition (MNA-SF, 8-11: NC, 34.2%; MCI, 47.5%; early-stage AD, 53.8%) and were malnourished (MNA-SF, 0-7: NC, 4.6%; MCI, 5.9%; early-stage AD, 8.2%).","Malnutrition is a nutritional condition, not directly classified under access, diet, or food insecurity."
31059694,Nutrition Evaluation,No,['Undefined'],"Level of self-awareness was assessed by calculating the discrepancy between objective and subjective performance across six IADLs (Financial Management, Driving, Grocery Shopping, Nutrition Evaluation, Medication Management, and Telephone Use).","Entity refers to an IADL task, not a documented food factor impacting ADRD."
31083522,low-Fat-low-Salt,Yes,['diet'],Individuals with lower adherence on 'low-Fat-low-Salt' had more depressive symptoms (β -0.18 (-2.27--0.16)).,Represents a dietary pattern related to cognitive outcomes.
31083522,high-Veggy,Yes,['diet'],Higher adherence to 'high-Veggy' was associated with higher MMSE scores (β 0.30 (0.21-0.64)).,dietary pattern rich in vegetables
30927917,dietary fatty acid intake,Yes,['diet'],The purpose of this study was to assess the dietary fatty acid intake and its effect on plasma fatty acids in elderly Saudi women and to compare the differences in their food and plasma fatty acid profile on the basis of their residence.,Regular consumption of fatty acids affects ADRD risk.
30927917,ω-3 fatty acids,Yes,['diet'],"A 24-h dietary recall method for 3 days and food frequency questionnaire, concentrating on fish consumption and consumption of foods rich in ω-3 fatty acids, which was planned by dietitians, was used for dietary assessment.",Dietary component linked to ADRD prevention
30927917,fish consumption,Yes,['diet'],"A 24-h dietary recall method for 3 days and food frequency questionnaire, concentrating on fish consumption and consumption of foods rich in ω-3 fatty acids, which was planned by dietitians, was used for dietary assessment.",Entity reflects dietary habits linked to ADRD.
30698630,Mediterranean diet (MedDiet),Yes,['diet'],Accumulating evidence suggests that higher Mediterranean diet (MedDiet) adherence is associated with higher global cognitive performance and brain structural integrity as well as decreased risk of Alzheimer disease (AD) and vascular dementia (VaD).,Refers to a dietary pattern linked to cognitive outcomes.
31127782,dietary habits,Yes,['diet'],"Subjects in INT+MNT and INT-only groups participated in a 4-week intensive group-based lifestyle modification program that focused on physical activity, vascular risk factors, dietary habits, cognitive activities, and social engagement.",Regular food consumption patterns
30776012,Mediterranean diet,Yes,['diet'],"healthy lifestyle choices such as leisure activities, physical exercise, and Mediterranean diet are considered protective against AD.",Mediterranean diet refers to a specific dietary pattern linked to health outcomes.
30756119,Mediterranean-type diet,Yes,['diet'],"On the contrary, some oral antidiabetic drugs, education and intellectual activity, a Mediterranean-type diet or using Healthy Diet Indicator, consumption of unsaturated fatty acids seemed to have a protective effect.",Regular dietary pattern with protective effects against ADRD.
30756119,Healthy Diet Indicator,Yes,['diet'],"On the contrary, some oral antidiabetic drugs, education and intellectual activity, a Mediterranean-type diet or using Healthy Diet Indicator, consumption of unsaturated fatty acids seemed to have a protective effect.",represents a dietary pattern associated with reduced AD risk
30756119,unsaturated fatty acids,Yes,['diet'],"On the contrary, some oral antidiabetic drugs, education and intellectual activity, a Mediterranean-type diet or using Healthy Diet Indicator, consumption of unsaturated fatty acids seemed to have a protective effect.",Consumption patterns of specific nutrients relate to dietary intake.
30475764,poor diet,Yes,['diet'],"Participants randomized to the SMARRT group will work with a behavioral coach and nurse to develop a personalized plan related to their risk factors (poorly controlled hypertension, diabetes with evidence of hyper or hypoglycemia, depressive symptoms, poor sleep quality, contraindicated medications, physical inactivity, low cognitive stimulation, social isolation, poor diet, smoking).",poor diet as a dietary pattern affecting cognitive health
30375373,Mediterranean diet adherence,Yes,['diet'],"Higher MeDi score was associated with less Aβ accumulation in our cohort (β = -0.01 ± 0.004, p = 0.0070).",Regular dietary pattern linked to reduced Aβ accumulation.
30375373,Fruit intake,Yes,['diet'],"Of the individual MeDi score components, a high intake of fruit was associated with less accumulation of Aβ (β = -0.04 ± 0.01, p = 0.00036).",Part of dietary pattern affecting Aβ accumulation.
30021248,food and fluid intake,Yes,['diet'],Primary: To assess the effects of environmental or behavioural modifications on food and fluid intake and nutritional status in people with dementia.,"Refers to regular consumption patterns of food and fluids, aligning with diet definition."
30021248,nutritional education,Yes,['diet'],Three studies provided nutritional education and nutrition promotion programmes.,Nutritional education influences dietary patterns and food choices.
29714994,nutrition,Yes,['diet'],"Nutrition, behavioral issues, patient safety issues, and physical activity should be addressed.",Nutrition relates to dietary patterns and content.
29223173,alcohol consumption,Yes,['diet'],Significant differences included ... more self-reported alcohol consumption in the 'worried well' group.,Alcohol consumption is a dietary component linked to health outcomes.
29185023,alcohol consumption,Yes,['diet'],Moderate drinking men had an attenuated rate of decline compared to rare/never drinkers and women on the MMSE and CDR sum of boxes.,Alcohol consumption is a dietary pattern linked to cognitive decline.
29055814,diet,Yes,['diet'],"Participants were randomized 1:1 to multidomain intervention (diet, exercise, cognition, and vascular risk management) and regular health advice.",Regular dietary patterns as part of intervention to prevent cognitive decline.
30452411,olfactory priming,No,['Undefined'],The aim of the present study was to assess the impact of odorizing the dining room of AD Units with a meat odor before lunch on subsequent food intake and eating behavior.,"Entity refers to sensory cue manipulation, not a food factor."
30452411,meat odor,Yes,['diet'],"Results of the first replication showed a significant effect of olfactory priming, with a 25% increase in meat and vegetable consumption compared to the control condition.",meat odor influences dietary intake patterns
29254092,eating behavior,Yes,['diet'],Patients with frontotemporal dementia (FTD) and amyotrophic lateral sclerosis (ALS) exhibit changes in eating behavior that could potentially affect lipid levels.,Eating behavior relates to dietary patterns influencing lipid metabolism.
29254092,fat intake,Yes,['diet'],"Triglyceride and HDL cholesterol levels correlated to fat intake, BMI, and measures of cognition and disease duration.",Regular consumption of fat as part of diet.
29212772,coffee consumption,Yes,['diet'],"There was suggestive evidence for potential associations between genetically predicted higher quantity of smoking (per 10 cigarettes a day: 0.69, 0.49 to 0.99; P=0.04) and 25-hydroxyvitamin D concentrations (per 20% higher levels: 0.92, 0.85 to 0.98; P=0.01) and lower odds of Alzheimer's and between higher coffee consumption (per one cup a day: 1.26, 1.05 to 1.51; P=0.01) and higher odds of Alzheimer's.",Regular intake of coffee as part of dietary habits.
29212772,25-hydroxyvitamin D concentrations,No,['Undefined'],"There was suggestive evidence for potential associations between genetically predicted higher quantity of smoking (per 10 cigarettes a day: 0.69, 0.49 to 0.99; P=0.04) and 25-hydroxyvitamin D concentrations (per 20% higher levels: 0.92, 0.85 to 0.98; P=0.01) and lower odds of Alzheimer's and between higher coffee consumption (per one cup a day: 1.26, 1.05 to 1.51; P=0.01) and higher odds of Alzheimer's.","Entity refers to a biochemical marker, not a food factor."
29070566,high-glycemic-load diet (HGLDiet) pattern,Yes,['diet'],"HGLDiet pattern adherence (P = 0.01), sugar intake (P = 0.03), and carbohydrate intake (P = 0.05) were significantly higher in participants with elevated amyloid burden.",Dietary pattern linked to ADRD risk
29070566,sugar intake,Yes,['diet'],"Cognitive performance was associated only with daily sugar intake, with higher sugar consumption associated with poorer global cognitive performance...",sugar intake is a dietary component linked to cognitive decline
29070566,carbohydrate intake,Yes,['diet'],"HGLDiet pattern adherence (P = 0.01), sugar intake (P = 0.03), and carbohydrate intake (P = 0.05) were significantly higher in participants with elevated amyloid burden.",Part of dietary pattern affecting amyloid levels.
28949318,nutritional-gerontologic dietary standards,Yes,['diet'],"It is necessary to identify and evaluate risk factors for the occurrence of preventable diseases, change the negative health behaviors in the elderly, and apply the nutritional-gerontologic dietary standards at old people's homes including follow up of dietary intake of nutrients such as vitamins and mineral, with special reference to psychogeriatric patients.",Refers to dietary guidelines for nutrient intake in elderly care.
28809653,mealtime ambient music,No,['Undefined'],"Evidence is insufficient for the effectiveness of mealtime ambient music, bright light, proprioceptive input, wander gardens, optical strategies, and sensory devices in improving behavior or reducing wandering and falls.","Entity refers to environmental intervention, not a food factor."
28363508,Mediterranean diet,Yes,['diet'],"Several factors including statins, light-to-moderate alcohol consumption, compliance with a Mediterranean diet, higher educational attainment, physically and cognitively stimulating activities, and APOE ε2 appeared to be associated with a decreased risk of AD onset.",Regular dietary pattern linked to AD risk reduction.
28632523,binge eating,No,['Undefined'],along with binge eating and dysthymia.,"Entity represents a symptom of dementia, not a food factor influencing ADRD."
28375912,food preparation,Yes,['diet'],recommendations for changes in food preparation have helped many patients enjoy their food and increase their appetite,Changes in food preparation influence dietary patterns and intake.
28152160,not eating or drinking,No,['Undefined'],"Most common were worsening confusion (74%), decreased activity (64%), agitation (57%), hallucinations/delusions (45%), voice and speaking problems (45%), not eating or drinking (44%), and stress/anxiety (41%).","Entity represents a symptom, not a Food factor."
28946566,alcohol consumption,Yes,['diet'],"The risk of FTD was decreased by alcohol consumption (adj. OR 0.30, 95% CI 0.14-0.63); risk reduction was significant in current alcohol consumers (adj. OR 0.22, 95% CI 0.10-0.51).",Regular intake pattern affecting dementia risk.
28740740,dietary elements,Yes,['diet'],"And this can be seen as true even if our experiences are indirectly driven by our genetic basis. In this paper, we will review some current scientific research on how our experiences are able to modulate the structural organization of the brain and how a healthy lifestyle (regular physical activity, correct sleep hygiene, and healthy diet) appears to positively affect cognitive reserve.",Dietary elements refer to components of a healthy diet impacting cognitive reserve.
27555110,appetite and weight loss,No,['Undefined'],Higher scores on the appetite and weight loss symptom factor were associated with an increased hazard of both AD and non-AD dementia.,"Entity refers to symptoms, not food factors like diet or access."
27209328,tea consumption,Yes,['diet'],tea consumption was associated with low prevalence of Alzheimer's disease and severe cognitive impairment.,Regular consumption of tea as part of dietary habits linked to cognitive outcomes.
27218874,Beer drinking,Yes,['diet'],"Beer drinking decreased (p = 0.024; OR = 0.35, CI = 0.14 to 0.87) the prevalence of Aβ-IR and was associated with a significantly lower extent of Aβ-IR (p = 0.022).",Beer consumption as part of dietary patterns
26810632,caloric intake,Yes,['diet'],"At the ad libitum breakfast test meal, all patients with bvFTD had increased total caloric intake (mean, 1344 calories) compared with the Alzheimer disease (mean, 710 calories), semantic dementia (mean, 573 calories), and control groups (mean, 603 calories) (P < .001).",Caloric intake reflects dietary patterns affecting brain health.
26810632,sucrose preference,Yes,['diet'],Patients with bvFTD and semantic dementia had a strong sucrose preference compared with the other groups.,Dietary pattern involving preference for sugary foods.
27628432,alcohol,Yes,['diet'],"Heavy drinkers (8 or more alcoholic drinks/week) had a faster cognitive decline, deteriorating 1.849 more points on their mMMSE score annually compared to abstainers (P = 0.001), or 2.444 more points compared to mild-moderate drinkers (1-7 alcoholic drinks/week) (P = 0.008).",Alcohol consumption patterns are part of dietary habits linked to cognitive decline.
27628432,hard liquor,Yes,['diet'],"Increasing standard drinks of hard liquor, but not beer or wine, was also associated with a faster rate of cognitive decline (β = -0.117 P = 0.001).",Type of alcohol consumed as part of dietary habits.
26671101,body mass index,No,['Undefined'],increases in body mass index were associated with rises in basic functionality and cognitive test scores.,"Body mass index is a health metric, not a food factor."
26656463,alcohol consumption,Yes,['diet'],An analysis adjusted for a range of potential confounders demonstrated a reduced mortality for patients with moderate alcohol consumption (2-3 units/day): HR 0.23 (95% CI (0.08 to 0.69)) compared with patients who had 1 or <1 unit/day.,Alcohol consumption represents a dietary pattern linked to health outcomes.
26294005,folate,Yes,['diet'],"we found grade I evidence for 4 dietary exposures (folate, vitamin E/C and coffee) as protective factors of AD.",Folate is a dietary nutrient linked to Alzheimer's risk.
26294005,vitamin E/C,Yes,['diet'],"we found grade I evidence for 4 dietary exposures (folate, vitamin E/C and coffee) as protective factors of AD.",vitamin E/C as part of dietary intake
26294005,coffee,Yes,['diet'],"we found grade I evidence for 4 dietary exposures (folate, vitamin E/C and coffee) as protective factors of AD.",Coffee is a dietary component linked to AD protection.
25511791,diet changes,Yes,['diet'],"Decreased empathy, disinhibition and diet changes were common to both dementia subtypes.",Diet changes refer to alterations in regular food consumption patterns linked to dementia subtypes.
26210295,dietary action,Yes,['diet'],"Behaviours most often reported were mental activity (19%), physical activity (9.6%) and dietary action (6.5%).",Dietary action refers to food consumption patterns linked to brain health.
26010393,alcohol use,Yes,['diet'],"Apathy was the most common behavioural symptom, negatively correlated with anxiety and delusions, and positively correlated with lifetime alcohol load.",Alcohol consumption is part of dietary patterns and impacts cognitive outcomes.
26010393,lifetime alcohol load,Yes,['Undefined'],"Apathy was the most common behavioural symptom, negatively correlated with anxiety and delusions, and positively correlated with lifetime alcohol load.",Alcohol consumption is a dietary component but 'lifetime alcohol load' is not explicitly classified under the defined food factor categories.
25592720,healthy diet,Yes,['diet'],"Protective factors most commonly identified for maintaining cognitive health were intellectual/mental stimulation (n = 13), physical activity (n = 12), healthy diet (n = 10), and social/leisure activities (n = 10).",Refers to regular consumption of nutritious foods.
